iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,14,1906.96,14,1906.96,0,3,33,286.369,4.2,1,1,1,1,1,1,4.2
1,14,1776.33,14,1776.33,0,0,33,286.225,7.08,1,1,1,4.2,1,1,4.2
2,14,1758.39,14,1758.39,3,0,33,286.082,7.08,1,1,4.2,7.08,1,1,4.2
3,14,1660.26,14,1660.26,2,0,33,285.939,7.08,1,4.2,4.2,9.672,1,1,4.2
4,14,1648.44,14,1648.44,3,0,33,285.796,7.08,1,4.2,7.08,12.0048,1,1,4.2
5,12,1407.38,12,1407.38,2,2,33,285.653,7.08,1,7.08,7.08,12.0048,1,4.2,4.2
6,11,1382.46,11,1382.46,0,3,33,285.511,9.672,1,7.08,7.08,12.0048,1,4.2,7.08
7,11,1382.18,11,1382.18,3,0,33,285.368,9.672,1,7.08,9.672,14.1043,1,4.2,7.08
8,8,1333.76,8,1333.76,1,3,33,285.225,9.672,4.2,7.08,9.672,14.1043,1,4.2,9.672
9,8,1333.76,8,1357.88,2,0,9,285.083,9.672,4.2,7.272,9.672,13.5939,1,4.2,9.672
10,8,1333.76,8,1357.16,0,3,13,284.94,10.0048,4.2,7.272,9.672,13.5939,1,4.2,10.0048
11,8,1324.86,8,1324.86,3,2,33,284.798,10.0048,4.2,7.272,12.0048,13.5939,1,7.08,10.0048
12,8,1324.86,8,1328.98,2,0,9,284.655,10.0048,4.2,7.4448,12.0048,13.1345,1,7.08,10.0048
13,8,1324.86,8,1329.59,2,2,9,284.513,10.0048,4.2,7.60032,12.0048,13.1345,1,7.272,10.0048
14,6,1529.59,6,1529.59,1,0,33,284.371,10.0048,7.08,7.60032,12.0048,15.121,1,7.272,10.0048
15,6,1501.51,6,1501.51,2,2,33,284.228,10.0048,7.08,10.1403,12.0048,15.121,1,9.8448,10.0048
16,6,1478.79,6,1478.79,3,0,33,284.086,10.0048,7.08,10.1403,14.1043,16.9089,1,9.8448,10.0048
17,6,1478.79,6,1478.79,3,0,0,283.944,10.0048,7.08,10.1403,12.6939,15.218,1,9.8448,10.0048
18,6,1478.79,6,1613.58,1,0,9,283.802,10.0048,7.272,10.1403,12.6939,14.5962,1,9.8448,10.0048
19,6,1421.62,6,1421.62,2,0,33,283.66,10.0048,7.272,12.4263,12.6939,16.4366,1,9.8448,10.0048
20,6,1341.18,6,1341.18,2,3,33,283.518,10.0048,7.272,14.4836,12.6939,16.4366,1,9.8448,12.3043
21,6,1313.35,6,1313.35,2,2,33,283.377,10.0048,7.272,16.3353,12.6939,16.4366,1,12.1603,12.3043
22,5,1317.72,5,1317.72,3,2,33,283.235,10.0048,7.272,16.3353,14.7245,16.4366,1,14.2443,12.3043
23,5,1304.83,5,1304.83,0,2,33,283.093,12.3043,7.272,16.3353,14.7245,16.4366,1,16.1199,12.3043
24,5,1304.83,5,1304.83,0,2,0,282.952,11.0739,7.272,16.3353,14.7245,16.4366,1,14.5079,12.3043
25,5,1304.83,5,1304.89,3,3,9,282.81,11.0739,7.272,16.3353,14.152,16.4366,1,14.5079,11.9739
26,5,1304.83,5,1304.89,2,3,0,282.669,11.0739,7.272,14.7017,14.152,16.4366,1,14.5079,10.7765
27,5,1304.83,5,1304.89,0,3,0,282.528,9.9665,7.272,14.7017,14.152,16.4366,1,14.5079,9.69885
28,5,1303.09,5,1303.09,0,2,33,282.386,12.2698,7.272,14.7017,14.152,16.4366,1,16.3571,9.69885
29,5,1303.09,5,1354.26,3,3,9,282.245,12.2698,7.272,14.7017,13.6368,16.4366,1,16.3571,9.62896
30,5,1303.09,5,1354.26,3,3,0,282.104,12.2698,7.272,14.7017,12.2732,16.4366,1,16.3571,8.66607
31,5,1303.09,5,1509.21,1,2,9,281.963,12.2698,7.4448,14.7017,12.2732,16.4366,1,15.6214,8.66607
32,5,1303.09,5,1457.02,0,3,13,281.822,12.3429,7.4448,14.7017,12.2732,16.4366,1,15.6214,9.09946
33,4,1424.82,4,1424.82,0,2,33,281.681,14.4086,7.4448,14.7017,12.2732,16.4366,1,17.3592,9.09946
34,4,1424.82,4,1424.82,1,0,0,281.54,14.4086,6.70032,14.7017,12.2732,14.793,1,17.3592,9.09946
35,4,1387.7,4,1387.7,2,2,33,281.4,14.4086,6.70032,16.5316,12.2732,14.793,1,18.9233,9.09946
36,4,1387.7,4,1387.7,2,2,0,281.259,14.4086,6.70032,14.8784,12.2732,14.793,1,17.031,9.09946
37,4,1364.71,4,1364.71,2,2,33,281.118,14.4086,6.70032,16.6906,12.2732,14.793,1,18.6279,9.09946
38,4,1350.32,4,1350.32,3,2,33,280.978,14.4086,6.70032,16.6906,14.3458,14.793,1,20.0651,9.09946
39,4,1343.96,4,1343.96,0,2,33,280.837,16.2677,6.70032,16.6906,14.3458,14.793,1,21.3586,9.09946
40,4,1343.96,4,1343.96,1,3,0,280.697,16.2677,6.03029,16.6906,14.3458,14.793,1,21.3586,8.18952
41,4,1343.96,4,1343.96,0,3,0,280.556,14.6409,6.03029,16.6906,14.3458,14.793,1,21.3586,7.37056
42,4,1343.96,4,1343.96,2,2,0,280.416,14.6409,6.03029,15.0215,14.3458,14.793,1,19.2227,7.37056
43,4,1332.55,4,1332.55,3,0,33,280.276,14.6409,6.03029,15.0215,16.2113,16.6137,1,19.2227,7.37056
44,4,1332.55,4,1332.55,1,3,0,280.136,14.6409,5.42726,15.0215,16.2113,16.6137,1,19.2227,6.63351
45,4,1327.02,4,1327.02,2,0,33,279.996,14.6409,5.42726,16.8194,16.2113,18.2523,1,19.2227,6.63351
46,4,1327.02,4,1327.02,0,0,0,279.856,13.1769,5.42726,16.8194,16.2113,16.4271,1,19.2227,6.63351
47,4,1327.02,4,1327.02,3,2,0,279.716,13.1769,5.42726,16.8194,14.5901,16.4271,1,17.3005,6.63351
48,4,1327.02,4,1327.02,3,1,0,279.576,13.1769,5.42726,16.8194,13.1311,16.4271,0.9,17.3005,6.63351
49,4,1327.02,4,1327.02,2,2,0,279.436,13.1769,5.42726,15.1374,13.1311,16.4271,0.9,15.5704,6.63351
