iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,6,1211.69,6,1211.69,1,3,33,208.719,1,4.2,1,1,1,1,1,4.2
1,6,1159.55,6,1159.55,0,3,33,208.615,4.2,4.2,1,1,1,1,1,7.08
2,5,1192.48,5,1192.48,1,2,33,208.511,4.2,7.08,1,1,1,1,4.2,7.08
3,5,1192.48,5,1206.08,3,3,9,208.406,4.2,7.08,1,1.8,1,1,4.2,7.272
4,5,1053.19,5,1053.19,0,3,33,208.302,7.08,7.08,1,1.8,1,1,4.2,9.8448
5,4,1411.53,4,1411.53,1,1,33,208.198,7.08,9.672,1,1.8,1,4.2,4.2,9.8448
6,4,1411.53,4,1481.01,0,1,9,208.094,7.272,9.672,1,1.8,1,4.68,4.2,9.8448
7,4,1411.53,4,1452.4,0,2,13,207.99,7.8448,9.672,1,1.8,1,4.68,5.08,9.8448
8,4,1411.53,4,1473.93,1,1,9,207.886,7.8448,9.6048,1,1.8,1,5.112,5.08,9.8448
9,4,1411.53,4,1508.09,1,2,9,207.782,7.8448,9.54432,1,1.8,1,5.112,5.472,9.8448
10,4,1411.53,4,1645.22,1,3,9,207.678,7.8448,9.48989,1,1.8,1,5.112,5.472,9.76032
11,4,1363.69,4,1363.69,3,2,33,207.574,7.8448,9.48989,1,4.92,1,5.112,8.2248,9.76032
12,4,1202.98,4,1202.98,0,2,33,207.47,10.3603,9.48989,1,4.92,1,5.112,10.7023,9.76032
13,4,1202.98,4,1239,3,0,9,207.367,10.3603,9.48989,1,5.328,1.8,5.112,10.7023,9.76032
14,4,1202.98,4,1214.05,1,0,13,207.263,10.3603,9.8409,1,5.328,2.92,5.112,10.7023,9.76032
15,4,1202.98,4,1214.05,0,3,0,207.159,9.32429,9.8409,1,5.328,2.92,5.112,10.7023,8.78429
16,4,1192.93,4,1192.93,3,0,33,207.056,9.32429,9.8409,1,8.0952,5.928,5.112,10.7023,8.78429
17,4,1161.66,4,1161.66,3,2,33,206.952,9.32429,9.8409,1,10.5857,5.928,5.112,12.9321,8.78429
18,4,1131.68,4,1131.68,1,2,33,206.849,9.32429,12.1568,1,10.5857,5.928,5.112,14.9389,8.78429
19,4,1124.16,4,1124.16,0,2,33,206.745,11.6919,12.1568,1,10.5857,5.928,5.112,16.745,8.78429
20,4,1066.04,4,1066.04,3,3,33,206.642,11.6919,12.1568,1,12.8271,5.928,5.112,16.745,11.2059
21,4,1057.66,4,1057.66,0,2,33,206.539,13.8227,12.1568,1,12.8271,5.928,5.112,18.3705,11.2059
22,4,1057.66,4,1119.14,3,1,9,206.435,13.8227,12.1568,1,12.4444,5.928,5.5008,18.3705,11.2059
23,4,1057.66,4,1101.53,2,2,13,206.332,13.8227,12.1568,2.2,12.4444,5.928,5.5008,17.8334,11.2059
24,4,1057.66,4,1102.29,1,2,9,206.229,13.8227,11.8411,2.2,12.4444,5.928,5.5008,16.9501,11.2059
25,4,1046.35,4,1046.35,3,2,33,206.126,13.8227,11.8411,2.2,14.5,5.928,5.5008,18.5551,11.2059
26,4,1045.46,4,1045.46,3,2,33,206.023,13.8227,11.8411,2.2,16.35,5.928,5.5008,19.9996,11.2059
27,4,1045.46,4,1045.46,1,2,0,205.92,13.8227,10.657,2.2,16.35,5.928,5.5008,17.9996,11.2059
28,4,983.311,4,983.311,3,2,33,205.817,13.8227,10.657,2.2,18.015,5.928,5.5008,19.4997,11.2059
29,4,970.261,4,970.261,3,2,33,205.714,13.8227,10.657,2.2,19.5135,5.928,5.5008,20.8497,11.2059
30,4,970.261,4,1015.8,0,2,9,205.611,13.3404,10.657,2.2,19.5135,5.928,5.5008,19.6647,11.2059
31,4,970.261,4,1143.14,1,2,9,205.508,13.3404,10.4913,2.2,19.5135,5.928,5.5008,18.5983,11.2059
32,4,970.261,4,1191.93,0,3,9,205.405,12.9064,10.4913,2.2,19.5135,5.928,5.5008,18.5983,10.9853
33,4,970.261,4,1210.18,1,2,9,205.303,12.9064,10.3422,2.2,19.5135,5.928,5.5008,17.6384,10.9853
34,4,970.261,4,1112.22,3,2,13,205.2,12.9064,10.3422,2.2,18.8621,5.928,5.5008,17.1746,10.9853
35,4,970.261,4,997.201,1,2,13,205.098,12.9064,10.608,2.2,18.8621,5.928,5.5008,16.7571,10.9853
36,4,970.261,4,995.111,3,2,13,204.995,12.9064,10.608,2.2,18.2759,5.928,5.5008,16.3814,10.9853
37,4,970.261,4,995.111,0,3,0,204.892,11.6157,10.608,2.2,18.2759,5.928,5.5008,16.3814,9.88675
38,4,970.261,4,996.066,3,2,9,204.79,11.6157,10.608,2.2,17.3483,5.928,5.5008,15.6433,9.88675
39,4,947.655,4,947.655,3,3,33,204.688,11.6157,10.608,2.2,18.9135,5.928,5.5008,15.6433,12.1981
40,4,839.5,4,839.5,2,2,33,204.585,11.6157,10.608,5.28,18.9135,5.928,5.5008,17.3789,12.1981
41,4,816.05,4,816.05,3,0,33,204.483,11.6157,10.608,5.28,20.3221,8.6352,5.5008,17.3789,12.1981
42,4,816.05,4,820.697,0,3,9,204.381,11.3542,10.608,5.28,20.3221,8.6352,5.5008,17.3789,11.8783
43,4,793.269,4,793.269,0,3,33,204.279,13.5187,10.608,5.28,20.3221,8.6352,5.5008,17.3789,13.9904
44,4,793.269,4,793.269,1,1,0,204.176,13.5187,9.54717,5.28,20.3221,8.6352,4.95072,17.3789,13.9904
45,4,793.269,4,806.772,0,2,9,204.074,13.0669,9.54717,5.28,20.3221,8.6352,4.95072,16.5411,13.9904
46,4,793.269,4,799.555,3,3,13,203.972,13.0669,9.54717,5.28,19.5899,8.6352,4.95072,16.5411,13.8914
47,4,793.269,4,799.555,1,3,0,203.87,13.0669,8.59245,5.28,19.5899,8.6352,4.95072,16.5411,12.5023
48,4,793.269,4,799.555,1,3,0,203.768,13.0669,7.73321,5.28,19.5899,8.6352,4.95072,16.5411,11.252
