iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,12,1311.96,12,1311.96,1,0,33,272.437,1,4.2,1,1,4.2,1,1,1
1,12,1311.96,12,1311.96,2,0,0,272.301,1,4.2,0.9,1,3.78,1,1,1
2,11,1476.6,11,1476.6,1,0,33,272.164,1,7.08,0.9,1,6.702,1,1,1
3,11,1464.34,11,1464.34,3,1,33,272.028,1,7.08,0.9,4.2,6.702,4.2,1,1
4,11,1463.4,11,1463.4,1,0,33,271.892,1,9.672,0.9,4.2,9.3318,4.2,1,1
5,11,1463.4,11,1474.28,3,0,9,271.756,1,9.672,0.9,4.68,9.29862,4.2,1,1
6,11,1463.4,11,1474.28,3,0,0,271.62,1,9.672,0.9,4.212,8.36876,4.2,1,1
7,11,1463.4,11,1507.44,1,0,9,271.485,1,9.6048,0.9,4.212,8.43188,4.2,1,1
8,11,1463.4,11,1507.44,3,1,0,271.349,1,9.6048,0.9,3.7908,8.43188,3.78,1,1
9,11,1463.4,11,1500.03,1,0,13,271.213,1,9.94432,0.9,3.7908,8.88869,3.78,1,1
10,11,1463.4,11,1500.03,1,0,0,271.078,1,8.94989,0.9,3.7908,7.99982,3.78,1,1
11,11,1463.4,11,1500.03,1,1,0,270.942,1,8.0549,0.9,3.7908,7.99982,3.402,1,1
12,11,1463.4,11,1464.16,3,1,13,270.807,1,8.0549,0.9,4.71172,7.99982,4.3618,1,1
13,11,1429.68,11,1429.68,1,3,33,270.671,1,10.5494,0.9,4.71172,7.99982,4.3618,1,4.2
14,11,1429.68,11,1429.68,3,0,0,270.536,1,10.5494,0.9,4.24055,7.19984,4.3618,1,4.2
15,11,1087.06,11,1087.06,2,2,33,270.401,1,10.5494,4.11,4.24055,7.19984,4.3618,4.2,4.2
16,11,1087.06,11,1087.06,2,0,0,270.265,1,10.5494,3.699,4.24055,6.47986,4.3618,4.2,4.2
17,11,1087.06,11,1299.02,1,0,9,270.13,1,10.3945,3.699,4.24055,6.73187,4.3618,4.2,4.2
18,11,1087.06,11,1358.41,1,0,9,269.995,1,10.255,3.699,4.24055,6.95868,4.3618,4.2,4.2
19,11,1087.06,11,1494.81,1,0,9,269.86,1,10.1295,3.699,4.24055,7.16282,4.3618,4.2,4.2
20,11,1087.06,11,1494.81,1,2,0,269.725,1,9.11657,3.699,4.24055,7.16282,4.3618,3.78,4.2
21,11,1087.06,11,1512.19,1,1,9,269.59,1,9.10491,3.699,4.24055,7.16282,4.82562,3.78,4.2
22,11,1087.06,11,1512.19,1,1,0,269.456,1,8.19442,3.699,4.24055,7.16282,4.34306,3.78,4.2
23,11,1087.06,11,1512.19,2,0,0,269.321,1,8.19442,3.3291,4.24055,6.44653,4.34306,3.78,4.2
24,11,1087.06,11,1512.19,1,2,9,269.186,1,8.27498,3.3291,4.24055,6.44653,4.34306,4.302,4.2
25,11,1087.06,11,1512.19,2,3,0,269.052,1,8.27498,2.99619,4.24055,6.44653,4.34306,4.302,3.78
26,11,1087.06,11,1512.19,1,1,0,268.917,1,7.44748,2.99619,4.24055,6.44653,3.90875,4.302,3.78
27,11,1087.06,11,1586.49,1,2,9,268.783,1,7.60273,2.99619,4.24055,6.44653,3.90875,4.7718,3.78
28,11,1087.06,11,1586.49,3,3,0,268.648,1,7.60273,2.99619,3.81649,6.44653,3.90875,4.7718,3.402
29,11,1087.06,11,1615.15,1,1,9,268.514,1,7.74246,2.99619,3.81649,6.44653,4.41788,4.7718,3.402
30,11,1087.06,11,1615.15,1,1,0,268.38,1,6.96821,2.99619,3.81649,6.44653,3.97609,4.7718,3.402
31,11,1087.06,11,1615.15,3,0,0,268.246,1,6.96821,2.99619,3.43484,5.80188,3.97609,4.7718,3.402
32,11,1087.06,11,1615.15,2,2,0,268.111,1,6.96821,2.69657,3.43484,5.80188,3.97609,4.29462,3.402
33,11,1087.06,11,1524.8,2,1,13,267.977,1,6.96821,3.72691,3.43484,5.80188,4.87848,4.29462,3.402
34,11,1087.06,11,1529.85,1,3,9,267.843,1,7.17139,3.72691,3.43484,5.80188,4.87848,4.29462,3.9618
35,11,1087.06,11,1529.85,2,0,0,267.709,1,7.17139,3.35422,3.43484,5.22169,4.87848,4.29462,3.9618
36,11,1087.06,11,1510.16,1,0,13,267.576,1,7.75425,3.35422,3.43484,5.99952,4.87848,4.29462,3.9618
37,11,1087.06,11,1510.16,1,1,0,267.442,1,6.97883,3.35422,3.43484,5.99952,4.39063,4.29462,3.9618
38,11,1087.06,11,1510.16,1,1,0,267.308,1,6.28094,3.35422,3.43484,5.99952,3.95157,4.29462,3.9618
39,11,1087.06,11,1502.53,3,2,13,267.174,1,6.28094,3.35422,4.39136,5.99952,3.95157,5.16516,3.9618
40,11,1087.06,11,1248.07,2,3,13,267.041,1,6.28094,4.3188,4.39136,5.99952,3.95157,5.16516,4.86562
41,11,1087.06,11,1248.07,3,0,0,266.907,1,6.28094,4.3188,3.95222,5.39957,3.95157,5.16516,4.86562
42,11,1087.06,11,1224.22,2,1,13,266.774,1,6.28094,5.18692,3.95222,5.39957,4.85641,5.16516,4.86562
43,11,1087.06,11,1104.11,2,2,13,266.64,1,6.28094,5.96823,3.95222,5.39957,4.85641,5.94864,4.86562
44,11,1087.06,11,1100.62,1,0,13,266.507,1,6.95285,5.96823,3.95222,6.15961,4.85641,5.94864,4.86562
45,11,1087.06,11,1151.1,3,0,9,266.374,1,6.95285,5.96823,4.457,6.44365,4.85641,5.94864,4.86562
46,11,1087.06,11,1261.24,1,0,9,266.241,1,7.15756,5.96823,4.457,6.69929,4.85641,5.94864,4.86562
47,11,1087.06,11,1261.24,2,0,0,266.108,1,7.15756,5.37141,4.457,6.02936,4.85641,5.94864,4.86562
48,11,1087.06,11,1168.58,2,2,13,265.975,1,7.15756,6.13426,4.457,6.02936,4.85641,6.65378,4.86562
49,11,1087.06,11,1168.58,1,2,0,265.842,1,6.44181,6.13426,4.457,6.02936,4.85641,5.9884,4.86562
50,11,1087.06,11,1168.58,2,3,0,265.709,1,6.44181,5.52084,4.457,6.02936,4.85641,5.9884,4.37906
51,11,1087.06,11,1168.58,0,2,0,265.576,0.9,6.44181,5.52084,4.457,6.02936,4.85641,5.38956,4.37906
52,11,1087.06,11,1168.58,1,1,0,265.443,0.9,5.79763,5.52084,4.457,6.02936,4.37077,5.38956,4.37906
53,11,1045.26,11,1045.26,2,2,33,265.31,0.9,5.79763,8.26875,4.457,6.02936,4.37077,8.1506,4.37906
54,11,1045.26,11,1150.92,1,2,9,265.178,0.9,6.11786,8.26875,4.457,6.02936,4.37077,8.23554,4.37906
55,11,1045.26,11,1150.92,3,2,9,265.045,0.9,6.11786,8.26875,4.9113,6.02936,4.37077,8.31199,4.37906
56,11,1045.26,11,1150.92,2,3,0,264.912,0.9,6.11786,7.44188,4.9113,6.02936,4.37077,8.31199,3.94115
57,11,1045.26,11,1150.92,2,0,9,264.78,0.9,6.11786,7.59769,4.9113,6.32642,4.37077,8.31199,3.94115
58,11,1045.26,11,1150.92,2,3,0,264.648,0.9,6.11786,6.83792,4.9113,6.32642,4.37077,8.31199,3.54704
59,11,1045.26,11,1155.21,2,3,9,264.515,0.9,6.11786,7.05413,4.9113,6.32642,4.37077,8.31199,4.09233
60,11,1045.26,11,1158.29,3,1,9,264.383,0.9,6.11786,7.05413,5.32017,6.32642,4.83369,8.31199,4.09233
61,11,1045.26,11,1151.66,3,0,13,264.251,0.9,6.11786,7.05413,6.08815,6.99378,4.83369,8.31199,4.09233
62,11,1045.26,11,1151.66,3,3,0,264.119,0.9,6.11786,7.05413,5.47934,6.99378,4.83369,8.31199,3.6831
63,11,1045.26,11,1151.66,1,2,0,263.987,0.9,5.50608,7.05413,5.47934,6.99378,4.83369,7.48079,3.6831
64,11,1045.26,11,1151.66,1,0,0,263.855,0.9,4.95547,7.05413,5.47934,6.2944,4.83369,7.48079,3.6831
65,11,1045.26,11,1151.66,2,1,0,263.723,0.9,4.95547,6.34872,5.47934,6.2944,4.35032,7.48079,3.6831
66,11,1045.26,11,1151.66,3,2,9,263.591,0.9,4.95547,6.34872,5.8314,6.2944,4.35032,7.63271,3.6831
67,11,1045.26,11,1151.66,1,2,0,263.459,0.9,4.45992,6.34872,5.8314,6.2944,4.35032,6.86944,3.6831
68,11,1045.26,11,1151.66,3,0,0,263.327,0.9,4.45992,6.34872,5.24826,5.66496,4.35032,6.86944,3.6831
69,11,1045.26,11,1151.66,2,3,0,263.196,0.9,4.45992,5.71385,5.24826,5.66496,4.35032,6.86944,3.31479
70,11,903.906,11,903.906,2,1,33,263.064,0.9,4.45992,8.44246,5.24826,5.66496,7.21529,6.86944,3.31479
