iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,14,1351.9,14,1351.9,0,3,33,217.179,4.2,1,1,1,1,1,1,4.2
1,12,1268.6,12,1268.6,1,3,33,217.07,4.2,4.2,1,1,1,1,1,7.08
2,12,1268.6,12,1321.48,0,3,9,216.962,4.68,4.2,1,1,1,1,1,7.272
3,12,1268.6,12,1295.51,0,3,13,216.853,5.512,4.2,1,1,1,1,1,7.8448
4,12,1268.6,12,1295.51,0,3,0,216.745,4.9608,4.2,1,1,1,1,1,7.06032
5,12,1268.6,12,1295.51,1,3,0,216.636,4.9608,3.78,1,1,1,1,1,6.35429
6,12,1268.6,12,1382.67,1,3,9,216.528,4.9608,4.302,1,1,1,1,1,6.61886
7,12,1268.6,12,1390.33,1,3,9,216.42,4.9608,4.7718,1,1,1,1,1,6.85697
8,12,1263.18,12,1263.18,2,3,33,216.311,4.9608,4.7718,4.2,1,1,1,1,9.47128
9,11,1196.73,11,1196.73,1,3,33,216.203,4.9608,7.59462,4.2,1,1,1,1,11.8241
10,11,1196.73,11,1196.73,0,3,0,216.095,4.46472,7.59462,4.2,1,1,1,1,10.6417
11,11,1196.73,11,1271.2,1,3,9,215.987,4.46472,7.73516,4.2,1,1,1,1,10.4776
12,11,1196.73,11,1271.2,1,3,0,215.879,4.46472,6.96164,4.2,1,1,1,1,9.4298
13,11,1196.73,11,1271.2,2,3,0,215.771,4.46472,6.96164,3.78,1,1,1,1,8.48682
14,11,1196.73,11,1271.2,1,3,0,215.663,4.46472,6.26548,3.78,1,1,1,1,7.63814
15,11,1196.73,11,1297.51,1,3,9,215.556,4.46472,6.53893,3.78,1,1,1,1,7.77433
16,11,1196.73,11,1278.79,0,3,13,215.448,5.31825,6.53893,3.78,1,1,1,1,8.29689
17,11,1196.73,11,1348.22,1,3,9,215.34,5.31825,6.78504,3.78,1,1,1,1,8.36721
18,11,1196.73,11,1339.39,0,3,13,215.232,6.08642,6.78504,3.78,1,1,1,1,8.83048
19,11,1196.73,11,1339.39,0,3,0,215.125,5.47778,6.78504,3.78,1,1,1,1,7.94744
20,11,1196.73,11,1339.39,1,2,0,215.017,5.47778,6.10653,3.78,1,1,1,0.9,7.94744
21,11,1196.73,11,1339.39,0,3,0,214.91,4.93,6.10653,3.78,1,1,1,0.9,7.15269
22,11,1196.73,11,1339.39,2,3,0,214.802,4.93,6.10653,3.402,1,1,1,0.9,6.43742
23,11,1196.73,11,1339.39,0,3,0,214.695,4.437,6.10653,3.402,1,1,1,0.9,5.79368
24,11,1196.73,11,1300.67,0,2,13,214.587,5.2933,6.10653,3.402,1,1,1,2.11,5.79368
25,11,1196.73,11,1314.32,1,0,9,214.48,5.2933,6.39588,3.402,1,1.8,1,2.11,5.79368
