iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,18,1733.59,18,1733.59,3,2,33,307.516,1,1,1,4.2,1,1,4.2,1
1,14,1666.1,14,1666.1,1,3,33,307.362,1,4.2,1,4.2,1,1,4.2,4.2
2,12,1623.06,12,1623.06,0,3,33,307.208,4.2,4.2,1,4.2,1,1,4.2,7.08
3,12,1600.93,12,1600.93,3,2,33,307.055,4.2,4.2,1,7.08,1,1,7.08,7.08
4,12,1600.93,12,1618.86,1,2,9,306.901,4.2,4.68,1,7.08,1,1,7.272,7.08
5,12,1600.93,12,1618.86,0,3,0,306.748,3.78,4.68,1,7.08,1,1,7.272,6.372
6,12,1600.93,12,1628.48,1,2,9,306.594,3.78,5.112,1,7.08,1,1,7.4448,6.372
7,12,1491.55,12,1491.55,3,2,33,306.441,3.78,5.112,1,9.672,1,1,10.0003,6.372
8,11,1552.21,11,1552.21,1,2,33,306.288,3.78,7.9008,1,9.672,1,1,12.3003,6.372
9,11,1474.13,11,1474.13,1,2,33,306.135,3.78,10.4107,1,9.672,1,1,14.3703,6.372
10,11,1474.13,11,1474.13,3,3,0,305.982,3.78,10.4107,1,8.7048,1,1,14.3703,5.7348
11,11,1474.13,11,1497.01,1,3,9,305.829,3.78,10.2696,1,8.7048,1,1,14.3703,6.06132
12,11,1444.74,11,1444.74,3,2,33,305.676,3.78,10.2696,1,11.1343,1,1,16.2332,6.06132
13,11,1444.74,11,1444.74,1,3,0,305.523,3.78,9.24268,1,11.1343,1,1,16.2332,5.45519
14,11,1439.35,11,1439.35,1,2,33,305.37,3.78,11.6184,1,11.1343,1,1,17.9099,5.45519
15,11,1439.35,11,1444.08,3,1,9,305.217,3.78,11.6184,1,10.9209,1,1.8,17.9099,5.45519
16,11,1229.62,11,1229.62,2,3,33,305.065,3.78,11.6184,4.2,10.9209,1,1.8,17.9099,8.20967
17,11,1209.95,11,1209.95,3,2,33,304.912,3.78,11.6184,4.2,13.1288,1,1.8,19.4189,8.20967
18,11,1133.12,11,1133.12,0,2,33,304.76,6.702,11.6184,4.2,13.1288,1,1.8,20.777,8.20967
19,11,1132.36,11,1132.36,3,2,33,304.607,6.702,11.6184,4.2,15.1159,1,1.8,21.9993,8.20967
20,11,1132.36,11,1132.36,1,2,0,304.455,6.702,10.4566,4.2,15.1159,1,1.8,19.7994,8.20967
21,11,1132.36,11,1156.65,3,3,9,304.303,6.702,10.4566,4.2,14.5043,1,1.8,19.7994,8.2887
22,11,1132.36,11,1368.84,1,0,9,304.151,6.702,10.3109,4.2,14.5043,1.8,1.8,19.7994,8.2887
23,11,1132.36,11,1329.32,3,2,13,303.999,6.702,10.3109,4.2,14.3539,1.8,1.8,19.1195,8.2887
24,11,1132.36,11,1329.32,0,3,9,303.847,6.9318,10.3109,4.2,14.3539,1.8,1.8,19.1195,8.35983
25,11,1132.36,11,1285.38,3,2,13,303.695,6.9318,10.3109,4.2,14.2185,1.8,1.8,18.5075,8.35983
