iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,18,1933.36,18,1933.36,0,3,33,305.738,4.2,1,1,1,1,1,1,4.2
1,16,1739.72,16,1739.72,0,2,33,305.585,7.08,1,1,1,1,1,4.2,4.2
2,16,1739.72,16,1739.72,3,3,0,305.433,7.08,1,1,0.9,1,1,4.2,3.78
3,16,1739.72,16,1739.72,0,3,0,305.28,6.372,1,1,0.9,1,1,4.2,3.402
4,16,1739.72,16,1739.72,0,3,0,305.127,5.7348,1,1,0.9,1,1,4.2,3.0618
5,16,1675.01,16,1675.01,3,2,33,304.975,5.7348,1,1,4.11,1,1,7.08,3.0618
6,16,1675.01,16,1675.01,0,3,0,304.822,5.16132,1,1,4.11,1,1,7.08,2.75562
7,15,1641.09,15,1641.09,3,2,33,304.67,5.16132,1,1,6.999,1,1,9.672,2.75562
8,14,1633.36,14,1633.36,3,2,33,304.517,5.16132,1,1,9.5991,1,1,12.0048,2.75562
9,14,1633.36,14,1658.7,3,2,9,304.365,5.16132,1,1,9.53919,1,1,11.7043,2.75562
10,14,1633.36,14,1658.7,3,1,0,304.213,5.16132,1,1,8.58527,1,0.9,11.7043,2.75562
11,14,1633.36,14,1734.72,3,1,9,304.061,5.16132,1,1,8.62674,1,1.71,11.7043,2.75562
12,14,1633.36,14,1719.89,3,2,13,303.909,5.16132,1,1,9.06407,1,1.71,11.8339,2.75562
13,14,1633.36,14,1659.9,2,2,13,303.757,5.16132,1,2.2,9.06407,1,1.71,11.9505,2.75562
14,14,1633.36,14,1659.9,3,3,0,303.605,5.16132,1,2.2,8.15766,1,1.71,11.9505,2.48006
15,14,1633.36,14,1659.9,2,2,0,303.453,5.16132,1,1.98,8.15766,1,1.71,10.7554,2.48006
16,14,1624.95,14,1624.95,0,2,33,303.301,7.94519,1,1.98,8.15766,1,1.71,12.9799,2.48006
