iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,17,1881.64,17,1881.64,0,0,33,303.458,4.2,1,1,1,4.2,1,1,1
1,17,1799,17,1799,0,0,33,303.306,7.08,1,1,1,7.08,1,1,1
2,15,1641.87,15,1641.87,0,2,33,303.154,9.672,1,1,1,7.08,1,4.2,1
3,15,1639.64,15,1639.64,0,0,33,303.003,12.0048,1,1,1,9.672,1,4.2,1
4,14,1603.83,14,1603.83,0,2,33,302.851,14.1043,1,1,1,9.672,1,7.08,1
5,13,1595.3,13,1595.3,0,0,33,302.7,15.9939,1,1,1,12.0048,1,7.08,1
6,13,1485.49,13,1485.49,0,2,33,302.548,17.6945,1,1,1,12.0048,1,9.672,1
7,13,1445.98,13,1445.98,0,0,33,302.397,19.225,1,1,1,14.1043,1,9.672,1
8,13,1433.33,13,1433.33,0,3,33,302.246,20.6025,1,1,1,14.1043,1,9.672,4.2
9,13,1374.02,13,1374.02,0,1,33,302.095,21.8423,1,1,1,14.1043,4.2,9.672,4.2
10,13,1370.17,13,1370.17,0,2,33,301.944,22.9581,1,1,1,14.1043,4.2,12.0048,4.2
11,13,1365.04,13,1365.04,0,0,33,301.793,23.9623,1,1,1,15.9939,4.2,12.0048,4.2
12,13,1340.47,13,1340.47,0,0,33,301.642,24.866,1,1,1,17.6945,4.2,12.0048,4.2
13,12,1336.57,12,1336.57,0,1,33,301.491,25.6794,1,1,1,17.6945,7.08,12.0048,4.2
14,12,1336.57,12,1336.57,3,0,0,301.34,25.6794,1,1,0.9,15.925,7.08,12.0048,4.2
15,12,1336.57,12,1337.01,0,0,9,301.19,24.0115,1,1,0.9,15.2325,7.08,12.0048,4.2
16,11,1285.37,11,1285.37,0,3,33,301.039,24.9103,1,1,0.9,15.2325,7.08,12.0048,7.08
17,11,1248.45,11,1248.45,0,0,33,300.888,25.7193,1,1,0.9,17.0093,7.08,12.0048,7.08
18,11,1244.79,11,1244.79,0,0,33,300.738,26.4474,1,1,0.9,18.6084,7.08,12.0048,7.08
19,11,1236.76,11,1236.76,0,0,33,300.588,27.1026,1,1,0.9,20.0475,7.08,12.0048,7.08
20,11,1236.76,11,1236.76,0,0,0,300.437,24.3924,1,1,0.9,18.0428,7.08,12.0048,7.08
