iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,13,1943.13,13,1943.13,3,2,33,299.214,1,1,1,4.2,1,1,4.2,1
1,13,1804.36,13,1804.36,3,1,33,299.064,1,1,1,7.08,1,4.2,4.2,1
2,13,1758.24,13,1758.24,3,2,33,298.914,1,1,1,9.672,1,4.2,7.08,1
3,13,1569.44,13,1569.44,3,1,33,298.765,1,1,1,12.0048,1,7.08,7.08,1
4,12,1539.14,12,1539.14,3,2,33,298.616,1,1,1,14.1043,1,7.08,9.672,1
5,11,1494.17,11,1494.17,3,0,33,298.466,1,1,1,15.9939,4.2,7.08,9.672,1
6,10,1463.14,10,1463.14,0,1,33,298.317,4.2,1,1,15.9939,4.2,9.672,9.672,1
7,10,1444.62,10,1444.62,3,1,33,298.168,4.2,1,1,17.6945,4.2,12.0048,9.672,1
8,10,1398.2,10,1398.2,3,1,33,298.019,4.2,1,1,19.225,4.2,14.1043,9.672,1
9,9,1322.79,9,1322.79,0,1,33,297.87,7.08,1,1,19.225,4.2,15.9939,9.672,1
10,9,1282.14,9,1282.14,3,1,33,297.721,7.08,1,1,20.6025,4.2,17.6945,9.672,1
11,9,1274.06,9,1274.06,3,0,33,297.572,7.08,1,1,21.8423,7.08,17.6945,9.672,1
12,9,1231.66,9,1231.66,3,1,33,297.423,7.08,1,1,22.9581,7.08,19.225,9.672,1
13,9,1196.52,9,1196.52,3,1,33,297.274,7.08,1,1,23.9623,7.08,20.6025,9.672,1
14,9,1187.05,9,1187.05,3,2,33,297.126,7.08,1,1,24.866,7.08,20.6025,12.0048,1
15,9,1187.05,9,1194.78,3,0,9,296.977,7.08,1,1,23.2794,7.272,20.6025,12.0048,1
16,9,1187.05,9,1235.27,3,3,9,296.829,7.08,1,1,21.8515,7.272,20.6025,12.0048,1.8
17,9,1187.05,9,1230.49,0,1,13,296.68,7.672,1,1,21.8515,7.272,19.8423,12.0048,1.8
18,9,1187.05,9,1229.94,3,0,13,296.532,7.672,1,1,20.9663,7.8448,19.8423,12.0048,1.8
19,7,1222.08,7,1222.08,1,1,33,296.384,7.672,4.2,1,20.9663,7.8448,21.1581,12.0048,1.8
20,7,1183.52,7,1183.52,0,2,33,296.236,10.2048,4.2,1,20.9663,7.8448,21.1581,14.1043,1.8
21,6,1283.4,6,1283.4,0,1,33,296.087,12.4843,4.2,1,20.9663,7.8448,22.3423,14.1043,1.8
22,5,1288.77,5,1288.77,1,1,33,295.939,12.4843,7.08,1,20.9663,7.8448,23.408,14.1043,1.8
23,5,1288.77,5,1307.05,0,2,9,295.791,12.1359,7.08,1,20.9663,7.8448,23.408,13.5939,1.8
24,5,1288.77,5,1302.33,0,1,13,295.644,12.2223,7.08,1,20.9663,7.8448,22.3672,13.5939,1.8
25,4,1541.58,4,1541.58,1,1,33,295.496,12.2223,9.672,1,20.9663,7.8448,23.4305,13.5939,1.8
26,4,1391.71,4,1391.71,3,1,33,295.348,12.2223,9.672,1,22.1697,7.8448,24.3875,13.5939,1.8
27,4,1391.71,4,1419.27,3,1,9,295.2,12.2223,9.672,1,20.8527,7.8448,22.8487,13.5939,1.8
28,4,1391.71,4,1413.21,0,1,13,295.053,12.3001,9.672,1,20.8527,7.8448,21.8638,13.5939,1.8
29,4,1385.15,4,1385.15,0,1,33,294.905,14.3701,9.672,1,20.8527,7.8448,22.9775,13.5939,1.8
30,4,1351.6,4,1351.6,3,1,33,294.758,14.3701,9.672,1,22.0675,7.8448,23.9797,13.5939,1.8
31,4,1311.98,4,1311.98,3,1,33,294.61,14.3701,9.672,1,23.1607,7.8448,24.8817,13.5939,1.8
32,4,1305.22,4,1305.22,3,1,33,294.463,14.3701,9.672,1,24.1446,7.8448,25.6936,13.5939,1.8
33,4,1305.22,4,1320.73,0,1,9,294.316,13.8331,9.672,1,24.1446,7.8448,24.0242,13.5939,1.8
34,4,1305.22,4,1310.88,3,2,13,294.169,13.8331,9.672,1,23.0302,7.8448,24.0242,13.5345,1.8
35,4,1305.22,4,1310.88,1,1,0,294.022,13.8331,8.7048,1,23.0302,7.8448,21.6218,13.5345,1.8
36,4,1272.67,4,1272.67,3,0,33,293.875,13.8331,8.7048,1,24.0272,10.3603,21.6218,13.5345,1.8
37,4,1262.64,4,1262.64,3,1,33,293.728,13.8331,8.7048,1,24.9244,10.3603,22.7596,13.5345,1.8
38,4,1259.47,4,1259.47,3,2,33,293.581,13.8331,8.7048,1,25.732,10.3603,22.7596,15.481,1.8
39,4,1257.64,4,1257.64,3,1,33,293.434,13.8331,8.7048,1,26.4588,10.3603,23.7836,15.481,1.8
40,4,1252,4,1252,3,0,33,293.287,13.8331,8.7048,1,27.1129,12.6243,23.7836,15.481,1.8
41,4,1252,4,1262.19,0,0,9,293.141,13.3498,8.7048,1,27.1129,12.2619,23.7836,15.481,1.8
42,4,1241.88,4,1241.88,3,2,33,292.994,13.3498,8.7048,1,27.7016,12.2619,23.7836,17.2329,1.8
43,4,1241.88,4,1281.24,0,1,9,292.848,12.9148,8.7048,1,27.7016,12.2619,22.3053,17.2329,1.8
44,4,1241.88,4,1395.28,3,1,9,292.701,12.9148,8.7048,1,25.8315,12.2619,20.9748,17.2329,1.8
45,4,1241.88,4,1379.19,3,0,13,292.555,12.9148,8.7048,1,24.5483,12.3357,20.9748,17.2329,1.8
46,4,1241.88,4,1379.19,3,0,0,292.408,12.9148,8.7048,1,22.0935,11.1021,20.9748,17.2329,1.8
47,4,1241.88,4,1374.59,0,0,13,292.262,12.9233,8.7048,1,22.0935,11.2919,20.9748,17.2329,1.8
48,4,1241.88,4,1346.99,3,1,13,292.116,12.9233,8.7048,1,21.1841,11.2919,20.1773,17.2329,1.8
49,4,1241.88,4,1346.99,0,0,0,291.97,11.631,8.7048,1,21.1841,10.1627,20.1773,17.2329,1.8
50,4,1241.88,4,1369.23,0,0,9,291.824,11.3679,8.7048,1,21.1841,10.0464,20.1773,17.2329,1.8
51,4,1241.88,4,1348.78,3,2,13,291.678,11.3679,8.7048,1,20.3657,10.0464,20.1773,16.8096,1.8
52,4,1241.88,4,1344.33,3,2,13,291.532,11.3679,8.7048,1,19.6292,10.0464,20.1773,16.4287,1.8
53,4,1241.88,4,1344.33,1,1,0,291.387,11.3679,7.83432,1,19.6292,10.0464,18.1596,16.4287,1.8
54,4,1241.88,4,1322.48,3,2,13,291.241,11.3679,7.83432,1,18.9662,10.0464,18.1596,16.0858,1.8
55,4,1241.88,4,1289.8,3,1,13,291.095,11.3679,7.83432,1,18.3696,10.0464,17.6436,16.0858,1.8
56,4,1241.88,4,1286.32,3,1,13,290.95,11.3679,7.83432,1,17.8327,10.0464,17.1792,16.0858,1.8
57,4,1241.88,4,1283.89,0,1,13,290.804,11.5311,7.83432,1,17.8327,10.0464,16.7613,16.0858,1.8
58,4,1241.88,4,1398.8,1,0,9,290.659,11.5311,7.95089,1,17.8327,9.94179,16.7613,16.0858,1.8
59,4,1241.88,4,1398.8,1,1,0,290.514,11.5311,7.1558,1,17.8327,9.94179,15.0852,16.0858,1.8
60,4,1241.88,4,1410.91,3,3,9,290.368,11.5311,7.1558,1,16.9494,9.94179,15.0852,16.0858,2.52
61,4,1241.88,4,1410.91,3,0,0,290.223,11.5311,7.1558,1,15.2544,8.94761,15.0852,16.0858,2.52
62,4,1241.88,4,1389.07,3,1,13,290.078,11.5311,7.1558,1,15.029,8.94761,14.8767,16.0858,2.52
63,4,1241.88,4,1266.21,3,2,13,289.933,11.5311,7.1558,1,14.8261,8.94761,14.8767,15.7772,2.52
64,4,1241.88,4,1265.9,3,2,13,289.788,11.5311,7.1558,1,14.6435,8.94761,14.8767,15.4995,2.52
65,4,1241.88,4,1264.3,3,2,13,289.643,11.5311,7.1558,1,14.4791,8.94761,14.8767,15.2496,2.52
66,4,1241.88,4,1310.69,3,1,9,289.498,11.5311,7.1558,1,13.9312,8.94761,14.289,15.2496,2.52
67,4,1241.88,4,1530.99,1,0,9,289.354,11.5311,7.34022,1,13.9312,8.95285,14.289,15.2496,2.52
68,4,1241.88,4,1299.27,0,2,13,289.209,11.678,7.34022,1,13.9312,8.95285,14.289,15.0246,2.52
69,4,1241.88,4,1299.27,0,1,0,289.064,10.5102,7.34022,1,13.9312,8.95285,12.8601,15.0246,2.52
70,4,1241.88,4,1299.27,1,0,0,288.92,10.5102,6.6062,1,13.9312,8.05757,12.8601,15.0246,2.52
71,4,1241.88,4,1307.16,0,1,9,288.775,10.3592,6.6062,1,13.9312,8.05757,12.4741,15.0246,2.52
72,4,1241.88,4,1307.16,0,1,0,288.631,9.32324,6.6062,1,13.9312,8.05757,11.2267,15.0246,2.52
73,4,1241.88,4,1307.16,1,0,0,288.487,9.32324,5.94558,1,13.9312,7.25181,11.2267,15.0246,2.52
74,4,1241.88,4,1307.16,3,2,0,288.342,9.32324,5.94558,1,12.5381,7.25181,11.2267,13.5221,2.52
75,4,1241.88,4,1298.55,0,3,13,288.198,9.69092,5.94558,1,12.5381,7.25181,11.2267,13.5221,3.568
76,4,1241.88,4,1385.16,1,1,9,288.054,9.69092,6.25102,1,12.5381,7.25181,11.004,13.5221,3.568
77,4,1241.88,4,1302.71,0,2,13,287.91,10.0218,6.25102,1,12.5381,7.25181,11.004,13.4699,3.568
78,4,1240.8,4,1240.8,3,1,33,287.766,10.0218,6.25102,1,14.5843,7.25181,13.2036,13.4699,3.568
79,4,1240.8,4,1248.85,3,2,9,287.622,10.0218,6.25102,1,14.0259,7.25181,13.2036,13.0229,3.568
80,4,1240.8,4,1284.06,0,1,9,287.478,9.91965,6.25102,1,14.0259,7.25181,12.7832,13.0229,3.568
81,4,1240.8,4,1252.81,0,2,13,287.335,10.2277,6.25102,1,14.0259,7.25181,12.7832,13.0206,3.568
82,4,1214.76,4,1214.76,3,0,33,287.191,10.2277,6.25102,1,15.9233,9.82663,12.7832,13.0206,3.568
83,4,1214.76,4,1214.76,3,3,0,287.047,10.2277,6.25102,1,14.331,9.82663,12.7832,13.0206,3.2112
84,4,1214.76,4,1214.76,3,0,0,286.904,10.2277,6.25102,1,12.8979,8.84397,12.7832,13.0206,3.2112
85,4,1214.76,4,1256.34,0,1,9,286.76,10.1049,6.25102,1,12.8979,8.84397,12.4049,13.0206,3.2112
86,4,1214.76,4,1456.78,0,1,9,286.617,9.99442,6.25102,1,12.8979,8.84397,12.0644,13.0206,3.2112
87,4,1214.76,4,1438.82,0,0,13,286.474,10.295,6.25102,1,12.8979,9.25957,12.0644,13.0206,3.2112
88,4,1214.76,4,1388.73,3,2,13,286.33,10.295,6.25102,1,12.9081,9.25957,12.0644,13.0186,3.2112
89,4,1214.76,4,1386.11,3,0,13,286.187,10.295,6.25102,1,12.9173,9.63361,12.0644,13.0186,3.2112
90,4,1214.76,4,1335.24,3,2,13,286.044,10.295,6.25102,1,12.9255,9.63361,12.0644,13.0167,3.2112
91,4,1214.76,4,1301,2,2,13,285.901,10.295,6.25102,2.2,12.9255,9.63361,12.0644,13.015,3.2112
92,4,1214.76,4,1277.01,3,2,13,285.758,10.295,6.25102,2.2,12.933,9.63361,12.0644,13.0135,3.2112
93,4,1214.76,4,1277.01,3,2,0,285.615,10.295,6.25102,2.2,11.6397,9.63361,12.0644,11.7122,3.2112
94,4,1214.76,4,1271.85,2,1,13,285.473,10.295,6.25102,3.28,11.6397,9.63361,12.158,11.7122,3.2112
95,4,1214.76,4,1271.85,1,0,0,285.33,10.295,5.62592,3.28,11.6397,8.67025,12.158,11.7122,3.2112
96,4,1214.76,4,1271.85,0,1,0,285.187,9.26548,5.62592,3.28,11.6397,8.67025,10.9422,11.7122,3.2112
97,4,1214.76,4,1271.85,0,1,0,285.045,8.33893,5.62592,3.28,11.6397,8.67025,9.84797,11.7122,3.2112
98,4,1214.76,4,1271.85,0,1,0,284.902,7.50504,5.62592,3.28,11.6397,8.67025,8.86317,11.7122,3.2112
99,4,1214.76,4,1291.8,0,2,9,284.76,7.65454,5.62592,3.28,11.6397,8.67025,8.86317,11.441,3.2112
100,4,1214.76,4,1291.8,1,1,0,284.617,7.65454,5.06333,3.28,11.6397,8.67025,7.97686,11.441,3.2112
101,4,1214.76,4,1291.52,3,0,13,284.475,7.65454,5.06333,3.28,11.7757,9.10323,7.97686,11.441,3.2112
102,4,1214.76,4,1269.2,3,3,13,284.333,7.65454,5.06333,3.28,11.8981,9.10323,7.97686,11.441,4.19008
103,4,1204.25,4,1204.25,0,2,33,284.19,10.1891,5.06333,3.28,11.8981,9.10323,7.97686,13.5969,4.19008
104,4,1204.25,4,1211.76,2,1,9,284.048,10.1891,5.06333,3.852,11.8981,9.10323,8.07917,13.5969,4.19008
105,4,1196.03,4,1196.03,3,1,33,283.906,10.1891,5.06333,3.852,14.0083,9.10323,10.5713,13.5969,4.19008
106,4,1171.16,4,1171.16,0,1,33,283.764,12.4702,5.06333,3.852,14.0083,9.10323,12.8141,13.5969,4.19008
107,4,1121.9,4,1121.9,3,1,33,283.622,12.4702,5.06333,3.852,15.9075,9.10323,14.8327,13.5969,4.19008
108,4,1121.9,4,1121.9,0,0,9,283.481,12.1232,5.06333,3.852,15.9075,9.0929,14.8327,13.5969,4.19008
109,4,1121.9,4,1121.9,0,1,0,283.339,10.9108,5.06333,3.852,15.9075,9.0929,13.3494,13.5969,4.19008
110,4,1121.9,4,1121.9,2,0,0,283.197,10.9108,5.06333,3.4668,15.9075,8.18361,13.3494,13.5969,4.19008
111,4,1117.23,4,1117.23,3,3,33,283.056,10.9108,5.06333,3.4668,17.6167,8.18361,13.3494,13.5969,7.07107
112,4,1117.23,4,1117.23,3,3,0,282.914,10.9108,5.06333,3.4668,15.8551,8.18361,13.3494,13.5969,6.36396
113,4,1099.64,4,1099.64,3,2,33,282.773,10.9108,5.06333,3.4668,17.5696,8.18361,13.3494,15.5372,6.36396
114,4,1099.64,4,1099.64,3,2,9,282.631,10.9108,5.06333,3.4668,16.7126,8.18361,13.3494,14.8835,6.36396
115,4,1099.64,4,1099.64,0,3,0,282.49,9.81976,5.06333,3.4668,16.7126,8.18361,13.3494,14.8835,5.72757
116,4,1099.64,4,1099.64,0,0,0,282.349,8.83778,5.06333,3.4668,16.7126,7.36525,13.3494,14.8835,5.72757
