iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,9,1065.32,9,1065.32,2,2,33,228.48,1,1,4.2,1,1,1,4.2,1
1,9,1011.64,9,1011.64,3,0,33,228.365,1,1,4.2,4.2,4.2,1,4.2,1
2,9,981.322,9,981.322,3,3,33,228.251,1,1,4.2,7.08,4.2,1,4.2,4.2
3,6,887.892,6,887.892,0,3,33,228.137,4.2,1,4.2,7.08,4.2,1,4.2,7.08
4,6,887.335,6,887.335,0,0,33,228.023,7.08,1,4.2,7.08,7.08,1,4.2,7.08
5,6,843.706,6,843.706,2,2,33,227.909,7.08,1,7.08,7.08,7.08,1,7.08,7.08
6,5,729.725,5,729.725,2,3,33,227.795,7.08,1,9.672,7.08,7.08,1,7.08,9.672
7,5,720.854,5,720.854,0,2,33,227.681,9.672,1,9.672,7.08,7.08,1,9.672,9.672
8,5,715.425,5,715.425,2,3,33,227.567,9.672,1,12.0048,7.08,7.08,1,9.672,12.0048
9,5,714.013,5,714.013,2,3,33,227.454,9.672,1,14.1043,7.08,7.08,1,9.672,14.1043
10,5,710.977,5,710.977,3,3,33,227.34,9.672,1,14.1043,9.672,7.08,1,9.672,15.9939
11,5,709.667,5,709.667,2,3,33,227.226,9.672,1,15.9939,9.672,7.08,1,9.672,17.6945
12,5,709.667,5,726.075,2,3,9,227.113,9.672,1,15.2945,9.672,7.08,1,9.672,16.825
13,5,709.667,5,733.812,2,3,9,226.999,9.672,1,14.665,9.672,7.08,1,9.672,16.0425
14,5,709.667,5,722.422,2,0,13,226.886,9.672,1,14.4985,9.672,7.672,1,9.672,16.0425
15,5,709.667,5,711.278,0,2,13,226.772,10.0048,1,14.4985,9.672,7.672,1,10.0048,16.0425
16,4,826.522,4,826.522,1,0,33,226.659,10.0048,4.2,14.4985,9.672,10.2048,1,10.0048,16.0425
17,4,808.137,4,808.137,0,0,33,226.545,12.3043,4.2,14.4985,9.672,12.4843,1,10.0048,16.0425
18,4,779.805,4,779.805,3,2,33,226.432,12.3043,4.2,14.4985,12.0048,12.4843,1,12.3043,16.0425
19,4,779.805,4,779.805,0,3,0,226.319,11.0739,4.2,14.4985,12.0048,12.4843,1,12.3043,14.4383
20,4,718.994,4,718.994,2,3,33,226.206,11.0739,4.2,16.3487,12.0048,12.4843,1,12.3043,16.2945
21,4,708.043,4,708.043,3,2,33,226.093,11.0739,4.2,16.3487,14.1043,12.4843,1,14.3739,16.2945
22,4,708.043,4,711.564,3,0,9,225.98,11.0739,4.2,16.3487,13.5939,12.1359,1,14.3739,16.2945
23,4,708.043,4,1028.29,1,2,9,225.867,11.0739,4.68,16.3487,13.5939,12.1359,1,13.8365,16.2945
