iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,8,1193.82,8,1193.82,0,0,33,182.917,4.2,1,1,1,4.2,1,1,1
1,7,1115.84,7,1115.84,3,2,33,182.826,4.2,1,1,4.2,4.2,1,4.2,1
2,5,1115.05,5,1115.05,1,2,33,182.735,4.2,4.2,1,4.2,4.2,1,7.08,1
3,5,1108.43,5,1108.43,0,0,33,182.643,7.08,4.2,1,4.2,7.08,1,7.08,1
4,5,1065.76,5,1065.76,0,0,33,182.552,9.672,4.2,1,4.2,9.672,1,7.08,1
5,5,899.507,5,899.507,2,0,33,182.461,9.672,4.2,4.2,4.2,12.0048,1,7.08,1
6,4,862.938,4,862.938,0,0,33,182.369,12.0048,4.2,4.2,4.2,14.1043,1,7.08,1
7,4,862.027,4,862.027,0,2,33,182.278,14.1043,4.2,4.2,4.2,14.1043,1,9.672,1
8,4,850.574,4,850.574,0,2,33,182.187,15.9939,4.2,4.2,4.2,14.1043,1,12.0048,1
9,4,850.574,4,850.574,0,2,13,182.096,15.6945,4.2,4.2,4.2,14.1043,1,12.1043,1
10,4,850.574,4,1059.88,1,1,9,182.005,15.6945,4.68,4.2,4.2,14.1043,1.8,12.1043,1
11,4,850.238,4,850.238,2,0,33,181.914,15.6945,4.68,7.08,4.2,15.9939,1.8,12.1043,1
12,4,844.606,4,844.606,0,2,33,181.823,17.425,4.68,7.08,4.2,15.9939,1.8,14.1939,1
13,4,835.239,4,835.239,0,0,33,181.732,18.9825,4.68,7.08,4.2,17.6945,1.8,14.1939,1
14,4,835.239,4,847.716,3,0,9,181.641,18.9825,4.68,7.08,4.68,16.825,1.8,14.1939,1
15,4,835.239,4,846.45,0,2,13,181.55,18.3843,4.68,7.08,4.68,16.825,1.8,14.0745,1
16,4,832.54,4,832.54,0,2,33,181.46,19.8459,4.68,7.08,4.68,16.825,1.8,15.967,1
17,4,811.841,4,811.841,0,2,33,181.369,21.1613,4.68,7.08,4.68,16.825,1.8,17.6703,1
18,4,811.841,4,811.841,1,2,0,181.278,21.1613,4.212,7.08,4.68,16.825,1.8,15.9033,1
19,4,811.841,4,814.546,3,2,9,181.187,21.1613,4.212,7.08,5.112,16.825,1.8,15.213,1
20,4,804.281,4,804.281,0,1,33,181.097,22.3451,4.212,7.08,5.112,16.825,4.92,15.213,1
21,4,802.967,4,802.967,0,2,33,181.006,23.4106,4.212,7.08,5.112,16.825,4.92,16.9917,1
22,4,802.967,4,802.967,3,2,13,180.916,23.4106,4.212,7.08,5.9008,16.825,4.92,16.5925,1
23,4,802.967,4,876.956,1,0,9,180.825,23.4106,4.6908,7.08,5.9008,16.0425,4.92,16.5925,1
24,4,802.967,4,876.956,1,0,9,180.735,23.4106,5.12172,7.08,5.9008,15.3383,4.92,16.5925,1
25,4,802.967,4,837.373,2,0,13,180.645,23.4106,5.12172,7.672,5.9008,15.1045,4.92,16.5925,1
26,4,802.967,4,933.23,1,0,9,180.554,23.4106,5.50955,7.672,5.9008,14.494,4.92,16.5925,1
27,4,802.967,4,848.97,0,2,13,180.464,22.3696,5.50955,7.672,5.9008,14.494,4.92,16.2333,1
28,4,802.78,4,802.78,0,0,33,180.374,23.4326,5.50955,7.672,5.9008,16.3446,4.92,16.2333,1
29,4,802.78,4,957.295,1,0,9,180.284,23.4326,5.85859,7.672,5.9008,15.6102,4.92,16.2333,1
30,4,802.78,4,987.011,0,2,9,180.193,21.9894,5.85859,7.672,5.9008,15.6102,4.92,15.5099,1
31,4,802.78,4,987.011,1,2,0,180.103,21.9894,5.27273,7.672,5.9008,15.6102,4.92,13.9589,1
32,4,802.78,4,987.011,1,2,0,180.013,21.9894,4.74546,7.672,5.9008,15.6102,4.92,12.563,1
33,4,802.78,4,996.575,0,0,9,179.923,20.6904,4.74546,7.672,5.9008,14.9491,4.92,12.563,1
34,4,802.78,4,1000.48,1,0,9,179.833,20.6904,5.17091,7.672,5.9008,14.3542,4.92,12.563,1
35,4,802.78,4,975.103,0,0,13,179.743,19.9214,5.17091,7.672,5.9008,14.2188,4.92,12.563,1
36,4,802.78,4,945.543,0,2,13,179.654,19.2292,5.17091,7.672,5.9008,14.2188,4.92,12.6067,1
37,4,802.78,4,902.996,0,2,13,179.564,18.6063,5.17091,7.672,5.9008,14.2188,4.92,12.6461,1
38,4,802.78,4,876.918,0,0,13,179.474,18.0457,5.17091,7.672,5.9008,14.0969,4.92,12.6461,1
39,4,802.78,4,836.814,2,0,13,179.384,18.0457,5.17091,8.2048,5.9008,13.9872,4.92,12.6461,1
40,4,789.158,4,789.158,0,2,33,179.294,19.5411,5.17091,8.2048,5.9008,13.9872,4.92,14.6815,1
41,4,777.618,4,777.618,0,1,33,179.205,20.887,5.17091,8.2048,5.9008,13.9872,7.728,14.6815,1
42,4,771.709,4,771.709,0,2,33,179.115,22.0983,5.17091,8.2048,5.9008,13.9872,7.728,16.5133,1
43,4,764.331,4,764.331,0,2,33,179.026,23.1885,5.17091,8.2048,5.9008,13.9872,7.728,18.162,1
44,4,764.331,4,852.226,1,0,9,178.936,23.1885,5.55382,8.2048,5.9008,13.4885,7.728,18.162,1
45,4,764.331,4,852.226,0,2,0,178.847,20.8696,5.55382,8.2048,5.9008,13.4885,7.728,16.3458,1
46,4,764.331,4,852.226,0,2,0,178.757,18.7827,5.55382,8.2048,5.9008,13.4885,7.728,14.7112,1
47,4,764.331,4,788.762,3,1,13,178.668,18.7827,5.55382,8.2048,6.61072,13.4885,8.2552,14.7112,1
48,4,764.331,4,778.527,0,3,13,178.579,18.2044,5.55382,8.2048,6.61072,13.4885,8.2552,14.7112,2.2
49,4,762.718,4,762.718,3,2,33,178.489,18.2044,5.55382,8.2048,9.24965,13.4885,8.2552,16.5401,2.2
50,4,762.718,4,762.718,3,1,0,178.4,18.2044,5.55382,8.2048,8.32468,13.4885,7.42968,16.5401,2.2
51,4,762.487,4,762.487,1,2,33,178.311,18.2044,8.29844,8.2048,8.32468,13.4885,7.42968,18.1861,2.2
52,4,762.487,4,887.548,0,1,9,178.222,17.284,8.29844,8.2048,8.32468,13.4885,7.58671,18.1861,2.2
53,4,759.781,4,759.781,1,2,33,178.133,17.284,10.7686,8.2048,8.32468,13.4885,7.58671,19.6675,2.2
54,4,759.781,4,817.481,1,0,9,178.043,17.284,10.5917,8.2048,8.32468,13.0397,7.58671,19.6675,2.2
55,4,759.781,4,761.694,2,2,13,177.954,17.284,10.5917,8.68432,8.32468,13.0397,7.58671,19.0007,2.2
56,4,690.907,4,690.907,0,2,33,177.865,18.8556,10.5917,8.68432,8.32468,13.0397,7.58671,20.4007,2.2
57,4,690.907,4,690.907,1,2,0,177.777,18.8556,9.53256,8.68432,8.32468,13.0397,7.58671,18.3606,2.2
58,4,690.221,4,690.221,0,0,33,177.688,20.27,9.53256,8.68432,8.32468,15.0357,7.58671,18.3606,2.2
59,4,690.221,4,842.338,1,0,9,177.599,20.27,9.47931,8.68432,8.32468,14.4321,7.58671,18.3606,2.2
60,4,690.221,4,750.956,3,0,13,177.51,20.27,9.47931,8.68432,8.79221,14.2889,7.58671,18.3606,2.2
