iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,16,1566.31,16,1566.31,0,1,33,239.025,4.2,1,1,1,1,4.2,1,1
1,15,1371.35,15,1371.35,0,1,33,238.906,7.08,1,1,1,1,7.08,1,1
2,14,1194.82,14,1194.82,2,1,33,238.787,7.08,1,4.2,1,1,9.672,1,1
3,14,1190.38,14,1190.38,0,1,33,238.667,9.672,1,4.2,1,1,12.0048,1,1
4,12,1127.77,12,1127.77,2,1,33,238.548,9.672,1,7.08,1,1,14.1043,1,1
5,11,1079.33,11,1079.33,0,1,33,238.429,12.0048,1,7.08,1,1,15.9939,1,1
6,11,1079.33,11,1079.33,0,3,13,238.309,12.1043,1,7.08,1,1,15.9939,1,2.2
7,11,1079.33,11,1095.18,2,1,9,238.19,12.1043,1,7.272,1,1,15.2945,1,2.2
8,10,944.151,10,944.151,2,1,33,238.071,12.1043,1,9.8448,1,1,17.065,1,2.2
9,10,944.151,10,944.151,2,1,13,237.952,12.1043,1,10.1603,1,1,16.6585,1,2.2
10,10,943.679,10,943.679,0,2,33,237.833,14.1939,1,10.1603,1,1,16.6585,4.2,2.2
11,10,943.679,10,943.679,0,1,13,237.714,14.0745,1,10.1603,1,1,16.2927,4.2,2.2
12,10,943.679,10,943.679,0,3,0,237.595,12.667,1,10.1603,1,1,16.2927,4.2,1.98
13,10,936.156,10,936.156,2,1,33,237.476,12.667,1,12.4443,1,1,17.9634,4.2,1.98
14,10,936.156,10,936.156,2,2,13,237.358,12.667,1,12.4999,1,1,17.9634,5.08,1.98
15,10,936.156,10,936.156,0,0,0,237.239,11.4003,1,12.4999,1,0.9,17.9634,5.08,1.98
16,10,936.156,10,936.156,2,1,0,237.12,11.4003,1,11.2499,1,0.9,16.1671,5.08,1.98
17,10,936.156,10,936.156,1,1,0,237.002,11.4003,0.9,11.2499,1,0.9,14.5504,5.08,1.98
18,10,936.156,10,936.156,2,3,0,236.883,11.4003,0.9,10.1249,1,0.9,14.5504,5.08,1.782
19,10,935.953,10,935.953,2,2,33,236.765,11.4003,0.9,12.4124,1,0.9,14.5504,7.872,1.782
20,10,933.963,10,933.963,0,2,33,236.647,13.5603,0.9,12.4124,1,0.9,14.5504,10.3848,1.782
21,10,926.822,10,926.822,2,2,33,236.528,13.5603,0.9,14.4712,1,0.9,14.5504,12.6463,1.782
22,10,926.822,10,926.822,0,2,0,236.41,12.2043,0.9,14.4712,1,0.9,14.5504,11.3817,1.782
23,10,926.822,10,926.822,0,1,13,236.292,12.2839,0.9,14.4712,1,0.9,14.3953,11.3817,1.782
24,10,926.822,10,926.822,0,2,13,236.174,12.3555,0.9,14.4712,1,0.9,14.3953,11.5435,1.782
25,10,926.822,10,926.822,0,0,0,236.056,11.1199,0.9,14.4712,1,0.81,14.3953,11.5435,1.782
26,10,926.822,10,940.223,2,1,9,235.938,11.1199,0.9,13.924,1,0.81,13.8558,11.5435,1.782
27,10,926.822,10,936.819,2,1,13,235.82,11.1199,0.9,13.8316,1,0.81,13.7702,11.5435,1.782
28,10,895.985,10,895.985,2,2,33,235.702,11.1199,0.9,15.7485,1,0.81,13.7702,13.6892,1.782
29,10,895.985,10,895.985,2,1,13,235.584,11.1199,0.9,15.4736,1,0.81,13.6932,13.6892,1.782
30,10,895.985,10,907.552,2,1,9,235.466,11.1199,0.9,14.8263,1,0.81,13.2239,13.6892,1.782
31,10,895.985,10,905.289,0,2,13,235.348,11.3079,0.9,14.8263,1,0.81,13.2239,13.6203,1.782
32,10,883.212,10,883.212,0,2,33,235.231,13.4771,0.9,14.8263,1,0.81,13.2239,15.5582,1.782
33,10,882.26,10,882.26,2,2,33,235.113,13.4771,0.9,16.6436,1,0.81,13.2239,17.3024,1.782
34,10,882.26,10,902.864,2,1,9,234.995,13.4771,0.9,15.8793,1,0.81,12.8015,17.3024,1.782
35,10,882.26,10,900.002,0,3,13,234.878,13.4294,0.9,15.8793,1,0.81,12.8015,17.3024,2.9038
36,10,882.26,10,886.637,2,1,13,234.76,13.4294,0.9,15.5913,1,0.81,12.8213,17.3024,2.9038
37,10,882.26,10,889.236,0,3,9,234.643,12.9865,0.9,15.5913,1,0.81,12.8213,17.3024,3.51342
38,10,882.26,10,886.637,0,1,13,234.526,12.9878,0.9,15.5913,1,0.81,12.8392,17.3024,3.51342
39,10,880.138,10,880.138,2,2,33,234.408,12.9878,0.9,17.3322,1,0.81,12.8392,18.8722,3.51342
40,10,880.138,10,880.138,2,1,13,234.291,12.9878,0.9,16.899,1,0.81,12.8553,18.8722,3.51342
41,10,880.138,10,880.138,2,2,13,234.174,12.9878,0.9,16.5091,1,0.81,12.8553,18.2849,3.51342
42,10,880.138,10,1105.27,1,3,9,234.057,12.9878,1.71,16.5091,1,0.81,12.8553,18.2849,4.06208
43,10,880.138,10,1105.27,2,1,0,233.94,12.9878,1.71,14.8582,1,0.81,11.5698,18.2849,4.06208
44,10,880.138,10,1134.04,0,3,9,233.823,12.589,1.71,14.8582,1,0.81,11.5698,18.2849,4.55587
45,10,880.138,10,1107.59,0,0,13,233.706,12.6301,1.71,14.8582,1,2.029,11.5698,18.2849,4.55587
46,10,880.138,10,1015.01,2,2,13,233.589,12.6301,1.71,14.6724,1,2.029,11.5698,17.7565,4.55587
47,10,880.138,10,1009.27,2,1,13,233.473,12.6301,1.71,14.5051,1,2.029,11.7128,17.7565,4.55587
48,10,880.138,10,1000.8,3,1,13,233.356,12.6301,1.71,14.5051,2.2,2.029,11.8415,17.7565,4.55587
49,10,880.138,10,983.922,2,2,13,233.239,12.6301,1.71,14.3546,2.2,2.029,11.8415,17.2808,4.55587
50,10,880.138,10,983.922,0,3,0,233.122,11.3671,1.71,14.3546,2.2,2.029,11.8415,17.2808,4.10028
51,10,880.138,10,983.922,0,1,9,233.006,11.1304,1.71,14.3546,2.2,2.029,11.5574,17.2808,4.10028
52,10,880.138,10,889,2,2,13,232.889,11.1304,1.71,14.2192,2.2,2.029,11.5574,16.8527,4.10028
53,10,880.138,10,889,0,3,9,232.773,10.9174,1.71,14.2192,2.2,2.029,11.5574,16.8527,4.59025
