iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,18,1471.63,18,1471.63,2,2,33,307.516,1,1,4.2,1,1,1,4.2,1
1,15,1094.61,15,1094.61,2,2,33,307.362,1,1,7.08,1,1,1,7.08,1
2,15,1091.95,15,1091.95,3,1,33,307.208,1,1,7.08,4.2,1,4.2,7.08,1
3,13,1024.37,13,1024.37,1,2,33,307.055,1,4.2,7.08,4.2,1,4.2,9.672,1
4,12,1289.19,12,1289.19,1,2,33,306.901,1,7.08,7.08,4.2,1,4.2,12.0048,1
5,12,1289.19,12,1420.48,1,1,9,306.748,1,7.272,7.08,4.2,1,4.68,12.0048,1
6,12,1289.19,12,1535.86,1,2,9,306.594,1,7.4448,7.08,4.2,1,4.68,11.7043,1
7,12,1289.19,12,1541.7,1,0,9,306.441,1,7.60032,7.08,4.2,1.8,4.68,11.7043,1
8,12,1289.19,12,1364.15,2,3,13,306.288,1,7.60032,7.672,4.2,1.8,4.68,11.7043,2.2
9,12,1289.19,12,1438.16,1,2,9,306.135,1,7.74029,7.672,4.2,1.8,4.68,11.4339,2.2
10,11,1456.37,11,1456.37,1,2,33,305.982,1,10.2663,7.672,4.2,1.8,4.68,13.5905,2.2
11,11,1325.19,11,1325.19,3,2,33,305.829,1,10.2663,7.672,7.08,1.8,4.68,15.5314,2.2
12,11,1323.99,11,1323.99,3,2,33,305.676,1,10.2663,7.672,9.672,1.8,4.68,17.2783,2.2
13,11,1312.18,11,1312.18,3,2,33,305.523,1,10.2663,7.672,12.0048,1.8,4.68,18.8505,2.2
14,11,1312.18,11,1384.93,1,1,9,305.37,1,10.1396,7.672,12.0048,1.8,5.112,18.8505,2.2
15,11,1312.18,11,1384.93,3,3,0,305.217,1,10.1396,7.672,10.8043,1.8,5.112,18.8505,1.98
