iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,12,1801.78,12,1801.78,0,2,33,305.035,4.2,1,1,1,1,1,4.2,1
1,11,1738.06,11,1738.06,0,0,33,304.882,7.08,1,1,1,4.2,1,4.2,1
2,11,1465.14,11,1465.14,2,0,33,304.73,7.08,1,4.2,1,7.08,1,4.2,1
3,10,1447.8,10,1447.8,0,2,33,304.578,9.672,1,4.2,1,7.08,1,7.08,1
4,10,1442.56,10,1442.56,0,0,33,304.425,12.0048,1,4.2,1,9.672,1,7.08,1
5,10,1396.15,10,1396.15,2,2,33,304.273,12.0048,1,7.08,1,9.672,1,9.672,1
6,10,1395.95,10,1395.95,0,1,33,304.121,14.1043,1,7.08,1,9.672,4.2,9.672,1
7,9,1350.26,9,1350.26,0,2,33,303.969,15.9939,1,7.08,1,9.672,4.2,12.0048,1
8,6,1393.26,6,1393.26,1,0,33,303.817,15.9939,4.2,7.08,1,12.0048,4.2,12.0048,1
9,5,1422.31,5,1422.31,1,2,33,303.665,15.9939,7.08,7.08,1,12.0048,4.2,14.1043,1
10,5,1413.22,5,1413.22,0,1,33,303.513,17.6945,7.08,7.08,1,12.0048,7.08,14.1043,1
11,5,1413.22,5,1810.66,1,2,9,303.362,17.6945,7.272,7.08,1,12.0048,7.08,13.5939,1
12,5,1413.22,5,1770.73,0,0,13,303.21,17.225,7.272,7.08,1,12.1043,7.08,13.5939,1
13,5,1413.22,5,1770.73,0,0,0,303.058,15.5025,7.272,7.08,1,10.8939,7.08,13.5939,1
14,5,1413.22,5,1610.59,2,2,13,302.907,15.5025,7.272,7.672,1,10.8939,7.08,13.5345,1
15,5,1413.22,5,1483.96,2,1,13,302.755,15.5025,7.272,8.2048,1,10.8939,7.672,13.5345,1
16,5,1380.61,5,1380.61,2,0,33,302.604,15.5025,7.272,10.6843,1,13.1045,7.672,13.5345,1
17,5,1361.98,5,1361.98,2,1,33,302.453,15.5025,7.272,12.9159,1,13.1045,10.2048,13.5345,1
18,5,1355.76,5,1355.76,0,0,33,302.301,17.2523,7.272,12.9159,1,15.094,10.2048,13.5345,1
19,5,1285.32,5,1285.32,2,2,33,302.15,17.2523,7.272,14.9243,1,15.094,10.2048,15.481,1
20,5,1276.55,5,1276.55,2,0,33,301.999,17.2523,7.272,16.7319,1,16.8846,10.2048,15.481,1
21,5,1276.55,5,1322.26,0,1,9,301.848,16.4271,7.272,16.7319,1,16.8846,10.0843,15.481,1
22,5,1276.55,5,1321.71,2,1,13,301.697,16.4271,7.272,16.3587,1,16.8846,10.3759,15.481,1
23,5,1276.55,5,1327.18,0,0,9,301.546,15.6844,7.272,16.3587,1,16.0962,10.3759,15.481,1
24,5,1276.55,5,1321.36,2,0,13,301.396,15.6844,7.272,16.0228,1,15.7866,10.3759,15.481,1
25,5,1276.55,5,1322.51,2,0,9,301.245,15.6844,7.272,15.3205,1,15.1079,10.3759,15.481,1
26,5,1276.55,5,1322.51,2,0,9,301.094,15.6844,7.272,14.6885,1,14.4971,10.3759,15.481,1
27,5,1276.55,5,1316.42,0,0,13,300.944,15.4159,7.272,14.6885,1,14.3474,10.3759,15.481,1
28,5,1276.55,5,1359.31,0,0,9,300.793,14.7743,7.272,14.6885,1,13.8127,10.3759,15.481,1
29,5,1276.55,5,1368.03,2,0,9,300.643,14.7743,7.272,14.1196,1,13.3314,10.3759,15.481,1
30,5,1276.55,5,1342.72,2,2,13,300.493,14.7743,7.272,14.0077,1,13.3314,10.3759,15.2329,1
31,5,1276.55,5,1342.72,0,1,9,300.342,14.1969,7.272,14.0077,1,13.3314,10.2383,15.2329,1
32,5,1276.55,5,1342.72,0,0,0,300.192,12.7772,7.272,14.0077,1,11.9983,10.2383,15.2329,1
33,5,1276.55,5,1475.13,1,1,9,300.042,12.7772,7.4448,14.0077,1,11.9983,10.1145,15.2329,1
34,5,1276.55,5,1701.21,1,1,9,299.892,12.7772,7.60032,14.0077,1,11.9983,10.003,15.2329,1
35,5,1276.55,5,1716.84,1,2,9,299.742,12.7772,7.74029,14.0077,1,11.9983,10.003,14.6096,1
36,5,1276.55,5,1543.89,2,1,13,299.592,12.7772,7.74029,13.9069,1,11.9983,10.3027,14.6096,1
37,5,1276.55,5,1543.89,2,1,0,299.442,12.7772,7.74029,12.5162,1,11.9983,9.27245,14.6096,1
38,5,1276.55,5,1552.37,2,2,9,299.293,12.7772,7.74029,12.1646,1,11.9983,9.27245,14.0487,1
39,5,1276.55,5,1525.54,2,3,13,299.143,12.7772,7.74029,12.2481,1,11.9983,9.27245,14.0487,2.2
40,5,1276.55,5,1571.64,2,1,9,298.993,12.7772,7.74029,11.9233,1,11.9983,9.2452,14.0487,2.2
41,5,1276.55,5,1571.64,1,0,0,298.844,12.7772,6.96626,11.9233,1,10.7984,9.2452,14.0487,2.2
42,5,1276.55,5,1571.64,0,0,9,298.695,12.3995,6.96626,11.9233,1,10.6186,9.2452,14.0487,2.2
43,4,1658.25,4,1658.25,0,0,33,298.545,14.4595,6.96626,11.9233,1,12.8567,9.2452,14.0487,2.2
44,4,1612.58,4,1612.58,0,2,33,298.396,16.3136,6.96626,11.9233,1,12.8567,9.2452,15.9438,2.2
45,4,1612.58,4,1612.58,0,2,0,298.247,14.6822,6.96626,11.9233,1,12.8567,9.2452,14.3494,2.2
46,4,1582.25,4,1582.25,2,2,33,298.098,14.6822,6.96626,14.031,1,12.8567,9.2452,16.2145,2.2
47,4,1582.25,4,1713.76,0,1,9,297.949,14.114,6.96626,14.031,1,12.8567,9.22068,16.2145,2.2
48,4,1582.25,4,1713.76,0,2,0,297.8,12.7026,6.96626,14.031,1,12.8567,9.22068,14.593,2.2
49,4,1582.25,4,1639.33,0,1,13,297.651,12.7323,6.96626,14.031,1,12.8567,9.59861,14.593,2.2
50,4,1479.71,4,1479.71,2,2,33,297.502,12.7323,6.96626,15.9279,1,12.8567,9.59861,16.4337,2.2
51,4,1467.36,4,1467.36,0,2,33,297.353,14.7591,6.96626,15.9279,1,12.8567,9.59861,18.0904,2.2
52,4,1457.2,4,1457.2,2,0,33,297.204,14.7591,6.96626,17.6351,1,14.8711,9.59861,18.0904,2.2
53,4,1457.2,4,1457.2,1,1,0,297.056,14.7591,6.26963,17.6351,1,14.8711,8.63875,18.0904,2.2
54,4,1457.2,4,1844.48,1,2,9,296.907,14.7591,6.54267,17.6351,1,14.8711,8.63875,17.1813,2.2
55,4,1457.2,4,1844.48,2,0,0,296.759,14.7591,6.54267,15.8716,1,13.384,8.63875,17.1813,2.2
56,4,1457.2,4,1776.72,0,1,13,296.61,14.5832,6.54267,15.8716,1,13.384,9.07488,17.1813,2.2
57,4,1457.2,4,1776.72,1,2,0,296.462,14.5832,5.8884,15.8716,1,13.384,9.07488,15.4632,2.2
58,4,1457.2,4,1723.11,0,2,13,296.314,14.4249,5.8884,15.8716,1,13.384,9.07488,15.2169,2.2
