iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,20,1798.76,20,1798.76,0,3,33,272.437,4.2,1,1,1,1,1,1,4.2
1,18,1334.27,18,1334.27,2,0,33,272.301,4.2,1,4.2,1,4.2,1,1,4.2
2,16,1218.97,16,1218.97,0,3,33,272.164,7.08,1,4.2,1,4.2,1,1,7.08
3,16,1215,16,1215,0,1,33,272.028,9.672,1,4.2,1,4.2,4.2,1,7.08
4,13,1121.85,13,1121.85,0,3,33,271.892,12.0048,1,4.2,1,4.2,4.2,1,9.672
5,12,1085.92,12,1085.92,0,0,33,271.756,14.1043,1,4.2,1,7.08,4.2,1,9.672
6,12,1079.99,12,1079.99,3,3,33,271.62,14.1043,1,4.2,4.2,7.08,4.2,1,12.0048
7,12,1079.99,12,1091.86,0,3,9,271.485,13.5939,1,4.2,4.2,7.08,4.2,1,11.7043
8,12,1062.86,12,1062.86,0,3,33,271.349,15.5345,1,4.2,4.2,7.08,4.2,1,13.8339
9,12,1062.86,12,1062.86,2,3,0,271.213,15.5345,1,3.78,4.2,7.08,4.2,1,12.4505
10,12,1057.56,12,1057.56,0,3,33,271.078,17.281,1,3.78,4.2,7.08,4.2,1,14.5054
11,12,1057.56,12,1057.56,2,3,13,270.942,17.281,1,4.702,4.2,7.08,4.2,1,14.3549
12,12,939.45,12,939.45,0,3,33,270.807,18.8529,1,4.702,4.2,7.08,4.2,1,16.2194
13,12,939.45,12,939.45,0,0,13,270.671,18.2676,1,4.702,4.2,7.672,4.2,1,16.2194
14,11,902.861,11,902.861,0,0,33,270.536,19.7409,1,4.702,4.2,10.2048,4.2,1,16.2194
15,11,902.861,11,902.861,1,1,0,270.401,19.7409,0.9,4.702,4.2,10.2048,3.78,1,16.2194
16,11,901.277,11,901.277,3,1,33,270.265,19.7409,0.9,4.702,7.08,10.2048,6.702,1,16.2194
17,11,901.277,11,901.277,0,0,13,270.13,19.0668,0.9,4.702,7.08,10.4843,6.702,1,16.2194
18,11,901.277,11,901.277,2,0,13,269.995,19.0668,0.9,5.5318,7.08,10.7359,6.702,1,16.2194
19,11,901.277,11,938.271,3,0,9,269.86,19.0668,0.9,5.5318,7.272,10.5623,6.702,1,16.2194
20,11,901.277,11,938.271,3,3,9,269.725,19.0668,0.9,5.5318,7.4448,10.5623,6.702,1,15.4975
21,10,865.931,10,865.931,0,3,33,269.59,20.4601,0.9,5.5318,7.4448,10.5623,6.702,1,17.2477
22,10,865.931,10,865.931,3,3,13,269.456,20.4601,0.9,5.5318,8.00032,10.5623,6.702,1,16.823
23,10,865.931,10,865.931,3,0,0,269.321,20.4601,0.9,5.5318,7.20029,9.50607,6.702,1,16.823
24,10,865.931,10,865.931,0,1,13,269.186,19.7141,0.9,5.5318,7.20029,9.50607,7.3318,1,16.823
25,10,864.607,10,864.607,0,2,33,269.052,21.0427,0.9,5.5318,7.20029,9.50607,7.3318,4.2,16.823
26,10,864.607,10,864.607,0,3,0,268.917,18.9384,0.9,5.5318,7.20029,9.50607,7.3318,4.2,15.1407
27,10,864.607,10,864.607,0,0,0,268.783,17.0446,0.9,5.5318,7.20029,8.55546,7.3318,4.2,15.1407
28,10,864.607,10,864.607,0,3,13,268.648,16.6401,0.9,5.5318,7.20029,8.55546,7.3318,4.2,14.9266
29,10,864.607,10,864.607,3,0,0,268.514,16.6401,0.9,5.5318,6.48026,7.69992,7.3318,4.2,14.9266
30,10,864.18,10,864.18,0,1,33,268.38,18.2761,0.9,5.5318,6.48026,7.69992,9.89862,4.2,14.9266
31,10,864.18,10,864.18,0,1,13,268.246,17.7485,0.9,5.5318,6.48026,7.69992,10.2088,4.2,14.9266
32,10,864.18,10,864.18,2,0,0,268.111,17.7485,0.9,4.97862,6.48026,6.92992,10.2088,4.2,14.9266
33,10,864.18,10,864.18,2,3,13,267.977,17.7485,0.9,5.78076,6.48026,6.92992,10.2088,4.2,14.7339
34,10,864.18,10,864.18,0,1,13,267.843,17.2737,0.9,5.78076,6.48026,6.92992,10.4879,4.2,14.7339
35,10,864.18,10,864.18,0,0,0,267.709,15.5463,0.9,5.78076,6.48026,6.23693,10.4879,4.2,14.7339
36,10,864.18,10,864.18,2,1,13,267.576,15.5463,0.9,6.50268,6.48026,6.23693,10.7391,4.2,14.7339
37,10,864.18,10,864.18,0,3,0,267.442,13.9917,0.9,6.50268,6.48026,6.23693,10.7391,4.2,13.2605
38,10,864.18,10,864.18,2,1,13,267.308,13.9917,0.9,7.15241,6.48026,6.23693,10.9652,4.2,13.2605
39,10,864.18,10,864.18,0,1,13,267.174,13.8925,0.9,7.15241,6.48026,6.23693,11.1687,4.2,13.2605
40,10,864.18,10,864.18,3,1,13,267.041,13.8925,0.9,7.15241,7.13223,6.23693,11.3518,4.2,13.2605
41,10,864.18,10,864.18,0,3,0,266.907,12.5032,0.9,7.15241,7.13223,6.23693,11.3518,4.2,11.9345
42,10,864.18,10,864.18,2,3,0,266.774,12.5032,0.9,6.43717,7.13223,6.23693,11.3518,4.2,10.741
43,10,864.18,10,864.18,2,1,13,266.64,12.5032,0.9,7.09346,7.13223,6.23693,11.5166,4.2,10.741
44,10,864.18,10,864.18,0,1,13,266.507,12.5529,0.9,7.09346,7.13223,6.23693,11.665,4.2,10.741
45,10,864.18,10,864.18,0,3,0,266.374,11.2976,0.9,7.09346,7.13223,6.23693,11.665,4.2,9.66693
46,10,864.18,10,864.18,0,1,13,266.241,11.4679,0.9,7.09346,7.13223,6.23693,11.7985,4.2,9.66693
47,10,864.18,10,864.18,2,3,13,266.108,11.4679,0.9,7.68411,7.13223,6.23693,11.7985,4.2,10.0002
48,10,864.18,10,864.18,3,2,13,265.975,11.4679,0.9,7.68411,7.71901,6.23693,11.7985,5.08,10.0002
49,10,864.18,10,864.18,2,0,0,265.842,11.4679,0.9,6.9157,7.71901,5.61324,11.7985,5.08,10.0002
50,10,864.18,10,864.18,0,1,13,265.709,11.6211,0.9,6.9157,7.71901,5.61324,11.9186,5.08,10.0002
51,10,864.18,10,864.18,0,0,0,265.576,10.459,0.9,6.9157,7.71901,5.05191,11.9186,5.08,10.0002
52,10,864.18,10,882.872,1,3,9,265.443,10.459,1.71,6.9157,7.71901,5.05191,11.9186,5.08,9.90022
53,10,864.18,10,875.662,0,3,13,265.31,10.7131,1.71,6.9157,7.71901,5.05191,11.9186,5.08,10.2102
54,10,864.18,10,875.662,3,3,9,265.178,10.7131,1.71,6.9157,7.84711,5.05191,11.9186,5.08,10.0892
55,10,864.18,10,875.662,3,3,9,265.045,10.7131,1.71,6.9157,7.9624,5.05191,11.9186,5.08,9.98026
