iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,20,1774.25,20,1774.25,3,1,33,269.884,1,1,1,4.2,1,4.2,1,1
1,17,1329.83,17,1329.83,0,3,33,269.749,4.2,1,1,4.2,1,4.2,1,4.2
2,12,1191.33,12,1191.33,1,1,33,269.614,4.2,4.2,1,4.2,1,7.08,1,4.2
3,12,1191.33,12,1191.33,1,1,0,269.479,4.2,3.78,1,4.2,1,6.372,1,4.2
4,12,1190.31,12,1190.31,3,1,33,269.345,4.2,3.78,1,7.08,1,9.0348,1,4.2
5,12,1190.31,12,1190.31,3,0,0,269.21,4.2,3.78,1,6.372,0.9,9.0348,1,4.2
6,12,1120.33,12,1120.33,3,1,33,269.075,4.2,3.78,1,9.0348,0.9,11.4313,1,4.2
7,12,1119.16,12,1119.16,3,3,33,268.941,4.2,3.78,1,11.4313,0.9,11.4313,1,7.08
8,12,1119.16,12,1159.57,0,1,9,268.806,4.68,3.78,1,11.4313,0.9,11.1882,1,7.08
9,11,1040.85,11,1040.85,2,1,33,268.672,4.68,3.78,4.2,11.4313,0.9,13.3694,1,7.08
10,11,1039.96,11,1039.96,3,1,33,268.538,4.68,3.78,4.2,13.5882,0.9,15.3324,1,7.08
11,11,969.652,11,969.652,0,2,33,268.403,7.512,3.78,4.2,13.5882,0.9,15.3324,4.2,7.08
12,11,969.652,11,969.652,3,1,13,268.269,7.512,3.78,4.2,13.5294,0.9,15.0992,4.2,7.08
13,11,969.652,11,969.652,3,1,13,268.135,7.512,3.78,4.2,13.4764,0.9,14.8893,4.2,7.08
14,11,964.464,11,964.464,3,1,33,268.001,7.512,3.78,4.2,15.4288,0.9,16.7003,4.2,7.08
15,11,964.464,11,964.464,3,2,13,267.867,7.512,3.78,4.2,15.1859,0.9,16.7003,5.08,7.08
16,11,964.464,11,966.25,0,1,9,267.733,7.6608,3.78,4.2,15.1859,0.9,15.9303,5.08,7.08
17,11,964.464,11,994.314,2,3,9,267.599,7.6608,3.78,4.68,15.1859,0.9,15.9303,5.08,7.272
18,11,901.656,11,901.656,0,2,33,267.465,10.1947,3.78,4.68,15.1859,0.9,15.9303,7.872,7.272
19,11,901.656,11,901.656,3,1,13,267.332,10.1947,3.78,4.68,14.9673,0.9,15.6373,7.872,7.272
20,11,900.355,11,900.355,3,1,33,267.198,10.1947,3.78,4.68,16.7706,0.9,17.3736,7.872,7.272
21,11,900.355,11,900.355,0,1,13,267.064,10.4752,3.78,4.68,16.7706,0.9,16.9362,7.872,7.272
22,11,900.355,11,936.507,2,1,9,266.931,10.4752,3.78,5.112,16.7706,0.9,16.1426,7.872,7.272
23,11,900.355,11,936.507,0,1,9,266.797,10.3277,3.78,5.112,16.7706,0.9,15.4283,7.872,7.272
24,11,900.355,11,905.107,3,1,13,266.664,10.3277,3.78,5.112,16.3935,0.9,15.1855,7.872,7.272
25,11,900.355,11,905.107,0,1,9,266.531,10.195,3.78,5.112,16.3935,0.9,14.5669,7.872,7.272
26,11,900.355,11,905.107,3,1,9,266.397,10.195,3.78,5.112,15.6542,0.9,14.0102,7.872,7.272
27,11,900.355,11,905.107,1,1,0,266.264,10.195,3.402,5.112,15.6542,0.9,12.6092,7.872,7.272
28,11,900.355,11,902.169,3,1,13,266.131,10.195,3.402,5.112,15.3888,0.9,12.6483,7.872,7.272
29,11,900.355,11,902.169,3,3,0,265.998,10.195,3.402,5.112,13.8499,0.9,12.6483,7.872,6.5448
30,11,900.355,11,902.169,3,1,9,265.865,10.195,3.402,5.112,13.3649,0.9,12.2835,7.872,6.5448
31,11,900.355,11,1027.06,2,3,9,265.732,10.195,3.402,5.5008,13.3649,0.9,12.2835,7.872,6.79032
32,11,900.355,11,1027.06,0,3,0,265.599,9.17546,3.402,5.5008,13.3649,0.9,12.2835,7.872,6.11129
33,11,900.355,11,1025.99,0,0,13,265.466,9.55791,3.402,5.5008,13.3649,2.11,12.2835,7.872,6.11129
34,11,900.355,11,1025.99,3,2,9,265.334,9.55791,3.402,5.5008,12.9284,2.11,12.2835,7.9848,6.11129
35,11,900.355,11,1019.84,0,1,13,265.201,9.90212,3.402,5.5008,12.9284,2.11,12.3551,7.9848,6.11129
36,11,900.355,11,1045.82,3,3,9,265.068,9.90212,3.402,5.5008,12.5356,2.11,12.3551,7.9848,6.40016
37,11,900.355,11,1041.09,0,1,13,264.936,10.2119,3.402,5.5008,12.5356,2.11,12.4196,7.9848,6.40016
38,11,900.355,11,1041.09,0,1,0,264.803,9.19072,3.402,5.5008,12.5356,2.11,11.1776,7.9848,6.40016
39,11,900.355,11,1041.09,3,3,0,264.671,9.19072,3.402,5.5008,11.282,2.11,11.1776,7.9848,5.76014
40,11,900.355,11,1041.09,2,3,0,264.539,9.19072,3.402,4.95072,11.282,2.11,11.1776,7.9848,5.18413
41,11,900.355,11,1041.09,0,1,9,264.406,9.17164,3.402,4.95072,11.282,2.11,10.9599,7.9848,5.18413
42,11,900.355,11,1041.09,0,0,0,264.274,8.25448,3.402,4.95072,11.282,1.899,10.9599,7.9848,5.18413
43,11,900.355,11,1037.7,3,2,13,264.142,8.25448,3.402,4.95072,11.4538,1.899,10.9599,8.48632,5.18413
44,11,900.355,11,1002.94,0,1,13,264.01,8.72903,3.402,4.95072,11.4538,1.899,11.1639,8.48632,5.18413
45,11,900.355,11,1030.6,0,1,9,263.878,8.75613,3.402,4.95072,11.4538,1.899,10.9475,8.48632,5.18413
46,11,900.355,11,1032.57,3,1,9,263.746,8.75613,3.402,4.95072,11.2084,1.899,10.7528,8.48632,5.18413
47,11,900.355,11,1032.57,3,1,9,263.614,8.75613,3.402,4.95072,10.9876,1.899,10.5775,8.48632,5.18413
48,11,900.355,11,1032.57,3,1,9,263.482,8.75613,3.402,4.95072,10.7888,1.899,10.4197,8.48632,5.18413
49,11,900.355,11,1032.57,0,1,0,263.351,7.88052,3.402,4.95072,10.7888,1.899,9.37776,8.48632,5.18413
50,11,900.355,11,1032.57,3,1,9,263.219,7.88052,3.402,4.95072,10.6099,1.899,9.33998,8.48632,5.18413
51,11,900.355,11,1032.57,0,1,9,263.087,7.99246,3.402,4.95072,10.6099,1.899,9.30598,8.48632,5.18413
52,11,900.355,11,1032.57,3,2,9,262.956,7.99246,3.402,4.95072,10.4489,1.899,9.30598,8.53769,5.18413
53,11,900.355,11,1032.57,0,2,9,262.824,8.09322,3.402,4.95072,10.4489,1.899,9.30598,8.58392,5.18413
54,11,900.355,11,1032.57,0,1,9,262.693,8.1839,3.402,4.95072,10.4489,1.899,9.27539,8.58392,5.18413
55,11,900.355,11,1067.63,3,3,9,262.562,8.1839,3.402,4.95072,10.3041,1.899,9.27539,8.58392,5.56572
56,11,900.355,11,1067.63,3,3,0,262.43,8.1839,3.402,4.95072,9.27365,1.899,9.27539,8.58392,5.00914
57,11,900.355,11,1067.63,3,1,0,262.299,8.1839,3.402,4.95072,8.34628,1.899,8.34785,8.58392,5.00914
58,11,900.355,11,1067.63,3,1,9,262.168,8.1839,3.402,4.95072,8.41166,1.899,8.41306,8.58392,5.00914
59,11,900.355,11,989.156,0,3,13,262.037,8.66551,3.402,4.95072,8.41166,1.899,8.41306,8.58392,5.80823
60,11,900.355,11,989.156,3,3,0,261.906,8.66551,3.402,4.95072,7.57049,1.899,8.41306,8.58392,5.22741
61,11,900.355,11,924.321,3,1,13,261.775,8.66551,3.402,4.95072,8.11344,1.899,8.87176,8.58392,5.22741
62,11,900.355,11,924.321,0,2,9,261.644,8.69896,3.402,4.95072,8.11344,1.899,8.87176,8.62553,5.22741
63,11,894.757,11,894.757,2,1,33,261.513,8.69896,3.402,7.75565,8.11344,1.899,11.2846,8.62553,5.22741
64,11,894.757,11,894.757,2,2,13,261.382,8.69896,3.402,8.28008,8.11344,1.899,11.2846,9.06297,5.22741
65,11,894.757,11,894.757,0,3,13,261.252,9.12906,3.402,8.28008,8.11344,1.899,11.2846,9.06297,6.00467
66,11,894.757,11,913.813,0,3,9,261.121,9.11615,3.402,8.28008,8.11344,1.899,11.2846,9.06297,6.3042
67,11,894.757,11,913.813,0,2,9,260.991,9.10454,3.402,8.28008,8.11344,1.899,11.2846,9.05668,6.3042
68,11,894.757,11,996.262,1,1,9,260.86,9.10454,3.9618,8.28008,8.11344,1.899,11.0561,9.05668,6.3042
69,10,828.937,10,828.937,2,0,33,260.73,9.10454,3.9618,10.7521,8.11344,5.0091,11.0561,9.05668,6.3042
70,10,828.937,10,828.937,3,3,0,260.599,9.10454,3.9618,10.7521,7.3021,5.0091,11.0561,9.05668,5.67378
71,10,828.937,10,828.937,0,1,13,260.469,9.49409,3.9618,10.7521,7.3021,5.0091,11.2505,9.05668,5.67378
72,10,828.937,10,828.937,0,1,13,260.339,9.84468,3.9618,10.7521,7.3021,5.0091,11.4255,9.05668,5.67378
73,10,828.937,10,828.937,2,2,13,260.209,9.84468,3.9618,10.9769,7.3021,5.0091,11.4255,9.45101,5.67378
74,10,828.937,10,828.937,0,0,0,260.078,8.86021,3.9618,10.9769,7.3021,4.50819,11.4255,9.45101,5.67378
75,10,828.937,10,828.937,0,2,13,259.948,9.27419,3.9618,10.9769,7.3021,4.50819,11.4255,9.80591,5.67378
76,10,828.937,10,828.937,0,1,13,259.818,9.64677,3.9618,10.9769,7.3021,4.50819,11.5829,9.80591,5.67378
77,10,828.937,10,828.937,3,1,13,259.689,9.64677,3.9618,10.9769,7.87189,4.50819,11.7246,9.80591,5.67378
78,10,828.937,10,828.937,2,3,0,259.559,9.64677,3.9618,9.87918,7.87189,4.50819,11.7246,9.80591,5.1064
79,10,828.937,10,828.937,3,1,13,259.429,9.64677,3.9618,9.87918,8.3847,4.50819,11.8522,9.80591,5.1064
80,10,828.937,10,828.937,3,1,13,259.299,9.64677,3.9618,9.87918,8.84623,4.50819,11.9669,9.80591,5.1064
81,10,828.937,10,828.937,2,0,0,259.17,9.64677,3.9618,8.89126,8.84623,4.05737,11.9669,9.80591,5.1064
