iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,10,1218.44,10,1218.44,3,1,33,199.237,1,1,1,4.2,1,4.2,1,1
1,8,1084.44,8,1084.44,1,1,33,199.137,1,4.2,1,4.2,1,7.08,1,1
2,6,1002,6,1002,1,1,33,199.038,1,7.08,1,4.2,1,9.672,1,1
3,6,992.401,6,992.401,3,3,33,198.938,1,7.08,1,7.08,1,9.672,1,4.2
4,6,982.596,6,982.596,3,1,33,198.839,1,7.08,1,9.672,1,12.0048,1,4.2
5,6,947.653,6,947.653,3,1,33,198.739,1,7.08,1,12.0048,1,14.1043,1,4.2
6,6,947.653,6,949.206,3,3,9,198.64,1,7.08,1,11.7043,1,14.1043,1,4.68
7,6,937.194,6,937.194,3,1,33,198.541,1,7.08,1,13.8339,1,15.9939,1,4.68
8,4,960.236,4,960.236,1,1,33,198.441,1,9.672,1,13.8339,1,17.6945,1,4.68
9,4,953.299,4,953.299,3,3,33,198.342,1,9.672,1,15.7505,1,17.6945,1,7.512
10,4,933.278,4,933.278,3,1,33,198.243,1,9.672,1,17.4754,1,19.225,1,7.512
11,4,933.278,4,933.278,1,1,0,198.144,1,8.7048,1,17.4754,1,17.3025,1,7.512
12,4,928.425,4,928.425,3,1,33,198.045,1,8.7048,1,19.0279,1,18.8723,1,7.512
13,4,928.425,4,947.455,3,0,9,197.946,1,8.7048,1,18.0251,1.8,18.8723,1,7.512
14,4,928.425,4,949.4,3,3,9,197.847,1,8.7048,1,17.1226,1.8,18.8723,1,7.6608
15,4,911.468,4,911.468,3,1,33,197.748,1,8.7048,1,18.7103,1.8,20.2851,1,7.6608
16,4,911.468,4,911.468,3,1,9,197.649,1,8.7048,1,17.7393,1.8,19.1566,1,7.6608
17,4,900.541,4,900.541,3,1,33,197.55,1,8.7048,1,19.2654,1.8,20.5409,1,7.6608
18,3,1284.51,3,1284.51,1,1,33,197.451,1,11.1343,1,19.2654,1.8,21.7868,1,7.6608
19,3,1191.95,3,1191.95,3,1,33,197.353,1,11.1343,1,20.6388,1.8,22.9081,1,7.6608
20,3,1173.2,3,1173.2,3,1,33,197.254,1,11.1343,1,21.875,1.8,23.9173,1,7.6608
21,3,1173.2,3,1173.2,3,0,0,197.155,1,11.1343,1,19.6875,1.62,23.9173,1,7.6608
22,3,1150.1,3,1150.1,3,1,33,197.057,1,11.1343,1,21.0187,1.62,24.8256,1,7.6608
23,3,1117.24,3,1117.24,3,1,33,196.958,1,11.1343,1,22.2168,1.62,25.643,1,7.6608
24,3,1117.24,3,1317.84,1,1,9,196.86,1,10.9209,1,22.2168,1.62,23.9787,1,7.6608
25,3,1117.24,3,1279.81,3,1,13,196.761,1,10.9209,1,21.2952,1.62,22.8809,1,7.6608
26,3,1117.24,3,1279.81,3,3,0,196.663,1,10.9209,1,19.1656,1.62,22.8809,1,6.89472
27,3,1117.24,3,1279.81,1,1,0,196.565,1,9.8288,1,19.1656,1.62,20.5928,1,6.89472
28,3,1117.24,3,1232.31,3,1,13,196.466,1,9.8288,1,18.5491,1.62,19.8335,1,6.89472
29,3,1117.24,3,1351.91,1,1,9,196.368,1,9.74592,1,18.5491,1.62,18.7501,1,6.89472
30,3,1117.24,3,1303.59,3,1,13,196.27,1,9.74592,1,17.9942,1.62,18.1751,1,6.89472
31,3,1117.24,3,1293.96,3,1,13,196.172,1,9.74592,1,17.4948,1.62,17.6576,1,6.89472
32,3,1117.24,3,1293.96,1,1,0,196.074,1,8.77133,1,17.4948,1.62,15.8919,1,6.89472
33,3,1117.24,3,1293.96,1,1,0,195.976,1,7.89419,1,17.4948,1.62,14.3027,1,6.89472
34,3,1117.24,3,1285.78,3,0,13,195.878,1,7.89419,1,17.0453,2.758,14.3027,1,6.89472
35,3,1117.24,3,1463.84,1,1,9,195.78,1,8.00478,1,17.0453,2.758,13.7724,1,6.89472
36,3,1117.24,3,1463.84,0,1,0,195.682,0.9,8.00478,1,17.0453,2.758,12.3952,1,6.89472
37,3,1117.24,3,1463.84,2,3,0,195.584,0.9,8.00478,0.9,17.0453,2.758,12.3952,1,6.20525
38,3,1117.24,3,1272.03,3,1,13,195.486,0.9,8.00478,0.9,16.6408,2.758,12.4556,1,6.20525
39,3,1117.24,3,1210.85,3,0,13,195.389,0.9,8.00478,0.9,16.2767,3.7822,12.4556,1,6.20525
40,3,1117.24,3,1218.51,3,1,9,195.291,0.9,8.00478,0.9,15.549,3.7822,12.1101,1,6.20525
41,3,1117.24,3,1218.51,3,3,0,195.193,0.9,8.00478,0.9,13.9941,3.7822,12.1101,1,5.58472
42,3,1117.24,3,1218.51,1,0,0,195.096,0.9,7.2043,0.9,13.9941,3.40398,12.1101,1,5.58472
43,3,1117.24,3,1219.07,1,1,9,194.998,0.9,7.38387,0.9,13.9941,3.40398,11.7991,1,5.58472
44,3,1117.24,3,1219.07,3,3,0,194.901,0.9,7.38387,0.9,12.5947,3.40398,11.7991,1,5.02625
45,3,1117.24,3,1134.7,3,1,13,194.803,0.9,7.38387,0.9,12.6352,3.40398,11.9192,1,5.02625
46,3,1117.24,3,1134.7,3,1,0,194.706,0.9,7.38387,0.9,11.3717,3.40398,10.7272,1,5.02625
47,3,1083.85,3,1083.85,3,1,33,194.608,0.9,7.38387,0.9,13.5345,3.40398,12.9545,1,5.02625
48,3,1026.57,3,1026.57,3,1,33,194.511,0.9,7.38387,0.9,15.4811,3.40398,14.9591,1,5.02625
49,3,1026.57,3,1026.57,3,1,0,194.414,0.9,7.38387,0.9,13.933,3.40398,13.4632,1,5.02625
50,3,1026.57,3,1089.36,3,0,9,194.317,0.9,7.38387,0.9,13.4397,3.96358,13.4632,1,5.02625
51,3,1026.57,3,1029.09,3,3,13,194.219,0.9,7.38387,0.9,13.3957,3.96358,13.4632,1,5.82363
52,3,1020.75,3,1020.75,3,0,33,194.122,0.9,7.38387,0.9,15.3561,6.86722,13.4632,1,5.82363
53,3,1020.75,3,1020.75,3,1,0,194.025,0.9,7.38387,0.9,13.8205,6.86722,12.1168,1,5.82363
54,3,1017.52,3,1017.52,3,0,33,193.928,0.9,7.38387,0.9,15.7385,9.4805,12.1168,1,5.82363
55,3,1017.52,3,1038.97,3,0,9,193.831,0.9,7.38387,0.9,15.0646,9.43245,12.1168,1,5.82363
56,3,1017.52,3,1027.76,3,0,13,193.734,0.9,7.38387,0.9,14.8582,9.78921,12.1168,1,5.82363
