iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,3,1070.37,3,1070.37,1,1,33,159.325,1,4.2,1,1,1,4.2,1,1
1,3,1070.37,3,1070.37,1,0,0,159.245,1,3.78,1,1,0.9,4.2,1,1
2,3,1070.37,3,1070.37,1,1,0,159.166,1,3.402,1,1,0.9,3.78,1,1
3,3,1026.99,3,1026.99,3,1,33,159.086,1,3.402,1,4.2,0.9,6.702,1,1
4,3,992.142,3,992.142,3,2,33,159.006,1,3.402,1,7.08,0.9,6.702,4.2,1
5,3,992.142,3,992.142,1,1,0,158.927,1,3.0618,1,7.08,0.9,6.0318,4.2,1
6,3,972.668,3,972.668,3,2,33,158.847,1,3.0618,1,9.672,0.9,6.0318,7.08,1
7,3,924.239,3,924.239,2,0,33,158.768,1,3.0618,4.2,9.672,4.11,6.0318,7.08,1
8,3,904.588,3,904.588,3,2,33,158.689,1,3.0618,4.2,12.0048,4.11,6.0318,9.672,1
9,3,874.808,3,874.808,2,1,33,158.609,1,3.0618,7.08,12.0048,4.11,8.72862,9.672,1
10,3,850.018,3,850.018,3,1,33,158.53,1,3.0618,7.08,14.1043,4.11,11.1558,9.672,1
11,3,843.095,3,843.095,3,1,33,158.451,1,3.0618,7.08,15.9939,4.11,13.3402,9.672,1
12,3,843.095,3,843.095,1,1,0,158.371,1,2.75562,7.08,15.9939,4.11,12.0062,9.672,1
13,3,822.372,3,822.372,2,1,33,158.292,1,2.75562,9.672,15.9939,4.11,14.1055,9.672,1
14,3,822.372,3,822.372,3,0,0,158.213,1,2.75562,9.672,14.3945,3.699,14.1055,9.672,1
15,3,820.918,3,820.918,3,1,33,158.134,1,2.75562,9.672,16.255,3.699,15.995,9.672,1
16,3,815.433,3,815.433,0,1,33,158.055,4.2,2.75562,9.672,16.255,3.699,17.6955,9.672,1
17,3,815.119,3,815.119,3,2,33,157.976,4.2,2.75562,9.672,17.9295,3.699,17.6955,12.0048,1
18,3,809.291,3,809.291,2,1,33,157.897,4.2,2.75562,12.0048,17.9295,3.699,19.2259,12.0048,1
19,3,809.291,3,809.291,3,2,9,157.818,4.2,2.75562,12.0048,17.0366,3.699,19.2259,11.7043,1
20,3,809.291,3,809.291,1,1,0,157.739,4.2,2.48006,12.0048,17.0366,3.699,17.3033,11.7043,1
21,3,809.291,3,811.437,3,1,9,157.66,4.2,2.48006,12.0048,16.2329,3.699,16.473,11.7043,1
22,3,809.291,3,852.262,2,2,9,157.581,4.2,2.48006,11.7043,16.2329,3.699,16.473,11.4339,1
23,3,809.291,3,852.262,3,1,9,157.503,4.2,2.48006,11.7043,15.5096,3.699,15.7257,11.4339,1
24,3,809.291,3,852.262,1,1,0,157.424,4.2,2.23205,11.7043,15.5096,3.699,14.1531,11.4339,1
25,3,809.291,3,832.925,2,2,13,157.345,4.2,2.23205,11.8339,15.5096,3.699,14.1531,11.5905,1
26,3,809.291,3,860.744,2,1,9,157.266,4.2,2.23205,11.5505,15.5096,3.699,13.6378,11.5905,1
27,3,809.291,3,844.727,3,1,13,157.188,4.2,2.23205,11.5505,15.2587,3.699,13.574,11.5905,1
28,3,809.291,3,839.81,3,2,13,157.109,4.2,2.23205,11.5505,15.0328,3.699,13.574,11.7314,1
29,3,809.291,3,831.418,2,2,13,157.031,4.2,2.23205,11.6954,15.0328,3.699,13.574,11.8583,1
30,3,809.291,3,825.883,0,1,13,156.952,5.08,2.23205,11.6954,15.0328,3.699,13.5166,11.8583,1
31,3,809.291,3,844.007,2,1,9,156.874,5.08,2.23205,11.4259,15.0328,3.699,13.065,11.8583,1
32,3,809.291,3,850.161,2,3,9,156.795,5.08,2.23205,11.1833,15.0328,3.699,13.065,11.8583,1.8
33,3,809.291,3,834.48,2,1,13,156.717,5.08,2.23205,11.365,15.0328,3.699,13.0585,11.8583,1.8
34,3,809.291,3,841.769,3,1,9,156.639,5.08,2.23205,11.365,14.4295,3.699,12.6526,11.8583,1.8
35,3,809.291,3,865.27,0,2,9,156.56,5.472,2.23205,11.365,14.4295,3.699,12.6526,11.5725,1.8
36,3,809.291,3,820.288,2,2,13,156.482,5.472,2.23205,11.5285,14.4295,3.699,12.6526,11.7152,1.8
37,3,809.291,3,849.203,2,1,9,156.404,5.472,2.23205,11.2756,14.4295,3.699,12.2874,11.7152,1.8
38,3,809.291,3,843.416,2,1,13,156.325,5.472,2.23205,11.4481,14.4295,3.699,12.3586,11.7152,1.8
39,3,809.291,3,843.087,2,2,13,156.247,5.472,2.23205,11.6033,14.4295,3.699,12.3586,11.8437,1.8
40,3,809.291,3,838.184,3,0,13,156.169,5.472,2.23205,11.6033,14.2866,4.6291,12.3586,11.8437,1.8
41,3,809.291,3,816.579,2,0,13,156.091,5.472,2.23205,11.7429,14.2866,5.46619,12.3586,11.8437,1.8
42,3,809.291,3,852.154,2,0,9,156.013,5.472,2.23205,11.4686,14.2866,5.81957,12.3586,11.8437,1.8
43,3,790.046,3,790.046,2,2,33,155.935,5.472,2.23205,13.6218,14.2866,5.81957,12.3586,13.9593,1.8
44,3,776.914,3,776.914,3,1,33,155.857,5.472,2.23205,13.6218,16.1579,5.81957,14.4228,13.9593,1.8
45,3,772.127,3,772.127,3,2,33,155.779,5.472,2.23205,13.6218,17.8421,5.81957,14.4228,15.8634,1.8
46,3,767.393,3,767.393,0,3,33,155.701,8.2248,2.23205,13.6218,17.8421,5.81957,14.4228,15.8634,4.92
47,3,767.393,3,767.393,2,2,0,155.623,8.2248,2.23205,12.2596,17.8421,5.81957,14.4228,14.2771,4.92
48,3,767.393,3,783.929,3,2,9,155.546,8.2248,2.23205,12.2596,16.9579,5.81957,14.4228,13.7494,4.92
49,3,767.393,3,778.056,3,1,13,155.468,8.2248,2.23205,12.2596,16.5621,5.81957,14.2805,13.7494,4.92
50,3,767.393,3,778.056,1,2,0,155.39,8.2248,2.00885,12.2596,16.5621,5.81957,14.2805,12.3744,4.92
51,3,767.393,3,790.695,2,1,9,155.312,8.2248,2.00885,11.9336,16.5621,5.81957,13.7524,12.3744,4.92
