iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,21,2082.05,21,2082.05,2,0,33,381.896,1,1,4.2,1,4.2,1,1,1
1,20,2112.93,20,2112.93,0,0,33,381.705,4.2,1,4.2,1,7.08,1,1,1
2,20,2112.93,20,2112.93,3,0,0,381.514,4.2,1,4.2,0.9,6.372,1,1,1
3,20,2088.55,20,2088.55,0,0,33,381.323,7.08,1,4.2,0.9,9.0348,1,1,1
4,18,1994.18,18,1994.18,0,0,33,381.132,9.672,1,4.2,0.9,11.4313,1,1,1
5,18,1994.18,18,1994.18,0,0,0,380.942,8.7048,1,4.2,0.9,10.2882,1,1,1
6,18,1924.7,18,1924.7,3,2,33,380.751,8.7048,1,4.2,4.11,10.2882,1,4.2,1
7,18,1924.7,18,1924.7,3,2,0,380.561,8.7048,1,4.2,3.699,10.2882,1,3.78,1
8,18,1924.7,18,1927.08,2,1,9,380.371,8.7048,1,4.68,3.699,10.2882,1.8,3.78,1
9,18,1919.41,18,1919.41,0,0,33,380.181,11.1343,1,4.68,3.699,12.5594,1.8,3.78,1
10,18,1919.41,18,1919.41,3,3,0,379.991,11.1343,1,4.68,3.3291,12.5594,1.8,3.78,0.9
11,18,1904.67,18,1904.67,0,0,33,379.801,13.3209,1,4.68,3.3291,14.6034,1.8,3.78,0.9
12,16,1891.61,16,1891.61,0,1,33,379.611,15.2888,1,4.68,3.3291,14.6034,4.92,3.78,0.9
13,16,1834.88,16,1834.88,0,2,33,379.421,17.0599,1,4.68,3.3291,14.6034,4.92,6.702,0.9
14,16,1834.88,16,1834.88,0,0,0,379.231,15.3539,1,4.68,3.3291,13.1431,4.92,6.702,0.9
15,16,1826.33,16,1826.33,0,0,33,379.041,17.1185,1,4.68,3.3291,15.1288,4.92,6.702,0.9
16,16,1826.33,16,1826.33,0,0,0,378.852,15.4067,1,4.68,3.3291,13.6159,4.92,6.702,0.9
17,16,1826.33,16,1826.33,0,3,0,378.663,13.866,1,4.68,3.3291,13.6159,4.92,6.702,0.81
18,16,1824.41,16,1824.41,0,0,33,378.473,15.7794,1,4.68,3.3291,15.5543,4.92,6.702,0.81
19,16,1824.41,16,1824.41,0,0,0,378.284,14.2015,1,4.68,3.3291,13.9989,4.92,6.702,0.81
20,16,1824.41,16,1872.38,0,1,9,378.095,13.6813,1,4.68,3.3291,13.9989,5.328,6.702,0.81
21,16,1730.43,16,1730.43,2,1,33,377.906,13.6813,1,7.512,3.3291,13.9989,8.0952,6.702,0.81
22,16,1730.43,16,1789.92,2,0,9,377.717,13.6813,1,7.6608,3.3291,13.499,8.0952,6.702,0.81
23,16,1730.43,16,1822.6,3,2,9,377.528,13.6813,1,7.6608,3.89619,13.499,8.0952,6.9318,0.81
24,16,1730.43,16,1799.99,0,2,13,377.339,13.6132,1,7.6608,3.89619,13.499,8.0952,7.53862,0.81
25,16,1670.05,16,1670.05,2,2,33,377.151,13.6132,1,10.1947,3.89619,13.499,8.0952,10.0848,0.81
26,15,1695.11,15,1695.11,2,1,33,376.962,13.6132,1,12.4752,3.89619,13.499,10.5857,10.0848,0.81
27,15,1695.11,15,1695.11,0,0,0,376.773,12.2519,1,12.4752,3.89619,12.1491,10.5857,10.0848,0.81
28,15,1695.11,15,1695.11,0,0,0,376.585,11.0267,1,12.4752,3.89619,10.9342,10.5857,10.0848,0.81
