iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,16,1728.39,16,1728.39,1,2,33,276,1,4.2,1,1,1,1,4.2,1
1,16,1728.39,16,1728.39,0,3,0,275.862,0.9,4.2,1,1,1,1,4.2,0.9
2,12,1550.36,12,1550.36,1,2,33,275.725,0.9,7.08,1,1,1,1,7.08,0.9
3,11,1552.26,11,1552.26,1,2,33,275.587,0.9,9.672,1,1,1,1,9.672,0.9
4,11,1546.46,11,1546.46,1,2,33,275.449,0.9,12.0048,1,1,1,1,12.0048,0.9
5,11,1546.46,11,1674.91,1,2,9,275.311,0.9,11.7043,1,1,1,1,11.7043,0.9
6,11,1546.46,11,1724.69,1,2,9,275.174,0.9,11.4339,1,1,1,1,11.4339,0.9
7,11,1396.64,11,1396.64,2,1,33,275.036,0.9,11.4339,4.2,1,1,4.2,11.4339,0.9
8,11,1387.82,11,1387.82,3,1,33,274.898,0.9,11.4339,4.2,4.2,1,7.08,11.4339,0.9
9,11,1387.82,11,1387.82,1,1,0,274.761,0.9,10.2905,4.2,4.2,1,6.372,11.4339,0.9
10,11,1387.82,11,1387.82,2,2,0,274.624,0.9,10.2905,3.78,4.2,1,6.372,10.2905,0.9
11,11,1387.82,11,1387.82,1,2,0,274.486,0.9,9.26145,3.78,4.2,1,6.372,9.26145,0.9
12,11,1387.82,11,1545.6,1,1,9,274.349,0.9,9.2353,3.78,4.2,1,6.6348,9.26145,0.9
13,11,1387.82,11,1477.89,3,1,13,274.212,0.9,9.2353,3.78,5.08,1,7.27132,9.26145,0.9
14,11,1387.82,11,1617.17,1,0,9,274.075,0.9,9.21177,3.78,5.08,1.8,7.27132,9.26145,0.9
15,11,1387.82,11,1521.45,3,3,13,273.938,0.9,9.21177,3.78,5.872,1.8,7.27132,9.26145,2.11
16,11,1387.82,11,1486.78,3,0,13,273.801,0.9,9.21177,3.78,6.5848,2.92,7.27132,9.26145,2.11
17,11,1387.82,11,1486.78,0,2,0,273.664,0.81,9.21177,3.78,6.5848,2.92,7.27132,8.3353,2.11
18,11,1387.82,11,1486.78,1,1,0,273.527,0.81,8.2906,3.78,6.5848,2.92,6.54419,8.3353,2.11
19,11,1387.82,11,1407.76,2,1,13,273.39,0.81,8.2906,4.702,6.5848,2.92,7.18977,8.3353,2.11
20,11,1387.82,11,1427.42,3,3,9,273.254,0.81,8.2906,4.702,6.82632,2.92,7.18977,8.3353,2.799
21,11,1344.27,11,1344.27,0,1,33,273.117,4.029,8.2906,4.702,6.82632,2.92,9.77079,8.3353,2.799
22,11,1344.27,11,1344.27,0,0,0,272.98,3.6261,8.2906,4.702,6.82632,2.628,9.77079,8.3353,2.799
23,11,1344.27,11,1344.27,1,3,0,272.844,3.6261,7.46154,4.702,6.82632,2.628,9.77079,8.3353,2.5191
24,11,1266.86,11,1266.86,3,3,33,272.707,3.6261,7.46154,4.702,9.44369,2.628,9.77079,8.3353,5.56719
25,11,1257.02,11,1257.02,3,1,33,272.571,3.6261,7.46154,4.702,11.7993,2.628,12.0937,8.3353,5.56719
26,11,1257.02,11,1360.48,1,1,9,272.435,3.6261,7.61538,4.702,11.7993,2.628,11.7843,8.3353,5.56719
27,11,1257.02,11,1360.48,1,2,0,272.299,3.6261,6.85384,4.702,11.7993,2.628,11.7843,7.50177,5.56719
28,11,1257.02,11,1360.48,1,3,0,272.162,3.6261,6.16846,4.702,11.7993,2.628,11.7843,7.50177,5.01047
29,11,1257.02,11,1360.48,3,1,0,272.026,3.6261,6.16846,4.702,10.6194,2.628,10.6059,7.50177,5.01047
30,11,1257.02,11,1320.15,3,2,13,271.89,3.6261,6.16846,4.702,10.8574,2.628,10.6059,8.0516,5.01047
31,11,1257.02,11,1303.86,3,2,13,271.754,3.6261,6.16846,4.702,11.0717,2.628,10.6059,8.54644,5.01047
32,11,1108.46,11,1108.46,2,1,33,271.619,3.6261,6.16846,7.5318,11.0717,2.628,12.8453,8.54644,5.01047
33,11,1108.46,11,1108.46,3,0,0,271.483,3.6261,6.16846,7.5318,9.96453,2.3652,12.8453,8.54644,5.01047
34,11,1108.46,11,1112.34,3,2,9,271.347,3.6261,6.16846,7.5318,9.86808,2.3652,12.8453,8.59179,5.01047
35,11,1108.46,11,1112.34,0,3,0,271.211,3.26349,6.16846,7.5318,9.86808,2.3652,12.8453,8.59179,4.50942
36,11,1107.9,11,1107.9,2,1,33,271.076,3.26349,6.16846,10.0786,9.86808,2.3652,14.8608,8.59179,4.50942
37,11,1106.4,11,1106.4,3,1,33,270.94,3.26349,6.16846,10.0786,12.1813,2.3652,16.6747,8.59179,4.50942
38,11,1106.4,11,1106.4,1,1,0,270.805,3.26349,5.55161,10.0786,12.1813,2.3652,15.0072,8.59179,4.50942
39,11,1031.68,11,1031.68,2,2,33,270.669,3.26349,5.55161,12.3708,12.1813,2.3652,15.0072,11.0326,4.50942
40,11,1031.68,11,1031.68,3,1,0,270.534,3.26349,5.55161,12.3708,10.9631,2.3652,13.5065,11.0326,4.50942
41,11,1031.68,11,1031.68,2,3,0,270.399,3.26349,5.55161,11.1337,10.9631,2.3652,13.5065,11.0326,4.05848
42,11,1027.31,11,1027.31,3,1,33,270.263,3.26349,5.55161,11.1337,13.1668,2.3652,15.4559,11.0326,4.05848
