iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,15,2441.4,15,2441.4,3,3,33,356.093,1,1,1,4.2,1,1,1,4.2
1,14,2270.69,14,2270.69,3,3,33,355.915,1,1,1,7.08,1,1,1,7.08
2,14,2190.33,14,2190.33,3,3,33,355.737,1,1,1,9.672,1,1,1,9.672
3,14,2143.08,14,2143.08,3,3,33,355.559,1,1,1,12.0048,1,1,1,12.0048
4,14,2098.79,14,2098.79,3,3,33,355.381,1,1,1,14.1043,1,1,1,14.1043
5,11,1948.79,11,1948.79,1,3,33,355.203,1,4.2,1,14.1043,1,1,1,15.9939
6,9,1796.36,9,1796.36,1,3,33,355.026,1,7.08,1,14.1043,1,1,1,17.6945
7,9,1754.74,9,1754.74,3,3,33,354.848,1,7.08,1,15.9939,1,1,1,19.225
8,8,1628.71,8,1628.71,3,3,33,354.671,1,7.08,1,17.6945,1,1,1,20.6025
9,8,1624.89,8,1624.89,3,3,33,354.493,1,7.08,1,19.225,1,1,1,21.8423
10,8,1624.89,8,1637.56,3,0,9,354.316,1,7.08,1,18.2025,1.8,1,1,21.8423
11,8,1606.27,8,1606.27,3,3,33,354.139,1,7.08,1,19.6823,1.8,1,1,22.9581
12,8,1577.66,8,1577.66,3,3,33,353.962,1,7.08,1,21.0141,1.8,1,1,23.9623
13,8,1522.75,8,1522.75,3,3,33,353.785,1,7.08,1,22.2127,1.8,1,1,24.866
14,7,1663.16,7,1663.16,1,3,33,353.608,1,9.672,1,22.2127,1.8,1,1,25.6794
15,6,1948.07,6,1948.07,1,0,33,353.431,1,12.0048,1,22.2127,4.92,1,1,25.6794
16,6,1948.07,6,1948.07,3,3,0,353.254,1,12.0048,1,19.9914,4.92,1,1,23.1115
17,6,1948.07,6,1969.35,3,0,9,353.078,1,12.0048,1,18.8923,5.328,1,1,23.1115
18,6,1948.07,6,1969.35,3,3,0,352.901,1,12.0048,1,17.003,5.328,1,1,20.8003
19,6,1948.07,6,2016.31,1,3,9,352.725,1,11.7043,1,17.003,5.328,1,1,19.6203
20,6,1853.14,6,1853.14,3,2,33,352.549,1,11.7043,1,18.6027,5.328,1,4.2,19.6203
21,6,1853.14,6,1853.14,3,3,0,352.372,1,11.7043,1,16.7425,5.328,1,4.2,17.6583
22,5,1855.4,5,1855.4,1,0,33,352.196,1,13.8339,1,16.7425,8.0952,1,4.2,17.6583
23,5,1855.4,5,1855.4,1,2,0,352.02,1,12.4505,1,16.7425,8.0952,1,3.78,17.6583
24,5,1839.48,5,1839.48,3,3,33,351.844,1,12.4505,1,18.3682,8.0952,1,3.78,19.1924
25,5,1824.89,5,1824.89,3,0,33,351.668,1,12.4505,1,19.8314,10.5857,1,3.78,19.1924
26,5,1824.89,5,1824.89,1,3,0,351.492,1,11.2054,1,19.8314,10.5857,1,3.78,17.2732
27,5,1824.89,5,1830.28,1,0,9,351.316,1,10.9849,1,19.8314,10.4271,1,3.78,17.2732
28,5,1824.89,5,1882.12,1,0,9,351.141,1,10.7864,1,19.8314,10.2844,1,3.78,17.2732
29,5,1805.95,5,1805.95,3,2,33,350.965,1,10.7864,1,21.1482,10.2844,1,6.702,17.2732
30,5,1805.95,5,1805.95,1,0,0,350.79,1,9.70777,1,21.1482,9.25596,1,6.702,17.2732
31,5,1805.95,5,1805.95,3,3,0,350.614,1,9.70777,1,19.0334,9.25596,1,6.702,15.5459
32,5,1754.55,5,1754.55,3,3,33,350.439,1,9.70777,1,20.4301,9.25596,1,6.702,17.2913
33,5,1730.66,5,1730.66,3,3,33,350.264,1,9.70777,1,21.6871,9.25596,1,6.702,18.8622
34,5,1730.66,5,1741.11,3,3,9,350.089,1,9.70777,1,20.4184,9.25596,1,6.702,17.8759
35,5,1730.66,5,1741.11,1,3,0,349.914,1,8.737,1,20.4184,9.25596,1,6.702,16.0884
