iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,19,1878.35,19,1878.35,0,1,33,305.738,4.2,1,1,1,1,4.2,1,1
1,17,2309.77,17,2309.77,1,1,33,305.585,4.2,4.2,1,1,1,7.08,1,1
2,16,2178.53,16,2178.53,1,1,33,305.433,4.2,7.08,1,1,1,9.672,1,1
3,16,2178.53,16,2178.53,1,1,0,305.28,4.2,6.372,1,1,1,8.7048,1,1
4,16,2178.53,16,2178.53,0,1,0,305.127,3.78,6.372,1,1,1,7.83432,1,1
5,16,2178.53,16,2178.53,1,1,0,304.975,3.78,5.7348,1,1,1,7.05089,1,1
6,16,2178.53,16,2178.53,1,1,0,304.822,3.78,5.16132,1,1,1,6.3458,1,1
7,16,2141.27,16,2141.27,1,0,33,304.67,3.78,7.94519,1,1,4.2,6.3458,1,1
8,16,2141.27,16,2141.27,1,1,0,304.517,3.78,7.15067,1,1,4.2,5.71122,1,1
9,16,2141.27,16,2141.27,0,0,0,304.365,3.402,7.15067,1,1,3.78,5.71122,1,1
10,16,2049.95,16,2049.95,3,1,33,304.213,3.402,7.15067,1,4.2,3.78,8.4401,1,1
11,16,2049.95,16,2049.95,1,1,0,304.061,3.402,6.4356,1,4.2,3.78,7.59609,1,1
12,16,2049.95,16,2049.95,0,0,0,303.909,3.0618,6.4356,1,4.2,3.402,7.59609,1,1
13,16,2049.95,16,2049.95,3,0,0,303.757,3.0618,6.4356,1,3.78,3.0618,7.59609,1,1
14,16,2049.95,16,2049.95,3,1,0,303.605,3.0618,6.4356,1,3.402,3.0618,6.83648,1,1
15,16,2049.95,16,2144.42,1,1,9,303.453,3.0618,6.69204,1,3.402,3.0618,7.05283,1,1
16,16,2049.95,16,2144.42,1,1,0,303.301,3.0618,6.02284,1,3.402,3.0618,6.34755,1,1
17,16,2049.95,16,2144.42,3,0,0,303.15,3.0618,6.02284,1,3.0618,2.75562,6.34755,1,1
18,16,2049.95,16,2144.42,1,0,0,302.998,3.0618,5.42055,1,3.0618,2.48006,6.34755,1,1
19,16,2049.95,16,2144.42,0,1,0,302.847,2.75562,5.42055,1,3.0618,2.48006,5.71279,1,1
20,16,2049.95,16,2144.42,1,1,0,302.695,2.75562,4.8785,1,3.0618,2.48006,5.14151,1,1
21,16,2049.95,16,2144.42,3,0,0,302.544,2.75562,4.8785,1,2.75562,2.23205,5.14151,1,1
22,16,2049.95,16,2144.42,1,1,0,302.393,2.75562,4.39065,1,2.75562,2.23205,4.62736,1,1
23,16,2049.95,16,2144.42,0,1,0,302.242,2.48006,4.39065,1,2.75562,2.23205,4.16463,1,1
24,15,2123.75,15,2123.75,1,2,33,302.09,2.48006,7.25158,1,2.75562,2.23205,4.16463,4.2,1
25,15,2123.75,15,2123.75,3,1,0,301.939,2.48006,7.25158,1,2.48006,2.23205,3.74816,4.2,1
26,15,2123.75,15,2123.75,1,1,0,301.788,2.48006,6.52643,1,2.48006,2.23205,3.37335,4.2,1
27,15,2087.17,15,2087.17,3,2,33,301.638,2.48006,6.52643,1,5.53205,2.23205,3.37335,7.08,1
28,15,2000.36,15,2000.36,1,2,33,301.487,2.48006,9.17378,1,5.53205,2.23205,3.37335,9.672,1
29,15,1911.84,15,1911.84,3,2,33,301.336,2.48006,9.17378,1,8.27885,2.23205,3.37335,12.0048,1
30,15,1911.84,15,1911.84,1,1,0,301.185,2.48006,8.2564,1,8.27885,2.23205,3.03601,12.0048,1
31,15,1911.84,15,1911.84,1,3,0,301.035,2.48006,7.43076,1,8.27885,2.23205,3.03601,12.0048,0.9
32,15,1911.84,15,1911.84,1,2,0,300.884,2.48006,6.68769,1,8.27885,2.23205,3.03601,10.8043,0.9
33,15,1862.77,15,1862.77,3,1,33,300.734,2.48006,6.68769,1,10.751,2.23205,6.03241,10.8043,0.9
34,15,1862.77,15,1896.61,1,2,9,300.583,2.48006,6.91892,1,10.751,2.23205,6.03241,10.6239,0.9
35,15,1817.67,15,1817.67,3,2,33,300.433,2.48006,6.91892,1,12.9759,2.23205,6.03241,12.8615,0.9
36,15,1817.67,15,1937.62,1,2,9,300.283,2.48006,7.12703,1,12.9759,2.23205,6.03241,12.4753,0.9
37,15,1817.67,15,1925.06,0,2,13,300.133,3.53205,7.12703,1,12.9759,2.23205,6.03241,12.5278,0.9
38,15,1817.67,15,1860.33,0,2,13,299.983,4.47885,7.12703,1,12.9759,2.23205,6.03241,12.575,0.9
39,15,1817.67,15,1977.73,1,2,9,299.833,4.47885,7.31432,1,12.9759,2.23205,6.03241,12.2175,0.9
40,15,1804.4,15,1804.4,3,2,33,299.683,4.47885,7.31432,1,14.9783,2.23205,6.03241,14.2958,0.9
41,15,1804.4,15,1823.44,3,2,9,299.533,4.47885,7.31432,1,14.3805,2.23205,6.03241,13.7662,0.9
42,15,1804.4,15,1823.44,0,2,0,299.383,4.03096,7.31432,1,14.3805,2.23205,6.03241,12.3896,0.9
43,15,1804.4,15,1822.55,0,2,13,299.233,4.92787,7.31432,1,14.3805,2.23205,6.03241,12.4506,0.9
44,15,1766.87,15,1766.87,3,2,33,299.084,4.92787,7.31432,1,16.2424,2.23205,6.03241,14.5056,0.9
45,15,1766.87,15,1766.87,3,1,0,298.934,4.92787,7.31432,1,14.6182,2.23205,5.42917,14.5056,0.9
46,15,1766.87,15,1769.91,3,2,9,298.785,4.92787,7.31432,1,14.0563,2.23205,5.42917,13.955,0.9
47,15,1766.87,15,1769.67,3,2,13,298.635,4.92787,7.31432,1,13.9507,2.23205,5.42917,13.8595,0.9
48,15,1766.87,15,1769.67,3,1,0,298.486,4.92787,7.31432,1,12.5556,2.23205,4.88625,13.8595,0.9
49,15,1766.87,15,1821.93,3,2,9,298.337,4.92787,7.31432,1,12.2001,2.23205,4.88625,13.3736,0.9
50,15,1766.87,15,1825.6,3,2,9,298.188,4.92787,7.31432,1,11.8801,2.23205,4.88625,12.9362,0.9
51,15,1766.87,15,1937.23,1,2,9,298.039,4.92787,7.48289,1,11.8801,2.23205,4.88625,12.5426,0.9
52,15,1766.87,15,1937.23,3,1,0,297.89,4.92787,7.48289,1,10.6921,2.23205,4.39763,12.5426,0.9
53,15,1766.87,15,1905.28,3,2,13,297.741,4.92787,7.48289,1,10.9229,2.23205,4.39763,12.5883,0.9
54,15,1766.87,15,1916.37,1,2,9,297.592,4.92787,7.6346,1,10.9229,2.23205,4.39763,12.2295,0.9
55,15,1766.87,15,1916.37,3,2,0,297.443,4.92787,7.6346,1,9.83057,2.23205,4.39763,11.0065,0.9
56,15,1766.87,15,1916.37,1,2,0,297.294,4.92787,6.87114,1,9.83057,2.23205,4.39763,9.90589,0.9
57,15,1766.87,15,1960.98,3,2,9,297.146,4.92787,6.87114,1,9.74751,2.23205,4.39763,9.8153,0.9
58,15,1766.87,15,1952.62,1,2,13,296.997,4.92787,7.48403,1,9.74751,2.23205,4.39763,10.1338,0.9
59,15,1766.87,15,1924.6,3,2,13,296.849,4.92787,7.48403,1,10.0728,2.23205,4.39763,10.4204,0.9
60,15,1766.87,15,1968.36,1,2,9,296.7,4.92787,7.63563,1,10.0728,2.23205,4.39763,10.2784,0.9
61,15,1766.87,15,1968.36,3,1,0,296.552,4.92787,7.63563,1,9.06549,2.23205,3.95787,10.2784,0.9
62,15,1766.87,15,1933.53,3,2,13,296.403,4.92787,7.63563,1,9.45894,2.23205,3.95787,10.5505,0.9
63,15,1766.87,15,1933.53,3,1,0,296.255,4.92787,7.63563,1,8.51304,2.23205,3.56208,10.5505,0.9
64,15,1766.87,15,1945.54,0,1,9,296.107,5.33508,7.63563,1,8.51304,2.23205,4.10587,10.5505,0.9
65,15,1728.55,15,1728.55,3,2,33,295.959,5.33508,7.63563,1,10.9617,2.23205,4.10587,12.7955,0.9
66,15,1724.07,15,1724.07,0,3,33,295.811,8.10157,7.63563,1,10.9617,2.23205,4.10587,12.7955,4.11
67,15,1724.07,15,1765.6,1,3,9,295.663,8.10157,7.77206,1,10.9617,2.23205,4.10587,12.7955,4.599
68,15,1724.07,15,1847.37,1,2,9,295.515,8.10157,7.89486,1,10.9617,2.23205,4.10587,12.4159,4.599
69,15,1724.07,15,1820.67,0,1,13,295.368,8.59141,7.89486,1,10.9617,2.23205,4.99528,12.4159,4.599
70,15,1724.07,15,1822.25,0,2,9,295.22,8.63227,7.89486,1,10.9617,2.23205,4.99528,12.0743,4.599
71,15,1724.07,15,1822.25,1,1,0,295.072,8.63227,7.10537,1,10.9617,2.23205,4.49576,12.0743,4.599
72,15,1724.07,15,1762.07,3,2,13,294.925,8.63227,7.10537,1,11.1656,2.23205,4.49576,12.1669,4.599
73,15,1724.07,15,1762.07,2,3,0,294.777,8.63227,7.10537,0.9,11.1656,2.23205,4.49576,12.1669,4.1391
74,15,1724.07,15,1755.09,3,2,13,294.63,8.63227,7.10537,0.9,11.349,2.23205,4.49576,12.2502,4.1391
75,15,1724.07,15,1755.09,1,0,0,294.483,8.63227,6.39483,0.9,11.349,2.00885,4.49576,12.2502,4.1391
76,15,1651.75,15,1651.75,0,2,33,294.335,11.069,6.39483,0.9,11.349,2.00885,4.49576,14.3252,4.1391
77,15,1642.6,15,1642.6,3,2,33,294.188,11.069,6.39483,0.9,13.5141,2.00885,4.49576,16.1927,4.1391
78,15,1621.52,15,1621.52,3,3,33,294.041,11.069,6.39483,0.9,15.4627,2.00885,4.49576,16.1927,7.02519
79,15,1621.52,15,1645.09,0,0,9,293.894,10.8621,6.39483,0.9,15.4627,2.70796,4.49576,16.1927,7.02519
80,15,1621.52,15,1641.96,3,2,13,293.747,10.8621,6.39483,0.9,15.2164,2.70796,4.49576,15.8734,7.02519
81,15,1621.52,15,1647.05,0,3,9,293.6,10.6759,6.39483,0.9,15.2164,2.70796,4.49576,15.8734,7.22267
82,15,1621.52,15,1647.05,0,1,0,293.453,9.60833,6.39483,0.9,15.2164,2.70796,4.04618,15.8734,7.22267
83,15,1621.52,15,1794.73,3,0,9,293.307,9.60833,6.39483,0.9,14.5948,3.33717,4.04618,15.8734,7.22267
84,15,1621.52,15,1710.6,3,2,13,293.16,9.60833,6.39483,0.9,14.4353,3.33717,4.04618,15.5861,7.22267
85,15,1621.52,15,1710.6,0,0,0,293.014,8.6475,6.39483,0.9,14.4353,3.00345,4.04618,15.5861,7.22267
86,15,1621.52,15,1710.6,1,3,0,292.867,8.6475,5.75535,0.9,14.4353,3.00345,4.04618,15.5861,6.5004
87,15,1621.52,15,1710.6,1,2,0,292.721,8.6475,5.17982,0.9,14.4353,3.00345,4.04618,14.0275,6.5004
88,15,1621.52,15,1710.6,0,3,0,292.574,7.78275,5.17982,0.9,14.4353,3.00345,4.04618,14.0275,5.85036
89,15,1621.52,15,1728.41,0,2,9,292.428,7.90448,5.17982,0.9,14.4353,3.00345,4.04618,13.5247,5.85036
90,15,1621.52,15,1638.13,3,2,13,292.282,7.90448,5.17982,0.9,14.2918,3.00345,4.04618,13.4722,5.85036
91,15,1621.52,15,1636.59,3,2,13,292.136,7.90448,5.17982,0.9,14.1626,3.00345,4.04618,13.425,5.85036
92,15,1621.52,15,1769.95,1,3,9,291.99,7.90448,5.56183,0.9,14.1626,3.00345,4.04618,13.425,6.16533
93,15,1621.52,15,1769.95,1,1,0,291.844,7.90448,5.00565,0.9,14.1626,3.00345,3.64156,13.425,6.16533
94,15,1621.52,15,1769.95,3,3,0,291.698,7.90448,5.00565,0.9,12.7463,3.00345,3.64156,13.425,5.54879
95,15,1621.52,15,1719.17,3,2,13,291.552,7.90448,5.00565,0.9,12.7717,3.00345,3.64156,13.3825,5.54879
96,15,1621.52,15,1717.94,0,1,13,291.406,8.41403,5.00565,0.9,12.7717,3.00345,4.57741,13.3825,5.54879
97,15,1621.52,15,1717.94,2,1,0,291.26,8.41403,5.00565,0.81,12.7717,3.00345,4.11967,13.3825,5.54879
98,15,1621.52,15,1698.83,3,2,13,291.115,8.41403,5.00565,0.81,12.7945,3.00345,4.11967,13.3443,5.54879
99,15,1619.63,15,1619.63,0,2,33,290.969,10.8726,5.00565,0.81,12.7945,3.00345,4.11967,15.3098,5.54879
100,15,1619.63,15,1645.66,0,3,9,290.824,10.6854,5.00565,0.81,12.7945,3.00345,4.11967,15.3098,5.89391
101,15,1619.63,15,1645.66,3,3,0,290.678,10.6854,5.00565,0.81,11.5151,3.00345,4.11967,15.3098,5.30452
102,15,1619.63,15,1645.66,0,3,0,290.533,9.61683,5.00565,0.81,11.5151,3.00345,4.11967,15.3098,4.77407
103,15,1619.63,15,1645.66,1,3,0,290.388,9.61683,4.50509,0.81,11.5151,3.00345,4.11967,15.3098,4.29666
104,15,1619.63,15,1645.66,3,1,0,290.242,9.61683,4.50509,0.81,10.3636,3.00345,3.7077,15.3098,4.29666
105,15,1619.63,15,1726.62,0,2,9,290.097,9.55514,4.50509,0.81,10.3636,3.00345,3.7077,14.6789,4.29666
106,15,1619.63,15,1717.59,3,2,13,289.952,9.55514,4.50509,0.81,10.6272,3.00345,3.7077,14.511,4.29666
107,15,1619.63,15,1717.59,1,2,0,289.807,9.55514,4.05458,0.81,10.6272,3.00345,3.7077,13.0599,4.29666
108,15,1619.63,15,1717.59,1,2,0,289.662,9.55514,3.64912,0.81,10.6272,3.00345,3.7077,11.7539,4.29666
109,15,1619.63,15,1697.08,3,2,13,289.517,9.55514,3.64912,0.81,10.8645,3.00345,3.7077,11.8785,4.29666
110,15,1619.63,15,1697.08,0,3,0,289.373,8.59963,3.64912,0.81,10.8645,3.00345,3.7077,11.8785,3.867
111,15,1619.63,15,1697.08,1,3,0,289.228,8.59963,3.28421,0.81,10.8645,3.00345,3.7077,11.8785,3.4803
112,15,1619.63,15,1697.08,3,2,0,289.083,8.59963,3.28421,0.81,9.77804,3.00345,3.7077,10.6906,3.4803
113,15,1619.63,15,1712.52,0,2,9,288.939,8.63967,3.28421,0.81,9.77804,3.00345,3.7077,10.5216,3.4803
114,15,1619.63,15,1681.9,0,1,13,288.794,9.0757,3.28421,0.81,9.77804,3.00345,4.63693,10.5216,3.4803
115,15,1619.63,15,1681.9,1,2,0,288.65,9.0757,2.95579,0.81,9.77804,3.00345,4.63693,9.46942,3.4803
116,15,1537.78,15,1537.78,3,2,33,288.506,9.0757,2.95579,0.81,12.1002,3.00345,4.63693,11.8225,3.4803
117,15,1519.34,15,1519.34,3,1,33,288.361,9.0757,2.95579,0.81,14.1902,3.00345,7.47324,11.8225,3.4803
118,14,1512.1,14,1512.1,0,2,33,288.217,11.4681,2.95579,0.81,14.1902,3.00345,7.47324,13.9402,3.4803
119,14,1512.1,14,1637.04,1,2,9,288.073,11.4681,3.56021,0.81,14.1902,3.00345,7.47324,13.4462,3.4803
120,14,1512.1,14,1637.04,0,3,0,287.929,10.3213,3.56021,0.81,14.1902,3.00345,7.47324,13.4462,3.13227
121,14,1512.1,14,1579.38,0,1,13,287.785,10.5892,3.56021,0.81,14.1902,3.00345,8.02591,13.4462,3.13227
122,14,1512.1,14,1583.04,0,1,9,287.641,10.4303,3.56021,0.81,14.1902,3.00345,8.12332,13.4462,3.13227
123,14,1512.1,14,1583.04,3,1,0,287.497,10.4303,3.56021,0.81,12.7712,3.00345,7.31099,13.4462,3.13227
124,14,1512.1,14,1583.04,0,3,0,287.354,9.38724,3.56021,0.81,12.7712,3.00345,7.31099,13.4462,2.81904
125,14,1512.1,14,1583.04,0,3,0,287.21,8.44852,3.56021,0.81,12.7712,3.00345,7.31099,13.4462,2.53714
126,14,1512.1,14,1547.28,3,2,13,287.066,8.44852,3.56021,0.81,12.7941,3.00345,7.31099,13.4016,2.53714
127,14,1512.1,14,1547.28,3,2,0,286.923,8.44852,3.56021,0.81,11.5147,3.00345,7.31099,12.0614,2.53714
128,14,1512.1,14,1557.21,3,2,9,286.779,8.44852,3.56021,0.81,11.2632,3.00345,7.31099,11.7553,2.53714
129,14,1512.1,14,1582.34,0,2,9,286.636,8.50366,3.56021,0.81,11.2632,3.00345,7.31099,11.4798,2.53714
130,14,1512.1,14,1581.69,3,1,13,286.493,8.50366,3.56021,0.81,11.4369,3.00345,7.87989,11.4798,2.53714
131,14,1512.1,14,1581.69,0,2,9,286.349,8.5533,3.56021,0.81,11.4369,3.00345,7.87989,11.2318,2.53714
132,14,1512.1,14,1581.69,0,0,0,286.206,7.69797,3.56021,0.81,11.4369,2.7031,7.87989,11.2318,2.53714
133,14,1512.1,14,1561.57,0,2,13,286.063,8.22817,3.56021,0.81,11.4369,2.7031,7.87989,11.4086,2.53714
134,14,1512.1,14,1561.57,0,1,0,285.92,7.40535,3.56021,0.81,11.4369,2.7031,7.0919,11.4086,2.53714
135,14,1512.1,14,1561.57,3,3,0,285.777,7.40535,3.56021,0.81,10.2932,2.7031,7.0919,11.4086,2.28342
136,14,1512.1,14,1561.57,3,1,0,285.634,7.40535,3.56021,0.81,9.26387,2.7031,6.38271,11.4086,2.28342
137,14,1512.1,14,1557.84,3,2,13,285.491,7.40535,3.56021,0.81,9.63749,2.7031,6.38271,11.5677,2.28342
138,14,1512.1,14,1562.99,0,2,9,285.349,7.56482,3.56021,0.81,9.63749,2.7031,6.38271,11.311,2.28342
139,14,1512.1,14,1562.99,3,1,0,285.206,7.56482,3.56021,0.81,8.67374,2.7031,5.74444,11.311,2.28342
140,14,1512.1,14,1562.99,3,0,0,285.063,7.56482,3.56021,0.81,7.80636,2.43279,5.74444,11.311,2.28342
141,14,1512.1,14,1562.99,3,0,0,284.921,7.56482,3.56021,0.81,7.02573,2.18951,5.74444,11.311,2.28342
142,14,1512.1,14,1562.99,3,0,0,284.778,7.56482,3.56021,0.81,6.32315,1.97056,5.74444,11.311,2.28342
143,14,1512.1,14,1554.97,3,2,13,284.636,7.56482,3.56021,0.81,6.99084,1.97056,5.74444,11.4799,2.28342
144,14,1512.1,14,1545.49,0,2,13,284.494,8.10834,3.56021,0.81,6.99084,1.97056,5.74444,11.6319,2.28342
