iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,18,1694.5,18,1694.5,1,0,33,269.884,1,4.2,1,1,4.2,1,1,1
1,13,1343.96,13,1343.96,0,1,33,269.749,4.2,4.2,1,1,4.2,4.2,1,1
2,13,1340.22,13,1340.22,3,2,33,269.614,4.2,4.2,1,4.2,4.2,4.2,4.2,1
3,13,1263.6,13,1263.6,0,2,33,269.479,7.08,4.2,1,4.2,4.2,4.2,7.08,1
4,12,1285.1,12,1285.1,0,0,33,269.345,9.672,4.2,1,4.2,7.08,4.2,7.08,1
5,12,1242.2,12,1242.2,0,2,33,269.21,12.0048,4.2,1,4.2,7.08,4.2,9.672,1
6,12,1203.54,12,1203.54,3,0,33,269.075,12.0048,4.2,1,7.08,9.672,4.2,9.672,1
7,12,1092.29,12,1092.29,0,2,33,268.941,14.1043,4.2,1,7.08,9.672,4.2,12.0048,1
8,11,1032.79,11,1032.79,0,2,33,268.806,15.9939,4.2,1,7.08,9.672,4.2,14.1043,1
9,11,977.296,11,977.296,0,2,33,268.672,17.6945,4.2,1,7.08,9.672,4.2,15.9939,1
10,11,973.343,11,973.343,0,0,33,268.538,19.225,4.2,1,7.08,12.0048,4.2,15.9939,1
11,11,973.343,11,1064.93,1,2,9,268.403,19.225,4.68,1,7.08,12.0048,4.2,15.2945,1
12,11,973.343,11,1036.18,0,2,13,268.269,18.6025,4.68,1,7.08,12.0048,4.2,15.065,1
13,11,973.343,11,1036.18,0,0,0,268.135,16.7423,4.68,1,7.08,10.8043,4.2,15.065,1
14,11,973.343,11,1036.18,3,0,9,268.001,16.7423,4.68,1,7.272,10.6239,4.2,15.065,1
15,11,973.343,11,1033.69,0,1,13,267.867,16.3681,4.68,1,7.272,10.6239,5.08,15.065,1
16,11,942.581,11,942.581,2,2,33,267.733,16.3681,4.68,4.2,7.272,10.6239,5.08,16.8585,1
17,11,942.581,11,1143.52,1,2,9,267.599,16.3681,5.112,4.2,7.272,10.6239,5.08,16.0727,1
18,11,942.581,11,1113.21,3,0,13,267.465,16.3681,5.112,4.2,7.8448,10.8615,5.08,16.0727,1
19,11,942.581,11,1016.09,3,2,13,267.332,16.3681,5.112,4.2,8.36032,10.8615,5.08,15.7654,1
20,11,942.581,11,1000.41,0,2,13,267.198,16.0313,5.112,4.2,8.36032,10.8615,5.08,15.4889,1
21,11,942.581,11,1094.36,1,2,9,267.064,16.0313,5.5008,4.2,8.36032,10.8615,5.08,14.84,1
22,11,942.581,11,1203.17,1,1,9,266.931,16.0313,5.85072,4.2,8.36032,10.8615,5.472,14.84,1
23,11,942.581,11,1203.17,2,2,0,266.797,16.0313,5.85072,3.78,8.36032,10.8615,5.472,13.356,1
24,11,942.581,11,1158.6,3,2,13,266.664,16.0313,5.85072,3.78,8.82429,10.8615,5.472,13.3204,1
25,11,942.581,11,1158.6,0,2,9,266.531,15.3281,5.85072,3.78,8.82429,10.8615,5.472,12.8884,1
26,11,942.581,11,1186.74,1,2,9,266.397,15.3281,6.16565,3.78,8.82429,10.8615,5.472,12.4995,1
27,11,942.581,11,1186.74,2,2,0,266.264,15.3281,6.16565,3.402,8.82429,10.8615,5.472,11.2496,1
28,11,942.581,11,1186.74,0,0,0,266.131,13.7953,6.16565,3.402,8.82429,9.77535,5.472,11.2496,1
29,11,942.581,11,1186.74,0,2,9,265.998,13.3158,6.16565,3.402,8.82429,9.77535,5.472,11.0246,1
30,11,942.581,11,1186.74,1,1,0,265.865,13.3158,5.54908,3.402,8.82429,9.77535,4.9248,11.0246,1
31,11,942.581,11,1186.74,0,0,0,265.732,11.9842,5.54908,3.402,8.82429,8.79781,4.9248,11.0246,1
32,11,942.581,11,1186.74,2,3,0,265.599,11.9842,5.54908,3.0618,8.82429,8.79781,4.9248,11.0246,0.9
33,11,942.581,11,1291.2,0,2,9,265.466,11.6858,5.54908,3.0618,8.82429,8.79781,4.9248,10.8221,0.9
