iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,8,1292.97,8,1300.55,3,0,9,186.537,1,1,1,1.8,1.8,1,1,1
1,7,1129.64,7,1129.64,3,0,33,186.443,1,1,1,4.92,4.92,1,1,1
2,7,1069.16,7,1069.16,3,2,33,186.35,1,1,1,7.728,4.92,1,4.2,1
3,6,935.4,6,935.4,0,0,33,186.257,4.2,1,1,7.728,7.728,1,4.2,1
4,6,935.287,6,935.287,3,0,33,186.164,4.2,1,1,10.2552,10.2552,1,4.2,1
5,6,934.686,6,934.686,3,2,33,186.071,4.2,1,1,12.5297,10.2552,1,7.08,1
6,6,929.621,6,929.621,3,0,33,185.978,4.2,1,1,14.5767,12.5297,1,7.08,1
7,6,929.621,6,931.243,3,0,9,185.885,4.2,1,1,14.019,12.1767,1,7.08,1
8,6,918.641,6,918.641,0,0,33,185.792,7.08,1,1,14.019,14.259,1,7.08,1
9,6,907.142,6,907.142,3,0,33,185.699,7.08,1,1,15.9171,16.1331,1,7.08,1
10,6,907.142,6,915.404,0,0,9,185.606,7.272,1,1,15.9171,15.4198,1,7.08,1
11,6,907.142,6,915.256,3,0,13,185.513,7.272,1,1,15.6254,15.1778,1,7.08,1
12,6,894.749,6,894.749,3,0,33,185.42,7.272,1,1,17.3629,16.9601,1,7.08,1
13,6,894.749,6,894.749,3,0,13,185.328,7.272,1,1,16.9266,16.5641,1,7.08,1
14,5,905.558,5,905.558,1,2,33,185.235,7.272,4.2,1,16.9266,16.5641,1,9.672,1
15,5,901.596,5,901.596,3,1,33,185.142,7.272,4.2,1,18.5339,16.5641,4.2,9.672,1
16,5,901.596,5,909.983,0,0,9,185.05,7.4448,4.2,1,18.5339,15.8076,4.2,9.672,1
17,5,899.139,5,899.139,3,0,33,184.957,7.4448,4.2,1,19.9805,17.5269,4.2,9.672,1
18,5,875.752,5,875.752,3,2,33,184.865,7.4448,4.2,1,21.2825,17.5269,4.2,12.0048,1
19,5,847.917,5,847.917,3,1,33,184.772,7.4448,4.2,1,22.4542,17.5269,7.08,12.0048,1
20,4,1070.92,4,1070.92,1,2,33,184.68,7.4448,7.08,1,22.4542,17.5269,7.08,14.1043,1
21,4,1043.4,4,1043.4,3,1,33,184.588,7.4448,7.08,1,23.5088,17.5269,9.672,14.1043,1
22,4,986.269,4,986.269,3,0,33,184.495,7.4448,7.08,1,24.4579,19.0742,9.672,14.1043,1
23,4,964.271,4,964.271,3,2,33,184.403,7.4448,7.08,1,25.3121,19.0742,9.672,15.9939,1
24,4,907.754,4,907.754,3,1,33,184.311,7.4448,7.08,1,26.0809,19.0742,12.0048,15.9939,1
25,4,907.754,4,921.35,1,0,9,184.219,7.4448,7.272,1,26.0809,18.0668,12.0048,15.9939,1
26,4,907.754,4,920.254,0,2,13,184.127,8.00032,7.272,1,26.0809,18.0668,12.0048,15.6945,1
27,4,805.248,4,805.248,3,2,33,184.035,8.00032,7.272,1,26.7728,18.0668,12.0048,17.425,1
28,4,742.472,4,742.472,3,2,33,183.943,8.00032,7.272,1,27.3955,18.0668,12.0048,18.9825,1
29,4,727.776,4,727.776,3,2,33,183.851,8.00032,7.272,1,27.956,18.0668,12.0048,20.3843,1
30,4,727.776,4,741.33,1,2,9,183.759,8.00032,7.4448,1,27.956,18.0668,12.0048,19.2459,1
31,4,715.406,4,715.406,3,2,33,183.667,8.00032,7.4448,1,28.4604,18.0668,12.0048,20.6213,1
32,4,715.406,4,815.299,1,2,9,183.575,8.00032,7.60032,1,28.4604,18.0668,12.0048,19.4591,1
33,4,715.406,4,742.766,2,2,13,183.483,8.00032,7.60032,2.2,28.4604,18.0668,12.0048,18.8132,1
34,4,715.406,4,787.888,0,1,9,183.391,8.10029,7.60032,2.2,28.4604,18.0668,11.7043,18.8132,1
35,4,715.406,4,729.009,3,2,13,183.3,8.10029,7.60032,2.2,26.9144,18.0668,11.7043,18.2319,1
36,4,715.406,4,730.022,3,2,9,183.208,8.10029,7.60032,2.2,25.1229,18.0668,11.7043,17.3087,1
37,4,715.406,4,727.615,3,2,13,183.116,8.10029,7.60032,2.2,23.9106,18.0668,11.7043,16.8778,1
38,4,715.406,4,749.638,0,2,9,183.025,8.19026,7.60032,2.2,23.9106,18.0668,11.7043,16.0901,1
39,4,715.406,4,734.262,3,0,13,182.933,8.19026,7.60032,2.2,22.8196,17.5601,11.7043,16.0901,1
40,4,715.406,4,734.262,1,1,0,182.842,8.19026,6.84029,2.2,22.8196,17.5601,10.5339,16.0901,1
41,4,715.406,4,734.3,3,2,9,182.75,8.19026,6.84029,2.2,21.4376,17.5601,10.5339,15.3811,1
42,4,715.406,4,826.762,3,0,9,182.659,8.19026,6.84029,2.2,20.1938,16.7041,10.5339,15.3811,1
43,3,731.984,3,731.984,1,1,33,182.568,8.19026,9.45626,2.2,20.1938,16.7041,12.7805,15.3811,1
44,3,731.984,3,731.984,1,2,0,182.477,8.19026,8.51063,2.2,20.1938,16.7041,12.7805,13.843,1
45,3,644.934,3,644.934,2,1,33,182.385,8.19026,8.51063,5.28,20.1938,16.7041,14.8024,13.843,1
46,3,644.934,3,647.229,3,1,9,182.294,8.19026,8.51063,5.28,19.0745,16.7041,14.2222,13.843,1
47,3,644.934,3,659.742,3,0,9,182.203,8.19026,8.51063,5.28,18.067,15.9337,14.2222,13.843,1
48,3,644.934,3,659.742,3,1,0,182.112,8.19026,8.51063,5.28,16.2603,15.9337,12.8,13.843,1
