iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,10,1338.81,10,1338.81,0,3,33,231.277,4.2,1,1,1,1,1,1,4.2
1,8,1115.75,8,1115.75,0,3,33,231.162,7.08,1,1,1,1,1,1,7.08
2,6,1017.8,6,1017.8,0,1,33,231.046,9.672,1,1,1,1,4.2,1,7.08
3,4,849.153,4,849.153,1,1,33,230.931,9.672,4.2,1,1,1,7.08,1,7.08
4,4,849.153,4,849.153,0,0,0,230.815,8.7048,4.2,1,1,0.9,7.08,1,7.08
5,4,849.153,4,849.153,0,1,13,230.7,9.13432,4.2,1,1,0.9,7.672,1,7.08
6,4,803.273,4,803.273,0,0,33,230.584,11.5209,4.2,1,1,4.11,7.672,1,7.08
7,4,803.273,4,833.029,0,3,9,230.469,11.2688,4.2,1,1,4.11,7.672,1,7.272
8,4,746.164,4,746.164,0,1,33,230.354,13.4419,4.2,1,1,4.11,10.2048,1,7.272
9,4,746.164,4,746.164,1,1,0,230.239,13.4419,3.78,1,1,4.11,9.18432,1,7.272
10,4,746.164,4,772.655,0,3,9,230.124,12.9977,3.78,1,1,4.11,9.18432,1,7.4448
11,4,746.164,4,778.308,0,2,9,230.009,12.598,3.78,1,1,4.11,9.18432,1.8,7.4448
12,4,737.653,4,737.653,0,3,33,229.894,14.6382,3.78,1,1,4.11,9.18432,1.8,10.0003
13,4,737.653,4,761.352,0,1,9,229.779,14.0743,3.78,1,1,4.11,9.16589,1.8,10.0003
14,4,737.653,4,761.352,0,3,0,229.664,12.6669,3.78,1,1,4.11,9.16589,1.8,9.00029
15,3,821.916,3,821.916,1,1,33,229.549,12.6669,6.702,1,1,4.11,11.5493,1.8,9.00029
16,3,821.916,3,821.916,0,1,13,229.434,12.7002,6.702,1,1,4.11,11.6944,1.8,9.00029
17,3,821.916,3,821.916,1,0,0,229.319,12.7002,6.0318,1,1,3.699,11.6944,1.8,9.00029
18,3,821.916,3,821.916,0,3,13,229.205,12.7302,6.0318,1,1,3.699,11.6944,1.8,9.40026
19,3,821.916,3,821.916,0,3,13,229.09,12.7572,6.0318,1,1,3.699,11.6944,1.8,9.76023
20,3,821.916,3,821.916,1,1,0,228.976,12.7572,5.42862,1,1,3.699,10.5249,1.8,9.76023
21,3,821.916,3,821.916,0,3,0,228.861,11.4815,5.42862,1,1,3.699,10.5249,1.8,8.78421
22,3,821.916,3,821.916,0,3,13,228.747,11.6333,5.42862,1,1,3.699,10.5249,1.8,9.20579
23,3,816.641,3,816.641,0,3,33,228.632,13.77,5.42862,1,1,3.699,10.5249,1.8,11.5852
24,3,816.641,3,816.641,0,1,13,228.518,13.693,5.42862,1,1,3.699,10.7724,1.8,11.5852
25,3,816.641,3,816.641,0,3,13,228.404,13.6237,5.42862,1,1,3.699,10.7724,1.8,11.7267
26,3,816.641,3,816.641,0,3,0,228.29,12.2613,5.42862,1,1,3.699,10.7724,1.8,10.554
27,3,816.641,3,816.641,0,3,0,228.175,11.0352,5.42862,1,1,3.699,10.7724,1.8,9.49862
28,3,816.641,3,816.641,1,1,13,228.061,11.0352,6.18576,1,1,3.699,10.9952,1.8,9.49862
29,3,749.273,3,749.273,0,1,33,227.947,13.2317,6.18576,1,1,3.699,13.1957,1.8,9.49862
30,3,733.927,3,733.927,0,1,33,227.833,15.2085,6.18576,1,1,3.699,15.1761,1.8,9.49862
31,3,697.076,3,697.076,0,3,33,227.719,16.9876,6.18576,1,1,3.699,15.1761,1.8,11.8488
32,3,697.076,3,697.076,0,1,13,227.606,16.5889,6.18576,1,1,3.699,14.9585,1.8,11.8488
33,3,697.076,3,697.688,0,3,9,227.492,15.83,6.18576,1,1,3.699,14.9585,1.8,11.5639
34,3,631.342,3,631.342,0,3,33,227.378,17.547,6.18576,1,1,3.699,14.9585,1.8,13.7075
35,3,631.342,3,707.946,1,1,9,227.264,17.547,6.46718,1,1,3.699,14.3626,1.8,13.7075
36,3,631.342,3,707.946,1,3,0,227.151,17.547,5.82046,1,1,3.699,14.3626,1.8,12.3367
37,3,631.342,3,707.946,0,3,0,227.037,15.7923,5.82046,1,1,3.699,14.3626,1.8,11.1031
38,3,631.342,3,707.946,1,1,0,226.924,15.7923,5.23842,1,1,3.699,12.9264,1.8,11.1031
39,3,631.342,3,707.946,0,1,9,226.81,15.1131,5.23842,1,1,3.699,12.5337,1.8,11.1031
40,3,631.342,3,671.808,0,3,13,226.697,14.9018,5.23842,1,1,3.699,12.5337,1.8,11.2928
41,3,631.342,3,666.232,1,3,13,226.583,14.9018,6.01458,1,1,3.699,12.5337,1.8,11.4635
