iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,16,1745.66,16,1745.66,3,3,33,253.137,1,1,1,4.2,1,1,1,4.2
1,13,1526.25,13,1526.25,2,2,33,253.01,1,1,4.2,4.2,1,1,4.2,4.2
2,13,1505.36,13,1505.36,3,3,33,252.884,1,1,4.2,7.08,1,1,4.2,7.08
3,13,1505.36,13,1520.44,3,3,9,252.758,1,1,4.2,7.272,1,1,4.2,7.272
4,13,1505.36,13,1521.97,3,3,9,252.631,1,1,4.2,7.4448,1,1,4.2,7.4448
5,13,1489.58,13,1489.58,3,2,33,252.505,1,1,4.2,10.0003,1,1,7.08,7.4448
6,13,1481.13,13,1481.13,3,2,33,252.379,1,1,4.2,12.3003,1,1,9.672,7.4448
7,13,1481.13,13,1632.79,1,2,9,252.252,1,1.8,4.2,12.3003,1,1,9.6048,7.4448
8,13,1481.13,13,1636.8,1,3,9,252.126,1,2.52,4.2,12.3003,1,1,9.6048,7.60032
9,13,1481.13,13,1620.33,3,2,13,252,1,2.52,4.2,12.3703,1,1,9.94432,7.60032
10,13,1481.13,13,1688.87,3,1,9,251.874,1,2.52,4.2,12.0332,1,1.8,9.94432,7.60032
11,13,1481.13,13,1630.07,3,3,13,251.748,1,2.52,4.2,12.1299,1,1.8,9.94432,8.14029
12,12,1528.45,12,1528.45,1,3,33,251.622,1,5.568,4.2,12.1299,1,1.8,9.94432,10.6263
13,11,1467.05,11,1467.05,3,2,33,251.497,1,5.568,4.2,14.2169,1,1.8,12.2499,10.6263
14,11,1467.05,11,1467.05,3,3,0,251.371,1,5.568,4.2,12.7952,1,1.8,12.2499,9.56363
15,11,1467.05,11,1475.54,2,2,9,251.245,1,5.568,4.68,12.7952,1,1.8,11.9249,9.56363
16,11,1467.05,11,1475.54,2,3,0,251.12,1,5.568,4.212,12.7952,1,1.8,11.9249,8.60727
17,11,1467.05,11,1490.6,3,2,9,250.994,1,5.568,4.212,12.4157,1,1.8,11.6324,8.60727
18,11,1467.05,11,1490.6,1,2,0,250.868,1,5.0112,4.212,12.4157,1,1.8,10.4692,8.60727
19,11,1467.05,11,1490.6,3,2,0,250.743,1,5.0112,4.212,11.1741,1,1.8,9.42225,8.60727
20,11,1467.05,11,1490.6,1,2,0,250.618,1,4.51008,4.212,11.1741,1,1.8,8.48003,8.60727
21,11,1467.05,11,1490.6,3,1,0,250.492,1,4.51008,4.212,10.0567,1,1.62,8.48003,8.60727
22,11,1467.05,11,1490.6,0,3,0,250.367,0.9,4.51008,4.212,10.0567,1,1.62,8.48003,7.74654
23,11,1467.05,11,1493,3,2,9,250.242,0.9,4.51008,4.212,9.95105,1,1.62,8.53202,7.74654
24,11,1467.05,11,1493,2,3,0,250.117,0.9,4.51008,3.7908,9.95105,1,1.62,8.53202,6.97189
25,11,1467.05,11,1483.72,3,1,13,249.992,0.9,4.51008,3.7908,10.2559,1,2.758,8.53202,6.97189
26,11,1467.05,11,1483.72,3,0,0,249.867,0.9,4.51008,3.7908,9.23035,0.9,2.758,8.53202,6.97189
27,11,1467.05,11,1520.8,1,2,9,249.742,0.9,4.95907,3.7908,9.23035,0.9,2.758,8.57882,6.97189
28,11,1467.05,11,1495.97,3,1,13,249.617,0.9,4.95907,3.7908,9.60731,0.9,3.7822,8.57882,6.97189
29,11,1467.05,11,1495.97,1,1,0,249.492,0.9,4.46316,3.7908,9.60731,0.9,3.40398,8.57882,6.97189
30,11,1467.05,11,1488.76,1,3,13,249.367,0.9,5.31685,3.7908,9.60731,0.9,3.40398,8.57882,7.5747
31,11,1467.05,11,1481.84,2,2,13,249.243,0.9,5.31685,4.71172,9.60731,0.9,3.40398,9.02094,7.5747
32,11,1462.13,11,1462.13,3,2,33,249.118,0.9,5.31685,4.71172,11.9466,0.9,3.40398,11.4188,7.5747
33,11,1462.13,11,1462.13,2,3,0,248.994,0.9,5.31685,4.24055,11.9466,0.9,3.40398,11.4188,6.81723
34,11,1462.13,11,1494.08,3,2,9,248.869,0.9,5.31685,4.24055,11.6519,0.9,3.40398,11.177,6.81723
35,11,1462.13,11,1496.15,1,2,9,248.745,0.9,5.68516,4.24055,11.6519,0.9,3.40398,10.9593,6.81723
36,11,1462.13,11,1496.15,3,3,0,248.62,0.9,5.68516,4.24055,10.4867,0.9,3.40398,10.9593,6.13551
37,11,1462.13,11,1496.15,3,3,0,248.496,0.9,5.68516,4.24055,9.43806,0.9,3.40398,10.9593,5.52196
38,11,1462.13,11,1472.74,2,2,13,248.372,0.9,5.68516,5.11649,9.43806,0.9,3.40398,11.1633,5.52196
39,11,1462.13,11,1472.74,2,3,0,248.247,0.9,5.68516,4.60484,9.43806,0.9,3.40398,11.1633,4.96976
40,11,1462.13,11,1464.25,3,2,13,248.123,0.9,5.68516,4.60484,9.79425,0.9,3.40398,11.347,4.96976
41,11,1462.13,11,1464.25,3,3,0,247.999,0.9,5.68516,4.60484,8.81483,0.9,3.40398,11.347,4.47278
42,11,1449.09,11,1449.09,3,2,33,247.875,0.9,5.68516,4.60484,11.2333,0.9,3.40398,13.5123,4.47278
43,11,1449.09,11,1449.09,1,2,0,247.751,0.9,5.11665,4.60484,11.2333,0.9,3.40398,12.1611,4.47278
44,11,1449.09,11,1449.09,2,0,0,247.627,0.9,5.11665,4.14436,11.2333,0.81,3.40398,12.1611,4.47278
45,11,1449.09,11,1449.09,3,0,0,247.504,0.9,5.11665,4.14436,10.11,0.729,3.40398,12.1611,4.47278
46,11,1449.09,11,1449.09,2,3,0,247.38,0.9,5.11665,3.72992,10.11,0.729,3.40398,12.1611,4.02551
47,11,1449.09,11,1449.09,1,2,0,247.256,0.9,4.60498,3.72992,10.11,0.729,3.40398,10.945,4.02551
48,11,1449.09,11,1449.09,1,3,0,247.133,0.9,4.14448,3.72992,10.11,0.729,3.40398,10.945,3.62296
49,11,1434.72,11,1434.72,3,2,33,247.009,0.9,4.14448,3.72992,12.399,0.729,3.40398,13.1505,3.62296
50,11,1383.09,11,1383.09,3,2,33,246.886,0.9,4.14448,3.72992,14.4591,0.729,3.40398,15.1354,3.62296
51,11,1383.09,11,1453.42,1,2,9,246.762,0.9,4.63004,3.72992,14.4591,0.729,3.40398,14.5219,3.62296
52,11,1383.09,11,1453.42,3,0,0,246.639,0.9,4.63004,3.72992,13.0132,0.6561,3.40398,14.5219,3.62296
53,11,1383.09,11,1453.42,3,3,0,246.515,0.9,4.63004,3.72992,11.7119,0.6561,3.40398,14.5219,3.26066
54,11,1383.09,11,1453.42,0,3,0,246.392,0.81,4.63004,3.72992,11.7119,0.6561,3.40398,14.5219,2.93459
55,11,1383.09,11,1398.61,3,2,13,246.269,0.81,4.63004,3.72992,11.8407,0.6561,3.40398,14.3697,2.93459
56,11,1383.09,11,1398.61,2,3,0,246.146,0.81,4.63004,3.35693,11.8407,0.6561,3.40398,14.3697,2.64113
57,11,1383.09,11,1410.57,3,2,9,246.023,0.81,4.63004,3.35693,11.5566,0.6561,3.40398,13.8327,2.64113
58,11,1383.09,11,1410.57,1,2,0,245.9,0.81,4.16703,3.35693,11.5566,0.6561,3.40398,12.4495,2.64113
59,11,1383.09,11,1410.57,3,2,0,245.777,0.81,4.16703,3.35693,10.401,0.6561,3.40398,11.2045,2.64113
60,11,1383.09,11,1410.57,3,1,0,245.654,0.81,4.16703,3.35693,9.36086,0.6561,3.06358,11.2045,2.64113
61,11,1339.71,11,1339.71,3,1,33,245.531,0.81,4.16703,3.35693,11.7248,0.6561,6.05722,11.2045,2.64113
62,11,1294.94,11,1294.94,3,2,33,245.408,0.81,4.16703,3.35693,13.8523,0.6561,6.05722,13.3841,2.64113
63,11,1294.94,11,1294.94,2,2,0,245.286,0.81,4.16703,3.02124,13.8523,0.6561,6.05722,12.0456,2.64113
64,11,1294.94,11,1294.94,1,1,0,245.163,0.81,3.75033,3.02124,13.8523,0.6561,5.4515,12.0456,2.64113
65,11,1284.75,11,1284.75,3,2,33,245.04,0.81,3.75033,3.02124,15.7671,0.6561,5.4515,14.1411,2.64113
66,11,1284.75,11,1289.05,3,2,9,244.918,0.81,3.75033,3.02124,15.0904,0.6561,5.4515,13.627,2.64113
67,11,1284.75,11,1288.82,0,1,13,244.795,2.029,3.75033,3.02124,15.0904,0.6561,6.20635,13.627,2.64113
68,11,1284.75,11,1288.82,3,1,0,244.673,2.029,3.75033,3.02124,13.5813,0.6561,5.58572,13.627,2.64113
69,11,1284.75,11,1288.59,3,2,13,244.551,2.029,3.75033,3.02124,13.5232,0.6561,5.58572,13.5643,2.64113
70,11,1284.75,11,1303.55,3,3,9,244.428,2.029,3.75033,3.02124,13.0709,0.6561,5.58572,13.5643,3.27702
71,11,1284.75,11,1303.55,3,0,0,244.306,2.029,3.75033,3.02124,11.7638,0.59049,5.58572,13.5643,3.27702
72,11,1274.8,11,1274.8,3,2,33,244.184,2.029,3.75033,3.02124,13.8874,0.59049,5.58572,15.5079,3.27702
73,11,1274.8,11,1278.32,0,2,9,244.062,2.7261,3.75033,3.02124,13.8874,0.59049,5.58572,14.8571,3.27702
74,11,1274.8,11,1307.62,2,2,9,243.94,2.7261,3.75033,3.61911,13.8874,0.59049,5.58572,14.2714,3.27702
75,11,1274.8,11,1307.62,3,1,0,243.818,2.7261,3.75033,3.61911,12.4987,0.59049,5.02714,14.2714,3.27702
76,11,1274.8,11,1299.45,3,2,13,243.696,2.7261,3.75033,3.61911,12.5488,0.59049,5.02714,14.1442,3.27702
77,11,1270.31,11,1270.31,3,2,33,243.574,2.7261,3.75033,3.61911,14.5939,0.59049,5.02714,16.0298,3.27702
78,11,1270.31,11,1304.02,3,2,9,243.452,2.7261,3.75033,3.61911,14.0345,0.59049,5.02714,15.3268,3.27702
79,11,1270.31,11,1432.63,1,2,9,243.331,2.7261,4.2753,3.61911,14.0345,0.59049,5.02714,14.6941,3.27702
80,11,1270.31,11,1432.63,1,2,0,243.209,2.7261,3.84777,3.61911,14.0345,0.59049,5.02714,13.2247,3.27702
81,11,1270.31,11,1480.01,0,2,9,243.087,3.35349,3.84777,3.61911,14.0345,0.59049,5.02714,12.8023,3.27702
82,11,1270.31,11,1471.06,0,2,13,242.966,4.31814,3.84777,3.61911,14.0345,0.59049,5.02714,12.822,3.27702
83,11,1270.31,11,1446.3,3,2,13,242.844,4.31814,3.84777,3.61911,13.9311,0.59049,5.02714,12.8398,3.27702
84,11,1270.31,11,1446.3,3,1,0,242.723,4.31814,3.84777,3.61911,12.538,0.59049,4.52443,12.8398,3.27702
85,11,1270.31,11,1394.11,0,2,13,242.602,5.18633,3.84777,3.61911,12.538,0.59049,4.52443,12.8558,3.27702
86,11,1270.31,11,1361,3,2,13,242.48,5.18633,3.84777,3.61911,12.5842,0.59049,4.52443,12.8703,3.27702
87,11,1270.31,11,1320.6,0,2,13,242.359,5.96769,3.84777,3.61911,12.5842,0.59049,4.52443,12.8832,3.27702
88,11,1270.31,11,1316.75,3,2,13,242.238,5.96769,3.84777,3.61911,12.6258,0.59049,4.52443,12.8949,3.27702
89,11,1270.31,11,1316.75,3,2,9,242.117,5.96769,3.84777,3.61911,12.2632,0.59049,4.52443,12.5054,3.27702
90,11,1270.31,11,1333.32,2,1,9,241.996,5.96769,3.84777,4.1572,12.2632,0.59049,4.97199,12.5054,3.27702
91,11,1270.31,11,1333.32,2,1,0,241.875,5.96769,3.84777,3.74148,12.2632,0.59049,4.47479,12.5054,3.27702
92,11,1270.31,11,1333.32,1,1,0,241.754,5.96769,3.46299,3.74148,12.2632,0.59049,4.02731,12.5054,3.27702
93,11,1270.31,11,1300.75,3,1,13,241.633,5.96769,3.46299,3.74148,12.3369,0.59049,4.92458,12.5054,3.27702
94,11,1270.31,11,1440.6,1,2,9,241.512,5.96769,4.01669,3.74148,12.3369,0.59049,4.92458,12.1549,3.27702
95,11,1270.31,11,1440.6,2,2,0,241.391,5.96769,4.01669,3.36733,12.3369,0.59049,4.92458,10.9394,3.27702
96,11,1270.31,11,1428.89,3,2,13,241.271,5.96769,4.01669,3.36733,12.4032,0.59049,4.92458,11.1454,3.27702
97,11,1270.31,11,1431.46,3,2,9,241.15,5.96769,4.01669,3.36733,12.0629,0.59049,4.92458,10.9309,3.27702
98,11,1270.31,11,1415.63,3,2,13,241.029,5.96769,4.01669,3.36733,12.1566,0.59049,4.92458,11.1378,3.27702
99,11,1270.31,11,1432.67,0,2,9,240.909,6.27092,4.01669,3.36733,12.1566,0.59049,4.92458,10.924,3.27702
100,11,1270.31,11,1413.89,2,2,13,240.788,6.27092,4.01669,4.3306,12.1566,0.59049,4.92458,11.1316,3.27702
101,11,1270.31,11,1413.89,2,1,0,240.668,6.27092,4.01669,3.89754,12.1566,0.59049,4.43212,11.1316,3.27702
102,11,1270.31,11,1394.02,2,2,13,240.548,6.27092,4.01669,4.80779,12.1566,0.59049,4.43212,11.3185,3.27702
103,11,1270.31,11,1386.57,1,2,13,240.427,6.27092,4.91502,4.80779,12.1566,0.59049,4.43212,11.4866,3.27702
104,11,1270.31,11,1386.57,2,2,0,240.307,6.27092,4.91502,4.32701,12.1566,0.59049,4.43212,10.338,3.27702
105,11,1270.31,11,1386.57,2,2,0,240.187,6.27092,4.91502,3.89431,12.1566,0.59049,4.43212,9.30416,3.27702
106,11,1270.31,11,1372.56,3,2,13,240.067,6.27092,4.91502,3.89431,12.2409,0.59049,4.43212,9.67375,3.27702
107,11,1270.31,11,1372.56,1,3,0,239.947,6.27092,4.42352,3.89431,12.2409,0.59049,4.43212,9.67375,2.94932
108,11,1270.31,11,1372.56,3,2,0,239.827,6.27092,4.42352,3.89431,11.0168,0.59049,4.43212,8.70637,2.94932
109,11,1270.31,11,1393.72,0,2,9,239.707,6.54383,4.42352,3.89431,11.0168,0.59049,4.43212,8.73573,2.94932
110,11,1270.31,11,1393.72,2,3,0,239.587,6.54383,4.42352,3.50488,11.0168,0.59049,4.43212,8.73573,2.65439
111,11,1270.31,11,1382.19,3,2,13,239.467,6.54383,4.42352,3.50488,11.2151,0.59049,4.43212,9.16216,2.65439
112,11,1270.31,11,1339.53,3,2,13,239.348,6.54383,4.42352,3.50488,11.3936,0.59049,4.43212,9.54594,2.65439
113,11,1270.31,11,1361.9,0,2,9,239.228,6.78945,4.42352,3.50488,11.3936,0.59049,4.43212,9.49135,2.65439
114,11,1270.31,11,1338.82,3,2,13,239.108,6.78945,4.42352,3.50488,11.5543,0.59049,4.43212,9.84222,2.65439
115,11,1270.31,11,1379.58,0,1,9,238.989,7.0105,4.42352,3.50488,11.5543,0.59049,4.88891,9.84222,2.65439
116,11,1270.31,11,1379.58,3,1,0,238.869,7.0105,4.42352,3.50488,10.3988,0.59049,4.40002,9.84222,2.65439
117,11,1270.31,11,1347.93,3,2,13,238.75,7.0105,4.42352,3.50488,10.659,0.59049,4.40002,10.158,2.65439
118,11,1270.31,11,1347.93,0,2,9,238.63,7.20945,4.42352,3.50488,10.659,0.59049,4.40002,10.0422,2.65439
119,11,1270.31,11,1347.93,0,3,0,238.511,6.48851,4.42352,3.50488,10.659,0.59049,4.40002,10.0422,2.38895
120,11,1270.31,11,1347.93,2,1,0,238.392,6.48851,4.42352,3.15439,10.659,0.59049,3.96002,10.0422,2.38895
121,11,1270.31,11,1355.32,1,2,9,238.273,6.48851,4.88117,3.15439,10.659,0.59049,3.96002,9.93797,2.38895
122,11,1270.31,11,1334.56,3,2,13,238.154,6.48851,4.88117,3.15439,10.8931,0.59049,3.96002,10.2442,2.38895
123,11,1270.31,11,1334.56,2,2,0,238.035,6.48851,4.88117,2.83895,10.8931,0.59049,3.96002,9.21976,2.38895
124,11,1270.31,11,1334.56,0,3,0,237.915,5.83966,4.88117,2.83895,10.8931,0.59049,3.96002,9.21976,2.15005
125,11,1270.31,11,1334.56,0,2,0,237.797,5.25569,4.88117,2.83895,10.8931,0.59049,3.96002,8.29778,2.15005
126,11,1270.31,11,1311.61,3,2,13,237.678,5.25569,4.88117,2.83895,11.1038,0.59049,3.96002,8.76801,2.15005
127,11,1270.31,11,1303.46,3,2,13,237.559,5.25569,4.88117,2.83895,11.2934,0.59049,3.96002,9.1912,2.15005
128,11,1270.31,11,1303.46,1,3,0,237.44,5.25569,4.39305,2.83895,11.2934,0.59049,3.96002,9.1912,1.93505
129,11,1270.31,11,1317.81,1,3,9,237.321,5.25569,4.85375,2.83895,11.2934,0.59049,3.96002,9.1912,2.64154
130,11,1270.31,11,1317.81,3,1,0,237.203,5.25569,4.85375,2.83895,10.164,0.59049,3.56401,9.1912,2.64154
131,11,1270.31,11,1302.74,3,2,13,237.084,5.25569,4.85375,2.83895,10.4476,0.59049,3.56401,9.57208,2.64154
132,11,1270.31,11,1348.96,1,1,9,236.965,5.25569,5.26837,2.83895,10.4476,0.59049,4.10761,9.57208,2.64154
133,11,1270.31,11,1302.74,3,2,13,236.847,5.25569,5.26837,2.83895,10.7029,0.59049,4.10761,9.91488,2.64154
134,11,1270.31,11,1301.14,3,1,13,236.729,5.25569,5.26837,2.83895,10.9326,0.59049,4.99685,9.91488,2.64154
135,11,1270.31,11,1301.14,1,2,0,236.61,5.25569,4.74153,2.83895,10.9326,0.59049,4.99685,8.92339,2.64154
136,11,1270.31,11,1301.14,0,2,0,236.492,4.73012,4.74153,2.83895,10.9326,0.59049,4.99685,8.03105,2.64154
137,11,1270.31,11,1300.69,1,2,13,236.374,4.73012,5.56738,2.83895,10.9326,0.59049,4.99685,8.52794,2.64154
138,11,1270.31,11,1300.69,0,3,0,236.255,4.25711,5.56738,2.83895,10.9326,0.59049,4.99685,8.52794,2.37739
139,11,1270.31,11,1345.06,3,2,9,236.137,4.25711,5.56738,2.83895,10.7393,0.59049,4.99685,8.57515,2.37739
140,11,1270.31,11,1307.59,3,3,13,236.019,4.25711,5.56738,2.83895,10.9654,0.59049,4.99685,8.57515,3.43965
141,11,1270.31,11,1307.59,3,3,0,235.901,4.25711,5.56738,2.83895,9.86885,0.59049,4.99685,8.57515,3.09569
142,11,1246.42,11,1246.42,2,2,33,235.783,4.25711,5.56738,5.85505,9.86885,0.59049,4.99685,11.0176,3.09569
143,11,1246.42,11,1246.42,3,2,0,235.665,4.25711,5.56738,5.85505,8.88197,0.59049,4.99685,9.91587,3.09569
144,11,1246.42,11,1246.42,2,1,0,235.548,4.25711,5.56738,5.26955,8.88197,0.59049,4.49717,9.91587,3.09569
145,11,1246.42,11,1333.57,2,1,9,235.43,4.25711,5.56738,5.64259,8.88197,0.59049,4.94745,9.91587,3.09569
146,11,1246.42,11,1333.57,0,1,0,235.312,3.8314,5.56738,5.64259,8.88197,0.59049,4.4527,9.91587,3.09569
147,11,1246.42,11,1333.57,3,3,0,235.194,3.8314,5.56738,5.64259,7.99377,0.59049,4.4527,9.91587,2.78612
148,11,1246.42,11,1350.98,1,2,9,235.077,3.8314,5.91064,5.64259,7.99377,0.59049,4.4527,9.82428,2.78612
149,11,1246.42,11,1350.98,3,3,0,234.959,3.8314,5.91064,5.64259,7.19439,0.59049,4.4527,9.82428,2.5075
150,11,1246.42,11,1372.94,3,2,9,234.842,3.8314,5.91064,5.64259,7.37496,0.59049,4.4527,9.74186,2.5075
151,11,1246.42,11,1357.26,3,2,13,234.724,3.8314,5.91064,5.64259,7.93746,0.59049,4.4527,10.0677,2.5075
152,11,1246.42,11,1331.76,0,2,13,234.607,4.74826,5.91064,5.64259,7.93746,0.59049,4.4527,10.3609,2.5075
153,11,1246.42,11,1331.76,3,3,0,234.49,4.74826,5.91064,5.64259,7.14371,0.59049,4.4527,10.3609,2.25675
154,11,1246.42,11,1331.76,2,1,0,234.373,4.74826,5.91064,5.07834,7.14371,0.59049,4.00743,10.3609,2.25675
155,11,1246.42,11,1301.16,3,2,13,234.255,4.74826,5.91064,5.07834,7.72934,0.59049,4.00743,10.6248,2.25675
156,11,1246.42,11,1301.16,2,2,0,234.138,4.74826,5.91064,4.5705,7.72934,0.59049,4.00743,9.56233,2.25675
157,11,1246.42,11,1301.16,2,2,0,234.021,4.74826,5.91064,4.11345,7.72934,0.59049,4.00743,8.6061,2.25675
158,11,1246.42,11,1327.83,3,2,9,233.904,4.74826,5.91064,4.11345,7.85641,0.59049,4.00743,8.64549,2.25675
159,11,1246.42,11,1327.83,1,2,0,233.787,4.74826,5.31958,4.11345,7.85641,0.59049,4.00743,7.78094,2.25675
160,11,1246.42,11,1417.6,1,2,9,233.67,4.74826,5.68762,4.11345,7.85641,0.59049,4.00743,7.90285,2.25675
