iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,4,1300.6,4,1300.6,1,2,33,219.198,1,4.2,1,1,1,1,4.2,1
1,4,1300.6,4,1347.1,0,3,9,219.089,1.8,4.2,1,1,1,1,4.2,1.8
2,4,1300.6,4,1364.41,2,3,9,218.979,1.8,4.2,1.8,1,1,1,4.2,2.52
3,4,1300.6,4,1364.41,1,3,0,218.87,1.8,3.78,1.8,1,1,1,4.2,2.268
4,4,1300.6,4,1364.41,1,2,0,218.76,1.8,3.402,1.8,1,1,1,3.78,2.268
5,4,1300.6,4,1346.55,0,0,13,218.651,2.92,3.402,1.8,1,2.2,1,3.78,2.268
6,4,1300.6,4,1384.36,1,2,9,218.542,2.92,3.9618,1.8,1,2.2,1,4.302,2.268
7,4,1300.6,4,1498.67,0,0,9,218.432,3.528,3.9618,1.8,1,2.88,1,4.302,2.268
8,4,1300.6,4,1357.16,2,0,13,218.323,3.528,3.9618,2.92,1,3.892,1,4.302,2.268
9,4,1300.6,4,1348.96,2,2,13,218.214,3.528,3.9618,3.928,1,3.892,1,5.1718,2.268
10,4,1300.6,4,1306.56,1,2,13,218.105,3.528,4.86562,3.928,1,3.892,1,5.95462,2.268
11,4,1300.6,4,1306.56,1,2,0,217.996,3.528,4.37906,3.928,1,3.892,1,5.35916,2.268
12,4,1300.6,4,1468.28,0,3,9,217.887,4.0752,4.37906,3.928,1,3.892,1,5.35916,2.9412
13,4,1300.6,4,1507.94,1,2,9,217.778,4.0752,4.84115,3.928,1,3.892,1,5.72324,2.9412
14,4,1300.6,4,1525.2,0,3,9,217.669,4.56768,4.84115,3.928,1,3.892,1,5.72324,3.54708
15,4,1300.6,4,1525.2,0,1,0,217.56,4.11091,4.84115,3.928,1,3.892,0.9,5.72324,3.54708
16,4,1300.6,4,1407.38,0,2,13,217.451,4.99982,4.84115,3.928,1,3.892,0.9,6.45092,3.54708
17,4,1300.6,4,1407.38,2,0,0,217.343,4.99982,4.84115,3.5352,1,3.5028,0.9,6.45092,3.54708
18,4,1300.6,4,1477.98,1,2,9,217.234,4.99982,5.25704,3.5352,1,3.5028,0.9,6.70583,3.54708
19,4,1300.6,4,1512.28,1,0,9,217.125,4.99982,5.63133,3.5352,1,4.05252,0.9,6.70583,3.54708
