iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,4,1027.45,4,1027.45,2,3,33,159.325,1,1,4.2,1,1,1,1,4.2
1,4,950.195,4,950.195,2,3,33,159.245,1,1,7.08,1,1,1,1,7.08
2,4,950.195,4,950.633,2,2,9,159.166,1,1,7.272,1,1,1,1.8,7.08
3,4,915.444,4,915.444,2,2,33,159.086,1,1,9.8448,1,1,1,4.92,7.08
4,4,912.96,4,912.96,2,2,33,159.006,1,1,12.1603,1,1,1,7.728,7.08
5,4,894.578,4,894.578,2,2,33,158.927,1,1,14.2443,1,1,1,10.2552,7.08
6,4,882.195,4,882.195,2,2,33,158.847,1,1,16.1199,1,1,1,12.5297,7.08
7,4,881.879,4,881.879,2,3,33,158.768,1,1,17.8079,1,1,1,12.5297,9.672
8,4,857.854,4,857.854,3,3,33,158.689,1,1,17.8079,4.2,1,1,12.5297,12.0048
9,4,857.854,4,879.662,2,3,9,158.609,1,1,16.9271,4.2,1,1,12.5297,11.7043
10,4,857.854,4,860.987,2,1,13,158.53,1,1,16.5344,4.2,1,2.2,12.5297,11.7043
11,4,834.3,4,834.3,2,2,33,158.451,1,1,18.1809,4.2,1,2.2,14.5767,11.7043
12,4,834.3,4,835.827,3,2,9,158.371,1,1,18.1809,4.68,1,2.2,14.019,11.7043
13,4,796.361,4,796.361,2,2,33,158.292,1,1,19.6628,4.68,1,2.2,15.9171,11.7043
14,4,796.361,4,800.195,2,2,9,158.213,1,1,18.5966,4.68,1,2.2,15.2254,11.7043
15,3,863.353,3,863.353,1,3,33,158.134,1,4.2,18.5966,4.68,1,2.2,15.2254,13.8339
16,3,810.218,3,810.218,2,2,33,158.055,1,4.2,20.0369,4.68,1,2.2,17.0029,13.8339
17,3,810.218,3,810.218,2,3,0,157.976,1,4.2,18.0332,4.68,1,2.2,17.0029,12.4505
18,3,810.218,3,810.218,1,3,0,157.897,1,3.78,18.0332,4.68,1,2.2,17.0029,11.2054
19,3,810.218,3,810.218,1,3,0,157.818,1,3.402,18.0332,4.68,1,2.2,17.0029,10.0849
20,3,810.218,3,810.218,1,2,0,157.739,1,3.0618,18.0332,4.68,1,2.2,15.3026,10.0849
21,3,807.679,3,807.679,2,3,33,157.66,1,3.0618,19.5299,4.68,1,2.2,15.3026,12.3764
22,3,807.679,3,807.679,2,3,0,157.581,1,3.0618,17.5769,4.68,1,2.2,15.3026,11.1388
23,3,807.679,3,881.978,2,0,9,157.503,1,3.0618,16.7192,4.68,1.8,2.2,15.3026,11.1388
24,3,773.001,3,773.001,2,2,33,157.424,1,3.0618,18.3473,4.68,1.8,2.2,17.0723,11.1388
25,3,769.655,3,769.655,3,1,33,157.345,1,3.0618,18.3473,7.512,1.8,5.28,17.0723,11.1388
