iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,12,1440.73,12,1440.73,1,3,33,239.025,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,12,1223.29,12,1223.29,2,2,33,238.906,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,12,1132.34,12,1132.34,0,3,33,238.787,0.191272,0.303045,0.31441,0.191272,0.191272,0.191272,0.31441,0.303045
3,12,1087.87,12,1087.87,2,1,33,238.667,0.280538,0.269601,0.279713,0.170148,0.162894,0.162894,0.267789,0.406423
4,12,1087.87,12,1087.87,0,3,0,238.548,0.242003,0.232566,0.37867,0.146761,0.146103,0.249095,0.240208,0.364594
5,12,1087.87,12,1087.87,3,3,0,238.429,0.211462,0.241929,0.393953,0.152656,0.157346,0.268293,0.258719,0.315643
6,11,1212.44,11,1212.44,1,2,33,238.309,0.215296,0.246322,0.401145,0.137236,0.167525,0.28568,0.275484,0.271312
7,11,1212.44,11,1300.71,1,3,9,238.19,0.186245,0.347988,0.347059,0.118708,0.14464,0.24668,0.374408,0.234272
8,10,1075.14,10,1075.14,2,2,33,238.071,0.188747,0.339196,0.351765,0.120291,0.144356,0.246223,0.373745,0.235675
9,10,1075.14,10,1075.14,1,1,0,237.952,0.157877,0.283753,0.457762,0.100608,0.119522,0.203887,0.48144,0.19515
10,10,1075.14,10,1075.14,2,0,0,237.833,0.165614,0.248559,0.480298,0.105529,0.122824,0.181741,0.494875,0.20056
11,10,1074.39,10,1074.39,2,2,33,237.714,0.183593,0.275565,0.423866,0.116975,0.113539,0.183643,0.500155,0.202663
12,10,1071.97,10,1071.97,0,2,33,237.595,0.148902,0.223514,0.53272,0.0948636,0.089298,0.144448,0.606842,0.159412
13,10,1071.97,10,1150.74,2,1,9,237.476,0.233842,0.201189,0.479594,0.0853739,0.0675765,0.109322,0.702452,0.120649
14,10,1071.97,10,1150.74,2,3,0,237.358,0.239666,0.206194,0.466657,0.0874825,0.0666165,0.121637,0.692797,0.118949
15,10,1071.97,10,1119.53,2,2,13,237.239,0.265249,0.228197,0.409752,0.0968013,0.0671284,0.122586,0.698448,0.111837
16,10,1071.97,10,1082.08,0,2,13,237.12,0.26156,0.225016,0.417988,0.0954356,0.0663982,0.121267,0.701703,0.110632
17,10,1070.47,10,1070.47,2,2,33,237.002,0.277308,0.220207,0.409105,0.0933798,0.0656863,0.119982,0.704875,0.109457
18,10,1066.74,10,1066.74,0,2,33,236.883,0.226797,0.180088,0.51676,0.0763543,0.0481524,0.0879651,0.783635,0.0802471
19,10,1066.74,10,1066.74,0,2,13,236.765,0.327789,0.156547,0.449302,0.0663616,0.0345139,0.0630578,0.844904,0.0575241
20,10,1015.87,10,1015.87,2,2,33,236.647,0.340254,0.153625,0.441009,0.0651118,0.0345516,0.0631343,0.844721,0.0575928
21,10,982.612,10,982.612,2,2,33,236.528,0.275659,0.12444,0.547167,0.0527333,0.024401,0.044592,0.89033,0.0406773
22,10,982.612,10,982.612,1,2,0,236.41,0.214724,0.096917,0.647296,0.0410629,0.0170867,0.0312291,0.923197,0.028487
23,10,982.612,10,996.572,2,1,9,236.292,0.21599,0.0914614,0.651257,0.0412914,0.0220234,0.0402568,0.900998,0.0367213
24,10,978.453,10,978.453,2,2,33,236.174,0.226312,0.0958157,0.634622,0.0432503,0.0217945,0.0495649,0.892297,0.0363434
25,10,976.184,10,976.184,0,2,33,236.056,0.171081,0.0724199,0.723814,0.0326844,0.0152796,0.0347545,0.924484,0.0254821
26,10,971.086,10,971.086,0,2,33,235.938,0.262889,0.0643735,0.643689,0.0290483,0.010675,0.0242848,0.947236,0.0178046
27,10,971.086,10,987.66,2,2,9,235.82,0.368526,0.0551261,0.551476,0.0248715,0.00745667,0.0169662,0.963139,0.0124382
28,10,971.086,10,971.594,2,2,13,235.702,0.38476,0.0575325,0.531755,0.0259531,0.00832477,0.0189445,0.958843,0.0138876
29,10,971.086,10,974.666,2,2,9,235.584,0.384262,0.0574362,0.532397,0.0259055,0.00858284,0.019535,0.957563,0.0143196
30,10,971.086,10,974.666,2,2,9,235.466,0.400271,0.0598064,0.512952,0.0269703,0.00954922,0.0217381,0.952779,0.0159336
31,10,971.086,10,974.666,0,2,9,235.348,0.416001,0.0621331,0.49385,0.028015,0.0105962,0.0241256,0.947596,0.0176824
32,10,971.086,10,974.666,2,2,9,235.231,0.402023,0.0635985,0.505707,0.0286712,0.0117271,0.0267047,0.941997,0.0195715
33,10,971.086,10,974.666,2,2,9,235.113,0.417287,0.0659888,0.486981,0.029744,0.0129447,0.0294824,0.935967,0.0216059
34,10,971.086,10,974.666,2,2,9,234.995,0.432225,0.0683259,0.468657,0.0307926,0.0142517,0.0324644,0.929494,0.0237898
35,10,949.813,10,949.813,0,2,33,234.878,0.446807,0.070605,0.450774,0.0318146,0.0156502,0.035656,0.922567,0.0261269
36,10,908.838,10,908.838,2,2,33,234.76,0.549877,0.0574331,0.366815,0.0258752,0.0109258,0.0248964,0.945936,0.0182416
37,10,908.838,10,936.235,0,2,9,234.643,0.456079,0.0476146,0.474859,0.0214483,0.00762462,0.0173769,0.962267,0.0127314
38,10,908.838,10,934.667,0,2,13,234.526,0.437416,0.0492288,0.491183,0.0221719,0.00850793,0.0193933,0.957891,0.0142077
39,10,908.838,10,908.838,0,2,13,234.408,0.440529,0.0489371,0.488497,0.022037,0.00876658,0.0199861,0.956606,0.0146412
40,10,908.838,10,937.324,2,3,9,234.291,0.443336,0.0486722,0.486077,0.0219142,0.00902727,0.0205838,0.955311,0.0150781
41,10,908.838,10,918.61,2,2,13,234.174,0.460486,0.0505328,0.466233,0.0227483,0.00897129,0.0204596,0.950272,0.0202967
42,10,908.075,10,908.075,2,2,33,234.057,0.459945,0.0504511,0.466896,0.0227079,0.00923085,0.021055,0.948827,0.0208873
43,10,908.075,10,917.733,2,2,9,233.94,0.372791,0.0408731,0.567942,0.0183939,0.00645351,0.0147225,0.964219,0.0146052
44,10,869.862,10,869.862,2,2,33,233.823,0.391149,0.042867,0.546696,0.0192881,0.00722614,0.0164878,0.95993,0.0163565
45,10,869.862,10,876.605,0,2,9,233.706,0.308305,0.0337729,0.642729,0.0151938,0.00505825,0.0115433,0.971947,0.0114513
46,10,869.862,10,884.561,0,2,9,233.589,0.304223,0.0339537,0.646551,0.0152727,0.00569675,0.0130025,0.968402,0.0128989
47,10,869.862,10,887.31,0,2,9,233.473,0.300571,0.0341133,0.649973,0.015342,0.00639792,0.0146053,0.964508,0.0144889
48,10,852.98,10,852.98,2,2,33,233.356,0.297303,0.0342541,0.65304,0.0154029,0.00716546,0.0163602,0.960245,0.0162297
49,10,852.98,10,883.048,2,2,9,233.239,0.226322,0.0260647,0.735895,0.0117185,0.00501432,0.0114506,0.972176,0.0113592
50,10,852.98,10,879.903,0,2,13,233.122,0.243417,0.0280213,0.715966,0.0125962,0.00564848,0.0129008,0.968653,0.012798
51,10,852.98,10,878.062,2,2,13,233.006,0.260378,0.0273764,0.699941,0.0123043,0.00586848,0.0134055,0.967427,0.0132986
52,10,852.98,10,878.062,2,2,9,232.889,0.263584,0.027701,0.696266,0.0124482,0.00609206,0.0139186,0.966182,0.0138075
53,10,852.98,10,878.698,2,2,9,232.773,0.281915,0.0296141,0.675165,0.0133058,0.00683106,0.0156095,0.962074,0.015485
54,10,852.98,10,878.698,0,2,9,232.657,0.300508,0.031553,0.653764,0.0141747,0.00763855,0.0174576,0.957586,0.0173183
55,10,852.98,10,866.489,0,2,13,232.54,0.297006,0.0316932,0.657066,0.0142354,0.00851809,0.019471,0.952695,0.0193155
56,10,852.98,10,866.489,2,2,9,232.424,0.310933,0.0310478,0.644076,0.0139433,0.00877272,0.0200563,0.951275,0.0198962
57,10,852.98,10,867.973,0,2,9,232.308,0.330059,0.0329425,0.622206,0.0147918,0.00974897,0.0222919,0.945845,0.0221139
58,10,852.98,10,867.973,0,2,9,232.192,0.323638,0.0332402,0.628199,0.0149231,0.0108046,0.0247098,0.939973,0.0245125
59,10,852.98,10,864.385,2,2,13,232.076,0.31791,0.0335035,0.633547,0.0150389,0.0119424,0.0273166,0.933643,0.0270983
60,10,852.98,10,868.426,2,2,9,231.959,0.320228,0.0337326,0.6309,0.0151393,0.0122105,0.0279344,0.932144,0.0277111
61,10,852.98,10,868.426,0,2,9,231.843,0.33908,0.0357023,0.609197,0.0160207,0.0134524,0.0307806,0.925232,0.0305345
62,10,852.98,10,869.597,0,2,9,231.728,0.33195,0.0360687,0.615799,0.0161826,0.0147814,0.0338271,0.917835,0.0335567
63,10,852.98,10,859.716,2,2,13,231.612,0.325594,0.036393,0.621687,0.0163254,0.0161991,0.0370776,0.909942,0.0367811
64,10,852.98,10,859.716,0,2,9,231.496,0.327506,0.0365906,0.619492,0.0164114,0.0164543,0.037668,0.908511,0.0373668
65,10,852.98,10,859.716,0,2,9,231.38,0.321652,0.03689,0.624915,0.0165431,0.0179773,0.0411613,0.900029,0.0408321
66,10,852.98,10,859.716,0,2,9,231.264,0.316426,0.0371549,0.62976,0.0166592,0.0195905,0.0448623,0.891044,0.0445034
67,10,852.98,10,859.716,0,3,9,231.149,0.311759,0.0373892,0.63409,0.0167616,0.0212936,0.0487706,0.881555,0.0483803
68,10,852.98,10,859.716,0,2,9,231.033,0.307587,0.0375964,0.637965,0.0168517,0.0210571,0.048237,0.872415,0.0582912
69,10,852.98,10,858.544,2,2,13,230.918,0.303856,0.0377794,0.641434,0.0169311,0.0228099,0.0522608,0.861773,0.0631562
70,10,852.98,10,858.544,2,0,0,230.802,0.305657,0.0379876,0.639334,0.0170216,0.0229924,0.0526877,0.860645,0.0636745
71,10,852.98,10,858.544,2,2,9,230.687,0.360714,0.0448115,0.574398,0.0200761,0.0250578,0.0525503,0.858881,0.0635108
72,10,852.98,10,858.544,0,2,9,230.572,0.37839,0.0469877,0.553575,0.0210477,0.0270635,0.0567649,0.847565,0.068607
73,10,852.98,10,858.544,2,2,9,230.456,0.367832,0.0477651,0.56301,0.0213924,0.0291553,0.0611615,0.835759,0.0739237
74,10,852.98,10,858.544,2,2,9,230.341,0.385137,0.0499918,0.542485,0.0223861,0.0313299,0.065733,0.823485,0.0794521
75,10,852.98,10,858.544,0,2,0,230.226,0.402224,0.0521884,0.522221,0.023366,0.033583,0.0704708,0.810764,0.0851819
76,10,852.98,10,858.544,0,2,9,230.111,0.346883,0.0569973,0.570605,0.025515,0.0414296,0.0869489,0.766518,0.105104
77,10,852.98,10,855.694,2,2,13,229.996,0.340072,0.0575689,0.576592,0.0257667,0.0439587,0.0922705,0.75223,0.111541
78,10,852.98,10,855.694,2,2,9,229.881,0.339809,0.0575039,0.576953,0.0257335,0.0438011,0.0919532,0.753084,0.111162
79,10,852.98,10,855.694,0,3,0,229.766,0.355575,0.0601505,0.557361,0.0269135,0.0463757,0.0973726,0.738534,0.117718
80,10,852.98,10,855.694,0,2,9,229.651,0.307675,0.0645971,0.59883,0.0288984,0.0467521,0.0981775,0.74494,0.11013
81,10,852.98,10,855.694,2,1,0,229.536,0.305146,0.0648085,0.601057,0.0289883,0.0494147,0.103784,0.730379,0.116422
82,10,852.98,10,855.694,2,2,9,229.421,0.354098,0.0751818,0.537097,0.0336228,0.0497035,0.09813,0.735044,0.117123
83,10,852.98,10,859.278,2,2,9,229.307,0.368058,0.0781215,0.518889,0.0349319,0.0524389,0.103545,0.720427,0.123589
84,10,852.98,10,859.278,0,2,9,229.192,0.381784,0.0810098,0.500989,0.0362175,0.0552075,0.109026,0.705629,0.130137
85,10,852.98,10,859.278,2,3,0,229.077,0.371649,0.0823143,0.509242,0.0367948,0.058002,0.114561,0.690689,0.136748
86,10,852.98,10,859.278,0,2,9,228.963,0.419492,0.0928825,0.446114,0.0415122,0.0586778,0.115911,0.699083,0.126328
87,10,852.98,10,859.278,0,0,9,228.848,0.405172,0.0951517,0.457156,0.0425195,0.0615609,0.121623,0.684261,0.132555
88,10,852.98,10,859.278,2,1,0,228.734,0.392417,0.0971698,0.466999,0.0434143,0.0722782,0.120203,0.676508,0.13101
89,10,852.98,10,859.278,2,2,0,228.62,0.437389,0.108275,0.405968,0.0483683,0.0729195,0.112076,0.682816,0.132189
90,10,852.98,10,863.421,0,2,9,228.505,0.478513,0.118422,0.350172,0.0528927,0.085963,0.132135,0.62605,0.155852
91,10,852.98,10,863.421,0,2,0,228.391,0.463131,0.1219,0.360533,0.054437,0.0893829,0.137404,0.611141,0.162072
92,10,852.98,10,859.278,2,2,13,228.277,0.403327,0.135461,0.400728,0.0604833,0.103079,0.158471,0.551522,0.186928
93,10,852.98,10,859.278,0,3,9,228.163,0.399079,0.134005,0.407093,0.0598235,0.101685,0.156342,0.55755,0.184423
