iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,14,1588.26,14,1588.26,2,3,33,286.369,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,13,1476.36,13,1476.36,0,1,33,286.225,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581
2,13,1465.55,13,1465.55,0,2,33,286.082,0.31441,0.191272,0.303045,0.191272,0.191272,0.31441,0.191272,0.303045
3,13,1415.41,13,1415.41,2,2,33,285.939,0.418438,0.162243,0.257076,0.162243,0.170148,0.279713,0.280538,0.269601
4,12,1358.08,12,1358.08,0,2,33,285.796,0.359943,0.139536,0.360984,0.139536,0.146718,0.24122,0.379564,0.232498
5,12,1350.77,12,1350.77,3,2,33,285.653,0.466602,0.116272,0.300855,0.116272,0.121175,0.199244,0.487543,0.192038
6,12,1344.84,12,1344.84,0,2,33,285.511,0.428244,0.106684,0.276099,0.188974,0.09585,0.157619,0.594614,0.151917
7,11,1322.15,11,1322.15,0,2,33,285.368,0.535931,0.0865793,0.224111,0.153379,0.0729187,0.119922,0.691576,0.115583
8,11,1322.15,11,1322.15,0,2,13,285.225,0.638412,0.0674511,0.174631,0.119506,0.0537356,0.0883823,0.772698,0.0851839
9,11,1321.53,11,1321.53,0,2,33,285.083,0.641975,0.0667779,0.17292,0.118327,0.0534316,0.087891,0.773968,0.0847098
10,11,1321.53,11,1321.53,3,0,13,284.94,0.731042,0.0501587,0.12991,0.088889,0.038442,0.0632406,0.837366,0.0609511
11,11,1312.82,11,1312.82,0,2,33,284.798,0.715687,0.0490789,0.127138,0.108097,0.0515009,0.0623537,0.82605,0.0600959
12,11,1301.8,11,1301.8,0,2,33,284.655,0.791015,0.0360703,0.0934569,0.0794576,0.0366217,0.0443407,0.876303,0.0427349
13,10,1288.29,10,1288.29,0,2,33,284.513,0.849535,0.0259662,0.0672903,0.0572087,0.0257752,0.0312093,0.912937,0.0300787
14,10,1284.85,10,1284.85,0,2,33,284.371,0.893121,0.0184417,0.0477999,0.0406371,0.018049,0.021855,0.939033,0.0210632
15,10,1282.31,10,1282.31,0,2,33,284.228,0.924661,0.0129977,0.033696,0.0286457,0.012622,0.0152842,0.957364,0.0147303
16,10,1282.31,10,1282.31,0,2,13,284.086,0.947065,0.00913121,0.0236767,0.0201275,0.00883828,0.0107028,0.970144,0.0103149
17,10,1278.05,10,1278.05,0,2,33,283.944,0.945444,0.00940936,0.0244026,0.0207439,0.00917872,0.0111155,0.968993,0.0107126
18,10,1263.86,10,1263.86,0,2,33,283.802,0.961678,0.00660856,0.0171422,0.0145715,0.0064439,0.00780391,0.978231,0.00752095
19,10,1263.86,10,1264.39,0,2,9,283.66,0.973028,0.00465051,0.0120654,0.0102558,0.00454277,0.00550175,0.984653,0.00530222
20,9,1255.42,9,1255.42,0,2,33,283.518,0.969516,0.00525543,0.0136374,0.0115916,0.00517637,0.00626935,0.982512,0.00604194
21,9,1245.21,9,1245.21,0,2,33,283.377,0.978502,0.00370573,0.00961791,0.00817481,0.00365979,0.00443272,0.987636,0.0042719
22,9,1245.21,9,1245.21,0,2,13,283.235,0.984775,0.00262393,0.00681148,0.00578928,0.00260127,0.00315077,0.991212,0.00303643
