iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,4,1338.24,4,1338.24,1,3,33,201.259,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,4,1286.18,4,1286.18,2,3,33,201.158,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,0,3,1464.45,3,1464.45,1,1,33,201.058,0.191272,0.303045,0.31441,0.191272,0.182242,0.182242,0.182242,0.453275
3,0,3,1464.45,3,1464.45,2,3,0,200.957,0.162894,0.406423,0.267789,0.162894,0.161498,0.275249,0.161498,0.401754
4,0,3,1464.45,3,1464.45,1,2,0,200.857,0.170264,0.424887,0.234586,0.170264,0.1753,0.298804,0.1753,0.350596
5,0,3,1464.45,3,1464.45,1,3,0,200.756,0.185738,0.3726,0.255924,0.185738,0.179526,0.306041,0.155335,0.359099
6,0,3,1464.45,3,1520.85,0,0,9,200.656,0.2001,0.324069,0.27573,0.2001,0.192861,0.328808,0.166868,0.311462
7,0,3,1464.45,3,1534.73,0,1,9,200.556,0.203076,0.322875,0.274705,0.199344,0.196402,0.327377,0.166119,0.310103
8,0,3,1464.45,3,1523.47,3,1,13,200.455,0.205783,0.32179,0.273773,0.198655,0.198354,0.320666,0.167765,0.313215
9,0,3,1339.49,3,1339.49,2,1,33,200.355,0.201619,0.315307,0.268249,0.214825,0.195132,0.331678,0.165034,0.308155
10,0,3,1339.49,3,1339.49,1,1,0,200.255,0.173824,0.271863,0.369102,0.185211,0.164184,0.437657,0.138855,0.259304
11,0,3,1339.49,3,1339.49,2,1,0,200.155,0.182201,0.236709,0.386949,0.19414,0.179734,0.384375,0.152001,0.28389
12,0,3,1339.49,3,1339.49,1,0,0,200.055,0.197014,0.255967,0.337092,0.209926,0.194233,0.334691,0.164257,0.306819
13,0,3,1339.49,3,1366.79,2,1,9,199.955,0.20588,0.222446,0.352299,0.219376,0.170761,0.344453,0.169024,0.315762
14,0,3,1339.49,3,1366.79,2,1,0,199.855,0.208145,0.224897,0.345165,0.221793,0.172584,0.337417,0.170828,0.319172
15,0,3,1339.49,3,1366.79,1,3,0,199.755,0.222793,0.240727,0.299078,0.237403,0.184423,0.291922,0.182546,0.341109
16,0,3,1264.98,3,1264.98,2,0,33,199.655,0.232255,0.208459,0.311798,0.247489,0.197163,0.312117,0.195157,0.295562
17,0,3,1264.98,3,1264.98,0,1,0,199.555,0.196882,0.176707,0.416612,0.209799,0.288401,0.276655,0.172967,0.261978
18,0,3,1262.2,3,1262.2,3,0,33,199.455,0.175459,0.181403,0.427757,0.215382,0.303916,0.237763,0.182254,0.276067
19,0,3,1262.2,3,1262.2,2,2,0,199.356,0.15323,0.158423,0.373632,0.314715,0.407517,0.202377,0.15512,0.234986
20,0,3,1259.13,3,1259.13,0,3,33,199.256,0.165232,0.170832,0.324521,0.339414,0.414862,0.205996,0.139946,0.239196
21,0,3,1259.13,3,1344.14,0,0,9,199.156,0.250067,0.153455,0.291548,0.30493,0.359094,0.17828,0.121108,0.341519
22,0,3,1259.13,3,1400.75,0,3,9,199.057,0.247724,0.153918,0.292465,0.305893,0.350754,0.18059,0.122667,0.345989
23,0,3,1259.13,3,1377.61,0,0,13,198.957,0.245626,0.154331,0.293287,0.306755,0.354927,0.182714,0.124101,0.338258
24,0,3,1259.13,3,1379.03,2,0,9,198.858,0.258869,0.151606,0.288146,0.30138,0.36522,0.17979,0.122105,0.332885
25,0,3,1259.13,3,1379.03,2,0,0,198.758,0.260938,0.152801,0.282464,0.303798,0.356776,0.182172,0.123714,0.337338
26,0,3,1259.13,3,1379.03,0,3,0,198.659,0.275425,0.161267,0.242634,0.320674,0.3087,0.195778,0.132944,0.362578
27,0,3,1259.13,3,1379.03,2,0,0,198.56,0.237685,0.169652,0.255269,0.337393,0.332084,0.21059,0.14299,0.314336
28,0,3,1259.13,3,1379.03,2,1,0,198.46,0.248419,0.177301,0.221625,0.352655,0.286722,0.224888,0.152686,0.335704
29,0,3,1259.13,3,1343.93,0,1,13,198.361,0.257183,0.183544,0.194151,0.365122,0.297264,0.196396,0.158281,0.348059
30,0,3,1259.13,3,1342.98,3,3,13,198.262,0.273378,0.17953,0.189907,0.357185,0.290812,0.213848,0.154825,0.340515
31,0,3,1259.13,3,1274.38,0,1,13,198.163,0.268655,0.176413,0.186612,0.36832,0.285835,0.210175,0.152156,0.351834
32,0,3,1256.38,3,1256.38,2,3,33,198.064,0.284394,0.172603,0.182584,0.360419,0.279628,0.22733,0.148834,0.344209
33,0,3,1256.38,3,1256.38,2,1,0,197.965,0.253059,0.15357,0.272648,0.320723,0.233709,0.189991,0.124377,0.451923
34,0,3,1248.32,3,1248.32,2,2,33,197.866,0.266114,0.161477,0.235123,0.337285,0.239452,0.170041,0.127418,0.463089
35,0,3,1244.61,3,1244.61,3,3,33,197.767,0.231979,0.14075,0.333237,0.294035,0.218016,0.154808,0.205486,0.421689
36,0,3,1243.2,3,1243.2,3,0,33,197.668,0.197968,0.120102,0.284401,0.397529,0.176531,0.125342,0.166383,0.531744
