iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,15,1644.64,15,1644.64,0,0,33,258.672,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,15,1644.64,15,1699.18,0,0,9,258.543,0.345581,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814
2,0,15,1644.64,15,1800.6,3,1,9,258.413,0.339026,0.220325,0.220325,0.220325,0.339026,0.220325,0.220325,0.220325
3,0,15,1644.64,15,1721.47,3,3,13,258.284,0.337959,0.219613,0.219613,0.222815,0.337959,0.222815,0.219613,0.219613
4,0,15,1644.64,15,1654.63,2,1,13,258.155,0.330788,0.214934,0.214934,0.239344,0.330776,0.21806,0.214927,0.236237
5,0,15,1643.68,15,1643.68,0,0,33,258.026,0.323901,0.210441,0.231312,0.234346,0.323901,0.234346,0.210441,0.231312
6,0,15,1643.68,15,1662.08,0,3,9,257.897,0.429497,0.177571,0.195185,0.197746,0.429497,0.197746,0.177571,0.195185
7,0,14,1722.23,14,1722.23,1,0,33,257.768,0.420326,0.180423,0.198324,0.200926,0.426041,0.196124,0.176111,0.201724
8,0,14,1643.75,14,1643.75,3,2,33,257.639,0.373455,0.271867,0.176183,0.178495,0.536237,0.15847,0.142297,0.162996
9,0,14,1556.97,14,1556.97,2,1,33,257.51,0.333152,0.242512,0.157146,0.26719,0.483785,0.142935,0.226263,0.147017
10,0,14,1533.97,14,1533.97,3,1,33,257.382,0.300981,0.21908,0.238561,0.241378,0.43732,0.225314,0.2045,0.132865
11,0,14,1533.97,14,1611.77,2,0,9,257.253,0.263256,0.191608,0.20865,0.336486,0.381489,0.32427,0.178366,0.115875
12,0,13,1618.71,13,1618.71,1,3,33,257.124,0.262932,0.19136,0.209619,0.336089,0.37058,0.330013,0.181503,0.117904
13,0,13,1618.71,13,1618.71,1,1,0,256.996,0.234182,0.279774,0.18669,0.299354,0.34111,0.303762,0.167045,0.188083
14,0,13,1618.71,13,1618.71,0,3,0,256.867,0.247617,0.238449,0.197391,0.316543,0.362388,0.260379,0.17744,0.199792
15,0,13,1491.33,13,1491.33,2,1,33,256.739,0.21261,0.24954,0.206564,0.331285,0.373881,0.268618,0.183041,0.17446
16,0,13,1491.33,13,1491.33,3,0,0,256.61,0.188219,0.220919,0.297558,0.293304,0.322139,0.369879,0.157688,0.150294
17,0,13,1491.33,13,1491.33,1,2,0,256.482,0.199849,0.234577,0.315974,0.249601,0.277043,0.394518,0.168163,0.160276
18,0,13,1491.33,13,1491.33,1,1,0,256.354,0.208424,0.201693,0.329561,0.260322,0.28343,0.403642,0.148975,0.163954
19,0,13,1491.33,13,1491.33,2,0,0,256.226,0.215344,0.175141,0.340536,0.268978,0.308979,0.349925,0.162383,0.178713
20,0,13,1491.33,13,1513.09,2,1,9,256.098,0.231063,0.187918,0.292393,0.288625,0.265602,0.371917,0.172561,0.189919
21,0,13,1491.33,13,1513.09,1,3,0,255.969,0.233592,0.189967,0.284644,0.291797,0.269918,0.361739,0.17535,0.192992
22,0,13,1491.33,13,1513.09,3,0,0,255.842,0.240952,0.16442,0.293624,0.301004,0.277896,0.372453,0.180517,0.169134
23,0,13,1491.33,13,1513.09,2,0,0,255.714,0.256071,0.174723,0.31206,0.257146,0.240577,0.39173,0.189833,0.17786
24,0,13,1491.33,13,1560.23,3,3,9,255.586,0.272737,0.186081,0.267298,0.273883,0.210033,0.407515,0.197454,0.184998
25,0,13,1491.33,13,1560.23,0,1,0,255.458,0.275202,0.187749,0.269713,0.267336,0.208613,0.404813,0.196116,0.190458
26,0,13,1491.33,13,1573.7,3,0,9,255.33,0.234618,0.198251,0.284821,0.282311,0.227053,0.352209,0.213449,0.20729
27,0,13,1491.33,13,1573.7,3,3,0,255.203,0.236708,0.200011,0.28737,0.275912,0.227976,0.351807,0.213184,0.207032
28,0,13,1491.33,13,1600.76,2,0,9,255.075,0.249739,0.211014,0.303201,0.236047,0.235452,0.363375,0.220172,0.181001
29,0,13,1491.33,13,1594.38,0,2,13,254.947,0.252201,0.213087,0.296341,0.238371,0.236305,0.362992,0.219918,0.180785
30,0,13,1491.33,13,1665.65,2,0,9,254.82,0.264564,0.209557,0.291451,0.234428,0.2314,0.355487,0.236091,0.177023
31,0,13,1491.33,13,1573.5,3,2,13,254.693,0.267025,0.211496,0.284877,0.236602,0.232158,0.355156,0.235852,0.176834
32,0,13,1491.33,13,1573.5,3,0,0,254.565,0.262679,0.208045,0.280245,0.249031,0.227521,0.348093,0.251094,0.173292
33,0,13,1491.33,13,1573.5,3,1,0,254.438,0.275149,0.217911,0.293553,0.213387,0.197859,0.361478,0.260732,0.179931
34,0,13,1491.33,13,1563.98,3,1,13,254.311,0.28522,0.225876,0.304301,0.184603,0.213053,0.312435,0.280769,0.193744
35,0,13,1491.33,13,1563.98,3,1,0,254.184,0.279846,0.22161,0.298572,0.199972,0.209938,0.322474,0.27668,0.190908
36,0,13,1491.33,13,1563.98,2,3,0,254.056,0.289018,0.228862,0.308361,0.173759,0.223993,0.277102,0.295219,0.203685
37,0,13,1491.33,13,1568.23,3,1,9,253.929,0.307184,0.243236,0.264918,0.184662,0.231616,0.286545,0.305283,0.176557
38,0,13,1491.33,13,1535.39,3,2,13,253.802,0.306014,0.242298,0.2639,0.187787,0.233317,0.281299,0.307541,0.177843
39,0,13,1476.03,13,1476.03,0,2,33,253.676,0.300144,0.237639,0.25883,0.203387,0.229804,0.277074,0.317966,0.175156
40,0,13,1476.03,13,1476.03,1,2,0,253.549,0.403015,0.202709,0.220789,0.173486,0.19457,0.234601,0.422537,0.148293
41,0,13,1476.03,13,1476.03,1,2,0,253.422,0.414911,0.179233,0.227279,0.178577,0.212558,0.2563,0.369149,0.161994
42,0,13,1476.03,13,1476.03,0,1,0,253.295,0.424683,0.159962,0.232604,0.182752,0.229207,0.276385,0.319735,0.174673
43,0,13,1476.03,13,1476.03,2,1,0,253.169,0.371851,0.174644,0.253973,0.199531,0.241309,0.238167,0.336639,0.183885
44,0,13,1476.03,13,1476.03,1,3,0,253.042,0.387973,0.182189,0.221682,0.208156,0.251176,0.207002,0.350428,0.191394
45,0,13,1476.03,13,1476.03,3,3,0,252.915,0.397523,0.162111,0.227113,0.213253,0.258249,0.212823,0.36032,0.168608
46,0,13,1445.04,13,1445.04,0,0,33,252.789,0.410057,0.167193,0.234247,0.188503,0.264028,0.217577,0.368407,0.149989
47,0,13,1445.04,13,1445.04,0,0,0,252.663,0.521494,0.135606,0.190005,0.152894,0.368038,0.186821,0.316364,0.128777
48,0,13,1445.04,13,1445.04,0,0,0,252.536,0.465209,0.151552,0.212362,0.170877,0.318935,0.201329,0.340968,0.138768
49,0,13,1417.72,13,1417.72,0,2,33,252.41,0.410867,0.166946,0.233949,0.188239,0.275463,0.214172,0.362756,0.147608
50,0,13,1417.72,13,1478.62,0,2,9,252.284,0.522383,0.13534,0.189671,0.152606,0.228224,0.177435,0.472061,0.12228
51,0,13,1417.72,13,1478.62,3,0,0,252.158,0.511454,0.138432,0.194018,0.156096,0.232778,0.180966,0.461552,0.124704
52,0,13,1417.72,13,1482.42,2,2,9,252.032,0.519691,0.140625,0.197104,0.14258,0.206241,0.187206,0.477558,0.128995
53,0,12,1416.53,12,1416.53,0,2,33,251.906,0.514145,0.139088,0.205746,0.141022,0.210319,0.190904,0.467243,0.131533
54,0,12,1361.82,12,1361.82,2,2,33,251.78,0.622198,0.108151,0.159995,0.109655,0.16671,0.151318,0.577722,0.10425
55,0,12,1361.76,12,1361.76,0,2,33,251.654,0.554284,0.0963127,0.251751,0.0976522,0.126715,0.115014,0.679039,0.0792325
56,0,12,1342.33,12,1342.33,0,2,33,251.528,0.657378,0.0740274,0.193537,0.0750572,0.0930323,0.0844395,0.764362,0.0581658
57,0,12,1339.28,12,1339.28,2,2,33,251.402,0.745883,0.0548989,0.143555,0.0556628,0.066557,0.0604084,0.831426,0.041609
58,0,12,1333.13,12,1333.13,2,2,33,251.276,0.670149,0.049299,0.230567,0.049985,0.0467934,0.0424698,0.881486,0.0292508
59,0,12,1333.13,12,1333.13,0,2,9,251.151,0.578532,0.042537,0.335802,0.0431291,0.0325601,0.029551,0.917537,0.0203516
60,0,12,1333.13,12,1343.36,0,2,9,251.025,0.561614,0.0442299,0.349311,0.0448456,0.0353822,0.0321117,0.910393,0.0221134
