iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,14,1548.69,14,1548.69,3,0,33,245.637,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,14,1536.18,14,1536.18,0,3,33,245.514,0.21814,0.21814,0.21814,0.345581,0.345581,0.21814,0.21814,0.21814
2,13,1440.11,13,1440.11,0,1,33,245.391,0.31441,0.191272,0.191272,0.303045,0.303045,0.191272,0.191272,0.31441
3,11,1582.9,11,1582.9,0,3,33,245.269,0.418438,0.162243,0.162243,0.257076,0.269601,0.280538,0.170148,0.279713
4,11,1533.59,11,1533.59,3,1,33,245.146,0.528064,0.131654,0.131654,0.208627,0.232566,0.242003,0.146761,0.37867
5,11,1533.59,11,1533.59,2,3,0,245.023,0.461551,0.11504,0.11504,0.308369,0.201954,0.341757,0.127431,0.328858
6,10,1577.01,10,1577.01,1,0,33,244.901,0.466162,0.116157,0.106258,0.311424,0.215732,0.365113,0.136113,0.283042
7,10,1573.32,10,1573.32,0,0,33,244.778,0.427866,0.188816,0.0974997,0.285818,0.310618,0.320956,0.119628,0.248798
8,10,1573.32,10,1573.32,3,0,0,244.656,0.535569,0.153269,0.0791337,0.232028,0.412675,0.273455,0.101903,0.211966
9,10,1465.24,10,1465.24,0,2,33,244.534,0.553876,0.158469,0.0818074,0.205848,0.358675,0.298614,0.111256,0.231455
10,10,1432.91,10,1432.91,0,2,33,244.411,0.654989,0.122552,0.0632577,0.159202,0.331373,0.275874,0.178934,0.213819
11,10,1432.91,10,1453.37,1,1,9,244.289,0.742196,0.0915751,0.047262,0.118967,0.296987,0.247237,0.264162,0.191614
12,10,1432.91,10,1483.43,0,2,9,244.167,0.732512,0.103497,0.0466196,0.117372,0.29883,0.242588,0.265796,0.192786
13,10,1423.58,10,1423.58,0,2,33,244.045,0.717976,0.109123,0.049146,0.123755,0.301344,0.244619,0.259646,0.194391
14,10,1423.58,10,1423.58,0,3,0,243.923,0.793191,0.0800214,0.0360337,0.0907536,0.262348,0.212954,0.355476,0.169221
15,10,1206.43,10,1206.43,2,2,33,243.801,0.747266,0.0977931,0.0440293,0.110912,0.268916,0.218277,0.364398,0.148408
16,10,1206.43,10,1206.43,0,0,0,243.679,0.716042,0.0936688,0.0840521,0.106237,0.224682,0.182364,0.468973,0.123982
17,10,1206.43,10,1206.43,1,0,0,243.557,0.661451,0.111676,0.100209,0.126664,0.197198,0.188809,0.485639,0.128354
18,10,1206.43,10,1338.41,0,1,9,243.436,0.666741,0.104652,0.100972,0.127634,0.17469,0.194083,0.499298,0.131929
19,10,1206.43,10,1338.41,1,1,0,243.314,0.651125,0.109555,0.105701,0.133619,0.17343,0.1998,0.495801,0.130969
20,10,1206.43,10,1338.41,2,3,0,243.192,0.656123,0.1028,0.106474,0.134602,0.178316,0.177157,0.509875,0.134652
21,10,1206.43,10,1309.31,0,2,13,243.071,0.660784,0.103492,0.100209,0.135515,0.180742,0.179568,0.516923,0.122767
22,10,1206.43,10,1302.18,0,2,13,242.949,0.663514,0.102657,0.0993995,0.134429,0.178664,0.177504,0.522486,0.121346
23,10,1206.43,10,1367.13,0,2,9,242.828,0.666183,0.101841,0.0986088,0.133368,0.176629,0.175481,0.527936,0.119954
24,10,1206.43,10,1283.54,0,0,13,242.706,0.650748,0.106548,0.103165,0.139539,0.182137,0.180954,0.513224,0.123685
25,10,1206.43,10,1263.82,0,0,13,242.585,0.653723,0.105638,0.102284,0.138355,0.201643,0.176617,0.501028,0.120712
26,10,1191.77,10,1191.77,3,2,33,242.464,0.65663,0.104749,0.101423,0.137198,0.220505,0.172424,0.489235,0.117837
27,10,1191.77,10,1229.45,0,0,9,242.342,0.593964,0.0947177,0.0917091,0.219609,0.175162,0.136962,0.594281,0.0935946
28,10,1191.77,10,1216.44,0,2,13,242.221,0.57749,0.0985518,0.0954208,0.228537,0.183324,0.135579,0.588454,0.0926426
29,10,1191.77,10,1216.51,3,1,9,242.1,0.580879,0.0977525,0.0946463,0.226722,0.181805,0.134447,0.591886,0.0918623
30,10,1191.77,10,1216.51,2,0,0,241.979,0.577363,0.0971262,0.0940393,0.231471,0.179734,0.144178,0.585284,0.0908038
31,10,1191.77,10,1215.22,0,2,13,241.858,0.580953,0.0976953,0.0884836,0.232868,0.161353,0.147381,0.598454,0.0928124
32,10,1061.76,10,1061.76,2,2,33,241.737,0.58427,0.0969131,0.0877733,0.231043,0.160015,0.146156,0.601796,0.0920326
33,10,1030.24,10,1030.24,0,1,33,241.616,0.544581,0.0902973,0.149813,0.215309,0.122084,0.111508,0.696199,0.0702086
34,10,1010.72,10,1010.72,3,2,33,241.495,0.644485,0.0704808,0.116947,0.168087,0.111996,0.184711,0.638893,0.0644
35,10,1008.41,10,1008.41,2,1,33,241.375,0.575028,0.0628572,0.104308,0.257807,0.0847114,0.139726,0.726857,0.0487055
36,10,948.033,10,948.033,2,2,33,241.254,0.531663,0.0580911,0.17192,0.238326,0.0765665,0.222163,0.657253,0.0440176
37,10,915.624,10,915.624,2,2,33,241.133,0.475835,0.0519683,0.25893,0.213266,0.057848,0.167886,0.741013,0.0332528
38,10,915.624,10,915.624,0,1,13,241.013,0.41208,0.0449852,0.358273,0.184662,0.0426556,0.123821,0.809007,0.024517
39,10,913.801,10,913.801,0,2,33,240.892,0.413268,0.044879,0.357575,0.184278,0.0416855,0.143283,0.791074,0.0239568
40,10,872.66,10,872.66,0,2,33,240.772,0.514383,0.037132,0.295974,0.152511,0.0303974,0.104509,0.847626,0.0174676
41,10,870.883,10,870.883,0,2,33,240.651,0.612439,0.0296242,0.236228,0.121709,0.0218917,0.0752842,0.890246,0.0125784
42,10,863.51,10,863.51,0,2,33,240.531,0.700517,0.0228839,0.182556,0.0940433,0.0156535,0.0538447,0.921509,0.00899311
43,10,863.51,10,863.51,0,2,13,240.411,0.774564,0.01722,0.137429,0.0707869,0.011158,0.0383909,0.944041,0.00640972
44,10,862.585,10,862.585,0,2,33,240.291,0.769892,0.0175708,0.140288,0.0722497,0.0116738,0.0401753,0.941446,0.00670526
45,10,838.967,10,838.967,2,2,33,240.17,0.829951,0.0129803,0.103679,0.0533889,0.00831805,0.0286336,0.958271,0.00477723
46,10,838.967,10,838.967,1,2,0,240.05,0.76779,0.0119981,0.170849,0.0493631,0.00593669,0.0204412,0.970213,0.00340919
47,10,837.011,10,837.011,0,2,33,239.93,0.766691,0.0134905,0.170553,0.0492654,0.00811121,0.0279354,0.959296,0.0046574
48,10,837.011,10,838.092,0,2,9,239.81,0.826346,0.0100368,0.126955,0.0366626,0.00578922,0.0199433,0.970944,0.00332377
49,10,837.011,10,847.245,0,2,9,239.69,0.808176,0.0110823,0.14025,0.040492,0.00664457,0.0228956,0.966645,0.00381442
50,10,837.011,10,839.843,3,2,13,239.571,0.78899,0.0121855,0.15429,0.0445345,0.00760075,0.0261968,0.96184,0.00436285
51,10,831.203,10,831.203,0,2,33,239.451,0.779166,0.0120238,0.15232,0.0564906,0.00801975,0.0276478,0.95973,0.00460285
52,10,831.203,10,835.48,0,2,9,239.331,0.836005,0.00892522,0.113124,0.0419458,0.00572253,0.0197331,0.97126,0.00328402
53,10,831.203,10,834.556,2,2,13,239.211,0.818239,0.00988784,0.125388,0.0464842,0.00657005,0.0226612,0.966999,0.00376997
54,10,831.203,10,834.556,2,0,0,239.092,0.802478,0.00968882,0.14227,0.0455627,0.00695418,0.0239921,0.965064,0.00398994
55,10,831.203,10,832.93,0,2,13,238.972,0.816844,0.00985355,0.126951,0.0463517,0.0082396,0.0239438,0.963836,0.0039805
56,10,831.203,10,832.93,0,2,9,238.853,0.810624,0.0101838,0.131272,0.0479198,0.00871024,0.0253169,0.961766,0.00420725
57,10,830.46,10,830.46,0,2,33,238.733,0.791324,0.0112167,0.144662,0.0527969,0.00993775,0.0288909,0.956372,0.00479946
58,10,830.46,10,830.46,0,2,13,238.614,0.845505,0.00830084,0.107111,0.039084,0.00708856,0.0206122,0.968876,0.00342294
59,10,830.46,10,830.46,0,2,13,238.495,0.839523,0.00861852,0.111267,0.0405923,0.00751791,0.0218653,0.966987,0.00362974
60,10,830.46,10,830.46,0,2,13,238.375,0.833479,0.00893924,0.115466,0.0421159,0.00796303,0.0231648,0.965028,0.00384408
61,10,830.46,10,832.528,0,2,9,238.256,0.827379,0.00926266,0.119705,0.0436532,0.00842385,0.0245106,0.963,0.00406595
62,10,830.46,10,832.528,1,2,0,238.137,0.809028,0.0102429,0.132441,0.048288,0.00961948,0.0279955,0.957743,0.00464237
63,10,830.199,10,830.199,0,2,33,238.018,0.807917,0.0116767,0.132212,0.0481945,0.0130117,0.0378761,0.942834,0.00627856
64,10,830.199,10,842.133,0,2,9,237.899,0.858351,0.00860734,0.0975052,0.035536,0.00926422,0.0269731,0.959293,0.00446962
65,10,830.199,10,842.133,0,2,9,237.78,0.842024,0.0095956,0.108753,0.0396273,0.0105539,0.0307346,0.95362,0.00509108
66,10,830.199,10,843.058,0,2,9,237.661,0.824566,0.0106517,0.120781,0.0440013,0.0119826,0.0349027,0.947335,0.00577944
67,10,830.199,10,843.058,0,2,9,237.542,0.806011,0.0117735,0.133567,0.0486492,0.0135589,0.0395026,0.9404,0.00653878
68,10,830.199,10,840.048,3,2,13,237.424,0.78641,0.0129578,0.147074,0.0535581,0.0152909,0.0445582,0.932778,0.00737296
69,10,830.199,10,839.481,0,2,13,237.305,0.775693,0.0127708,0.145021,0.0665155,0.0159409,0.0464623,0.929911,0.00768527
70,10,830.199,10,839.481,0,2,9,237.186,0.769119,0.0131396,0.149282,0.0684592,0.0166027,0.0484014,0.926993,0.00800312
71,10,830.199,10,839.481,0,2,9,237.068,0.747542,0.0143617,0.163245,0.074851,0.0186163,0.0542834,0.918128,0.00897248
72,10,830.199,10,842.27,0,2,9,236.949,0.725133,0.01563,0.177749,0.0814885,0.0208037,0.0606745,0.908497,0.0100253
73,10,830.199,10,842.27,0,2,0,236.831,0.702003,0.0169383,0.19272,0.0883383,0.0231694,0.0675887,0.898078,0.0111637
74,10,830.199,10,864.915,0,1,9,236.712,0.63719,0.0206138,0.234654,0.107543,0.0301868,0.0880783,0.867192,0.0145427
75,10,830.199,10,892.695,0,1,9,236.594,0.612541,0.0220052,0.250614,0.11484,0.0298423,0.0979129,0.85787,0.0143746
76,10,830.199,10,892.695,0,2,9,236.476,0.587802,0.0234005,0.266635,0.122162,0.0295034,0.107589,0.848698,0.0142093
77,10,830.199,10,876.145,2,2,13,236.357,0.563111,0.024792,0.282628,0.129469,0.0323908,0.118149,0.833862,0.0155976
78,10,830.199,10,876.145,0,2,9,236.239,0.554975,0.0244185,0.293046,0.127561,0.033141,0.120917,0.829985,0.0159566
79,10,830.199,10,876.145,0,2,9,236.121,0.530377,0.0257573,0.309266,0.134599,0.0362255,0.132205,0.81413,0.0174391
80,10,830.199,10,876.145,3,3,0,236.003,0.506118,0.0270764,0.325266,0.141539,0.0394594,0.144045,0.797503,0.0189931
81,10,830.199,10,874.831,0,2,13,235.885,0.516397,0.0276101,0.331843,0.12415,0.0393718,0.143762,0.796212,0.0206545
82,10,830.199,10,882.077,0,2,9,235.767,0.512908,0.0277977,0.334263,0.125031,0.0400883,0.146416,0.792468,0.0210277
83,10,830.199,10,883.249,2,1,9,235.649,0.489155,0.029141,0.350591,0.131113,0.0434786,0.15884,0.774879,0.0228031
84,10,830.199,10,881.676,2,2,13,235.531,0.499387,0.0297338,0.337059,0.13382,0.0430611,0.166477,0.767881,0.0225812
85,10,830.199,10,879.502,2,2,13,235.414,0.494799,0.0294441,0.343201,0.132556,0.0437319,0.169116,0.764222,0.02293
86,10,830.199,10,879.502,2,1,0,235.296,0.490638,0.02918,0.348776,0.131406,0.0443961,0.171731,0.760598,0.0232752
87,10,830.199,10,891.805,0,2,9,235.178,0.530502,0.031533,0.295919,0.142046,0.0453634,0.153246,0.777611,0.0237793
88,10,830.199,10,879.251,2,2,13,235.061,0.507241,0.0330829,0.310604,0.149072,0.0490184,0.165633,0.759656,0.0256919
89,10,830.199,10,889.644,0,2,9,234.943,0.501101,0.0326646,0.319003,0.147232,0.0496683,0.16787,0.756432,0.0260292
90,10,830.199,10,883.691,2,1,13,234.826,0.478268,0.0341466,0.333628,0.153958,0.0534607,0.180732,0.737794,0.028013
91,10,830.199,10,882.41,0,1,13,234.708,0.473856,0.0338137,0.339827,0.152503,0.0521817,0.199956,0.720523,0.0273393
