iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,24,2450.69,24,2450.69,0,0,33,391.158,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,24,2356.93,24,2356.93,3,0,33,390.962,0.345581,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814
2,0,24,2352.37,24,2352.37,3,0,33,390.767,0.303045,0.191272,0.191272,0.31441,0.453275,0.182242,0.182242,0.182242
3,0,24,2352.37,24,2352.37,2,3,0,390.571,0.257076,0.162243,0.162243,0.418438,0.563354,0.145549,0.145549,0.145549
4,0,24,2344.99,24,2344.99,3,0,33,390.376,0.262044,0.165363,0.146027,0.426566,0.57071,0.14741,0.14741,0.134471
5,0,23,2369.26,23,2369.26,3,3,33,390.181,0.211873,0.133691,0.118055,0.536381,0.672256,0.112541,0.112541,0.102661
6,0,23,2306.54,23,2306.54,3,1,33,389.986,0.164169,0.10358,0.0914638,0.640787,0.61865,0.10353,0.10353,0.174289
7,0,22,2230.49,22,2230.49,2,1,33,389.791,0.122623,0.0773602,0.0683094,0.731707,0.569837,0.174339,0.0953273,0.160497
8,0,22,2229.6,22,2229.6,3,0,33,389.596,0.115338,0.0727571,0.123427,0.688479,0.506202,0.266608,0.0846517,0.142538
9,0,22,2229.6,22,2239.33,3,2,9,389.401,0.0850941,0.053674,0.0910633,0.770169,0.610656,0.210228,0.066735,0.112381
10,0,21,2130.53,21,2130.53,3,0,33,389.206,0.0899648,0.056741,0.096277,0.757017,0.603871,0.207848,0.0771857,0.111095
11,0,21,2069.02,21,2069.02,3,0,33,389.012,0.06504,0.0410171,0.0696043,0.824339,0.698176,0.158378,0.0588031,0.0846426
12,0,21,2035.28,21,2035.28,3,0,33,388.817,0.0462134,0.0291415,0.0494572,0.875188,0.776861,0.117098,0.0434679,0.0625733
13,0,20,2032.75,20,2032.75,3,0,33,388.623,0.0324927,0.0204875,0.0347739,0.912246,0.83866,0.0846734,0.0314253,0.0452409
14,0,20,2026.89,20,2026.89,3,0,33,388.428,0.0227258,0.0143279,0.0243216,0.938625,0.885063,0.0603251,0.0223843,0.0322276
15,0,20,2000.14,20,2000.14,3,0,33,388.234,0.0158721,0.010006,0.0169869,0.957135,0.918831,0.0426052,0.015806,0.0227582
16,0,20,2000.14,20,2000.14,3,0,0,388.04,0.0110993,0.00699647,0.011879,0.970025,0.942908,0.0299692,0.011116,0.0160065
17,0,20,2000.14,20,2001.31,3,0,9,387.846,0.0148049,0.00933143,0.0158451,0.960019,0.925008,0.0393687,0.0145995,0.0210241
18,0,20,2000.14,20,2090.33,3,0,9,387.652,0.0164802,0.0103864,0.0176384,0.955495,0.917353,0.0433906,0.0160878,0.023169
19,0,20,2000.14,20,2007.74,3,0,13,387.458,0.0182969,0.0115303,0.019583,0.95059,0.909165,0.0476925,0.0176793,0.0254629
20,0,20,2000.14,20,2163.19,3,0,9,387.265,0.0187763,0.0118313,0.0200964,0.949296,0.907411,0.0486173,0.0180186,0.0259534
21,0,20,2000.14,20,2113.65,3,0,13,387.071,0.0207782,0.0130915,0.0222393,0.943891,0.898571,0.0532628,0.0197363,0.0284297
22,0,20,2000.14,20,2127.6,3,0,9,386.877,0.0212649,0.013397,0.0227607,0.942577,0.896861,0.054165,0.0200667,0.0289076
23,0,20,2000.14,20,2132.7,3,0,9,386.684,0.0234573,0.0147769,0.0251076,0.936658,0.887375,0.059151,0.0219095,0.0315647
24,0,20,2000.14,20,2132.7,3,0,0,386.491,0.0258094,0.0162571,0.0276256,0.930308,0.877345,0.0644232,0.0238576,0.0343738
25,0,20,2000.14,20,2101.52,3,0,13,386.297,0.033435,0.0210583,0.0357881,0.909719,0.844469,0.0816975,0.0302487,0.0435852
26,0,20,2000.14,20,2101.52,3,0,0,386.104,0.0338743,0.0213331,0.0362589,0.908534,0.843297,0.0823192,0.0304728,0.0439114
27,0,20,2000.14,20,2101.52,3,0,0,385.911,0.0433599,0.0273043,0.0464128,0.882923,0.804214,0.102858,0.0380681,0.0548602
28,0,20,2000.14,20,2073.54,3,1,13,385.718,0.0548137,0.0345137,0.0586739,0.851999,0.759151,0.126541,0.0468242,0.0674836
29,0,20,2000.14,20,2024.45,3,1,13,385.525,0.0549653,0.0346059,0.058837,0.851592,0.740676,0.147856,0.0456592,0.0658093
30,0,20,2000.14,20,2018.76,3,0,13,385.333,0.0551137,0.0346962,0.0589967,0.851193,0.721907,0.169505,0.0444774,0.0641107
31,0,19,2037.98,19,2037.98,3,0,33,385.14,0.0552591,0.0347845,0.0591531,0.850803,0.722277,0.169294,0.0444101,0.0640184
32,0,19,2037.98,19,2037.98,3,1,0,384.947,0.0389733,0.0245306,0.0417203,0.894776,0.795788,0.124495,0.0326494,0.0470684
33,0,19,1974.95,19,1974.95,3,0,33,384.755,0.0495546,0.0311879,0.0530481,0.866209,0.803814,0.115712,0.0329576,0.0475162
34,0,19,1974.95,19,1974.95,3,0,0,384.563,0.034838,0.0219238,0.0372945,0.905944,0.858982,0.0831805,0.0236858,0.0341513
35,0,19,1974.95,19,1974.95,3,0,0,384.37,0.0445471,0.0280311,0.0476889,0.879733,0.822156,0.104912,0.0298664,0.0430659
36,0,19,1974.95,19,1974.95,3,0,0,384.178,0.056248,0.0353906,0.0602158,0.848146,0.779129,0.130305,0.037086,0.0534801
37,0,19,1974.95,19,1974.95,3,0,0,383.986,0.0700571,0.044075,0.075,0.810868,0.73017,0.159202,0.0452991,0.0653286
38,0,19,1974.95,19,2010.12,3,0,9,383.794,0.0859815,0.0540885,0.0920492,0.767881,0.676028,0.191163,0.0543793,0.0784295
39,0,19,1974.95,19,2056.56,3,0,9,383.602,0.090881,0.0571654,0.0972958,0.754658,0.659751,0.200785,0.057102,0.0823624
40,0,19,1974.95,19,2011.66,3,1,13,383.41,0.0958636,0.0602939,0.102631,0.741211,0.643419,0.21044,0.0598329,0.0863077
