iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,11,1959.27,11,1959.27,1,1,33,245.637,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,11,1648.28,11,1648.28,2,1,33,245.514,0.21814,0.345581,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814
2,11,1588.05,11,1588.05,2,3,33,245.391,0.191272,0.303045,0.31441,0.191272,0.182242,0.453275,0.182242,0.182242
3,11,1588.05,11,1588.05,0,3,0,245.269,0.162243,0.257076,0.418438,0.162243,0.161498,0.401754,0.161498,0.275249
4,11,1588.05,11,1588.05,3,1,0,245.146,0.146027,0.262044,0.426566,0.165363,0.169174,0.420927,0.169174,0.240725
5,11,1553.19,11,1553.19,3,1,33,245.023,0.148888,0.267209,0.435015,0.148888,0.18439,0.368827,0.18439,0.262394
6,11,1548.79,11,1548.79,0,2,33,244.901,0.134255,0.240975,0.392345,0.232426,0.152667,0.477401,0.152667,0.217266
7,11,1548.79,11,1548.79,1,0,0,244.778,0.21164,0.219426,0.357294,0.21164,0.137221,0.429198,0.238284,0.195298
8,11,1525.85,11,1525.85,3,0,33,244.656,0.219171,0.19161,0.370047,0.219171,0.124793,0.43541,0.241704,0.198093
9,11,1485.23,11,1485.23,0,0,33,244.534,0.192232,0.168054,0.324597,0.315118,0.20021,0.397918,0.220865,0.181007
10,11,1436.02,11,1436.02,3,0,33,244.411,0.280637,0.149646,0.28908,0.280637,0.29354,0.351507,0.195082,0.159871
11,10,1420.28,10,1420.28,2,1,33,244.289,0.242498,0.129293,0.249795,0.378415,0.396037,0.300529,0.16677,0.136664
12,10,1420.28,10,1438.98,0,0,9,244.167,0.210494,0.112215,0.348789,0.328502,0.336876,0.405068,0.141833,0.116224
13,10,1379.25,10,1379.25,2,1,33,244.045,0.21081,0.112149,0.348663,0.328379,0.32941,0.409664,0.143412,0.117513
14,10,1370.43,10,1370.43,2,1,33,243.923,0.177317,0.094319,0.452133,0.276232,0.270098,0.515998,0.117571,0.0963343
15,10,1370.43,10,1394.19,3,1,9,243.801,0.143107,0.0761126,0.557821,0.222959,0.21268,0.618919,0.0925617,0.0758396
16,10,1340.09,10,1340.09,2,1,33,243.679,0.142249,0.0756464,0.554626,0.227479,0.22183,0.602556,0.0965279,0.0790862
17,10,1340.09,10,1348.77,0,1,9,243.557,0.110589,0.0588028,0.653741,0.176867,0.169457,0.696414,0.0737261,0.0604021
18,10,1340.09,10,1348.77,3,0,0,243.436,0.121175,0.0580798,0.646014,0.174731,0.178535,0.680178,0.0776625,0.0636245
19,10,1340.09,10,1348.77,0,0,0,243.314,0.123667,0.0592658,0.659524,0.157543,0.161387,0.694431,0.0792554,0.0649269
20,10,1340.09,10,1348.77,2,0,0,243.192,0.114478,0.0598635,0.666496,0.159163,0.147105,0.706312,0.0805764,0.0660065
21,10,1340.09,10,1378.78,2,1,9,243.071,0.134643,0.0703991,0.607747,0.187211,0.135154,0.716265,0.0816764,0.0669049
22,10,1340.09,10,1378.78,0,1,0,242.949,0.140306,0.0733505,0.591245,0.195098,0.142459,0.700947,0.0860825,0.0705113
23,10,1339.41,10,1339.41,2,1,33,242.828,0.128132,0.0743646,0.599669,0.197834,0.169,0.645255,0.102109,0.0836359
24,10,1325.37,10,1325.37,3,3,33,242.706,0.0979298,0.0568297,0.694026,0.151215,0.126932,0.733575,0.0766846,0.0628084
25,10,1325.37,10,1657.88,1,1,9,242.585,0.0879483,0.0510317,0.623531,0.237489,0.119978,0.693627,0.0724759,0.113919
26,10,1325.37,10,1550.41,3,2,13,242.464,0.0870771,0.0601433,0.617597,0.235183,0.126396,0.677246,0.0763455,0.120012
27,10,1325.37,10,1465.63,2,1,13,242.342,0.08493,0.058656,0.602605,0.253809,0.123994,0.664597,0.0936794,0.11773
28,10,1325.37,10,1405.67,2,1,13,242.221,0.0846795,0.0584787,0.603726,0.253116,0.123508,0.665918,0.0933067,0.117267
