iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,12,1615.61,12,1615.61,1,2,33,245.637,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,11,1495.87,11,1495.87,3,2,33,245.514,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814
2,11,1343.28,11,1343.28,2,1,33,245.391,0.191272,0.303045,0.191272,0.31441,0.182242,0.182242,0.453275,0.182242
3,11,1251.81,11,1251.81,0,3,33,245.269,0.170148,0.269601,0.280538,0.279713,0.161498,0.275249,0.401754,0.161498
4,11,1241.01,11,1241.01,3,1,33,245.146,0.252693,0.242782,0.252634,0.251891,0.144987,0.247134,0.360745,0.247134
5,11,1241.01,11,1273.66,3,0,9,245.023,0.220991,0.212322,0.220939,0.345748,0.125812,0.346624,0.313092,0.214473
6,11,1159.4,11,1159.4,2,2,33,244.901,0.223946,0.215159,0.223893,0.337003,0.132663,0.343918,0.310641,0.212778
7,11,1110.43,11,1110.43,2,2,33,244.778,0.196586,0.188871,0.31869,0.295854,0.112715,0.29226,0.414224,0.180801
8,11,1092.34,11,1092.34,3,2,33,244.656,0.16706,0.160503,0.420998,0.25144,0.0920123,0.238625,0.521757,0.147606
9,11,1085.76,11,1085.76,2,2,33,244.534,0.144442,0.138771,0.364065,0.352722,0.0720778,0.186962,0.625322,0.115638
10,11,1075.39,11,1075.39,3,1,33,244.411,0.120658,0.11592,0.468724,0.294697,0.0544597,0.14129,0.71687,0.0873807
11,10,1303.47,10,1303.47,1,2,33,244.289,0.1025,0.0984746,0.398294,0.400731,0.0491008,0.225448,0.646662,0.0787897
12,10,1251.88,10,1251.88,3,2,33,244.167,0.0953615,0.161061,0.370654,0.372923,0.0370104,0.169986,0.733609,0.0593945
13,10,1251.88,10,1251.88,2,1,0,244.045,0.0796579,0.134553,0.309701,0.476089,0.0271782,0.124866,0.804336,0.0436198
14,10,1251.88,10,1252.02,3,2,9,243.923,0.0844489,0.14266,0.267987,0.504903,0.0274358,0.116018,0.812509,0.0440374
15,10,1251.88,10,1433.35,1,1,9,243.801,0.0872348,0.147382,0.276892,0.488491,0.0294594,0.124611,0.798639,0.0472901
16,10,1251.88,10,1354.9,3,2,13,243.679,0.0864886,0.154445,0.274587,0.484479,0.0290678,0.135723,0.788544,0.0466659
17,10,1251.88,10,1354.9,2,3,0,243.557,0.0858091,0.153249,0.272493,0.488449,0.0292131,0.136443,0.787441,0.0469035
18,10,1251.88,10,1319.5,1,2,13,243.436,0.0899725,0.160704,0.236998,0.512326,0.0291769,0.136316,0.786983,0.0475238
19,10,1215.23,10,1215.23,3,2,33,243.314,0.0879665,0.179197,0.231758,0.501078,0.0293192,0.137023,0.785898,0.0477603
20,10,1197.7,10,1197.7,3,2,33,243.192,0.0698372,0.142286,0.18403,0.603847,0.0212258,0.0992293,0.844965,0.0345798
21,10,1192.4,10,1192.4,3,2,33,243.071,0.0535009,0.109018,0.141009,0.696472,0.0151585,0.0708866,0.889257,0.0246976
22,10,1192.13,10,1192.13,3,2,33,242.949,0.0398134,0.0811388,0.104954,0.774094,0.0107406,0.0502424,0.921516,0.0175012
23,10,1160.61,10,1160.61,3,2,33,242.828,0.0289964,0.0591024,0.0764537,0.835448,0.00758377,0.0354864,0.944571,0.0123586
24,10,1160.61,10,1161.01,3,2,9,242.706,0.0208141,0.0424308,0.0548905,0.881864,0.0053531,0.0250563,0.960866,0.00872433
25,10,1080.85,10,1080.85,3,2,33,242.585,0.0228066,0.0464992,0.0601566,0.870538,0.00602923,0.0282298,0.955914,0.00982723
26,10,1043.34,10,1043.34,0,2,33,242.464,0.0162587,0.0331537,0.0428936,0.907694,0.00425976,0.019951,0.968845,0.00694379
27,10,1030.7,10,1030.7,3,2,33,242.342,0.0345826,0.0325162,0.042071,0.89083,0.00301845,0.0141416,0.977919,0.00492083
28,10,1030.7,10,1030.7,3,2,13,242.221,0.0246606,0.0231868,0.0300017,0.922151,0.00214761,0.0100648,0.984286,0.00350149
29,10,1030.7,10,1036.21,3,2,9,242.1,0.0255134,0.0239883,0.0310403,0.919458,0.00228319,0.0107034,0.98329,0.0037229
30,10,1001.27,10,1001.27,3,1,33,241.979,0.0283875,0.0266903,0.0345384,0.910384,0.00262347,0.0123025,0.980796,0.00427817
31,10,1001.27,10,1001.27,3,2,13,241.858,0.0201932,0.0189856,0.0245695,0.936252,0.00258283,0.0264584,0.966746,0.0042123
32,10,997.873,10,997.873,3,2,33,241.737,0.0209854,0.0197302,0.0255345,0.93375,0.00273208,0.0280003,0.964811,0.00445615
33,10,997.873,10,1006.86,3,2,9,241.616,0.0149074,0.0140156,0.0181396,0.952938,0.00195377,0.0200329,0.974826,0.003187
34,10,997.873,10,1006.86,3,2,9,241.495,0.0168356,0.0158283,0.0204867,0.946849,0.00224845,0.0230652,0.971018,0.00366805
35,10,997.873,10,1011.32,3,2,9,241.375,0.0189525,0.0178183,0.0230636,0.940166,0.00257893,0.0264677,0.966746,0.00420759
36,10,960.751,10,960.751,2,2,33,241.254,0.0212675,0.0199944,0.0258817,0.932856,0.00294811,0.0302707,0.961971,0.00481039
37,10,960.751,10,989.244,3,1,9,241.133,0.0206874,0.0194489,0.0517621,0.908102,0.00210605,0.0216347,0.972823,0.00343676
38,10,960.751,10,968.729,3,2,13,241.013,0.023068,0.0216866,0.057729,0.897516,0.00209145,0.0272311,0.967264,0.00341326
39,10,960.751,10,973.997,3,2,9,240.892,0.0238587,0.0224297,0.0597188,0.893993,0.00222116,0.0289348,0.965219,0.0036253
40,10,957.204,10,957.204,3,2,33,240.772,0.0264837,0.0248972,0.0663015,0.882318,0.00254573,0.03318,0.960119,0.00415547
41,10,950.555,10,950.555,3,2,33,240.651,0.0190058,0.0178671,0.0475895,0.915538,0.00182402,0.0237857,0.971413,0.00297769
42,10,950.555,10,992.657,3,2,9,240.531,0.0135878,0.0127735,0.0340292,0.93961,0.00131121,0.0171073,0.979441,0.00214074
43,10,950.555,10,971.275,3,2,13,240.411,0.0153409,0.0144214,0.0384269,0.931811,0.00152194,0.0198669,0.976126,0.00248503
44,10,950.555,10,962.778,3,2,13,240.291,0.0160179,0.0150576,0.0401299,0.928795,0.0016274,0.0212544,0.974461,0.00265749
45,10,950.555,10,966.736,3,2,9,240.17,0.016708,0.0157061,0.0418665,0.925719,0.00173764,0.0227059,0.972719,0.00283778
46,10,950.555,10,966.455,3,2,13,240.05,0.0187527,0.017628,0.0469987,0.916621,0.00200358,0.0261945,0.96853,0.00327243
47,10,950.555,10,960.118,3,2,13,239.93,0.019489,0.0183199,0.0488531,0.913338,0.00212963,0.0278566,0.966535,0.00347863
48,10,950.555,10,978.504,3,2,9,239.81,0.0202358,0.0190217,0.0507345,0.910008,0.00226055,0.0295844,0.964462,0.00369285
49,10,950.555,10,977.965,3,2,13,239.69,0.0225816,0.0212265,0.0566262,0.899566,0.00258977,0.0339104,0.959269,0.00423108
50,10,950.555,10,977.965,0,2,9,239.571,0.0233657,0.0219633,0.0586031,0.896068,0.00273708,0.0358578,0.956933,0.0044722
51,10,950.555,10,968.97,0,2,13,239.451,0.0296673,0.0218064,0.0581961,0.89033,0.00312044,0.0409011,0.950879,0.00509907
52,10,950.555,10,968.97,3,2,9,239.331,0.0396958,0.0215661,0.0575661,0.881172,0.00328415,0.0430691,0.94828,0.00536712
53,10,916.203,10,916.203,2,2,33,239.211,0.0440217,0.0239134,0.0638442,0.868221,0.00372609,0.04889,0.941294,0.00608996
54,10,911.946,10,911.946,3,2,33,239.092,0.0416665,0.0226312,0.113442,0.822261,0.00266126,0.0349363,0.958052,0.00435001
55,10,911.946,10,914.378,0,2,9,238.972,0.0304707,0.0165482,0.0829765,0.870005,0.00190386,0.0250062,0.969978,0.00311229
56,10,911.434,10,911.434,3,2,33,238.853,0.03735,0.0164187,0.0823535,0.863878,0.00219044,0.0287851,0.965443,0.00358113
57,10,892.592,10,892.592,3,2,33,238.733,0.0271233,0.0119211,0.0598138,0.901142,0.00156944,0.0206351,0.975229,0.00256612
58,10,892.592,10,892.609,3,2,9,238.614,0.0195954,0.00861107,0.0432197,0.928574,0.0011287,0.0148478,0.982178,0.00184566
59,10,890.383,10,890.383,3,2,33,238.495,0.0222506,0.00977629,0.0490838,0.918889,0.00131466,0.0173031,0.979232,0.00214997
60,10,890.383,10,902.229,3,2,9,238.375,0.0160501,0.00705081,0.0354115,0.941488,0.000947553,0.0124777,0.985025,0.00154976
61,10,890.383,10,901.037,3,2,13,238.256,0.018332,0.0080519,0.0404523,0.933164,0.00110804,0.0145986,0.982481,0.00181241
62,10,890.383,10,945.318,3,2,9,238.137,0.0193496,0.00849748,0.0427047,0.929448,0.00119259,0.0157207,0.981136,0.00195091
63,10,890.383,10,935.787,2,2,13,238.018,0.0219807,0.00965137,0.0485193,0.919849,0.00138735,0.0182975,0.978045,0.00226973
64,10,890.383,10,935.787,3,2,9,237.899,0.0216811,0.00951824,0.060813,0.907988,0.00148606,0.0196094,0.976473,0.00243146
65,10,890.383,10,920.669,3,2,13,237.78,0.0244929,0.0107509,0.0687139,0.896042,0.00171996,0.0227075,0.972758,0.00281443
66,10,890.383,10,919.756,3,2,13,237.661,0.0256452,0.0112548,0.0719613,0.891139,0.00183379,0.0242229,0.970942,0.00300099
67,10,890.383,10,922.381,3,2,9,237.542,0.0268203,0.0117686,0.0752745,0.886137,0.00195241,0.0258032,0.969049,0.00319544
68,10,890.383,10,932.212,3,2,9,237.424,0.0300818,0.0131975,0.0844457,0.872275,0.00224497,0.0296849,0.964396,0.00367462
69,10,890.383,10,917.509,3,2,13,237.305,0.0336016,0.0147393,0.0943459,0.857313,0.00257244,0.0340326,0.959184,0.00421105
70,10,890.383,10,912.718,3,2,13,237.186,0.0348976,0.0153053,0.0980051,0.851792,0.00271848,0.0359832,0.956848,0.00445054
71,10,890.383,10,912.718,3,2,9,237.068,0.0362076,0.0158772,0.101705,0.84621,0.00286924,0.0379984,0.954435,0.00469783
72,10,890.383,10,909.36,2,2,13,236.949,0.0401618,0.0176082,0.112835,0.829395,0.00326713,0.0432901,0.948093,0.00534982
