iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,9,1330.53,9,1330.53,0,1,33,271.294,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,7,1082.98,7,1082.98,0,0,33,271.159,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814
2,6,945.671,6,945.671,0,0,33,271.023,0.453275,0.182242,0.182242,0.182242,0.31441,0.303045,0.191272,0.191272
3,6,910.49,6,910.49,0,2,33,270.887,0.563354,0.145549,0.145549,0.145549,0.418438,0.257076,0.162243,0.162243
4,6,886.543,6,886.543,0,3,33,270.752,0.6656,0.111467,0.111467,0.111467,0.375282,0.23054,0.248696,0.145482
5,5,824.884,5,824.884,0,2,33,270.617,0.752766,0.0824112,0.0824112,0.0824112,0.340191,0.208963,0.225423,0.225423
6,5,822.84,5,822.84,0,2,33,270.481,0.822031,0.0593231,0.0593231,0.0593231,0.298462,0.183313,0.320469,0.197756
7,5,718.446,5,718.446,0,3,33,270.346,0.874215,0.0419284,0.0419284,0.0419284,0.25353,0.155701,0.422799,0.167971
8,5,717.201,5,717.201,0,2,33,270.211,0.912083,0.0293057,0.0293057,0.0293057,0.227246,0.139545,0.379006,0.254202
9,5,687.904,5,687.904,0,0,33,270.076,0.938893,0.0203689,0.0203689,0.0203689,0.188645,0.11583,0.484498,0.211027
10,5,687.904,5,687.904,0,1,13,269.941,0.957594,0.0141353,0.0141353,0.0141353,0.280593,0.102683,0.429628,0.187096
11,5,687.904,5,688.801,0,0,9,269.806,0.956635,0.0144548,0.0144548,0.0144548,0.275504,0.118935,0.421872,0.183688
12,5,685.532,5,685.532,0,2,33,269.671,0.952153,0.0159492,0.0159492,0.0159492,0.272463,0.119414,0.423679,0.184444
13,4,650.746,4,650.746,0,3,33,269.536,0.966783,0.0110723,0.0110723,0.0110723,0.222724,0.0975989,0.528915,0.150762
14,4,650.069,4,650.069,0,2,33,269.401,0.976881,0.00770645,0.00770645,0.00770645,0.200992,0.088061,0.477388,0.23356
15,4,650.069,4,650.069,0,0,13,269.267,0.983844,0.00538531,0.00538531,0.00538531,0.161349,0.0706807,0.580471,0.187499
16,4,647.048,4,647.048,0,3,33,269.132,0.983147,0.00561762,0.00561762,0.00561762,0.180227,0.0690665,0.567454,0.183253
17,4,647.048,4,647.048,0,0,13,268.997,0.988174,0.00394215,0.00394215,0.00394215,0.160189,0.0613761,0.504481,0.273953
18,4,636.407,4,636.407,0,2,33,268.863,0.987585,0.00413842,0.00413842,0.00413842,0.177015,0.0601254,0.494409,0.268451
19,4,635.864,4,635.864,2,2,33,268.728,0.991248,0.00291739,0.00291739,0.00291739,0.141776,0.0481459,0.595049,0.215029
20,4,635.864,4,636.407,0,2,9,268.594,0.986858,0.00290109,0.0073396,0.00290109,0.109732,0.0372557,0.686572,0.166441
21,4,635.864,4,636.407,0,2,9,268.46,0.984978,0.00331583,0.00839044,0.00331583,0.116666,0.0396015,0.666758,0.176974
22,4,635.166,4,635.166,0,2,33,268.326,0.982878,0.00377887,0.0095639,0.00377887,0.12367,0.04197,0.646745,0.187614
