iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,14,1407.66,14,1407.66,0,3,33,239.025,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,11,1373.92,11,1373.92,1,3,33,238.906,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,11,1373.92,11,1373.92,1,3,0,238.787,0.303045,0.31441,0.191272,0.191272,0.182242,0.182242,0.182242,0.453275
3,10,1542.84,10,1542.84,1,1,33,238.667,0.322253,0.270994,0.203377,0.203377,0.200012,0.200012,0.200012,0.399965
4,10,1464.04,10,1464.04,0,1,33,238.548,0.277353,0.372599,0.175024,0.175024,0.176212,0.295156,0.176212,0.35242
5,10,1464.04,10,1630.25,1,1,9,238.429,0.381604,0.31887,0.149763,0.149763,0.150029,0.399846,0.150029,0.300096
6,10,1464.04,10,1630.25,1,1,0,238.309,0.384148,0.314386,0.150733,0.150733,0.152378,0.390404,0.152378,0.304839
7,10,1464.04,10,1630.25,1,1,0,238.19,0.407275,0.27317,0.159777,0.159777,0.165039,0.339708,0.165039,0.330213
8,10,1464.04,10,1630.25,2,1,0,238.071,0.426408,0.239088,0.167252,0.167252,0.17662,0.293327,0.17662,0.353433
9,10,1464.04,10,1648.63,1,2,9,237.952,0.435026,0.243891,0.150483,0.1706,0.186315,0.254484,0.186315,0.372886
10,10,1464.04,10,1648.63,0,3,0,237.833,0.433028,0.247427,0.14976,0.169785,0.185058,0.252781,0.191741,0.37042
11,10,1464.04,10,1624.32,0,2,13,237.714,0.380243,0.270476,0.163694,0.185587,0.199287,0.272235,0.206485,0.321993
12,10,1464.04,10,1624.32,0,0,0,237.595,0.39112,0.265742,0.160813,0.182325,0.19526,0.26675,0.222473,0.315517
13,10,1464.04,10,1624.32,1,2,0,237.476,0.341129,0.287574,0.174007,0.197289,0.171025,0.274782,0.229164,0.325028
14,10,1464.04,10,1581.27,2,1,13,237.358,0.359411,0.249441,0.183308,0.20784,0.177551,0.285293,0.199683,0.337473
15,10,1464.04,10,1751.39,1,2,9,237.239,0.35147,0.243911,0.201393,0.203225,0.174076,0.299234,0.19578,0.330911
16,10,1464.04,10,1751.39,2,3,0,237.12,0.351019,0.244928,0.201112,0.202942,0.173279,0.297896,0.199388,0.329438
17,10,1464.04,10,1751.39,0,3,0,237.002,0.361538,0.25225,0.177212,0.209001,0.184812,0.317758,0.212665,0.284765
18,10,1464.04,10,1697.04,0,2,13,236.883,0.31426,0.270937,0.190327,0.224476,0.194732,0.33485,0.224086,0.246333
19,10,1464.04,10,1527.04,0,1,13,236.765,0.325916,0.26634,0.187084,0.220659,0.190568,0.327726,0.240628,0.241078
20,10,1464.04,10,1473.41,0,1,13,236.647,0.337556,0.26175,0.183847,0.216848,0.18724,0.339445,0.236436,0.236879
21,10,1464.04,10,1473.41,0,2,0,236.528,0.349163,0.257172,0.180619,0.213047,0.183922,0.351128,0.232258,0.232692
22,10,1464.04,10,1504.76,3,1,9,236.41,0.302928,0.27545,0.193442,0.22818,0.190809,0.364323,0.203451,0.241417
23,10,1464.04,10,1504.76,2,1,0,236.292,0.30276,0.275292,0.193318,0.22863,0.19286,0.357479,0.205639,0.244022
24,10,1464.04,10,1504.76,0,1,9,236.174,0.311772,0.283481,0.169324,0.235423,0.20686,0.310822,0.22057,0.261748
25,10,1464.04,10,1504.76,1,3,0,236.056,0.306282,0.285753,0.170664,0.237301,0.208451,0.305506,0.222269,0.263774
26,10,1390.1,10,1390.1,3,2,33,235.938,0.322966,0.246879,0.17994,0.250215,0.218449,0.320184,0.232934,0.228433
27,10,1390.1,10,1390.1,0,3,0,235.82,0.279563,0.213689,0.155739,0.351009,0.190405,0.279101,0.331385,0.199109
28,10,1390.1,10,1390.1,3,2,0,235.702,0.243298,0.224438,0.163563,0.368701,0.1961,0.28747,0.341335,0.175095
29,10,1390.1,10,1390.1,0,0,0,235.584,0.261636,0.241351,0.175877,0.321135,0.209582,0.307258,0.296032,0.187129
30,10,1390.1,10,1390.1,1,1,0,235.466,0.22729,0.252576,0.184045,0.33609,0.183197,0.317523,0.305919,0.193361
31,10,1341.59,10,1341.59,2,1,33,235.348,0.237056,0.220442,0.191945,0.350558,0.194675,0.274728,0.325119,0.205478
32,10,1341.59,10,1341.59,3,0,0,235.231,0.20975,0.195047,0.285,0.310203,0.166729,0.37881,0.278477,0.175984
33,10,1246.63,10,1246.63,3,1,33,235.113,0.222647,0.207036,0.302541,0.267776,0.149548,0.386641,0.284217,0.179594
34,10,1205.56,10,1205.56,0,1,33,234.995,0.191712,0.178269,0.260523,0.369496,0.122388,0.497998,0.23263,0.146983
35,10,1205.56,10,1212.94,3,2,9,234.878,0.284767,0.157731,0.230526,0.326975,0.0957005,0.607437,0.181926,0.114937
36,10,1182.82,10,1182.82,0,2,33,234.76,0.287639,0.159302,0.232841,0.320218,0.0943823,0.599291,0.192969,0.113358
37,10,1182.82,10,1182.82,1,2,0,234.643,0.391054,0.136164,0.199036,0.273745,0.082688,0.525231,0.292765,0.0993158
38,10,1137.56,10,1137.56,0,1,33,234.526,0.396873,0.123358,0.20197,0.277798,0.0866497,0.550599,0.258673,0.104078
39,10,1083.04,10,1083.04,2,2,33,234.408,0.506973,0.100829,0.165099,0.227099,0.0665962,0.654558,0.198852,0.079994
40,10,1083.04,10,1089.99,0,1,9,234.291,0.45232,0.08993,0.255165,0.202585,0.0581663,0.571964,0.299999,0.0698707
41,10,954.903,10,954.903,2,1,33,234.174,0.440888,0.0917927,0.260505,0.206814,0.060038,0.558087,0.309754,0.0721216
42,10,954.903,10,994.411,0,1,9,234.057,0.378407,0.0787594,0.365355,0.177478,0.0462178,0.65973,0.23853,0.055522
43,10,954.903,10,974.575,0,1,13,233.94,0.367783,0.0800874,0.371629,0.1805,0.0481728,0.645253,0.248701,0.0578726
44,10,954.903,10,970.664,3,1,13,233.823,0.376429,0.0789742,0.366576,0.17802,0.0476001,0.649388,0.245825,0.0571867
45,10,954.903,10,968.573,3,1,13,233.706,0.368797,0.0773488,0.359142,0.194713,0.0470414,0.653422,0.24302,0.0565176
46,10,954.903,10,1070.82,2,1,9,233.589,0.361472,0.0757888,0.352006,0.210733,0.0464964,0.657356,0.240283,0.0558649
47,10,954.903,10,1126.95,0,1,9,233.473,0.366891,0.0769009,0.342339,0.213869,0.0484501,0.642874,0.250461,0.0582143
48,10,954.903,10,1165.99,1,2,9,233.356,0.356432,0.0781532,0.348018,0.217397,0.0503992,0.62842,0.260623,0.0605584
49,10,954.903,10,1165.99,0,0,0,233.239,0.353322,0.0862194,0.34498,0.215479,0.0500277,0.624102,0.265756,0.0601142
50,10,954.903,10,1162.83,3,2,13,233.122,0.303497,0.092843,0.371585,0.232075,0.0504436,0.623877,0.265615,0.0600644
51,10,954.903,10,1162.83,3,3,0,233.006,0.297463,0.0909756,0.364212,0.247349,0.0489865,0.60616,0.286522,0.0583314
52,10,954.903,10,1076.1,2,1,13,232.889,0.310584,0.0949659,0.380293,0.214157,0.0489927,0.606543,0.286659,0.057805
53,10,954.903,10,1046.8,2,0,13,232.773,0.306225,0.0936108,0.389029,0.211135,0.0483992,0.611208,0.283287,0.0571066
54,10,954.903,10,1046.8,3,0,0,232.657,0.301915,0.0922715,0.397665,0.208149,0.0625917,0.602136,0.279039,0.0562324
55,10,954.903,10,1046.8,0,1,9,232.54,0.311664,0.0952282,0.410527,0.182581,0.0615521,0.602849,0.279327,0.0562722
56,10,954.903,10,1046.8,2,1,0,232.424,0.307827,0.095739,0.41285,0.183584,0.0638415,0.587991,0.289803,0.0583641
57,10,929.8,10,929.8,2,2,33,232.308,0.336078,0.104501,0.359008,0.200412,0.0730826,0.528253,0.331853,0.0668112
58,10,929.8,10,929.8,1,2,0,232.192,0.279841,0.0869942,0.466306,0.166859,0.0607602,0.439359,0.444336,0.0555453
59,10,929.8,10,929.8,1,1,0,232.076,0.281357,0.0820158,0.468881,0.167746,0.0670553,0.48507,0.386575,0.0612989
60,10,923.749,10,923.749,3,2,33,231.959,0.282654,0.0777549,0.47109,0.168501,0.0747111,0.42613,0.430862,0.0682963
61,10,917.772,10,917.772,2,2,33,231.843,0.252302,0.0693874,0.420546,0.257765,0.0605007,0.345199,0.538995,0.0553051
62,10,917.772,10,918.87,3,2,9,231.728,0.205136,0.0564015,0.528883,0.209579,0.0470201,0.268376,0.641622,0.0429814
63,10,917.772,10,918.87,2,3,0,231.612,0.203646,0.0559773,0.52514,0.215237,0.049088,0.280277,0.625764,0.0448708
64,10,917.772,10,918.411,2,2,13,231.496,0.229432,0.0630491,0.465024,0.242494,0.0490366,0.280081,0.625427,0.045456
65,10,917.772,10,918.411,2,1,0,231.38,0.226517,0.062232,0.471835,0.239416,0.0485937,0.277648,0.628714,0.0450448
66,10,917.772,10,917.772,0,2,13,231.264,0.251532,0.0690864,0.413524,0.265858,0.0507546,0.24519,0.657008,0.0470471
67,10,917.772,10,928.195,0,2,9,231.149,0.267101,0.0676295,0.404948,0.260321,0.0502834,0.242991,0.660116,0.0466097
68,10,917.772,10,925.29,2,2,13,231.033,0.265519,0.0677556,0.405848,0.260877,0.0525371,0.253962,0.644803,0.048698
69,10,917.772,10,925.29,2,0,0,230.918,0.262121,0.0668703,0.413471,0.257538,0.0520217,0.251549,0.648209,0.0482195
70,10,917.772,10,925.29,1,2,0,230.802,0.28675,0.0731335,0.358381,0.281735,0.0521475,0.251488,0.648173,0.0481918
71,10,917.772,10,925.29,0,2,9,230.687,0.288163,0.0685535,0.360162,0.283122,0.0608297,0.293451,0.589505,0.0562145
72,10,917.772,10,924.627,2,2,13,230.572,0.283388,0.068994,0.362597,0.285022,0.0630361,0.304191,0.574521,0.0582525
73,10,917.772,10,924.187,0,1,13,230.456,0.279727,0.0680835,0.37085,0.28134,0.0622704,0.300591,0.579595,0.0575441
74,10,917.772,10,924.187,3,1,0,230.341,0.292585,0.0668489,0.364248,0.276317,0.0606155,0.318927,0.564443,0.0560139
75,10,916.535,10,916.535,0,1,33,230.226,0.308128,0.0703792,0.383614,0.237879,0.0640734,0.27981,0.596909,0.0592083
76,10,916.535,10,917.427,0,1,9,230.111,0.414341,0.0595587,0.324745,0.201355,0.0541672,0.390931,0.504848,0.0500536
77,10,916.535,10,958.949,1,0,9,229.996,0.401968,0.0608004,0.331628,0.205603,0.054895,0.382521,0.511859,0.0507252
78,10,916.535,10,953.008,0,2,13,229.881,0.398394,0.0691917,0.328667,0.203748,0.0639215,0.378864,0.506995,0.0502199
79,10,916.535,10,953.008,0,1,0,229.766,0.405858,0.0683165,0.324611,0.201214,0.0632458,0.374992,0.512075,0.0496867
80,10,916.535,10,925.798,0,2,13,229.651,0.35095,0.0746119,0.354634,0.219804,0.0681304,0.326493,0.551855,0.0535215
81,10,916.535,10,919.707,2,2,13,229.536,0.359174,0.0736485,0.350165,0.217013,0.0673649,0.322926,0.556792,0.0529176
82,10,916.193,10,916.193,0,1,33,229.421,0.354532,0.0726735,0.358609,0.214186,0.0666159,0.319436,0.561622,0.0523267
83,10,916.193,10,916.76,3,1,9,229.307,0.460783,0.0606954,0.299599,0.178922,0.0555918,0.431863,0.46888,0.0436652
84,10,916.193,10,967.797,2,1,9,229.192,0.457589,0.0602502,0.297496,0.184665,0.0568646,0.418652,0.47982,0.0446627
85,10,916.193,10,984.75,0,1,9,229.077,0.459368,0.06046,0.294822,0.18535,0.057998,0.406858,0.489593,0.0455508
86,10,916.193,10,984.75,3,2,9,228.963,0.445559,0.0619888,0.302373,0.190079,0.0590068,0.396331,0.498322,0.0463408
87,10,916.193,10,984.75,2,1,0,228.848,0.442995,0.0616078,0.30061,0.194788,0.0608184,0.408654,0.482767,0.0477612
88,10,916.193,10,984.75,0,2,9,228.734,0.468467,0.0651246,0.260454,0.205954,0.0663149,0.354995,0.526615,0.0520751
89,10,916.193,10,956.529,2,2,13,228.62,0.454887,0.0667734,0.267122,0.211218,0.0684306,0.366443,0.511392,0.053734
90,10,916.193,10,928.282,0,2,13,228.505,0.444904,0.0652829,0.283263,0.20655,0.0676559,0.362417,0.516804,0.0531231
91,10,914.008,10,914.008,2,1,33,228.391,0.451799,0.0644569,0.279761,0.203984,0.0668969,0.358471,0.522107,0.0525246
92,10,914.008,10,914.008,2,2,13,228.277,0.385032,0.05491,0.386247,0.173811,0.0551488,0.470959,0.430594,0.0432983
93,10,914.008,10,916.082,0,2,9,228.163,0.381004,0.0543145,0.392715,0.171966,0.0544658,0.465327,0.437447,0.0427601
94,10,914.008,10,916.082,0,2,9,228.049,0.368858,0.0553628,0.400454,0.175325,0.0557847,0.476799,0.423623,0.0437934
95,10,914.008,10,916.082,0,1,9,227.935,0.358064,0.056292,0.407335,0.178309,0.0569595,0.487049,0.411277,0.0447135
96,10,914.008,10,916.082,0,1,9,227.821,0.348467,0.0571155,0.413458,0.180959,0.0586744,0.471441,0.423827,0.0460574
97,10,914.008,10,916.082,0,1,9,227.707,0.339932,0.0578455,0.418908,0.183314,0.0603481,0.456194,0.436089,0.047369
98,10,914.008,10,916.082,2,0,9,227.593,0.332335,0.0584928,0.423764,0.185408,0.0619788,0.441325,0.44805,0.0486466
99,10,914.008,10,916.082,2,0,0,227.479,0.340053,0.0598303,0.410425,0.189692,0.0705143,0.437318,0.443984,0.0481837
100,10,914.008,10,916.082,0,0,9,227.365,0.372378,0.065495,0.354427,0.2077,0.066727,0.439109,0.445804,0.0483597
101,10,914.008,10,916.082,3,2,9,227.252,0.360753,0.0666902,0.361017,0.211539,0.075312,0.435079,0.441714,0.0478947
102,10,914.008,10,916.404,0,2,9,227.138,0.360442,0.0666101,0.360705,0.212243,0.0772555,0.446464,0.427154,0.0491263
103,10,914.008,10,916.404,0,1,9,227.024,0.349217,0.067761,0.367062,0.21596,0.0790275,0.456864,0.41386,0.0502485
104,10,914.008,10,914.684,0,1,13,226.911,0.339253,0.0687801,0.372708,0.219259,0.0811305,0.442274,0.425014,0.051581
105,10,891.912,10,891.912,2,2,33,226.797,0.348721,0.0677764,0.367393,0.216109,0.0802525,0.448176,0.420554,0.0510182
106,10,891.912,10,891.912,2,1,0,226.684,0.289722,0.0562911,0.474457,0.17953,0.0651573,0.364001,0.529424,0.0414181
107,10,891.912,10,891.912,0,2,13,226.571,0.322615,0.0626614,0.414831,0.199893,0.0700098,0.316402,0.56909,0.0444986
108,10,891.912,10,908.174,0,2,9,226.457,0.334462,0.061547,0.407608,0.196383,0.0693564,0.313544,0.573021,0.0440793
109,10,863.819,10,863.819,2,2,33,226.344,0.327068,0.0622121,0.412169,0.198551,0.071977,0.325489,0.556793,0.0457407
110,10,863.819,10,863.819,2,1,0,226.231,0.266741,0.0507203,0.520626,0.161913,0.0555397,0.251233,0.657935,0.0352917
111,10,863.819,10,863.819,0,2,13,226.118,0.300902,0.0571971,0.45927,0.182631,0.0576747,0.222116,0.683565,0.036645
112,10,863.819,10,863.819,1,2,0,226.005,0.315185,0.0560098,0.449924,0.178881,0.0573236,0.220823,0.685434,0.0364187
113,10,863.819,10,863.819,2,2,13,225.892,0.315759,0.0542814,0.450774,0.179186,0.067873,0.261532,0.627478,0.043117
114,10,863.819,10,881.67,2,2,9,225.779,0.312236,0.0536569,0.456941,0.177167,0.0672828,0.259328,0.630651,0.0427381
115,10,863.819,10,881.67,2,2,0,225.666,0.320435,0.0550466,0.442719,0.181799,0.0702028,0.270656,0.614552,0.0445889
116,10,863.819,10,882.075,0,2,9,225.553,0.353964,0.060785,0.384452,0.200799,0.0812959,0.313508,0.553566,0.0516299
117,10,863.819,10,882.075,2,1,0,225.44,0.344116,0.0616936,0.390342,0.203849,0.0840886,0.324365,0.538148,0.0533987
118,10,863.819,10,882.075,3,2,9,225.328,0.374889,0.0671875,0.335868,0.222055,0.089186,0.283202,0.570982,0.0566306
119,10,863.819,10,881.783,3,1,13,225.215,0.374641,0.0671201,0.335639,0.222599,0.0922895,0.293124,0.55599,0.0585959
120,10,863.819,10,876.341,0,2,13,225.102,0.367421,0.0658038,0.329163,0.237612,0.0898989,0.311245,0.541783,0.0570729
121,10,863.819,10,876.841,0,1,9,224.99,0.375089,0.064989,0.325192,0.23473,0.0888058,0.307537,0.547283,0.0563738
122,10,863.819,10,876.816,0,2,13,224.877,0.363498,0.0661769,0.331243,0.239083,0.0888579,0.306937,0.547803,0.0564017
123,10,862.656,10,862.656,0,2,33,224.765,0.371214,0.0653574,0.327246,0.236182,0.0877865,0.303312,0.553185,0.0557166
124,10,862.656,10,862.656,1,2,0,224.652,0.478909,0.054149,0.271213,0.195729,0.0676021,0.23363,0.655866,0.042902
125,10,862.656,10,862.656,0,1,13,224.54,0.479591,0.0528675,0.271569,0.195973,0.0792405,0.27392,0.596556,0.0502834
126,10,862.656,10,862.656,0,1,13,224.428,0.485534,0.0522497,0.268483,0.193734,0.0771017,0.293288,0.580689,0.0489218
127,10,862.656,10,892.629,0,1,9,224.316,0.491365,0.0516436,0.265455,0.191536,0.0751021,0.311391,0.565858,0.0476487
128,10,862.656,10,892.629,0,3,0,224.204,0.476583,0.0531301,0.273186,0.197101,0.0751895,0.310366,0.566745,0.0476997
129,10,862.656,10,953.596,2,3,9,224.091,0.416668,0.059196,0.304475,0.219662,0.0751719,0.310382,0.566841,0.0476054
130,10,857.664,10,857.664,3,2,33,223.979,0.419473,0.0595712,0.299844,0.221112,0.074436,0.30743,0.561519,0.0566147
131,10,857.664,10,896.289,2,1,9,223.867,0.366479,0.052025,0.261946,0.31955,0.057233,0.236447,0.662792,0.0435281
