iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,14,1303.31,14,1303.31,2,1,33,217.179,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,12,1502.98,12,1502.98,1,1,33,217.07,0.21814,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814
2,0,12,1502.98,12,1502.98,2,3,0,216.962,0.191272,0.31441,0.303045,0.191272,0.182242,0.453275,0.182242,0.182242
3,0,12,1502.98,12,1548.63,1,0,9,216.853,0.202717,0.333256,0.26131,0.202717,0.186282,0.463407,0.186282,0.16403
4,0,12,1502.98,12,1515.93,2,1,13,216.745,0.204722,0.32665,0.263907,0.204722,0.194419,0.458811,0.1844,0.162369
5,0,12,1405.78,12,1405.78,3,2,33,216.636,0.200755,0.32035,0.278141,0.200755,0.190668,0.46926,0.180841,0.159231
6,0,12,1405.78,12,1405.78,1,1,0,216.528,0.177721,0.283622,0.246245,0.292412,0.168945,0.41587,0.274101,0.141084
7,0,12,1405.78,12,1464.94,3,3,9,216.42,0.187669,0.243474,0.260046,0.308811,0.184002,0.363787,0.298559,0.153653
8,0,12,1405.78,12,1426.75,2,1,13,216.311,0.189386,0.245715,0.262442,0.302457,0.182507,0.360881,0.296162,0.16045
9,0,12,1244.68,12,1244.68,2,2,33,216.203,0.186099,0.241462,0.275206,0.297234,0.179484,0.371443,0.291285,0.157788
10,0,12,1244.68,12,1254.15,2,2,9,216.095,0.160362,0.208079,0.375407,0.256152,0.152793,0.316251,0.396637,0.13432
11,0,12,1244.68,12,1400.7,1,2,9,215.987,0.162567,0.210951,0.366785,0.259698,0.1552,0.321279,0.387089,0.136432
12,0,12,1244.68,12,1384.41,3,2,13,215.879,0.161896,0.214122,0.365331,0.258651,0.157538,0.326166,0.377813,0.138484
13,0,12,1244.68,12,1361.87,3,1,13,215.771,0.158536,0.209689,0.357807,0.273969,0.155032,0.321026,0.387664,0.136278
14,0,12,1244.68,12,1368.18,3,2,9,215.663,0.155406,0.205561,0.3508,0.288234,0.152015,0.334172,0.38019,0.133622
15,0,12,1244.68,12,1245.31,2,0,13,215.556,0.156135,0.206537,0.352503,0.284825,0.154267,0.339174,0.370962,0.135598
16,0,12,1244.68,12,1245.31,3,0,0,215.448,0.153687,0.20331,0.362608,0.280394,0.171886,0.332115,0.363248,0.132751
17,0,11,1283.58,11,1283.58,2,1,33,215.34,0.161591,0.213778,0.381322,0.243309,0.152273,0.339988,0.371866,0.135873
18,0,11,1283.58,11,1283.58,2,1,0,215.232,0.133155,0.176169,0.490167,0.200509,0.127485,0.447376,0.311387,0.113752
19,0,11,1283.58,11,1283.58,2,1,0,215.125,0.147843,0.195612,0.4339,0.222645,0.140182,0.392276,0.342462,0.12508
20,0,11,1188.42,11,1188.42,2,2,33,215.017,0.161824,0.214123,0.380333,0.24372,0.152045,0.340786,0.371508,0.135661
21,0,11,1188.42,11,1250.45,1,2,9,214.91,0.133385,0.176502,0.489209,0.200904,0.125927,0.282293,0.479424,0.112355
22,0,11,1144.89,11,1144.89,2,1,33,214.802,0.132025,0.184754,0.484348,0.198873,0.128776,0.288725,0.467606,0.114894
23,0,11,1144.89,11,1336.46,1,1,9,214.695,0.104367,0.146059,0.592352,0.157223,0.109146,0.397043,0.396432,0.0973784
24,0,11,1144.89,11,1336.46,2,1,0,214.587,0.103005,0.156985,0.584826,0.155184,0.111137,0.385943,0.403767,0.0991523
25,0,11,1144.89,11,1280.81,0,1,13,214.48,0.117403,0.178943,0.526764,0.17689,0.120406,0.334619,0.437555,0.107419
26,0,11,1144.89,11,1199.37,2,2,13,214.373,0.137401,0.174866,0.514874,0.172859,0.117921,0.348245,0.428634,0.1052
27,0,11,1144.89,11,1183.75,2,2,13,214.266,0.135239,0.172122,0.522493,0.170146,0.11619,0.343207,0.43695,0.103653
28,0,11,1144.89,11,1252.33,2,1,9,214.159,0.133121,0.169435,0.529954,0.16749,0.114486,0.338246,0.445139,0.10213
29,0,11,1144.89,11,1252.33,1,1,0,214.052,0.136728,0.174034,0.517203,0.172035,0.115257,0.333664,0.448262,0.102816
30,0,11,1144.89,11,1290.87,1,0,9,213.945,0.139505,0.157106,0.52785,0.175538,0.12264,0.290856,0.477104,0.1094
31,0,11,1144.89,11,1290.87,1,1,0,213.838,0.137893,0.166698,0.521891,0.173518,0.132383,0.287618,0.471839,0.10816
32,0,11,1144.89,11,1245.23,0,2,13,213.731,0.140465,0.151007,0.531765,0.176762,0.138935,0.252239,0.495317,0.113509
33,0,11,1144.89,11,1245.23,2,3,0,213.624,0.161338,0.147316,0.518898,0.172447,0.136681,0.248176,0.50348,0.111663
34,0,11,1144.89,11,1245.23,2,0,0,213.517,0.180707,0.164999,0.461141,0.193153,0.137833,0.250298,0.507857,0.104012
35,0,11,1144.89,11,1245.23,2,2,0,213.41,0.199366,0.182032,0.405502,0.213099,0.126401,0.253601,0.514631,0.105366
36,0,11,1144.89,11,1180.25,2,1,13,213.303,0.216904,0.198042,0.353205,0.231849,0.141328,0.283588,0.457279,0.117804
37,0,11,1144.89,11,1155.94,2,2,13,213.197,0.213519,0.194948,0.363299,0.228234,0.137872,0.301004,0.446203,0.11492
38,0,11,1144.89,11,1153.61,2,2,13,213.09,0.210161,0.191878,0.373313,0.224647,0.135607,0.296104,0.455263,0.113027
39,0,11,1111.11,11,1111.11,3,2,33,212.984,0.206833,0.188836,0.383239,0.221092,0.133378,0.291283,0.464174,0.111165
40,0,11,1063.01,11,1063.01,2,2,33,212.877,0.18091,0.165166,0.335249,0.318675,0.106236,0.232043,0.573181,0.0885402
41,0,11,1053.93,11,1053.93,0,2,33,212.771,0.152311,0.139053,0.440309,0.268327,0.0812278,0.177448,0.673629,0.0676954
42,0,11,1053.93,11,1053.93,2,3,0,212.664,0.235988,0.125307,0.396872,0.241833,0.0600296,0.131159,0.758784,0.0500269
43,0,11,1045.29,11,1045.29,2,2,33,212.558,0.256922,0.136406,0.343385,0.263287,0.059948,0.131002,0.758137,0.0509136
44,0,11,1043.08,11,1043.08,2,1,33,212.452,0.215886,0.114604,0.448276,0.221235,0.0431896,0.0943951,0.825736,0.0366796
45,0,11,1031.79,11,1031.79,3,2,33,212.346,0.173797,0.0922492,0.555849,0.178104,0.0399216,0.162469,0.763706,0.0339031
46,0,11,1021.36,11,1021.36,3,2,33,212.239,0.154246,0.0818613,0.493434,0.270459,0.0288935,0.117621,0.828948,0.0245368
