iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,13,1720.34,13,1720.34,0,3,33,258.034,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,13,1607.74,13,1607.74,0,1,33,257.905,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,12,1378.67,12,1378.67,0,0,33,257.776,0.453275,0.182242,0.182242,0.182242,0.191272,0.31441,0.191272,0.303045
3,12,1336.08,12,1336.08,0,0,33,257.647,0.563354,0.145549,0.145549,0.145549,0.280538,0.279713,0.170148,0.269601
4,11,1291.39,11,1291.39,0,1,33,257.518,0.6656,0.111467,0.111467,0.111467,0.379564,0.24122,0.146718,0.232498
5,11,1270.12,11,1270.12,0,1,33,257.389,0.752766,0.0824112,0.0824112,0.0824112,0.329718,0.340911,0.127426,0.201945
6,11,1240.77,11,1240.77,0,3,33,257.261,0.822031,0.0593231,0.0593231,0.0593231,0.277343,0.445641,0.107165,0.169851
7,11,1240.77,11,1292.5,0,0,9,257.132,0.874215,0.0419284,0.0419284,0.0419284,0.248003,0.398534,0.0958093,0.257654
8,11,1240.77,11,1304.72,0,3,9,257.003,0.86513,0.0449567,0.0449567,0.0449567,0.247792,0.398672,0.0958152,0.257721
9,11,1240.77,11,1365.48,2,0,9,256.875,0.855693,0.0481024,0.0481024,0.0481024,0.2481,0.399206,0.0959162,0.256777
10,11,1240.77,11,1366.22,0,2,9,256.747,0.846242,0.0475438,0.0586708,0.0475438,0.24791,0.399334,0.0959195,0.256837
11,10,1262.04,10,1262.04,0,1,33,256.618,0.835943,0.0507275,0.0626023,0.0507275,0.245581,0.39562,0.104372,0.254426
12,10,1262.04,10,1262.04,0,0,0,256.49,0.884315,0.03577,0.0441452,0.03577,0.202265,0.502236,0.0859481,0.209551
13,10,1262.04,10,1262.04,0,1,0,256.362,0.854443,0.0450058,0.0555459,0.0450058,0.179602,0.516547,0.088366,0.215485
14,10,1262.04,10,1262.04,3,0,0,256.233,0.81921,0.0558986,0.0689926,0.0558986,0.201625,0.457272,0.0991873,0.241916
15,10,1262.04,10,1262.04,1,3,0,256.105,0.818632,0.0558291,0.0689098,0.056629,0.178373,0.470625,0.102053,0.248949
16,10,1262.04,10,1262.04,0,2,0,255.977,0.818055,0.0565589,0.0688272,0.0565589,0.185554,0.489667,0.106149,0.218629
17,10,1262.04,10,1262.04,0,0,0,255.849,0.777185,0.0692627,0.0842898,0.0692627,0.187068,0.493758,0.0987538,0.22042
18,10,1262.04,10,1262.04,0,1,0,255.721,0.731144,0.0835734,0.101709,0.0835734,0.167228,0.505851,0.10114,0.225782
19,10,1262.04,10,1262.04,2,1,0,255.593,0.680576,0.0992909,0.120842,0.0992909,0.186877,0.447785,0.113012,0.252326
20,10,1262.04,10,1262.04,2,3,0,255.466,0.686005,0.100044,0.113906,0.100044,0.205686,0.392199,0.124375,0.27774
21,10,1253.76,10,1253.76,0,1,33,255.338,0.69067,0.100686,0.107958,0.100686,0.216037,0.411989,0.130621,0.241354
22,10,1253.76,10,1253.76,0,3,0,255.21,0.773268,0.0738002,0.0791314,0.0738002,0.17607,0.520779,0.106445,0.196707
23,10,1253.76,10,1253.76,2,3,0,255.083,0.726934,0.0888814,0.0953034,0.0888814,0.180554,0.534157,0.109145,0.176144
24,10,1253.76,10,1253.76,0,0,0,254.955,0.729747,0.0891879,0.0918772,0.0891879,0.184264,0.545251,0.111376,0.159109
25,10,1253.76,10,1253.76,0,0,0,254.828,0.679271,0.105846,0.109038,0.105846,0.166256,0.557339,0.113809,0.162596
26,10,1253.76,10,1445.93,1,1,9,254.7,0.62534,0.123643,0.127373,0.123643,0.151272,0.567407,0.115828,0.165493
27,10,1253.76,10,1445.93,0,1,0,254.573,0.616611,0.135955,0.125555,0.121878,0.155743,0.554626,0.119245,0.170387
28,10,1253.76,10,1441.14,3,0,13,254.446,0.560124,0.155988,0.144054,0.139834,0.17594,0.496872,0.134702,0.192487
29,10,1253.76,10,1441.14,3,1,0,254.318,0.545946,0.152001,0.140369,0.161684,0.196799,0.484337,0.131269,0.187595
30,10,1253.76,10,1441.14,0,1,0,254.191,0.55516,0.154527,0.1427,0.147613,0.218309,0.427988,0.145605,0.208098
31,10,1253.76,10,1441.14,1,1,0,254.064,0.498127,0.174341,0.160994,0.166538,0.238732,0.37449,0.159214,0.227563
32,10,1253.76,10,1472.05,3,3,9,253.937,0.508179,0.157752,0.164206,0.169862,0.257683,0.324852,0.171839,0.245625
33,10,1253.76,10,1472.05,0,3,0,253.81,0.502415,0.155926,0.162307,0.179353,0.258012,0.325281,0.172044,0.244663
34,10,1253.76,10,1459.07,1,0,13,253.683,0.446464,0.173457,0.180556,0.199523,0.269185,0.339383,0.179479,0.211953
35,10,1253.76,10,1459.07,1,2,0,253.556,0.435504,0.19381,0.176092,0.194594,0.283295,0.33285,0.176002,0.207853
36,10,1253.76,10,1459.07,0,3,0,253.43,0.446817,0.172933,0.180634,0.199616,0.290453,0.341271,0.155184,0.213092
37,10,1253.76,10,1459.07,1,3,0,253.303,0.393208,0.189689,0.198138,0.218965,0.300324,0.35288,0.160438,0.186358
38,10,1253.76,10,1459.07,0,0,0,253.176,0.40345,0.168637,0.203271,0.224642,0.30837,0.362347,0.164716,0.164567
39,10,1246.42,10,1246.42,2,0,33,253.05,0.352714,0.182973,0.22056,0.243753,0.267729,0.383668,0.174381,0.174222
40,10,1246.42,10,1360.76,2,1,9,252.923,0.308547,0.16004,0.318198,0.213215,0.372963,0.328556,0.149308,0.149173
41,10,1246.42,10,1360.76,1,0,0,252.797,0.31159,0.161597,0.311511,0.215301,0.375802,0.323501,0.150417,0.15028
42,10,1246.42,10,1340.45,3,1,13,252.67,0.318608,0.14273,0.318528,0.220134,0.326388,0.349136,0.162312,0.162164
43,10,1246.42,10,1340.45,2,0,0,252.544,0.312354,0.139906,0.312275,0.235464,0.320899,0.360125,0.15956,0.159415
44,10,1219.86,10,1219.86,2,2,33,252.418,0.332185,0.148764,0.268651,0.250399,0.278208,0.382794,0.169576,0.169422
45,10,1183.94,10,1183.94,2,2,33,252.291,0.285546,0.127857,0.371367,0.215231,0.248602,0.342079,0.257941,0.151377
46,10,1171.27,10,1171.27,0,2,33,252.165,0.23593,0.105624,0.480624,0.177823,0.214593,0.295302,0.359448,0.130656
47,10,1169.91,10,1169.91,3,2,33,252.039,0.3398,0.0912455,0.415323,0.153632,0.178445,0.245574,0.467345,0.108636
48,10,1169.91,10,1176.42,3,0,9,251.913,0.306184,0.0821971,0.374251,0.237368,0.14196,0.195377,0.576247,0.086416
49,10,1169.91,10,1176.42,2,2,0,251.787,0.306131,0.0821612,0.374201,0.237507,0.152573,0.192935,0.56917,0.0853222
50,10,1169.91,10,1176.42,2,0,0,251.661,0.331267,0.088884,0.322853,0.256996,0.173394,0.219274,0.510378,0.0969544
51,10,1169.61,10,1169.61,0,2,33,251.535,0.353841,0.0949158,0.276749,0.274494,0.156246,0.223804,0.521009,0.0989411
52,10,1169.61,10,1169.61,0,0,0,251.41,0.460622,0.079216,0.231022,0.229139,0.121725,0.174369,0.626832,0.0770739
53,10,1167.87,10,1167.87,0,2,33,251.284,0.403905,0.0875298,0.255323,0.253242,0.113668,0.175939,0.632638,0.0777551
54,10,1161.24,10,1161.24,0,2,33,251.158,0.512774,0.0715307,0.208699,0.206997,0.0850695,0.131685,0.725058,0.0581878
55,10,1161.24,10,1161.24,0,1,0,251.033,0.618409,0.0560119,0.163456,0.162123,0.0618213,0.0957057,0.80019,0.0422827
56,10,1157.53,10,1157.53,0,3,33,250.907,0.55937,0.0646663,0.188752,0.187212,0.0620621,0.0917752,0.803719,0.0424442
57,10,1157.53,10,1157.53,1,2,0,250.782,0.660779,0.0497745,0.145316,0.14413,0.0594619,0.087937,0.77044,0.0821613
58,10,1157.53,10,1286.9,1,2,9,250.656,0.660511,0.0502476,0.145213,0.144028,0.0720865,0.106615,0.721686,0.0996117
59,10,1157.53,10,1286.9,0,2,0,250.531,0.653658,0.0601895,0.143663,0.14249,0.0758203,0.112147,0.707255,0.104778
60,10,1157.53,10,1286.9,1,2,0,250.406,0.595592,0.0702706,0.167754,0.166384,0.0899668,0.133081,0.652617,0.124335
61,10,1157.53,10,1436.85,1,1,9,250.281,0.596886,0.0683347,0.168076,0.166703,0.104927,0.155223,0.59483,0.14502
62,10,1157.53,10,1436.85,2,2,0,250.156,0.59017,0.0789014,0.166143,0.164786,0.103657,0.16523,0.587838,0.143275
63,10,1157.53,10,1436.85,2,1,0,250.03,0.601245,0.0803497,0.15057,0.167835,0.11863,0.189113,0.528277,0.16398
64,10,1157.53,10,1436.85,2,2,0,249.905,0.610485,0.0815516,0.137593,0.170371,0.1215,0.169321,0.54122,0.167958
65,10,1157.53,10,1436.85,0,3,0,249.78,0.618234,0.0825535,0.126723,0.172489,0.137164,0.191163,0.482048,0.189624
66,10,1157.53,10,1506.85,0,2,9,249.656,0.559389,0.0952693,0.146254,0.199087,0.140612,0.195981,0.494288,0.16912
67,10,1157.53,10,1506.85,3,2,0,249.531,0.545501,0.0982628,0.150863,0.205373,0.144083,0.200833,0.481783,0.173301
68,10,1157.53,10,1506.85,0,1,0,249.406,0.56061,0.10095,0.155001,0.183439,0.160011,0.223048,0.424475,0.192466
69,10,1157.53,10,1506.85,0,3,0,249.281,0.501519,0.114517,0.175848,0.208117,0.16554,0.196104,0.439231,0.199125
