iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,11,1942.92,11,1942.92,1,1,33,305.035,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,9,1914.71,9,1914.71,1,0,33,304.882,0.21814,0.345581,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814
2,0,6,1735.75,6,1735.75,1,2,33,304.73,0.182242,0.453275,0.182242,0.182242,0.31441,0.303045,0.191272,0.191272
3,0,6,1659,6,1659,0,1,33,304.578,0.145549,0.563354,0.145549,0.145549,0.279713,0.269601,0.280538,0.170148
4,0,6,1376.75,6,1376.75,2,2,33,304.425,0.231215,0.506919,0.130933,0.130933,0.242168,0.367655,0.242883,0.147294
5,0,6,1354.65,6,1354.65,2,3,33,304.273,0.210129,0.460763,0.210129,0.118979,0.210384,0.319428,0.342239,0.12795
6,0,5,1730.83,5,1730.83,1,1,33,304.121,0.184234,0.404044,0.307417,0.104305,0.192749,0.292677,0.313582,0.200993
7,0,5,1548.42,5,1548.42,3,2,33,303.969,0.151085,0.511257,0.25213,0.0855276,0.16539,0.393047,0.269098,0.172465
8,0,5,1544.4,5,1544.4,2,1,33,303.817,0.141064,0.477463,0.235431,0.146043,0.142313,0.338264,0.371021,0.148402
9,0,5,1495.84,5,1495.84,0,1,33,303.665,0.122531,0.414836,0.335776,0.126857,0.11983,0.442746,0.312466,0.124958
10,0,5,1470.5,5,1470.5,3,1,33,303.513,0.194386,0.380884,0.308282,0.116447,0.0970605,0.548583,0.253141,0.101215
11,0,5,1464.95,5,1464.95,0,1,33,303.362,0.179292,0.351356,0.28437,0.184982,0.0756109,0.648304,0.197237,0.0788482
12,0,5,1450.68,5,1450.68,0,1,33,303.21,0.263348,0.315384,0.255246,0.166022,0.0569687,0.734987,0.148636,0.0594083
13,0,5,1450.68,5,1453.33,3,1,9,303.058,0.357736,0.274985,0.222541,0.144737,0.0418223,0.805426,0.109138,0.0436136
14,0,5,1450.68,5,1453.33,2,0,0,302.907,0.356221,0.273807,0.221578,0.148394,0.0448867,0.791146,0.117158,0.0468096
15,0,5,1444.76,5,1444.76,3,2,33,302.755,0.370742,0.284953,0.189889,0.154416,0.0456877,0.790542,0.117023,0.0467474
16,0,5,1444.76,5,1478.16,0,1,9,302.604,0.336387,0.258534,0.17227,0.232809,0.0417789,0.72332,0.192153,0.0427482
17,0,5,1444.76,5,1478.16,1,1,0,302.453,0.32289,0.2638,0.175764,0.237546,0.0444521,0.705554,0.204511,0.0454836
18,0,5,1444.76,5,1478.16,1,1,0,302.301,0.340681,0.223273,0.185426,0.250619,0.0532126,0.64745,0.24489,0.0544476
19,0,5,1444.76,5,1478.16,1,1,0,302.15,0.354962,0.190754,0.193175,0.261109,0.0624896,0.585899,0.287671,0.0639403
20,0,5,1444.76,5,1478.16,1,2,0,301.999,0.366415,0.164685,0.199384,0.269517,0.0719932,0.522819,0.331523,0.0736648
21,0,5,1414.39,5,1414.39,3,1,33,301.848,0.375625,0.14373,0.20437,0.276274,0.0766896,0.557146,0.287694,0.0784706
22,0,5,1414.39,5,1426.34,3,2,9,301.697,0.324328,0.124078,0.176439,0.375155,0.0597057,0.655162,0.224039,0.0610925
23,0,5,1374.34,5,1374.34,0,1,33,301.546,0.331934,0.126964,0.180555,0.360547,0.0592932,0.650948,0.229088,0.0606707
24,0,5,1374.34,5,1396.03,0,1,9,301.396,0.432787,0.107783,0.153289,0.306142,0.0447666,0.736417,0.173009,0.0458069
25,0,5,1374.34,5,1384.12,0,1,13,301.245,0.416062,0.110946,0.157799,0.315193,0.0476538,0.719367,0.184217,0.0487614
26,0,5,1374.34,5,1384.06,3,1,13,301.094,0.419294,0.110318,0.156916,0.313472,0.0477822,0.718561,0.184764,0.048893
27,0,5,1374.34,5,1445.06,3,2,9,300.944,0.413765,0.108834,0.154816,0.322585,0.0479079,0.717771,0.1853,0.0490218
28,0,5,1374.34,5,1474.15,3,1,9,300.793,0.419446,0.110299,0.156911,0.313344,0.0474288,0.710978,0.193061,0.0485318
29,0,5,1374.34,5,1464.27,0,2,13,300.643,0.424489,0.111595,0.158767,0.305149,0.0503117,0.693353,0.204853,0.051482
30,0,5,1374.34,5,1462.97,0,1,13,300.493,0.427679,0.110962,0.157878,0.303481,0.0490166,0.67586,0.224967,0.050157
31,0,5,1374.34,5,1664.06,1,2,9,300.342,0.430813,0.110341,0.157004,0.301841,0.0490784,0.675382,0.225319,0.0502205
32,0,5,1374.34,5,1616.89,3,2,13,300.192,0.427524,0.117186,0.155774,0.299516,0.0487588,0.671336,0.230012,0.0498937
33,0,4,1463.62,4,1463.62,0,1,33,300.042,0.421355,0.115465,0.153496,0.309684,0.0475317,0.654783,0.249047,0.0486382
34,0,4,1458.98,4,1458.98,3,2,33,299.892,0.524495,0.0948725,0.126128,0.254504,0.0359296,0.738985,0.188319,0.0367662
35,0,4,1444.21,4,1444.21,3,1,33,299.742,0.453577,0.0820165,0.109043,0.355363,0.0317431,0.653274,0.282501,0.0324824
36,0,4,1432.14,4,1432.14,3,1,33,299.592,0.380645,0.0688053,0.0914834,0.459066,0.0241454,0.736168,0.214979,0.0247079
37,0,4,1432.14,4,1432.14,0,1,0,299.442,0.309962,0.0560094,0.0744742,0.559555,0.0179362,0.803945,0.159765,0.0183541
38,0,4,1432.14,4,1432.14,3,1,0,299.293,0.266794,0.0594907,0.0791077,0.594608,0.0224383,0.754647,0.199954,0.0229612
39,0,4,1389.23,4,1389.23,2,1,33,299.143,0.310423,0.0691985,0.0920219,0.528357,0.0275354,0.698804,0.245483,0.0281772
40,0,4,1385.38,4,1385.38,3,1,33,298.993,0.289675,0.0645541,0.152675,0.493095,0.0206621,0.773907,0.184287,0.0211438
41,0,4,1374.32,4,1374.32,3,1,33,298.844,0.232994,0.0519071,0.122785,0.592314,0.0151961,0.833659,0.135595,0.0155504
42,0,4,1374.32,4,1374.32,3,1,0,298.695,0.181274,0.0403727,0.0955172,0.682836,0.0110248,0.879276,0.0984171,0.0112819
43,0,4,1368.95,4,1368.95,3,1,33,298.545,0.217585,0.0484451,0.114635,0.619335,0.0142642,0.843748,0.127391,0.0145969
44,0,4,1368.95,4,1368.95,3,1,0,298.396,0.167834,0.0373568,0.0884124,0.706397,0.0103264,0.886842,0.092264,0.0105674
45,0,4,1368.95,4,1368.95,3,3,0,298.247,0.203154,0.045205,0.107005,0.644635,0.0134123,0.852974,0.119888,0.0137253
46,0,4,1358.69,4,1358.69,3,1,33,298.098,0.240694,0.0535421,0.126762,0.579002,0.0133792,0.851575,0.119644,0.0154017
47,0,4,1358.69,4,1358.69,3,1,0,297.949,0.188014,0.0418109,0.0990052,0.671169,0.00967122,0.892672,0.0865233,0.0111335
48,0,4,1347.57,4,1347.57,3,1,33,297.8,0.224795,0.0499753,0.118358,0.606871,0.0126029,0.860087,0.112801,0.0145089
49,0,4,1346.27,4,1346.27,3,1,33,297.651,0.17402,0.0386756,0.0916126,0.695691,0.00909473,0.898998,0.0814371,0.0104704
50,0,4,1346.27,4,1346.27,3,1,0,297.502,0.131178,0.0291453,0.0690496,0.770627,0.00652527,0.927507,0.058455,0.00751252
51,0,4,1346.27,4,1346.27,0,1,9,297.353,0.162684,0.0361344,0.0856227,0.715559,0.00867303,0.903612,0.0777292,0.00998552
52,0,4,1342.49,4,1342.49,3,1,33,297.204,0.16902,0.0358421,0.0849446,0.710194,0.00968256,0.892354,0.0868149,0.0111481
53,0,4,1332.27,4,1332.27,3,1,33,297.056,0.126923,0.0269067,0.063779,0.782392,0.00695089,0.922696,0.0623498,0.00800322
54,0,4,1332.27,4,1332.27,3,1,0,296.907,0.0935445,0.0198246,0.047,0.839631,0.00497595,0.944641,0.0446541,0.00572945
55,0,4,1332.27,4,1332.27,3,2,0,296.759,0.119462,0.0253094,0.0600136,0.795215,0.00669073,0.925536,0.0600688,0.0077041
56,0,4,1332.27,4,1332.27,0,1,9,296.61,0.149704,0.0317066,0.0751955,0.743394,0.00669935,0.927643,0.0579432,0.00771425
57,0,4,1332.27,4,1332.27,3,1,0,296.462,0.156772,0.0314252,0.074541,0.737261,0.00754159,0.918518,0.0652561,0.00868433
58,0,4,1323.79,4,1323.79,2,1,33,296.314,0.19216,0.0385064,0.0913535,0.67798,0.00996737,0.892271,0.0862831,0.011478
