iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,9,1231.11,9,1231.11,3,1,33,214.254,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,9,1149.04,9,1149.04,3,0,33,214.147,0.21814,0.21814,0.21814,0.345581,0.21814,0.345581,0.21814,0.21814
2,8,906.949,8,906.949,3,2,33,214.04,0.182242,0.182242,0.182242,0.453275,0.31441,0.303045,0.191272,0.191272
3,7,851.433,7,851.433,3,3,33,213.933,0.145549,0.145549,0.145549,0.563354,0.279713,0.269601,0.280538,0.170148
4,7,829.638,7,829.638,3,2,33,213.826,0.111467,0.111467,0.111467,0.6656,0.251891,0.242782,0.252634,0.252693
5,7,821.558,7,821.558,3,1,33,213.719,0.0824112,0.0824112,0.0824112,0.752766,0.22023,0.212265,0.346573,0.220932
6,7,821.558,7,821.558,3,2,13,213.612,0.0593231,0.0593231,0.0593231,0.822031,0.19413,0.305593,0.305528,0.194749
7,7,820.143,7,820.143,3,3,33,213.505,0.0589329,0.0589329,0.0589329,0.823201,0.191664,0.301738,0.314324,0.192275
8,7,813.612,7,813.612,3,1,33,213.399,0.0416376,0.0416376,0.0416376,0.875087,0.170876,0.269036,0.280261,0.279827
9,7,802.168,7,802.168,3,0,33,213.292,0.0290955,0.0290955,0.0290955,0.912714,0.14847,0.364836,0.243536,0.243159
10,7,795.273,7,795.273,3,3,33,213.185,0.0202197,0.0202197,0.0202197,0.939341,0.227254,0.331096,0.220996,0.220654
11,7,793.246,7,793.246,0,2,33,213.079,0.0140306,0.0140306,0.0140306,0.957908,0.200453,0.292069,0.194931,0.312547
12,7,785.718,7,785.718,3,2,33,212.972,0.0306452,0.0137828,0.0137828,0.941789,0.179003,0.260835,0.281036,0.279127
13,7,784.777,7,784.777,3,1,33,212.866,0.0214038,0.00962491,0.00962491,0.959346,0.155407,0.22647,0.375767,0.242355
14,7,777.484,7,777.484,3,2,33,212.759,0.0149727,0.00673188,0.00673188,0.971564,0.136635,0.319832,0.330434,0.213099
15,7,768.175,7,768.175,3,2,33,212.653,0.0105083,0.00472388,0.00472388,0.980044,0.116355,0.272408,0.42975,0.181486
16,7,765.534,7,765.534,3,2,33,212.547,0.00740751,0.00332943,0.00332943,0.985934,0.0952781,0.223101,0.532997,0.148624
17,6,729.98,6,729.98,3,2,33,212.44,0.00524848,0.00235864,0.00235864,0.990034,0.0751523,0.176005,0.631603,0.11724
18,6,722.966,6,722.966,3,2,33,212.334,0.00373945,0.00168022,0.00168022,0.9929,0.0573775,0.134399,0.718704,0.0895189
19,6,722.952,6,722.952,3,2,33,212.228,0.00267983,0.00120392,0.00120392,0.994912,0.0426866,0.100005,0.790704,0.0666045
20,6,721.366,6,721.366,3,2,33,212.122,0.00193193,0.000867784,0.000867784,0.996332,0.0311649,0.0730247,0.847179,0.0486314
21,5,694.885,5,694.885,3,2,33,212.016,0.00140115,0.000629266,0.000629266,0.99734,0.0224726,0.052666,0.889791,0.0350705
22,5,694.885,5,694.885,3,2,13,211.91,0.00102231,0.000459054,0.000459054,0.99806,0.0160892,0.0377126,0.921087,0.025111
23,5,694.885,5,694.885,3,2,13,211.804,0.00112069,0.000503149,0.000503149,0.997873,0.0166972,0.0391444,0.918096,0.0260622
24,5,694.885,5,694.885,3,2,13,211.698,0.00122627,0.000550462,0.000550462,0.997673,0.0173133,0.0405956,0.915065,0.0270262
25,5,677.861,5,677.861,3,2,33,211.592,0.00133937,0.000601135,0.000601135,0.997458,0.0179369,0.0420651,0.911996,0.0280022
26,5,677.861,5,679.486,3,2,9,211.486,0.00097773,0.000438754,0.000438754,0.998145,0.0128067,0.0300389,0.93716,0.0199949
27,5,674.217,5,674.217,3,2,33,211.38,0.00116239,0.000521535,0.000521535,0.997795,0.0143995,0.0337807,0.929336,0.0224837
28,5,674.217,5,674.217,3,2,13,211.275,0.000850691,0.000381623,0.000381623,0.998386,0.0102696,0.0240963,0.949597,0.0160367
29,5,674.217,5,674.217,3,2,13,211.169,0.000935934,0.000419796,0.000419796,0.998224,0.0107662,0.0252657,0.947155,0.0168136
30,5,668.884,5,668.884,3,2,33,211.064,0.00102775,0.000460904,0.000460904,0.99805,0.0112747,0.0264636,0.944652,0.0176093
31,5,668.884,5,668.884,3,2,13,210.958,0.00075374,0.000337968,0.000337968,0.99857,0.00804102,0.0188768,0.960522,0.0125599
32,5,668.884,5,668.884,3,2,13,210.853,0.000831251,0.000372663,0.000372663,0.998423,0.0084754,0.0199,0.958385,0.0132396
33,5,668.884,5,668.884,3,2,13,210.747,0.000914935,0.000410114,0.000410114,0.998265,0.00892283,0.0209541,0.956183,0.0139398
34,5,668.884,5,668.943,3,2,9,210.642,0.00100511,0.000450462,0.000450462,0.998094,0.00938314,0.0220389,0.953918,0.0146602
35,5,668.884,5,668.943,3,2,9,210.536,0.00119434,0.000535184,0.000535184,0.997735,0.0106398,0.0249947,0.94774,0.0166251
36,5,668.884,5,668.943,3,0,9,210.431,0.00141428,0.000633635,0.000633635,0.997318,0.0120247,0.028253,0.940931,0.0187908
37,5,668.884,5,668.943,3,1,9,210.326,0.001669,0.00074764,0.00074764,0.996836,0.016281,0.0281126,0.936911,0.0186959
38,5,668.884,5,676.964,3,2,9,210.221,0.00196301,0.000879201,0.000879201,0.996279,0.0161553,0.034861,0.930432,0.0185521
39,5,668.884,5,676.964,3,2,9,210.116,0.0023012,0.0010305,0.0010305,0.995638,0.0181739,0.0392228,0.921733,0.0208707
40,5,668.884,5,676.964,3,2,9,210.011,0.0026889,0.00120393,0.00120393,0.994903,0.0203741,0.0439781,0.91225,0.023398
