iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,11,1383.06,11,1383.06,2,3,33,261.56,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,11,1372.39,11,1372.39,3,1,33,261.429,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581
2,0,11,1347.74,11,1347.74,3,2,33,261.298,0.191272,0.191272,0.303045,0.31441,0.191272,0.31441,0.191272,0.303045
3,0,11,1347.74,11,1356.22,3,3,9,261.168,0.162243,0.162243,0.257076,0.418438,0.170148,0.279713,0.280538,0.269601
4,0,11,1313.81,11,1313.81,3,3,33,261.037,0.164863,0.164863,0.261252,0.409022,0.171321,0.28167,0.282502,0.264507
5,0,11,1299.07,11,1299.07,2,2,33,260.907,0.13429,0.13429,0.212824,0.518595,0.148543,0.244245,0.244966,0.362247
6,0,11,1271.46,11,1271.46,2,1,33,260.776,0.117155,0.117155,0.313143,0.452546,0.128968,0.21208,0.344385,0.314567
7,0,11,1269.83,11,1269.83,3,0,33,260.646,0.0985885,0.0985885,0.421894,0.380929,0.11372,0.305126,0.303728,0.277425
8,0,11,1269.83,11,1269.92,3,0,9,260.515,0.0813481,0.0813481,0.348218,0.489086,0.180381,0.282178,0.280885,0.256556
9,0,11,1269.83,11,1289.97,3,0,9,260.385,0.0835481,0.0835481,0.357739,0.475165,0.181105,0.281931,0.280638,0.256326
10,0,11,1269.83,11,1282.23,2,1,13,260.255,0.0856976,0.0856976,0.36705,0.461555,0.181757,0.281708,0.280416,0.256119
11,0,10,1223.88,10,1223.88,2,2,33,260.125,0.0841128,0.0841128,0.378602,0.453172,0.17966,0.289956,0.277204,0.25318
12,0,10,1156.54,10,1156.54,3,2,33,259.995,0.069356,0.069356,0.487495,0.373793,0.155487,0.250966,0.374418,0.21913
13,0,8,1127.19,8,1127.19,0,2,33,259.865,0.0572203,0.0572203,0.402351,0.483208,0.129269,0.20867,0.479867,0.182194
14,0,8,1127.19,8,1128.28,3,2,9,259.735,0.102449,0.0544542,0.383051,0.460046,0.103113,0.166463,0.585085,0.145339
15,0,8,1127.19,8,1129.5,0,3,9,259.605,0.105374,0.0560017,0.39409,0.444534,0.107079,0.172882,0.569101,0.150939
16,0,8,1127.19,8,1129.5,3,3,0,259.475,0.11338,0.0554795,0.390568,0.440572,0.105926,0.171037,0.563163,0.159874
17,0,8,1117.46,8,1117.46,2,3,33,259.345,0.125222,0.0612649,0.431464,0.382049,0.107839,0.174144,0.573527,0.144489
18,0,8,1117.46,8,1118.71,2,1,9,259.216,0.102041,0.0499168,0.536646,0.311396,0.097376,0.157262,0.518052,0.227309
19,0,8,1117.46,8,1118.71,2,1,0,259.086,0.105725,0.0517114,0.519854,0.32271,0.0965005,0.164629,0.513566,0.225304
20,0,8,1117.04,8,1117.04,2,1,33,258.957,0.11927,0.0583282,0.458266,0.364136,0.0984754,0.147319,0.524252,0.229954
21,0,8,1117.04,8,1130.37,3,2,9,258.827,0.0961898,0.0470341,0.56304,0.293736,0.0889698,0.229432,0.473806,0.207792
22,0,8,1117.04,8,1117.09,2,2,13,258.698,0.0962968,0.0470797,0.563865,0.292759,0.0916643,0.236425,0.457789,0.214121
23,0,8,1117.04,8,1122.75,2,2,9,258.568,0.0956965,0.0467795,0.566526,0.290998,0.0909258,0.234565,0.462076,0.212433
24,0,8,1115.49,8,1115.49,0,1,33,258.439,0.0994816,0.0486228,0.54932,0.302576,0.0935708,0.241434,0.446346,0.218649
25,0,8,1115.49,8,1119.91,3,1,9,258.31,0.165403,0.0450446,0.509141,0.280411,0.0813959,0.33998,0.388392,0.190232
26,0,8,1115.49,8,1119.91,3,1,9,258.181,0.165796,0.0451398,0.510465,0.2786,0.0827223,0.329069,0.394844,0.193365
27,0,8,1113.78,8,1113.78,3,2,33,258.052,0.166145,0.0452232,0.511657,0.276974,0.0838949,0.3194,0.400566,0.196139
