iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,23,2150.02,23,2150.02,3,3,33,320.388,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,20,2015.52,20,2015.52,0,3,33,320.228,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814,0.345581
2,0,15,2056.02,15,2056.02,1,3,33,320.068,0.31441,0.191272,0.191272,0.303045,0.182242,0.182242,0.182242,0.453275
3,0,15,1946.83,15,1946.83,3,0,33,319.908,0.279713,0.280538,0.170148,0.269601,0.145549,0.145549,0.145549,0.563354
4,0,15,1946.83,15,2019.45,1,0,9,319.748,0.242168,0.242883,0.147294,0.367655,0.231215,0.130933,0.130933,0.506919
5,0,15,1946.83,15,1950.31,0,0,13,319.588,0.241979,0.243458,0.147165,0.367398,0.236835,0.129953,0.129953,0.50326
6,0,15,1946.83,15,1950.31,3,3,0,319.428,0.257626,0.238428,0.14411,0.359837,0.256967,0.126502,0.126502,0.490029
7,0,15,1873.77,15,1873.77,0,2,33,319.269,0.277212,0.25655,0.155047,0.311191,0.285406,0.140482,0.140482,0.433629
8,0,15,1820.44,15,1820.44,3,3,33,319.109,0.377553,0.220936,0.13351,0.268001,0.258704,0.127321,0.220883,0.393092
9,0,14,1882.39,14,1882.39,1,3,33,318.95,0.324757,0.19002,0.114817,0.370407,0.212708,0.104669,0.181606,0.501018
10,0,14,1882.39,14,1882.39,0,3,0,318.79,0.288786,0.279747,0.102078,0.329389,0.167621,0.0824713,0.143107,0.6068
11,0,14,1882.39,14,2003.75,1,1,9,318.631,0.247501,0.29599,0.107983,0.348526,0.192567,0.0947312,0.164399,0.548303
12,0,14,1882.39,14,2003.75,3,3,0,318.471,0.249475,0.29037,0.108826,0.351329,0.190242,0.105551,0.162409,0.541797
13,0,13,1941.2,13,1941.2,1,2,33,318.312,0.268393,0.312399,0.117059,0.302149,0.214641,0.119075,0.183233,0.483051
14,0,13,1941.2,13,1941.2,0,3,0,318.153,0.228717,0.414055,0.0997382,0.257489,0.190378,0.105602,0.275502,0.428517
15,0,13,1941.2,13,1941.2,1,3,0,317.994,0.200154,0.429419,0.103409,0.267018,0.208825,0.115821,0.302219,0.373136
16,0,13,1941.2,13,1941.2,1,2,0,317.835,0.219438,0.374445,0.113357,0.29276,0.225896,0.125274,0.326949,0.321881
17,0,13,1941.2,13,1941.2,1,1,0,317.676,0.237303,0.323513,0.12257,0.316614,0.241635,0.133987,0.280045,0.344333
18,0,13,1941.2,13,1941.2,1,2,0,317.517,0.253503,0.277328,0.130921,0.338248,0.245572,0.119842,0.284617,0.349969
19,0,13,1928.39,13,1928.39,0,2,33,317.358,0.266913,0.239099,0.137828,0.35616,0.259015,0.126385,0.245448,0.369152
20,0,13,1928.39,13,1952.68,1,2,9,317.2,0.368506,0.205961,0.118712,0.306822,0.224887,0.109716,0.344863,0.320535
