iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,14,1623.69,14,1623.69,3,2,33,253.137,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,14,1623.69,14,1623.69,3,3,0,253.01,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814
2,0,13,1490.42,13,1490.42,0,2,33,252.884,0.233362,0.233362,0.233362,0.299913,0.225544,0.225544,0.357344,0.191569
3,0,12,1467.55,12,1467.55,2,2,33,252.758,0.3298,0.204003,0.204003,0.262194,0.187371,0.187371,0.466117,0.159141
4,0,12,1454.56,12,1454.56,0,1,33,252.631,0.291375,0.180217,0.296773,0.231635,0.148789,0.148789,0.576053,0.126368
5,0,12,1454.56,12,1454.56,1,2,0,252.505,0.392609,0.154462,0.254387,0.198542,0.133546,0.235857,0.517178,0.113419
6,0,12,1454.56,12,1454.56,0,1,0,252.379,0.39993,0.138746,0.259108,0.202217,0.149218,0.263565,0.460492,0.126724
7,0,12,1432.79,12,1432.79,3,1,33,252.252,0.348743,0.150569,0.281223,0.219465,0.155503,0.232446,0.479994,0.132057
8,0,12,1432.79,12,1432.79,1,1,0,252.126,0.305996,0.132091,0.246742,0.31517,0.134628,0.335393,0.415653,0.114326
9,0,12,1432.79,12,1448.18,3,2,9,252,0.31095,0.118051,0.250725,0.320274,0.143382,0.292081,0.442781,0.121756
10,0,12,1423.25,12,1423.25,3,1,33,251.874,0.314416,0.119344,0.253509,0.312731,0.14606,0.297578,0.432337,0.124026
11,0,12,1423.25,12,1423.25,0,0,0,251.748,0.267281,0.101433,0.215496,0.41579,0.123582,0.405601,0.365882,0.104935
12,0,12,1419.31,12,1419.31,3,1,33,251.622,0.233636,0.106069,0.225379,0.434916,0.112593,0.410704,0.370477,0.106227
13,0,12,1419.31,12,1419.31,3,3,0,251.497,0.188548,0.0855861,0.181883,0.543983,0.0918674,0.519109,0.302352,0.0866716
14,0,12,1390.96,12,1390.96,0,2,33,251.371,0.212511,0.0964482,0.204998,0.486044,0.092265,0.521537,0.303733,0.082465
15,0,12,1371.99,12,1371.99,0,1,33,251.245,0.311508,0.0843032,0.179211,0.424978,0.0776085,0.438841,0.414186,0.0693637
16,0,12,1371.99,12,1371.99,3,0,0,251.12,0.418779,0.0711513,0.151275,0.358794,0.0628196,0.545663,0.335372,0.0561446
17,0,12,1369.57,12,1369.57,3,2,33,250.994,0.45013,0.0764506,0.162567,0.310853,0.061308,0.546577,0.335901,0.0562131
