iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,3,1095.64,3,1095.64,1,0,33,159.325,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,3,1095.64,3,1095.64,1,2,0,159.245,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814
2,0,3,1095.64,3,1142.73,0,0,9,159.166,0.233362,0.299913,0.233362,0.233362,0.357344,0.225544,0.191569,0.225544
3,0,3,1095.64,3,1142.73,0,3,0,159.086,0.23337,0.299919,0.233355,0.233355,0.350685,0.227883,0.193549,0.227883
4,0,3,1095.64,3,1112.72,3,0,13,159.006,0.202703,0.311926,0.242685,0.242685,0.363348,0.236091,0.200514,0.200046
5,0,3,1087.85,3,1087.85,3,0,33,158.927,0.198671,0.305748,0.237866,0.257715,0.375353,0.231644,0.196731,0.196272
6,0,3,991.028,3,991.028,2,0,33,158.847,0.171895,0.264564,0.205816,0.357725,0.485428,0.190828,0.162061,0.161683
7,0,3,991.028,3,1055.34,1,3,9,158.768,0.151415,0.233062,0.300374,0.31515,0.594806,0.150268,0.127612,0.127314
8,0,3,991.028,3,1059.54,2,0,9,158.689,0.15143,0.232894,0.300447,0.315229,0.586477,0.148123,0.125786,0.139614
9,0,3,991.028,3,1059.54,0,3,0,158.609,0.152604,0.234719,0.294958,0.317719,0.574967,0.152248,0.129285,0.1435
10,0,3,991.028,3,1041.33,3,2,13,158.53,0.135572,0.239428,0.300889,0.324112,0.582083,0.154091,0.130846,0.13298
11,0,3,991.028,3,1041.33,3,0,0,158.451,0.13338,0.235583,0.296071,0.334965,0.567264,0.150129,0.15305,0.129557
12,0,3,991.028,3,1041.33,3,0,0,158.371,0.142502,0.251723,0.316369,0.289406,0.510973,0.169659,0.172962,0.146406
13,0,3,991.028,3,1003.42,2,1,13,158.292,0.150418,0.265737,0.333998,0.249846,0.455506,0.188904,0.192582,0.163009
14,0,3,964.223,3,964.223,3,2,33,158.213,0.14784,0.261212,0.34536,0.245588,0.443855,0.209714,0.187624,0.158807
15,0,3,914.537,3,914.537,3,0,33,158.134,0.128181,0.226503,0.299486,0.345831,0.392451,0.185399,0.281765,0.140386
16,0,3,914.537,3,914.537,1,1,0,158.055,0.107207,0.189462,0.250525,0.452806,0.50174,0.152044,0.231093,0.115123
17,0,3,914.537,3,962.675,0,0,9,157.976,0.109831,0.169442,0.256701,0.464025,0.50971,0.138647,0.234727,0.116917
18,0,3,914.537,3,962.094,2,3,13,157.897,0.120143,0.167457,0.253716,0.458683,0.498122,0.141917,0.240289,0.119671
19,0,3,914.537,3,993.223,2,1,9,157.818,0.117097,0.163222,0.272511,0.447171,0.486874,0.138678,0.234829,0.139619
20,0,3,914.537,3,995.397,3,0,9,157.739,0.116852,0.162892,0.273899,0.446357,0.481369,0.148485,0.23214,0.138005
21,0,3,914.537,3,961.973,2,3,13,157.66,0.119045,0.16596,0.279086,0.435909,0.470029,0.151726,0.237229,0.141016
22,0,3,911.548,3,911.548,2,2,33,157.581,0.116209,0.162017,0.296139,0.425635,0.459147,0.14818,0.231705,0.160969
23,0,3,911.548,3,973.037,2,0,9,157.503,0.0983891,0.137182,0.40397,0.36046,0.398416,0.128551,0.333385,0.139648
24,0,3,911.548,3,922.915,2,2,13,157.424,0.100109,0.139588,0.393448,0.366855,0.38776,0.130814,0.339317,0.142109
25,0,3,911.548,3,922.915,1,0,0,157.345,0.0986139,0.137513,0.402402,0.361471,0.381174,0.128564,0.350595,0.139667
26,0,3,887.997,3,887.997,2,2,33,157.266,0.100118,0.12415,0.408653,0.367079,0.329751,0.139231,0.37976,0.151258
27,0,3,887.997,3,923.727,3,2,9,157.188,0.081707,0.101325,0.517314,0.299654,0.272504,0.11504,0.487477,0.124979
28,0,3,887.997,3,950.363,2,3,9,157.109,0.0816373,0.101243,0.517063,0.300057,0.279277,0.117878,0.474779,0.128065
29,0,3,860.557,3,860.557,2,2,33,157.031,0.08384,0.103979,0.503948,0.308234,0.276289,0.116597,0.46975,0.137364
30,0,3,844.658,3,844.658,2,2,33,156.952,0.0659079,0.0817429,0.609979,0.24237,0.220245,0.0929299,0.57734,0.109485
31,0,3,844.658,3,851.392,2,2,9,156.874,0.049878,0.0618643,0.704788,0.18347,0.168739,0.0711853,0.676206,0.0838697
32,0,3,838.627,3,838.627,2,2,33,156.795,0.0523064,0.0648791,0.690363,0.192452,0.176471,0.0744341,0.661395,0.0877002
33,0,3,831.235,3,831.235,2,2,33,156.717,0.0385591,0.0478295,0.771703,0.141908,0.131426,0.0554251,0.747843,0.0653055
34,0,3,831.205,3,831.205,0,2,33,156.639,0.0277601,0.0344357,0.835612,0.102192,0.0953545,0.040206,0.817065,0.0473749
35,0,3,831.205,3,839.877,2,2,9,156.56,0.0564335,0.033401,0.811023,0.0991428,0.0679411,0.0286422,0.869666,0.0337504
36,0,3,831.205,3,892.229,2,2,9,156.482,0.0603479,0.0357141,0.797906,0.106032,0.0734373,0.030954,0.859133,0.0364756
37,0,3,831.205,3,863.538,2,3,13,156.404,0.0643784,0.0380954,0.7844,0.113126,0.0791813,0.0333693,0.848126,0.0393231
