iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,33,2280.65,33,2280.65,3,0,33,378.454,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,25,1938.42,25,1938.42,2,2,33,378.265,0.21814,0.21814,0.21814,0.345581,0.345581,0.21814,0.21814,0.21814
2,0,23,2147.11,23,2147.11,1,0,33,378.076,0.191272,0.191272,0.31441,0.303045,0.303045,0.191272,0.31441,0.191272
3,0,23,2147.11,23,2147.11,3,0,0,377.887,0.170148,0.280538,0.279713,0.269601,0.406423,0.162894,0.267789,0.162894
4,0,23,2147.11,23,2147.11,2,0,0,377.698,0.179132,0.295381,0.294512,0.230974,0.355011,0.176995,0.290999,0.176995
5,0,23,2058.11,23,2058.11,0,3,33,377.509,0.189698,0.312835,0.252856,0.24461,0.307653,0.189982,0.312382,0.189982
6,0,22,2087.99,22,2087.99,1,2,33,377.32,0.27859,0.278524,0.225114,0.217772,0.273882,0.169112,0.278093,0.278914
7,0,22,2087.99,22,2087.99,2,0,0,377.132,0.240464,0.37728,0.194297,0.187959,0.236424,0.145969,0.376839,0.240768
8,0,22,2087.99,22,2087.99,0,3,0,376.943,0.247274,0.388001,0.171452,0.193273,0.206676,0.151636,0.391545,0.250142
9,0,22,2087.99,22,2090.99,1,1,9,376.755,0.216268,0.404013,0.178498,0.201221,0.21529,0.157946,0.407916,0.218848
10,0,22,2086.04,22,2086.04,1,0,33,376.566,0.21966,0.394674,0.181291,0.204374,0.213344,0.165504,0.404281,0.216871
11,0,22,2075.68,22,2075.68,0,1,33,376.378,0.180065,0.503796,0.148607,0.167532,0.310244,0.145102,0.354507,0.190147
12,0,21,2091.08,21,2091.08,1,0,33,376.19,0.273065,0.446694,0.131731,0.148511,0.281597,0.224049,0.321782,0.172573
13,0,21,2091.08,21,2091.08,3,1,0,376.002,0.219713,0.55483,0.105978,0.11948,0.382021,0.192726,0.276815,0.148438
