iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,6,1243.88,6,1243.88,1,0,33,206.235,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,6,1235.22,6,1235.22,3,0,33,206.132,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814
2,0,6,1215.31,6,1215.31,3,0,33,206.029,0.191272,0.303045,0.191272,0.31441,0.453275,0.182242,0.182242,0.182242
3,0,6,1210.35,6,1210.35,3,0,33,205.926,0.162243,0.257076,0.162243,0.418438,0.563354,0.145549,0.145549,0.145549
4,0,6,1163.03,6,1163.03,3,2,33,205.823,0.131654,0.208627,0.131654,0.528064,0.6656,0.111467,0.111467,0.111467
5,0,6,1116.73,6,1116.73,2,0,33,205.72,0.102365,0.162229,0.102365,0.633041,0.609419,0.102022,0.186538,0.102022
6,0,6,1116.73,6,1125.58,3,0,9,205.617,0.0942946,0.149452,0.172909,0.583344,0.704739,0.0771192,0.141022,0.0771192
7,0,6,1102.24,6,1102.24,0,0,33,205.514,0.0973916,0.154375,0.17861,0.569624,0.691271,0.0806324,0.147464,0.0806324
8,0,6,1062.66,6,1062.66,3,0,33,205.412,0.164551,0.142864,0.165297,0.527288,0.772801,0.0593353,0.108528,0.0593353
9,0,6,1044.69,6,1044.69,3,0,33,205.309,0.128573,0.111625,0.129156,0.630647,0.836735,0.0426358,0.0779934,0.0426358
10,0,6,1044.69,6,1050.21,3,0,9,205.206,0.0969148,0.0841372,0.097354,0.721594,0.88453,0.0301527,0.0551648,0.0301527
11,0,5,1035.9,5,1035.9,3,0,33,205.104,0.102019,0.0885659,0.102481,0.706934,0.875341,0.0325504,0.0595586,0.0325504
12,0,5,1020.26,5,1020.26,3,0,33,205.001,0.0750664,0.0651656,0.0754067,0.784361,0.912527,0.0228392,0.0417948,0.0228392
13,0,5,1019.6,5,1019.6,3,0,33,204.899,0.0540474,0.0469176,0.0542924,0.844743,0.938946,0.0159404,0.0291737,0.0159404
14,0,5,1019.6,5,1026.41,3,3,9,204.796,0.038361,0.0332995,0.0385349,0.889805,0.957446,0.0111094,0.0203347,0.0111094
15,0,5,1004.33,5,1004.33,3,0,33,204.694,0.0417031,0.0361997,0.0418922,0.880205,0.953247,0.0110509,0.0202299,0.0154721
16,0,5,1004.33,5,1004.33,0,0,9,204.591,0.029398,0.0255178,0.0295314,0.915553,0.967331,0.00772123,0.0141363,0.0108111
17,0,5,1004.33,5,1016.58,3,3,9,204.489,0.0371611,0.0252965,0.0292763,0.908266,0.963467,0.00863396,0.0158093,0.0120899
18,0,5,1002.15,5,1002.15,3,0,33,204.387,0.0406879,0.0276952,0.0320533,0.899564,0.959072,0.00858648,0.0157243,0.0166172
