iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,4,1206.66,4,1206.66,3,0,33,183.027,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,4,1206.66,4,1207.45,0,3,9,182.935,0.21814,0.21814,0.21814,0.345581,0.345581,0.21814,0.21814,0.21814
2,0,4,973.929,4,973.929,2,2,33,182.844,0.221013,0.217329,0.217329,0.344329,0.344329,0.217329,0.217329,0.221013
3,0,4,893.738,4,893.738,3,2,33,182.752,0.193875,0.190643,0.313406,0.302076,0.302076,0.190643,0.313406,0.193875
4,0,4,893.738,4,930.273,1,2,9,182.661,0.165183,0.162429,0.267051,0.405336,0.256368,0.161781,0.417326,0.164524
5,0,4,865.172,4,865.172,2,2,33,182.57,0.163716,0.169774,0.264704,0.401807,0.260522,0.164387,0.407916,0.167175
6,0,4,842.763,4,842.763,3,2,33,182.478,0.14054,0.145741,0.368731,0.344988,0.212326,0.133964,0.517474,0.136236
7,0,4,835.723,4,835.723,2,2,33,182.387,0.117609,0.121963,0.308628,0.451799,0.165749,0.104567,0.623344,0.106341
8,0,4,835.723,4,846.436,2,0,9,182.296,0.0991495,0.102821,0.417042,0.380988,0.124588,0.0785924,0.716894,0.0799261
9,0,4,835.723,4,840.636,3,2,13,182.205,0.101149,0.104895,0.40518,0.388776,0.137148,0.0774368,0.706664,0.0787511
10,0,4,835.723,4,846.04,3,0,9,182.114,0.0996998,0.103393,0.399485,0.397422,0.135584,0.0765449,0.710027,0.0778443
11,0,4,835.723,4,846.04,1,0,0,182.023,0.101555,0.105318,0.407032,0.386095,0.147831,0.0754327,0.700023,0.0767135
12,0,4,835.723,4,935.921,1,2,9,181.932,0.102495,0.0968178,0.410914,0.389773,0.136879,0.0763742,0.709076,0.0776713
13,0,4,835.723,4,867.022,2,2,13,181.841,0.101479,0.105559,0.406952,0.386011,0.143205,0.0798947,0.695648,0.0812518
14,0,4,835.723,4,867.535,3,2,9,181.75,0.100129,0.104157,0.414734,0.38098,0.141501,0.0789345,0.699289,0.0802756
15,0,4,835.723,4,867.506,2,1,13,181.659,0.101638,0.105727,0.421103,0.371532,0.147853,0.0824684,0.685809,0.0838698
16,0,4,835.723,4,869.12,3,2,9,181.568,0.100268,0.104303,0.428809,0.36662,0.144743,0.101568,0.671592,0.0820967
17,0,4,835.723,4,859.011,3,2,13,181.477,0.101483,0.105567,0.43413,0.358821,0.15085,0.105845,0.657755,0.0855505
18,0,4,835.723,4,859.011,1,3,0,181.386,0.0996331,0.103643,0.42634,0.370383,0.148936,0.104495,0.662113,0.0844556
19,0,4,835.723,4,866.789,2,2,9,181.296,0.100495,0.0956653,0.430154,0.373686,0.149359,0.104784,0.664192,0.0816646
20,0,4,835.723,4,851.677,2,2,13,181.205,0.102605,0.0976725,0.418093,0.38163,0.155505,0.109088,0.650392,0.0850146
21,0,4,835.723,4,849.35,3,2,13,181.115,0.101214,0.0963481,0.425879,0.376558,0.153469,0.107652,0.654988,0.0838911
22,0,4,835.723,4,848.578,3,2,13,181.024,0.099526,0.09474,0.418895,0.386839,0.151484,0.106252,0.659468,0.0827961
23,0,4,835.723,4,855.362,0,0,9,180.933,0.09799,0.093277,0.412549,0.396184,0.149549,0.104888,0.663834,0.0817289
24,0,4,835.723,4,855.362,3,2,9,180.843,0.10665,0.0923571,0.408602,0.392391,0.160989,0.103448,0.654961,0.0806027
25,0,4,835.723,4,855.362,0,2,9,180.753,0.108507,0.0939629,0.41583,0.3817,0.16752,0.107635,0.640984,0.0838611
26,0,4,835.723,4,844.363,2,2,13,180.662,0.117001,0.0930436,0.411884,0.378071,0.174034,0.11181,0.627046,0.0871098
27,0,4,835.723,4,846.934,2,2,9,180.572,0.115471,0.0918226,0.419492,0.373215,0.171699,0.110301,0.632071,0.0859294
28,0,4,835.723,4,850.875,3,0,9,180.482,0.117853,0.0937127,0.407431,0.381004,0.178196,0.114464,0.618171,0.0891687
29,0,4,835.723,4,839.901,2,1,13,180.391,0.119714,0.0951882,0.413967,0.371131,0.188036,0.113066,0.610823,0.0880747
30,0,4,835.723,4,845.485,2,2,9,180.301,0.118122,0.093918,0.421683,0.366278,0.183651,0.13362,0.596721,0.0860079
31,0,4,835.723,4,874.197,2,1,9,180.211,0.120556,0.095849,0.409685,0.37391,0.190073,0.138284,0.582641,0.0890018
32,0,4,835.723,4,869.196,2,0,13,180.121,0.12292,0.0977242,0.398026,0.38133,0.187707,0.148896,0.575517,0.0878805
33,0,4,835.723,4,856.212,2,1,13,180.031,0.121281,0.0964168,0.405971,0.37633,0.209183,0.144933,0.560352,0.0855326
34,0,4,835.723,4,875.076,2,2,9,179.941,0.119665,0.0951272,0.41381,0.371398,0.204087,0.165669,0.546809,0.0834341
35,0,4,835.723,4,891.693,2,0,9,179.851,0.122053,0.0970217,0.402027,0.378898,0.210486,0.170857,0.532622,0.0860348
36,0,3,1201.33,3,1201.33,1,2,33,179.761,0.124372,0.0988603,0.390585,0.386183,0.216623,0.169505,0.52853,0.0853426
37,0,3,1201.33,3,1305.28,0,1,9,179.671,0.115499,0.162984,0.362803,0.358714,0.168984,0.132222,0.632232,0.066562
38,0,3,1201.33,3,1244.34,0,2,13,179.581,0.122554,0.161663,0.35992,0.355863,0.16684,0.143077,0.624377,0.0657055
39,0,3,1117.99,3,1117.99,2,1,33,179.491,0.138564,0.158693,0.353364,0.34938,0.165171,0.141641,0.628152,0.0650359
40,0,3,1117.99,3,1173.34,2,1,9,179.402,0.116074,0.13294,0.458258,0.292728,0.149019,0.22544,0.566876,0.058665
41,0,3,1032.34,3,1032.34,2,2,33,179.312,0.119011,0.136307,0.444492,0.30019,0.148079,0.230186,0.563451,0.0582841
42,0,3,1022.05,3,1022.05,2,2,33,179.222,0.0960824,0.110049,0.551467,0.242401,0.114489,0.177988,0.662468,0.0450549
43,0,3,1022.05,3,1022.05,1,1,0,179.133,0.0745441,0.0853825,0.651976,0.188098,0.0856508,0.133166,0.747483,0.0336997
44,0,3,1022.05,3,1023.38,3,0,9,179.043,0.0748315,0.0815376,0.654773,0.188858,0.0866239,0.122996,0.756303,0.0340763
45,0,3,990.341,3,990.341,2,2,33,178.954,0.0740515,0.0806891,0.64823,0.19703,0.0978803,0.121445,0.747037,0.0336379
46,0,3,968.558,3,968.558,2,2,33,178.864,0.0556084,0.0605939,0.735811,0.147987,0.0714043,0.088599,0.815463,0.0245338
47,0,3,964.876,3,964.876,2,2,33,178.775,0.0406645,0.044311,0.806786,0.108239,0.05118,0.0635073,0.867731,0.0175812
48,0,3,964.876,3,964.876,2,1,0,178.685,0.0291842,0.0318018,0.861318,0.0776963,0.0362835,0.0450247,0.906231,0.0124613
49,0,3,940.757,3,940.757,3,2,33,178.596,0.0368705,0.0401782,0.824773,0.0981787,0.0362411,0.0455598,0.905755,0.0124441
50,0,3,940.757,3,945.019,0,2,9,178.507,0.0340588,0.0371149,0.76235,0.166476,0.0255476,0.0321181,0.933564,0.00877039
