iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,9,1074.23,9,1074.23,2,1,33,231.277,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,9,1059.25,9,1059.25,3,3,33,231.162,0.21814,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814
2,8,1034.19,8,1034.19,0,1,33,231.046,0.191272,0.191272,0.303045,0.31441,0.191272,0.303045,0.191272,0.31441
3,8,956.866,8,956.866,2,3,33,230.931,0.280538,0.170148,0.269601,0.279713,0.162894,0.406423,0.162894,0.267789
4,8,902.877,8,902.877,2,1,33,230.815,0.242883,0.147294,0.367655,0.242168,0.139614,0.348402,0.139614,0.372369
5,8,878.224,8,878.224,2,1,33,230.7,0.20165,0.122277,0.475016,0.201057,0.116656,0.455491,0.116656,0.311197
6,7,803.292,7,803.292,2,1,33,230.584,0.160319,0.0972047,0.58263,0.159847,0.0935277,0.563396,0.0935277,0.249549
7,7,791.382,7,791.382,0,1,33,230.469,0.12251,0.074273,0.681068,0.122149,0.0720281,0.663722,0.0720281,0.192222
8,7,768.912,7,768.912,0,0,33,230.354,0.200826,0.0676199,0.620336,0.111219,0.0536241,0.749617,0.0536241,0.143135
9,6,725.936,6,725.936,0,1,33,230.239,0.299017,0.0592905,0.544164,0.0975285,0.0998212,0.713081,0.0509836,0.136114
10,6,722.098,6,722.098,2,1,33,230.124,0.407199,0.0501223,0.460223,0.0824556,0.0734067,0.789004,0.0374874,0.100102
11,6,722.098,6,722.098,0,1,13,230.009,0.328956,0.0404744,0.563979,0.0665906,0.0528604,0.84806,0.0269912,0.072088
12,6,722.098,6,722.098,2,1,13,229.894,0.342634,0.0396314,0.552524,0.0652102,0.0532319,0.846992,0.0271772,0.0725991
13,6,722.098,6,722.098,2,1,13,229.779,0.34122,0.0394508,0.55441,0.0649195,0.0535976,0.84594,0.0273602,0.0731025
