iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,23,2365.15,23,2365.15,0,1,33,381.896,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,22,2255.28,22,2255.28,0,3,33,381.705,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814
2,0,18,1895.59,18,1895.59,2,2,33,381.514,0.453275,0.182242,0.182242,0.182242,0.191272,0.303045,0.191272,0.31441
3,0,18,1895.59,18,1895.59,2,0,0,381.323,0.401754,0.161498,0.275249,0.161498,0.170148,0.269601,0.280538,0.279713
4,0,17,1889.84,17,1889.84,2,1,33,381.132,0.420927,0.169174,0.240725,0.169174,0.148701,0.276567,0.287789,0.286943
5,0,16,1838.57,16,1838.57,0,1,33,380.942,0.364341,0.146405,0.342849,0.146405,0.128275,0.375873,0.248291,0.247561
6,0,16,1838.57,16,1838.57,0,1,0,380.751,0.471489,0.121716,0.28508,0.121716,0.106078,0.483821,0.205353,0.204749
7,0,16,1838.57,16,1839.5,0,2,9,380.561,0.415479,0.134602,0.315316,0.134602,0.117636,0.427521,0.227757,0.227087
8,0,16,1838.57,16,1887.53,2,1,9,380.371,0.40521,0.136954,0.320881,0.136954,0.117067,0.425566,0.231346,0.22602
9,0,16,1838.57,16,1887.53,2,1,0,380.181,0.407624,0.137741,0.316894,0.137741,0.119165,0.415212,0.235524,0.2301
10,0,15,1835.98,15,1835.98,1,1,33,379.991,0.432133,0.145991,0.275885,0.145991,0.12989,0.362511,0.256756,0.250842
11,0,15,1835.98,15,1835.98,1,3,0,379.801,0.390579,0.228165,0.249333,0.131923,0.108005,0.469863,0.213525,0.208606
12,0,15,1835.98,15,1835.98,3,3,0,379.611,0.404929,0.19986,0.258471,0.136741,0.111122,0.483565,0.219718,0.185594
13,0,15,1790.13,15,1790.13,0,1,33,379.421,0.410999,0.202827,0.262322,0.123853,0.113691,0.494887,0.224827,0.166595
14,0,15,1790.13,15,1790.13,0,1,0,379.231,0.519957,0.165306,0.213806,0.100931,0.0895187,0.602246,0.17705,0.131185
15,0,15,1790.13,15,1790.13,1,1,0,379.041,0.462316,0.185155,0.23949,0.113039,0.102443,0.544781,0.202639,0.150137
16,0,15,1790.13,15,1790.13,3,3,0,378.852,0.473431,0.165629,0.245216,0.115725,0.11538,0.487252,0.22826,0.169109
17,0,15,1790.13,15,1790.13,2,2,0,378.663,0.47802,0.167199,0.24756,0.107221,0.117615,0.496835,0.232714,0.152836
18,0,15,1790.13,15,1862.27,0,2,9,378.473,0.49632,0.173563,0.218824,0.111293,0.121545,0.513583,0.206922,0.157951
19,0,15,1790.13,15,1814.51,2,3,13,378.284,0.484878,0.177506,0.223805,0.113811,0.120371,0.508768,0.214428,0.156433
20,0,15,1790.13,15,1791.94,0,2,13,378.095,0.472334,0.172879,0.243953,0.110834,0.117324,0.496035,0.209025,0.177616
21,0,15,1790.13,15,1877,1,1,9,377.906,0.481173,0.169981,0.23988,0.108966,0.11423,0.483093,0.22973,0.172947
22,0,15,1790.13,15,1877,0,0,0,377.717,0.476364,0.178342,0.237449,0.107845,0.116729,0.471736,0.234789,0.176745
23,0,15,1790.13,15,1877,0,3,0,377.528,0.420415,0.197396,0.262834,0.119356,0.108135,0.476363,0.237059,0.178444
24,0,15,1790.13,15,1994.54,1,1,9,377.339,0.367472,0.215426,0.286858,0.130245,0.110473,0.486807,0.242222,0.160498
25,0,15,1790.13,15,1994.54,0,1,0,377.151,0.366178,0.218229,0.285834,0.129759,0.11286,0.475665,0.247496,0.163979
26,0,15,1790.13,15,2001.15,3,1,9,376.962,0.31727,0.235068,0.307906,0.139757,0.124795,0.420161,0.273711,0.181333
27,0,15,1790.13,15,2001.15,0,3,0,376.773,0.315048,0.233408,0.305748,0.145795,0.126837,0.410616,0.278233,0.184314
28,0,15,1790.13,15,2001.15,1,1,0,376.585,0.270893,0.248453,0.325474,0.155179,0.129937,0.42075,0.285078,0.164235
29,0,15,1790.13,15,1864.35,2,1,13,376.397,0.28282,0.21537,0.339817,0.161993,0.141677,0.368356,0.310885,0.179082
30,0,15,1790.13,15,1864.35,2,0,0,376.209,0.278123,0.211782,0.35081,0.159285,0.139234,0.37919,0.305573,0.176003
31,0,15,1790.13,15,1814.95,0,2,13,376.02,0.29829,0.227126,0.303768,0.170816,0.125873,0.385094,0.310317,0.178716
32,0,15,1733.35,15,1733.35,3,1,33,375.832,0.309659,0.223444,0.298861,0.168037,0.123209,0.377028,0.324817,0.174946
33,0,15,1733.35,15,1733.35,0,2,0,375.645,0.278186,0.20072,0.268483,0.25261,0.101552,0.486469,0.267774,0.144205
34,0,15,1733.35,15,1962.21,1,2,9,375.457,0.237935,0.211905,0.283461,0.266699,0.105859,0.50726,0.236549,0.150332
35,0,14,1842.56,14,1842.56,2,1,33,375.269,0.23791,0.211973,0.283441,0.266677,0.105027,0.503431,0.242382,0.14916
36,0,14,1842.56,14,1842.56,2,1,0,375.081,0.204523,0.182221,0.383998,0.229258,0.0821834,0.611395,0.189695,0.116726
37,0,14,1842.56,14,1842.56,0,1,0,374.894,0.221229,0.197101,0.33368,0.24799,0.0941929,0.554563,0.217452,0.133793
38,0,14,1842.56,14,1842.56,2,2,0,374.706,0.192755,0.204295,0.345896,0.257054,0.106266,0.497415,0.245366,0.150953
39,0,14,1750.83,14,1750.83,3,1,33,374.519,0.206555,0.218925,0.299047,0.275473,0.110112,0.515574,0.217888,0.156426
40,0,14,1733.18,14,1733.18,0,1,33,374.332,0.177721,0.188366,0.257321,0.376592,0.0856687,0.623078,0.169543,0.12171
41,0,14,1726.82,14,1726.82,0,1,33,374.145,0.267054,0.167888,0.229361,0.335698,0.0641,0.717951,0.126875,0.091074
42,0,14,1726.82,14,1726.82,0,1,0,373.958,0.368323,0.144679,0.197666,0.289331,0.0465033,0.795362,0.0920578,0.066077
43,0,14,1726.82,14,1726.82,2,1,0,373.771,0.318117,0.156165,0.213372,0.312345,0.0564589,0.751531,0.111781,0.0802287
44,0,14,1687.84,14,1687.84,0,1,33,373.584,0.329643,0.161801,0.184895,0.323661,0.0675123,0.702862,0.133684,0.0959424
45,0,14,1687.84,14,1687.84,3,3,0,373.397,0.434746,0.136422,0.155899,0.272933,0.0491963,0.783457,0.0974288,0.0699183
46,0,14,1681.87,14,1681.87,2,1,33,373.21,0.455381,0.142864,0.163265,0.23849,0.0492023,0.783986,0.097454,0.0693576
47,0,14,1639.04,14,1639.04,2,1,33,373.024,0.407656,0.127862,0.251013,0.213468,0.0350088,0.846287,0.0693508,0.0493533
48,0,14,1639.04,14,1639.04,3,1,0,372.837,0.352214,0.110447,0.352927,0.184412,0.0245297,0.892289,0.0485988,0.0345828
49,0,14,1638.57,14,1638.57,0,1,33,372.651,0.362279,0.113577,0.363012,0.161132,0.0309833,0.863939,0.0613933,0.0436844
50,0,14,1636.45,14,1636.45,2,1,33,372.464,0.468409,0.0946611,0.302624,0.134305,0.0216261,0.905023,0.0428578,0.0304934
51,0,14,1620.44,14,1620.44,2,1,33,372.278,0.395861,0.0799741,0.41069,0.113475,0.014992,0.934153,0.0297147,0.0211406
52,0,14,1620.44,14,1756.12,1,1,9,372.092,0.324423,0.0655209,0.517082,0.0929742,0.0103683,0.954457,0.0205531,0.0146215
53,0,14,1620.44,14,1666.59,2,1,13,371.906,0.321202,0.0747724,0.511997,0.0920283,0.0114309,0.949785,0.0226626,0.0161212
54,0,14,1620.44,14,1666.59,2,3,0,371.72,0.318471,0.0741149,0.516192,0.0912227,0.0116453,0.948839,0.0230909,0.0164248
55,0,14,1620.44,14,1666.59,2,1,0,371.534,0.358968,0.0835151,0.45472,0.102797,0.0116107,0.946847,0.0230253,0.0185166
56,0,14,1620.44,14,1666.59,2,1,0,371.348,0.397824,0.092528,0.395753,0.113896,0.0151326,0.930718,0.030014,0.0241357
57,0,14,1620.44,14,1659.99,0,3,13,371.163,0.434026,0.100919,0.340827,0.124229,0.0195227,0.91061,0.0387265,0.0311405
58,0,14,1620.44,14,1659.99,0,1,0,370.977,0.440446,0.0997583,0.33699,0.122806,0.0192754,0.899766,0.0382411,0.0427179
59,0,14,1620.44,14,1659.99,3,1,0,370.792,0.382994,0.109984,0.371623,0.135399,0.0245141,0.872508,0.048641,0.0543365
