iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,11,1448.29,11,1448.29,0,2,33,221.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,11,1318.67,11,1318.67,2,2,33,221.015,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814
2,0,11,1267.96,11,1267.96,3,3,33,220.904,0.303045,0.191272,0.31441,0.191272,0.182242,0.182242,0.453275,0.182242
3,0,10,1193.15,10,1193.15,3,2,33,220.794,0.269601,0.170148,0.279713,0.280538,0.161498,0.161498,0.401754,0.275249
4,0,10,1193.15,10,1197.1,3,3,9,220.683,0.232498,0.146718,0.24122,0.379564,0.131994,0.131994,0.511026,0.224987
5,0,10,1099.62,10,1099.62,3,2,33,220.573,0.23592,0.148864,0.244773,0.370443,0.130924,0.130924,0.507023,0.231128
6,0,10,1075.59,10,1075.59,3,2,33,220.463,0.195603,0.123413,0.202944,0.478041,0.102658,0.102658,0.613437,0.181248
7,0,5,989.014,5,989.014,1,1,33,220.353,0.155293,0.0979708,0.161123,0.585613,0.0774707,0.0774707,0.708264,0.136794
8,0,5,979.883,5,979.883,2,1,33,220.242,0.143609,0.165697,0.149001,0.541694,0.0724392,0.137078,0.662558,0.127925
9,0,5,979.883,5,1103.96,1,2,9,220.132,0.129321,0.149216,0.233532,0.487931,0.0654576,0.219967,0.598967,0.115609
10,0,5,979.883,5,1150.41,0,2,9,220.022,0.128064,0.157329,0.23129,0.483317,0.0679726,0.228474,0.58349,0.120064
11,0,5,979.883,5,1051.45,3,2,13,219.912,0.13689,0.155714,0.228933,0.478463,0.0704635,0.236903,0.568155,0.124478
12,0,5,979.883,5,1034.52,2,1,13,219.802,0.135275,0.15388,0.226254,0.484591,0.0697066,0.234415,0.572723,0.123155
13,0,5,979.883,5,996.052,0,1,13,219.692,0.132109,0.150283,0.244235,0.473373,0.0678813,0.254214,0.557961,0.119944
