iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,15,1592.64,15,1592.64,0,3,33,253.137,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,14,1518.22,14,1518.22,3,2,33,253.01,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,0,14,1492.02,14,1492.02,3,0,33,252.884,0.303045,0.191272,0.191272,0.31441,0.191272,0.191272,0.31441,0.303045
3,0,13,1427.8,13,1427.8,2,2,33,252.758,0.257076,0.162243,0.162243,0.418438,0.280538,0.170148,0.279713,0.269601
4,0,13,1421.33,13,1421.33,0,0,33,252.631,0.23054,0.145482,0.248696,0.375282,0.242003,0.146761,0.37867,0.232566
5,0,12,1433.42,12,1433.42,0,2,33,252.505,0.328481,0.126948,0.217036,0.327534,0.341757,0.127431,0.328858,0.201954
6,0,12,1425.2,12,1425.2,0,2,33,252.379,0.432057,0.107354,0.183557,0.277032,0.288622,0.107597,0.433244,0.170537
7,0,12,1423.18,12,1423.18,3,2,33,252.252,0.539785,0.08698,0.148737,0.224498,0.233772,0.0871322,0.540983,0.138113
8,0,12,1414.63,12,1414.63,3,2,33,252.126,0.469396,0.0756099,0.129308,0.325687,0.181789,0.0677435,0.643078,0.10739
9,0,12,1414.63,12,1503.61,1,2,9,252,0.394261,0.0634841,0.108582,0.433673,0.136499,0.0508564,0.732017,0.0806271
10,0,12,1414.63,12,1505.7,3,2,9,251.874,0.39073,0.0718902,0.107582,0.429798,0.143924,0.053612,0.71746,0.0850037
11,0,12,1414.63,12,1488.41,3,2,13,251.748,0.400528,0.0736679,0.110251,0.415553,0.151435,0.0563989,0.702735,0.0894307
12,0,12,1414.63,12,1600.62,3,0,9,251.622,0.396735,0.0729456,0.109179,0.42114,0.150377,0.0559939,0.704832,0.0887965
13,0,12,1414.63,12,1566.52,0,2,13,251.497,0.406366,0.0746911,0.1118,0.407142,0.161368,0.0552457,0.695768,0.0876182
14,0,12,1414.63,12,1499.64,0,2,13,251.371,0.412133,0.0739473,0.110696,0.403224,0.160275,0.0548598,0.697851,0.0870141
15,0,12,1414.63,12,1499.64,0,2,0,251.245,0.417773,0.0732196,0.109615,0.399392,0.159207,0.0544825,0.699887,0.0864236
16,0,12,1414.63,12,1470.17,3,2,13,251.12,0.361242,0.0803089,0.120238,0.438211,0.188547,0.0645089,0.644607,0.102338
17,0,12,1414.63,12,1470.17,1,1,0,250.994,0.357515,0.0794565,0.118972,0.444057,0.186804,0.0638991,0.647917,0.10138
18,0,12,1414.63,12,1470.17,0,3,0,250.868,0.359341,0.0747607,0.119553,0.446345,0.186961,0.062964,0.648622,0.101452
19,0,12,1414.63,12,1456.23,3,2,13,250.743,0.311233,0.0803531,0.128508,0.479905,0.188075,0.0633251,0.652647,0.095953
20,0,12,1414.63,12,1434.59,3,2,13,250.618,0.307779,0.0794396,0.127059,0.485722,0.186349,0.0627303,0.655861,0.0950596
21,0,12,1414.63,12,1434.59,0,3,0,250.492,0.304388,0.0785434,0.125638,0.491431,0.184663,0.0621494,0.659,0.0941871
22,0,12,1359.45,12,1359.45,2,2,33,250.367,0.265513,0.08291,0.132635,0.518942,0.185543,0.0624318,0.662307,0.0897184
23,0,12,1359.45,12,1359.45,2,0,0,250.242,0.241441,0.0753755,0.211228,0.471956,0.138352,0.046543,0.748215,0.06689
24,0,12,1359.45,12,1450.27,3,0,9,250.117,0.249149,0.077764,0.185996,0.48709,0.12823,0.0470668,0.757056,0.0676477
