iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,13,1712.68,13,1712.68,1,2,33,276,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,13,1712.68,13,1841.58,1,1,9,275.862,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814
2,13,1712.68,13,1990.33,3,1,9,275.725,0.220325,0.339026,0.220325,0.220325,0.217329,0.221013,0.344329,0.217329
3,12,1837.24,12,1837.24,3,1,33,275.587,0.219613,0.337959,0.219613,0.222815,0.216592,0.223622,0.343193,0.216592
4,12,1759.37,12,1759.37,1,1,33,275.449,0.192278,0.29592,0.192278,0.319524,0.189512,0.320666,0.300311,0.189512
5,12,1717.13,12,1717.13,1,2,33,275.311,0.164065,0.399203,0.164065,0.272667,0.160292,0.425384,0.254032,0.160292
6,12,1466.39,12,1466.39,3,2,33,275.174,0.134205,0.508526,0.134205,0.223064,0.137966,0.366205,0.357863,0.137966
7,12,1466.39,12,1514.49,1,1,9,275.036,0.116602,0.441943,0.116602,0.324854,0.114983,0.305262,0.464771,0.114983
8,12,1466.39,12,1514.49,1,1,0,274.898,0.118979,0.430498,0.118979,0.331544,0.115169,0.304009,0.465653,0.115169
9,12,1466.39,12,1496.96,1,2,13,274.761,0.13031,0.376186,0.13031,0.363194,0.121401,0.266211,0.490987,0.121401
10,12,1251.09,12,1251.09,2,1,33,274.624,0.128373,0.385383,0.128373,0.35787,0.119462,0.261999,0.499077,0.119462
11,12,1138.36,12,1138.36,2,2,33,274.486,0.117337,0.352328,0.203166,0.32717,0.102207,0.368473,0.427113,0.102207
12,11,1131.44,11,1131.44,0,3,33,274.349,0.103835,0.311854,0.29473,0.289582,0.0830009,0.299309,0.534689,0.0830009
13,11,1131.44,11,1188.59,1,3,9,274.212,0.167097,0.289842,0.273924,0.269138,0.0775658,0.279781,0.499863,0.142791
14,11,1131.44,11,1307.17,1,2,9,274.075,0.169102,0.281269,0.277237,0.272392,0.0767732,0.276993,0.49494,0.151294
15,11,1131.44,11,1307.17,3,2,0,273.938,0.171031,0.273016,0.280428,0.275526,0.0789292,0.284845,0.480662,0.155564
16,11,1075.4,11,1075.4,2,1,33,273.801,0.180848,0.288714,0.296553,0.233885,0.0878073,0.316966,0.422141,0.173085
17,11,1042.39,11,1042.39,2,2,33,273.664,0.155327,0.247994,0.395789,0.20089,0.0741101,0.423382,0.356402,0.146105
18,11,1042.39,11,1042.39,2,1,0,273.527,0.127949,0.204301,0.502261,0.165489,0.0617811,0.353072,0.463332,0.121816
19,11,1042.39,11,1042.39,1,2,0,273.39,0.143229,0.228721,0.442789,0.185262,0.0662663,0.305888,0.497169,0.130677
20,11,1042.39,11,1042.39,3,2,0,273.254,0.14847,0.200383,0.459096,0.192051,0.074144,0.342357,0.437268,0.146232
21,11,1038.59,11,1038.59,0,1,33,273.117,0.15246,0.205781,0.471541,0.170218,0.0816377,0.377074,0.380255,0.161033
22,11,1038.31,11,1038.31,3,2,33,272.98,0.236095,0.185459,0.425044,0.153402,0.0677988,0.482554,0.315893,0.133754
23,11,1038.31,11,1038.31,1,1,0,272.844,0.213207,0.167471,0.383882,0.23544,0.0570939,0.406522,0.423734,0.11265
24,11,1038.31,11,1076.44,3,1,9,272.707,0.218341,0.147372,0.393173,0.241115,0.0624278,0.350876,0.463505,0.123191
25,11,909.325,11,909.325,2,2,33,272.571,0.218585,0.147525,0.393658,0.240232,0.0631127,0.343549,0.468779,0.12456
26,11,909.325,11,992.658,2,1,9,272.435,0.180526,0.121829,0.499238,0.198408,0.0506223,0.275652,0.573804,0.0999221
27,11,909.325,11,963.616,2,1,13,272.299,0.186122,0.125596,0.48372,0.204562,0.0505378,0.276569,0.573125,0.0997689
28,10,905.789,10,905.789,1,1,33,272.162,0.184361,0.124398,0.48861,0.202631,0.0493137,0.293806,0.559515,0.0973656
29,10,905.789,10,905.789,2,1,0,272.026,0.168665,0.198855,0.447098,0.185383,0.0417645,0.401673,0.474091,0.0824716
30,10,905.789,10,926.021,1,2,9,271.89,0.186622,0.220034,0.38822,0.205124,0.0455532,0.347131,0.51735,0.0899653
31,10,905.789,10,926.021,0,1,9,271.754,0.186604,0.220051,0.388239,0.205107,0.0471553,0.359486,0.500217,0.0931421
32,10,828.937,10,828.937,2,1,33,271.619,0.189126,0.219357,0.387059,0.204458,0.0477155,0.351625,0.506398,0.0942614
33,10,828.937,10,828.937,1,1,0,271.483,0.156825,0.181898,0.491737,0.16954,0.0397112,0.460181,0.421648,0.0784596
34,10,828.937,10,835.52,2,2,9,271.347,0.160804,0.161024,0.504327,0.173844,0.0441991,0.398939,0.469523,0.0873387
35,10,828.937,10,835.52,3,1,9,271.211,0.166074,0.166302,0.488079,0.179545,0.0455761,0.411548,0.452804,0.0900719
36,10,828.937,10,828.937,2,1,13,271.076,0.164968,0.165194,0.484932,0.184906,0.046612,0.397948,0.463308,0.0921317
37,10,828.937,10,828.937,0,0,13,270.94,0.163618,0.163842,0.489143,0.183397,0.0460409,0.405102,0.457842,0.0910153
38,10,828.937,10,828.937,3,2,13,270.805,0.181557,0.160307,0.478693,0.179444,0.0580168,0.400023,0.452113,0.0898473
39,10,828.937,10,828.937,2,2,13,270.669,0.177675,0.156875,0.468548,0.196902,0.0576158,0.397412,0.455738,0.0892342
40,10,828.937,10,828.937,0,1,13,270.534,0.176299,0.155657,0.472663,0.195381,0.0572221,0.394848,0.459298,0.0886321
41,10,828.937,10,828.937,3,2,13,270.399,0.193551,0.152376,0.462802,0.191271,0.0565435,0.401828,0.45404,0.0875887
42,10,828.937,10,828.937,3,2,13,270.263,0.189548,0.149217,0.45331,0.207924,0.0561653,0.399297,0.457528,0.0870105
43,10,828.937,10,891.168,1,2,9,270.128,0.18573,0.146204,0.444255,0.223811,0.0557939,0.396812,0.460951,0.0864427
44,10,828.937,10,889.773,3,2,13,269.993,0.184433,0.152081,0.44123,0.222257,0.0574993,0.409102,0.444306,0.0890927
45,10,828.937,10,889.773,1,1,0,269.858,0.180869,0.149137,0.43278,0.237214,0.0571023,0.406436,0.447976,0.0884852
46,10,828.937,10,842.192,2,2,13,269.723,0.184443,0.132233,0.44141,0.241914,0.0624637,0.350495,0.49024,0.0968017
47,10,828.937,10,930.495,1,2,9,269.588,0.183123,0.131277,0.445404,0.240195,0.0620003,0.348015,0.493893,0.096092
48,10,828.937,10,917.035,0,2,13,269.454,0.181706,0.13791,0.442036,0.238349,0.0640169,0.359458,0.477299,0.0992262
49,10,828.937,10,917.035,3,0,0,269.319,0.197766,0.135181,0.433392,0.23366,0.0635223,0.356804,0.481206,0.0984681
50,10,828.937,10,841.723,2,2,13,269.184,0.205883,0.140719,0.45125,0.202149,0.0608841,0.357808,0.482588,0.0987197
51,10,828.937,10,841.723,3,2,9,269.05,0.20441,0.139701,0.455187,0.200702,0.060417,0.355188,0.486423,0.0979717
52,10,828.937,10,828.937,3,2,13,268.915,0.203718,0.139218,0.45372,0.203344,0.0623313,0.366572,0.470011,0.101086
53,10,828.937,10,828.937,3,1,13,268.781,0.19963,0.136414,0.444686,0.21927,0.0618353,0.363785,0.474089,0.100291
54,10,828.937,10,828.937,3,2,13,268.646,0.195756,0.133757,0.436127,0.234359,0.0608561,0.37366,0.466772,0.0987126
55,10,828.937,10,828.937,2,2,13,268.512,0.192114,0.131258,0.42808,0.248548,0.0603838,0.370894,0.470766,0.0979559
56,10,828.937,10,828.937,2,2,13,268.378,0.190831,0.130371,0.431896,0.246902,0.0599202,0.36818,0.474687,0.0972131
57,10,828.937,10,828.937,1,2,0,268.244,0.189571,0.1295,0.435646,0.245284,0.0594651,0.365517,0.478534,0.0964842
58,10,828.937,10,828.937,2,1,13,268.109,0.192527,0.115838,0.442513,0.249122,0.0664286,0.408468,0.41731,0.107793
59,10,828.937,10,828.937,3,2,13,267.975,0.19125,0.115058,0.446211,0.247482,0.0658076,0.413836,0.41356,0.106796
60,10,828.937,10,828.937,2,3,0,267.841,0.187694,0.112907,0.437988,0.261411,0.0652417,0.410429,0.418442,0.105888
61,10,828.937,10,828.937,2,1,13,267.707,0.207709,0.124935,0.378048,0.289308,0.0659242,0.414875,0.422976,0.0962248
62,10,828.937,10,828.937,3,0,13,267.574,0.206164,0.123993,0.382669,0.287174,0.0653146,0.420122,0.419221,0.0953422
63,10,828.937,10,835.52,3,2,9,267.44,0.203293,0.122254,0.377387,0.297067,0.0790265,0.413972,0.413083,0.0939186
64,10,828.937,10,828.937,3,2,13,267.306,0.205557,0.123603,0.381637,0.289203,0.0809939,0.424418,0.398328,0.09626
65,10,828.937,10,828.937,1,2,0,267.172,0.202733,0.121892,0.37644,0.298934,0.0801353,0.420058,0.404563,0.0952429
66,10,828.937,10,828.937,3,2,13,267.039,0.205813,0.10848,0.382207,0.3035,0.0876879,0.4598,0.348289,0.104223
67,10,828.937,10,828.937,3,1,0,266.905,0.203145,0.10706,0.377298,0.312498,0.0862109,0.452205,0.359113,0.102471
68,10,828.937,10,828.937,0,0,13,266.772,0.216816,0.11425,0.402739,0.266196,0.095545,0.392778,0.398107,0.11357
69,10,828.937,10,828.937,2,1,0,266.639,0.230887,0.112176,0.395528,0.261408,0.110948,0.386101,0.39134,0.111611
70,10,828.937,10,828.937,0,1,13,266.505,0.25255,0.122684,0.338825,0.285942,0.120812,0.331412,0.426241,0.121534
71,10,828.937,10,828.937,0,2,13,266.372,0.262766,0.120988,0.334209,0.282037,0.1188,0.342442,0.419248,0.11951
72,10,828.937,10,828.937,0,2,13,266.239,0.272188,0.119423,0.329953,0.278436,0.117573,0.338976,0.425174,0.118276
73,10,828.937,10,828.937,1,2,0,266.106,0.28085,0.117983,0.326042,0.275125,0.116366,0.335566,0.431006,0.117062
74,10,828.937,10,828.937,2,3,0,265.973,0.285195,0.10433,0.331095,0.27938,0.12816,0.369656,0.373257,0.128927
75,10,828.937,10,828.937,0,3,13,265.84,0.306868,0.112236,0.280285,0.300611,0.130179,0.375559,0.379219,0.115043
76,10,828.937,10,828.937,2,0,13,265.707,0.312659,0.111281,0.27795,0.29811,0.127824,0.368844,0.372439,0.130893
77,10,828.937,10,828.937,2,1,13,265.574,0.309315,0.110067,0.285699,0.294919,0.143625,0.362173,0.365704,0.128499
78,10,828.937,10,828.937,3,2,13,265.441,0.306257,0.108957,0.292787,0.292,0.14209,0.368924,0.361864,0.127123
79,10,828.937,10,828.937,1,1,0,265.308,0.303449,0.107935,0.2901,0.298515,0.140543,0.364975,0.368747,0.125735
80,10,828.937,10,828.937,0,1,13,265.176,0.307628,0.0956528,0.294093,0.302626,0.152187,0.312288,0.399375,0.13615
81,10,828.937,10,828.937,0,3,13,265.043,0.313316,0.0948484,0.291686,0.30015,0.14967,0.323589,0.392846,0.133895
82,10,828.937,10,828.937,0,1,13,264.911,0.318947,0.0940522,0.289302,0.297699,0.146808,0.31745,0.385407,0.150335
83,10,828.937,10,828.937,0,1,13,264.778,0.32452,0.0932643,0.286943,0.295273,0.144586,0.327706,0.379648,0.148061
84,10,828.937,10,828.937,2,1,13,264.646,0.330032,0.092485,0.284609,0.292874,0.142553,0.337085,0.374383,0.14598
85,10,828.937,10,828.937,1,1,0,264.513,0.326322,0.0914222,0.292681,0.289575,0.140697,0.345641,0.369581,0.14408
86,10,828.937,10,828.937,3,2,13,264.381,0.329546,0.0824599,0.295566,0.292428,0.151447,0.295569,0.397895,0.155089
87,10,828.937,10,828.937,3,2,13,264.249,0.326018,0.0815547,0.292396,0.300031,0.149767,0.292329,0.404535,0.153369
88,10,828.937,10,828.937,3,0,13,264.117,0.322799,0.0807269,0.289502,0.306972,0.148111,0.289135,0.411079,0.151674
89,10,828.937,10,865.913,1,0,9,263.985,0.319865,0.0799711,0.286865,0.313298,0.165053,0.283382,0.402928,0.148637
90,10,828.937,10,863.728,0,2,13,263.853,0.317712,0.0861721,0.284928,0.311188,0.169811,0.281764,0.400656,0.14777
91,10,828.937,10,829.698,2,2,13,263.721,0.32306,0.0854781,0.2827,0.308761,0.167991,0.278773,0.407054,0.146182
92,10,828.937,10,829.698,0,2,9,263.589,0.319629,0.0845477,0.290344,0.305479,0.166199,0.275826,0.413358,0.144618
93,10,828.937,10,829.698,0,1,9,263.457,0.307274,0.0860641,0.295624,0.311038,0.170016,0.28219,0.399858,0.147936
94,10,828.937,10,829.698,3,0,9,263.325,0.295627,0.0874919,0.300602,0.316279,0.170961,0.278134,0.40215,0.148754
95,10,828.937,10,829.698,1,2,0,263.194,0.300866,0.0890208,0.305931,0.304182,0.175321,0.276668,0.40006,0.147951
96,10,828.937,10,829.698,3,3,0,263.062,0.303824,0.0800634,0.30894,0.307173,0.191569,0.302336,0.344438,0.161658
97,10,828.937,10,874.611,1,1,9,262.931,0.325018,0.0856256,0.330492,0.258865,0.196195,0.309665,0.352797,0.141344
98,10,828.937,10,874.611,0,3,9,262.799,0.322743,0.0920363,0.328179,0.257041,0.198427,0.301776,0.356854,0.142943
99,10,828.937,10,874.611,0,1,9,262.668,0.311078,0.0936026,0.333849,0.26147,0.197229,0.299979,0.35474,0.148052
100,10,828.937,10,898.355,0,3,9,262.536,0.300778,0.094983,0.338859,0.26538,0.199187,0.292998,0.358303,0.149512
