iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,26,2466.18,26,2466.18,3,0,33,391.158,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,24,2261.32,24,2261.32,0,2,33,390.962,0.21814,0.21814,0.21814,0.345581,0.345581,0.21814,0.21814,0.21814
2,0,21,2173.33,21,2173.33,0,3,33,390.767,0.31441,0.191272,0.191272,0.303045,0.303045,0.191272,0.31441,0.191272
3,0,18,1812,18,1812,2,2,33,390.571,0.418438,0.162243,0.162243,0.257076,0.269601,0.170148,0.279713,0.280538
4,0,17,1818.34,17,1818.34,0,2,33,390.376,0.375282,0.145482,0.248696,0.23054,0.232566,0.146761,0.37867,0.242003
5,0,17,1818.34,17,1827.09,2,2,9,390.181,0.483005,0.120387,0.205819,0.19079,0.192168,0.121257,0.486607,0.199968
6,0,17,1818.34,17,1887.61,0,3,9,389.986,0.479285,0.119427,0.212003,0.189285,0.196621,0.124055,0.474722,0.204602
7,0,17,1799.34,17,1799.34,0,2,33,389.791,0.467413,0.12214,0.216844,0.193603,0.195089,0.123077,0.471106,0.210727
8,0,17,1790.68,17,1790.68,0,2,33,389.596,0.575309,0.0973879,0.17292,0.154383,0.15532,0.0979788,0.578928,0.167773
9,0,17,1790.68,17,1790.68,0,3,0,389.401,0.674612,0.0746104,0.132492,0.118286,0.11883,0.0749531,0.677858,0.128359
10,0,17,1790.68,17,1796.62,0,2,9,389.206,0.618935,0.0873697,0.155167,0.138528,0.119957,0.0756575,0.68453,0.119855
11,0,17,1790.68,17,1833.19,0,2,9,389.012,0.60495,0.0905689,0.160868,0.143613,0.125254,0.0789908,0.670608,0.125147
12,0,17,1790.68,17,1802.46,0,2,13,388.817,0.591072,0.0937432,0.166525,0.14866,0.13056,0.082329,0.656663,0.130448
13,0,17,1790.68,17,1802.46,1,2,0,388.623,0.596766,0.0924305,0.164212,0.146592,0.128941,0.0813011,0.660926,0.128832
14,0,17,1790.68,17,1802.46,0,2,9,388.428,0.599608,0.0881914,0.164951,0.147249,0.150307,0.0947642,0.604749,0.150179
15,0,17,1790.68,17,1902.59,1,2,9,388.234,0.585829,0.0912182,0.170634,0.152318,0.155506,0.0980331,0.591086,0.155374
16,0,17,1790.68,17,1839.32,2,2,13,388.04,0.578586,0.102536,0.168483,0.150395,0.160656,0.10127,0.577555,0.160519
