iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,7,1170.36,7,1170.36,1,0,33,199.237,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,7,1074.78,7,1074.78,2,3,33,199.137,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814
2,0,7,1049.49,7,1049.49,2,3,33,199.038,0.191272,0.303045,0.31441,0.191272,0.303045,0.191272,0.191272,0.31441
3,0,6,1017.67,6,1017.67,2,3,33,198.938,0.162243,0.257076,0.418438,0.162243,0.257076,0.162243,0.162243,0.418438
4,0,6,994.749,6,994.749,2,1,33,198.839,0.131654,0.208627,0.528064,0.131654,0.208627,0.131654,0.131654,0.528064
5,0,6,994.749,6,998.528,0,3,9,198.739,0.102365,0.162229,0.633041,0.102365,0.189388,0.211652,0.119503,0.479457
6,0,6,961.457,6,961.457,3,2,33,198.64,0.114485,0.160009,0.624551,0.100955,0.193709,0.216486,0.122218,0.467586
7,0,6,889.918,6,889.918,2,0,33,198.541,0.105574,0.147564,0.576132,0.17073,0.177141,0.197974,0.197218,0.427668
8,0,4,1092.86,4,1092.86,1,0,33,198.441,0.0809117,0.113101,0.675128,0.13086,0.266218,0.176528,0.175854,0.381399
9,0,4,1044.62,4,1044.62,3,3,33,198.342,0.0740828,0.187681,0.61841,0.119827,0.367268,0.152206,0.151625,0.328901
10,0,4,992.124,4,992.124,2,1,33,198.243,0.0676847,0.171504,0.565241,0.19557,0.310402,0.128617,0.128125,0.432856
11,0,4,992.124,4,1020.4,2,0,9,198.144,0.0523847,0.13276,0.663461,0.151394,0.283852,0.203145,0.117145,0.395858
12,0,4,988.612,4,988.612,2,2,33,198.045,0.0549425,0.139269,0.646969,0.15882,0.279301,0.204424,0.11787,0.398405
13,0,4,988.553,4,988.553,3,2,33,197.946,0.0413786,0.104906,0.734078,0.119637,0.257218,0.18825,0.187602,0.366931
