iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,17,1563.93,17,1563.93,0,3,33,269.884,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,12,1203.95,12,1203.95,1,3,33,269.749,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,12,1203.95,12,1216.02,0,2,9,269.614,0.303045,0.31441,0.191272,0.191272,0.182242,0.182242,0.182242,0.453275
3,12,1203.95,12,1368.84,1,3,9,269.479,0.297535,0.316913,0.192776,0.192776,0.180441,0.180441,0.190242,0.448877
4,12,1203.95,12,1252.51,0,3,13,269.345,0.300354,0.310476,0.194585,0.194585,0.183517,0.183517,0.193488,0.439479
5,12,1036.47,12,1036.47,2,2,33,269.21,0.311838,0.305396,0.191383,0.191383,0.180059,0.180059,0.189844,0.450038
6,12,1036.47,12,1082.93,0,3,9,269.075,0.27744,0.271707,0.280597,0.170256,0.159019,0.159019,0.284437,0.397525
7,12,1036.47,12,1082.93,1,3,0,268.941,0.271691,0.273875,0.282837,0.171598,0.161417,0.161417,0.28876,0.388406
8,12,1036.47,12,1070.91,3,1,13,268.806,0.286365,0.23467,0.298116,0.180849,0.174685,0.174685,0.312531,0.338098
9,12,1036.47,12,1070.91,1,1,0,268.672,0.281021,0.230282,0.292555,0.196142,0.171098,0.191556,0.306148,0.331198
10,12,1036.47,12,1070.09,0,1,13,268.538,0.292485,0.198896,0.304491,0.204128,0.176036,0.168142,0.315021,0.340802
11,12,1036.47,12,1047.24,0,1,13,268.403,0.303824,0.195701,0.299625,0.20085,0.172405,0.185219,0.308559,0.333817
12,12,1036.47,12,1047.24,2,0,0,268.269,0.314483,0.192697,0.295051,0.197768,0.168898,0.201713,0.302318,0.32707
13,12,1036.47,12,1047.24,0,0,0,268.135,0.332727,0.203856,0.254196,0.209221,0.149161,0.20649,0.309502,0.334847
14,12,957.619,12,957.619,2,1,33,268.001,0.287482,0.217675,0.271438,0.223405,0.133053,0.210385,0.315366,0.341197
15,12,957.619,12,957.619,1,2,0,267.867,0.248141,0.187876,0.371161,0.192822,0.117183,0.30446,0.277799,0.300558
16,12,957.619,12,978.43,0,3,9,267.733,0.254706,0.166367,0.381013,0.197914,0.123523,0.320994,0.238603,0.316879
