iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,28,2069.63,28,2069.63,3,0,33,312.883,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,25,1879.46,25,1879.46,3,2,33,312.726,0.21814,0.21814,0.21814,0.345581,0.345581,0.21814,0.21814,0.21814
2,0,24,1912.8,24,1912.8,3,3,33,312.57,0.182242,0.182242,0.182242,0.453275,0.303045,0.191272,0.31441,0.191272
3,0,22,1784.43,22,1784.43,3,0,33,312.414,0.145549,0.145549,0.145549,0.563354,0.269601,0.170148,0.279713,0.280538
4,0,18,1685.09,18,1685.09,2,3,33,312.258,0.111467,0.111467,0.111467,0.6656,0.367655,0.147294,0.242168,0.242883
5,0,16,1664.22,16,1664.22,1,3,33,312.101,0.102022,0.102022,0.186538,0.609419,0.319428,0.12795,0.210384,0.342239
6,0,16,1664.22,16,1664.22,3,3,0,311.945,0.0940485,0.17198,0.17198,0.561992,0.26852,0.107538,0.17684,0.447102
7,0,16,1644.63,16,1644.63,1,3,33,311.789,0.106626,0.195003,0.195003,0.503368,0.295541,0.118338,0.194619,0.391501
8,0,16,1623.4,16,1623.4,3,0,33,311.634,0.0939677,0.290412,0.171874,0.443747,0.243356,0.0974249,0.160241,0.498979
9,0,16,1623.4,16,1641.62,0,0,9,311.478,0.075869,0.23453,0.138787,0.550815,0.346502,0.0841239,0.138378,0.430997
10,0,16,1582.99,16,1582.99,2,2,33,311.322,0.0861501,0.2319,0.137216,0.544733,0.33955,0.0849988,0.139831,0.435621
11,0,16,1582.99,16,1582.99,3,3,9,311.166,0.0780987,0.210269,0.217627,0.494005,0.308527,0.0772115,0.218421,0.395841
12,0,16,1582.99,16,1582.99,3,0,0,311.011,0.0803798,0.216454,0.22403,0.479137,0.314937,0.078794,0.222944,0.383325
13,0,16,1582.99,16,1582.99,2,3,0,310.855,0.0894736,0.24099,0.249426,0.42011,0.270988,0.0838284,0.237238,0.407946
14,0,16,1581.89,16,1581.89,3,0,33,310.7,0.093329,0.251424,0.216899,0.438349,0.296011,0.0915478,0.259138,0.353303
15,0,16,1581.89,16,1581.89,3,0,0,310.544,0.0756173,0.20375,0.175766,0.544867,0.397887,0.0782832,0.221637,0.302193
16,0,16,1581.89,16,1581.89,3,3,0,310.389,0.0856631,0.230864,0.19915,0.484323,0.343592,0.0853242,0.241622,0.329463
17,0,16,1581.89,16,1581.89,2,3,0,310.234,0.0954366,0.257255,0.221909,0.4254,0.36797,0.0913528,0.258747,0.281929
18,0,16,1581.89,16,1648.34,2,0,9,310.079,0.0988125,0.266407,0.194201,0.440579,0.387995,0.0962973,0.272809,0.242898
