iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,11,1946.57,11,1946.57,1,0,33,305.035,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,8,1776.32,8,1776.32,1,2,33,304.882,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814
2,0,8,1665.96,8,1665.96,0,0,33,304.73,0.182242,0.453275,0.182242,0.182242,0.303045,0.191272,0.31441,0.191272
3,0,5,1845.16,5,1845.16,1,0,33,304.578,0.275249,0.401754,0.161498,0.161498,0.406423,0.162894,0.267789,0.162894
4,0,5,1841.79,5,1841.79,1,3,33,304.425,0.224987,0.511026,0.131994,0.131994,0.515855,0.132857,0.218431,0.132857
5,0,5,1705.19,5,1705.19,3,2,33,304.273,0.176141,0.617208,0.103326,0.103326,0.468236,0.12056,0.198233,0.212971
6,0,5,1705.19,5,1794.1,1,2,9,304.121,0.162231,0.568609,0.0951558,0.174005,0.41259,0.106204,0.293575,0.187631
7,0,5,1686.68,5,1686.68,1,3,33,303.969,0.167374,0.554941,0.0981618,0.179523,0.414209,0.106591,0.290861,0.188338
8,0,4,1684.54,4,1684.54,1,0,33,303.817,0.129245,0.656334,0.075792,0.138629,0.367873,0.0946416,0.258305,0.27918
9,0,4,1684.54,4,1684.54,1,2,0,303.665,0.0964119,0.743643,0.0565319,0.103413,0.473129,0.0788688,0.2153,0.232703
10,0,4,1684.54,4,1684.54,1,2,0,303.513,0.115517,0.692848,0.0677271,0.123908,0.488498,0.0814016,0.189872,0.240228
11,0,4,1522.41,4,1522.41,2,0,33,303.362,0.13613,0.638045,0.0798041,0.14602,0.501122,0.0834753,0.169001,0.246401
12,0,4,1522.41,4,1522.41,1,0,0,303.21,0.127244,0.596579,0.139687,0.13649,0.60586,0.0659396,0.133518,0.194682
13,0,4,1522.41,4,1522.41,2,3,0,303.058,0.145945,0.537284,0.16022,0.156552,0.546204,0.0759084,0.153725,0.224162
14,0,4,1522.41,4,1522.41,2,0,0,302.907,0.148536,0.546966,0.145164,0.159334,0.563976,0.0783473,0.158687,0.19899
15,0,4,1522.41,4,1753.23,1,0,9,302.755,0.150688,0.555037,0.13263,0.161645,0.504372,0.0890452,0.18038,0.226203
16,0,4,1522.41,4,1752.03,1,3,13,302.604,0.155434,0.541025,0.136803,0.166738,0.490737,0.0914824,0.185343,0.232438
17,0,4,1522.41,4,1752.03,1,3,0,302.453,0.15335,0.54718,0.134966,0.164505,0.478914,0.0892484,0.180843,0.250995
18,0,4,1522.41,4,1752.03,1,0,0,302.301,0.173334,0.488171,0.15255,0.185945,0.49849,0.0928653,0.188198,0.220447
19,0,4,1522.41,4,1752.03,2,2,0,302.15,0.192822,0.430629,0.169696,0.206853,0.440235,0.103639,0.210062,0.246065
20,0,4,1522.41,4,1752.03,0,3,0,301.999,0.197013,0.440061,0.151572,0.211353,0.454027,0.106855,0.185373,0.253744
21,0,4,1522.41,4,1752.03,1,2,0,301.848,0.174742,0.452303,0.155755,0.217201,0.472993,0.111287,0.193082,0.222638
22,0,4,1522.41,4,1691.42,3,0,13,301.697,0.192451,0.39679,0.171536,0.239223,0.485298,0.114149,0.172157,0.228396
23,0,4,1522.41,4,1691.42,2,3,0,301.546,0.188264,0.388213,0.1678,0.255723,0.493176,0.112392,0.169521,0.224911
24,0,4,1522.41,4,1691.42,0,0,0,301.396,0.19245,0.396903,0.149222,0.261425,0.509383,0.116051,0.175055,0.199511
25,0,4,1519.45,4,1519.45,0,0,33,301.245,0.170075,0.407926,0.153336,0.268663,0.451941,0.129629,0.195552,0.222878
26,0,4,1513.7,4,1513.7,3,0,33,301.094,0.257777,0.364841,0.137114,0.240268,0.560887,0.103853,0.156681,0.17858
27,0,4,1513.7,4,1513.7,1,0,0,300.944,0.224386,0.317604,0.119338,0.338672,0.662349,0.0798508,0.120479,0.137322
28,0,4,1513.7,4,1513.7,2,0,0,300.793,0.239279,0.272298,0.127243,0.36118,0.606037,0.093161,0.140573,0.160229
29,0,4,1502.34,4,1502.34,3,0,33,300.643,0.242777,0.276286,0.114448,0.36649,0.547943,0.106891,0.161304,0.183863
30,0,4,1463.05,4,1463.05,0,0,33,300.493,0.201951,0.229832,0.0951884,0.473029,0.65083,0.0825566,0.124592,0.142021
31,0,4,1457.48,4,1457.48,0,0,33,300.342,0.297635,0.202262,0.0837554,0.416347,0.739734,0.0615319,0.0928701,0.105864
32,0,4,1457.48,4,1457.48,0,0,0,300.192,0.40266,0.172007,0.0712143,0.354119,0.81126,0.0446184,0.0673481,0.0767732
33,0,4,1457.48,4,1457.48,0,0,0,300.042,0.347389,0.18791,0.0777849,0.386916,0.768415,0.0547432,0.0826375,0.0942046
34,0,4,1451.3,4,1451.3,3,0,33,299.892,0.298715,0.201912,0.0835663,0.415807,0.720235,0.0661273,0.0998305,0.113807
35,0,4,1451.3,4,1451.3,3,3,0,299.742,0.244057,0.164955,0.0682583,0.52273,0.796002,0.0482148,0.0727945,0.0829883
36,0,4,1451.3,4,1451.4,0,0,9,299.592,0.274996,0.185851,0.0768917,0.462262,0.798128,0.0483164,0.072954,0.0806013
37,0,4,1451.3,4,1518.74,1,0,9,299.442,0.274125,0.186056,0.0769629,0.462856,0.785646,0.0513004,0.0774659,0.0855878
38,0,4,1451.3,4,1610.84,1,0,9,299.293,0.272325,0.191373,0.076438,0.459865,0.772874,0.0543531,0.0820824,0.0906902
39,0,4,1451.3,4,1616.72,3,0,9,299.143,0.27067,0.196257,0.0759543,0.457119,0.759842,0.0574678,0.0867933,0.095897
40,0,4,1451.3,4,1616.72,1,0,0,298.993,0.277618,0.201282,0.0778841,0.443216,0.746579,0.0606372,0.0915875,0.101196
41,0,4,1451.3,4,1586.42,3,0,13,298.844,0.286016,0.177096,0.0802199,0.456667,0.696146,0.0726993,0.109816,0.121339
42,0,4,1451.3,4,1594.6,3,2,9,298.695,0.282687,0.175019,0.0792661,0.463028,0.699456,0.0719025,0.108621,0.120021
43,0,4,1451.3,4,1551.24,0,2,13,298.545,0.289966,0.179508,0.0812863,0.44924,0.689933,0.0708913,0.12083,0.118345
44,0,4,1451.3,4,1551.24,1,3,0,298.396,0.304555,0.175802,0.0795957,0.440048,0.673072,0.0691273,0.142389,0.115412
45,0,4,1451.3,4,1520.9,3,0,13,298.247,0.311935,0.155817,0.0815028,0.450745,0.678514,0.0696545,0.143495,0.108337
46,0,4,1451.3,4,1535.77,3,0,9,298.098,0.308268,0.153963,0.0805229,0.457246,0.681859,0.0689231,0.142009,0.107209
47,0,4,1451.3,4,1634.03,1,0,9,297.949,0.316031,0.157819,0.0825286,0.443621,0.667446,0.0720387,0.14845,0.112065
48,0,4,1451.3,4,1573.45,1,3,13,297.8,0.313537,0.164457,0.0818553,0.44015,0.653007,0.0751596,0.154903,0.11693
49,0,4,1451.3,4,1566.88,3,0,13,297.651,0.306816,0.182361,0.0800791,0.430744,0.637544,0.0733481,0.151192,0.137916
50,0,4,1451.3,4,1523.6,0,0,13,297.502,0.303287,0.180245,0.0791368,0.437331,0.641617,0.072516,0.149498,0.136369
51,0,4,1451.3,4,1560.59,3,2,9,297.353,0.316711,0.176756,0.077592,0.428941,0.645592,0.0717038,0.147845,0.134859
52,0,4,1451.3,4,1560.59,3,0,0,297.204,0.324116,0.180867,0.0793837,0.415634,0.637486,0.0707724,0.158618,0.133124
53,0,4,1451.3,4,1555.92,3,0,13,297.056,0.355095,0.198132,0.0869469,0.359826,0.579005,0.0821799,0.184214,0.154601
54,0,4,1451.3,4,1542.82,3,2,13,296.907,0.351009,0.195828,0.0859221,0.367241,0.584327,0.0811316,0.181894,0.152648
55,0,4,1451.3,4,1542.82,2,2,0,296.759,0.346968,0.193551,0.084909,0.374572,0.569091,0.078985,0.203296,0.148628
56,0,4,1451.3,4,1542.82,3,0,0,296.61,0.349365,0.194866,0.0786038,0.377165,0.584555,0.0810992,0.18172,0.152626
57,0,4,1451.3,4,1542.67,0,0,13,296.462,0.379008,0.211375,0.0852478,0.324368,0.524972,0.0927194,0.207792,0.174517
58,0,4,1451.3,4,1542.67,1,0,0,296.314,0.386653,0.208769,0.0841814,0.320396,0.531513,0.091432,0.20494,0.172115
59,0,4,1451.3,4,1542.67,3,2,0,296.166,0.39971,0.182089,0.0869977,0.331203,0.472246,0.102987,0.230876,0.193891
60,0,4,1451.3,4,1542.67,3,3,0,296.018,0.426825,0.19441,0.0928709,0.285894,0.489114,0.106633,0.203472,0.20078
61,0,4,1451.3,4,1542.67,1,0,0,295.87,0.449241,0.204588,0.0977185,0.248452,0.502689,0.109559,0.209083,0.17867
62,0,4,1451.3,4,1542.3,3,2,13,295.722,0.462706,0.180809,0.100617,0.255869,0.444726,0.122317,0.233461,0.199496
63,0,4,1451.3,4,1537.48,3,2,13,295.574,0.451751,0.176495,0.0982044,0.27355,0.434176,0.119384,0.251709,0.194732
64,0,4,1451.3,4,1523.44,0,1,13,295.426,0.441494,0.172455,0.0959454,0.290106,0.42422,0.116617,0.268927,0.190236
65,0,4,1451.3,4,1520.47,3,0,13,295.278,0.449352,0.170023,0.0945812,0.286044,0.415614,0.134593,0.263447,0.186347
66,0,4,1451.3,4,1520.47,1,3,0,295.131,0.439438,0.16624,0.0924657,0.301857,0.424164,0.132613,0.259606,0.183617
67,0,4,1451.3,4,1533.39,0,0,9,294.983,0.448914,0.148313,0.0944301,0.308343,0.435016,0.135974,0.266222,0.162788
68,0,4,1451.3,4,1533.39,0,0,0,294.836,0.436604,0.151616,0.0965244,0.315256,0.423584,0.138715,0.271625,0.166076
69,0,4,1451.3,4,1518.49,3,0,13,294.688,0.380748,0.166636,0.106077,0.346538,0.369043,0.151829,0.297345,0.181783
70,0,4,1451.3,4,1518.49,0,0,0,294.541,0.374645,0.163938,0.10435,0.357066,0.378381,0.149571,0.292962,0.179086
71,0,4,1451.3,4,1512.39,0,0,13,294.394,0.323164,0.177421,0.112922,0.386493,0.327167,0.161882,0.317118,0.193833
72,0,4,1434.36,4,1434.36,2,2,33,294.246,0.335445,0.174189,0.110855,0.379511,0.33683,0.159545,0.312582,0.191042
73,0,4,1434.36,4,1434.36,3,2,0,294.099,0.309322,0.160603,0.180111,0.349964,0.285318,0.135125,0.417749,0.161807
74,0,4,1433.17,4,1433.17,3,0,33,293.952,0.332919,0.172832,0.19383,0.300419,0.311981,0.147731,0.363379,0.176908
75,0,4,1433.17,4,1433.17,0,2,0,293.805,0.28364,0.147229,0.165121,0.40401,0.418261,0.124897,0.30727,0.149571
76,0,4,1418.01,4,1418.01,2,0,33,293.658,0.245644,0.15502,0.173862,0.425474,0.442931,0.132232,0.266477,0.15836
77,0,4,1418.01,4,1422,2,2,9,293.512,0.219094,0.138252,0.263125,0.379529,0.552446,0.106228,0.214104,0.127223
78,0,4,1418.01,4,1422.13,3,3,9,293.365,0.219748,0.138652,0.260897,0.380703,0.547938,0.105327,0.220588,0.126147
79,0,4,1400.14,4,1400.14,0,1,33,293.218,0.223745,0.141161,0.265652,0.369441,0.541544,0.104063,0.217975,0.136418
80,0,4,1398.34,4,1398.34,0,0,33,293.071,0.320098,0.123623,0.232676,0.323603,0.499268,0.174077,0.200922,0.125734
81,0,4,1398.34,4,1421.25,3,1,9,292.925,0.422734,0.104947,0.19755,0.274769,0.605517,0.13714,0.158294,0.0990485
82,0,4,1398.34,4,1409.62,2,1,13,292.778,0.424247,0.105293,0.198227,0.272233,0.598463,0.14727,0.156408,0.0978592
83,0,4,1387.11,4,1387.11,3,3,33,292.632,0.415477,0.103087,0.214854,0.266582,0.583986,0.167974,0.152583,0.0954574
84,0,4,1382.31,4,1382.31,3,0,33,292.486,0.357339,0.0886376,0.184765,0.369258,0.541214,0.155632,0.14137,0.161784
85,0,4,1382.31,4,1382.31,0,0,0,292.34,0.297955,0.073887,0.15404,0.474118,0.643002,0.121104,0.110003,0.125891
86,0,4,1376.6,4,1376.6,0,1,33,292.193,0.257519,0.0781206,0.16289,0.50147,0.582212,0.141726,0.128733,0.14733
