iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,6,1022.65,6,1022.65,1,2,33,186.537,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,5,1164.51,5,1164.51,1,1,33,186.443,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814
2,4,1028.95,4,1028.95,2,2,33,186.35,0.182242,0.453275,0.182242,0.182242,0.191272,0.31441,0.303045,0.191272
3,4,872.84,4,872.84,2,3,33,186.257,0.161498,0.401754,0.275249,0.161498,0.162894,0.267789,0.406423,0.162894
4,4,872.84,4,872.84,1,3,0,186.164,0.138071,0.343537,0.380322,0.138071,0.146103,0.240208,0.364594,0.249095
5,4,854.736,4,854.736,3,2,33,186.071,0.147673,0.297799,0.406855,0.147673,0.152349,0.250503,0.380252,0.216896
6,4,829.698,4,829.698,3,0,33,185.978,0.133487,0.269228,0.367844,0.229441,0.125737,0.206766,0.488475,0.179021
7,4,829.698,4,829.698,1,0,0,185.885,0.116651,0.235305,0.321516,0.326528,0.202596,0.188572,0.445568,0.163264
8,4,829.698,4,832.491,2,1,9,185.792,0.121536,0.203143,0.335048,0.340273,0.179629,0.193986,0.45844,0.167946
9,4,829.698,4,832.491,1,1,0,185.699,0.123098,0.205774,0.326412,0.344716,0.178244,0.200115,0.454992,0.166649
10,4,829.698,4,831.356,2,0,13,185.606,0.127155,0.179454,0.337238,0.356153,0.18319,0.177837,0.467702,0.171271
11,4,827.075,4,827.075,0,2,33,185.513,0.125193,0.176697,0.34738,0.350729,0.202899,0.173527,0.456456,0.167118
12,4,827.075,4,827.075,2,0,0,185.42,0.197691,0.162036,0.3186,0.321673,0.162566,0.139029,0.564512,0.133893
13,4,810.814,4,810.814,3,2,33,185.328,0.210964,0.172907,0.272827,0.343302,0.147885,0.14144,0.574461,0.136214
14,4,810.814,4,810.814,2,2,13,185.235,0.177256,0.145275,0.229247,0.448223,0.113336,0.108396,0.673878,0.10439
15,4,810.814,4,819.926,3,2,9,185.142,0.173161,0.141913,0.246975,0.43795,0.112107,0.107218,0.67742,0.103255
16,4,810.107,4,810.107,3,0,33,185.05,0.176887,0.144961,0.252307,0.425845,0.117053,0.111949,0.663188,0.10781
17,4,805.95,4,805.95,3,2,33,184.957,0.143699,0.117758,0.204983,0.533559,0.193212,0.102265,0.606039,0.0984837
18,4,805.95,4,868.127,3,0,9,184.865,0.112054,0.091822,0.159853,0.636271,0.146943,0.0777654,0.700402,0.0748893
19,4,805.95,4,868.127,2,2,0,184.772,0.116753,0.0956686,0.166568,0.62101,0.157798,0.0767482,0.691545,0.0739091
20,4,805.95,4,850.266,3,2,13,184.68,0.118851,0.0973844,0.15138,0.632385,0.186576,0.0907317,0.635318,0.0873747
21,4,805.95,4,863.354,2,2,9,184.588,0.117632,0.0963812,0.149833,0.636154,0.184957,0.0899314,0.638508,0.0866034
22,4,805.95,4,893.821,3,0,9,184.495,0.116159,0.0951708,0.160268,0.628402,0.192933,0.0937961,0.622947,0.0903244
23,4,805.95,4,881.865,3,2,13,184.403,0.120898,0.0990496,0.166818,0.613234,0.201043,0.0928264,0.616741,0.0893899
24,4,805.95,4,872.941,3,2,13,184.311,0.119622,0.0980003,0.165068,0.61731,0.199219,0.0919699,0.620247,0.0885645
25,4,805.95,4,870.243,3,2,13,184.219,0.118376,0.0969753,0.163358,0.621291,0.197436,0.0911328,0.623674,0.0877576
26,4,805.95,4,856.811,3,2,13,184.127,0.117158,0.095974,0.161689,0.625179,0.195693,0.0903146,0.627023,0.0869691
27,4,805.95,4,850.433,2,2,13,184.035,0.115969,0.094996,0.160058,0.628978,0.193991,0.0895149,0.630296,0.0861984
28,4,805.95,4,894.604,3,0,9,183.943,0.112965,0.092532,0.181608,0.612895,0.192327,0.0887334,0.633495,0.0854452
29,4,805.95,4,837.956,3,2,13,183.851,0.117462,0.0962111,0.188854,0.597473,0.200499,0.0878085,0.627138,0.0845539
30,4,805.95,4,861.265,3,0,9,183.759,0.116252,0.0952168,0.186928,0.601603,0.198822,0.0870597,0.630286,0.0838322
31,4,805.95,4,857.666,3,0,13,183.667,0.120725,0.0988765,0.194139,0.58626,0.206525,0.0861958,0.624279,0.0829998
32,4,805.95,4,858.679,0,2,9,183.575,0.119439,0.0978193,0.192089,0.590653,0.227483,0.0838931,0.607842,0.0807818
33,4,805.95,4,857.666,3,2,13,183.483,0.12998,0.0966221,0.189763,0.583634,0.236878,0.0873401,0.591682,0.0841004
34,4,805.95,4,857.666,0,0,0,183.391,0.12863,0.0956128,0.187807,0.58795,0.234862,0.0865796,0.595191,0.0833674
35,4,805.95,4,857.666,2,2,0,183.3,0.118574,0.0966897,0.189947,0.594789,0.208171,0.089573,0.616007,0.0862491
36,4,805.95,4,857.444,3,0,13,183.208,0.121371,0.0989662,0.170649,0.609014,0.240708,0.103555,0.556025,0.0997119
