iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,7,1428.84,7,1428.84,0,1,33,219.198,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,5,1323.96,5,1323.96,1,1,33,219.089,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814
2,0,5,1323.96,5,1338.9,2,1,9,218.979,0.303045,0.31441,0.191272,0.191272,0.182242,0.453275,0.182242,0.182242
3,0,5,1320.38,5,1320.38,3,2,33,218.87,0.301903,0.313227,0.194336,0.190534,0.185379,0.443862,0.185379,0.185379
4,0,5,1188.91,5,1188.91,3,1,33,218.76,0.268692,0.278772,0.172942,0.279594,0.164094,0.392965,0.278848,0.164094
5,0,5,1142.12,5,1142.12,2,2,33,218.651,0.231813,0.240512,0.149192,0.378483,0.134596,0.502062,0.228746,0.134596
6,0,5,1138.83,5,1138.83,3,1,33,218.542,0.209696,0.217566,0.230332,0.342406,0.116691,0.435388,0.33123,0.116691
7,0,5,1134.37,5,1134.37,3,1,33,218.432,0.17619,0.182804,0.193532,0.447475,0.0943298,0.543526,0.267814,0.0943298
8,0,4,1280.89,4,1280.89,1,2,33,218.323,0.1418,0.147124,0.15576,0.555316,0.0731932,0.645766,0.207848,0.0731932
9,0,4,1280.89,4,1280.89,1,2,0,218.214,0.127763,0.231412,0.140344,0.500482,0.0638762,0.56381,0.308438,0.0638762
10,0,4,1239.75,4,1239.75,2,1,33,218.105,0.132261,0.204208,0.145287,0.518243,0.0673385,0.594629,0.270694,0.0673385
11,0,4,1239.75,4,1239.75,1,1,0,217.996,0.119464,0.184466,0.22784,0.468229,0.0514612,0.690151,0.206926,0.0514612
12,0,4,1234.56,4,1234.56,3,2,33,217.887,0.12247,0.163784,0.233604,0.480142,0.0608016,0.633845,0.244552,0.0608016
13,0,4,1226.28,4,1226.28,0,1,33,217.778,0.0976436,0.13059,0.186273,0.585494,0.0522831,0.545297,0.350137,0.0522831
14,0,4,1226.28,4,1226.28,2,1,0,217.669,0.164026,0.120957,0.172545,0.542471,0.0408302,0.644798,0.273542,0.0408302
15,0,4,1212.96,4,1212.96,0,2,33,217.56,0.167558,0.123554,0.154605,0.554283,0.0477633,0.584362,0.320112,0.0477633
16,0,4,1180.44,4,1180.44,3,1,33,217.451,0.255951,0.110411,0.138166,0.495472,0.0400242,0.489923,0.430029,0.0400242
17,0,4,1142.71,4,1142.71,0,1,33,217.343,0.203777,0.08789,0.109988,0.598345,0.0320205,0.59176,0.344199,0.0320205
18,0,4,1142.71,4,1175.82,3,3,9,217.234,0.300061,0.0772391,0.0966638,0.526036,0.0247329,0.684546,0.265988,0.0247329
19,0,4,1142.71,4,1174.49,3,1,13,217.125,0.311677,0.0802074,0.100383,0.507733,0.0245495,0.679924,0.264142,0.0313847
20,0,4,1142.71,4,1174.49,3,1,9,217.017,0.310367,0.0798487,0.0999386,0.509846,0.0246389,0.678631,0.265229,0.0315004
21,0,4,1142.71,4,1168.72,3,1,13,216.908,0.3218,0.0827674,0.103596,0.491837,0.0260905,0.659562,0.280989,0.033358
