iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,21,1847.32,21,1847.32,2,0,33,312.883,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,21,1786.67,21,1786.67,3,1,33,312.726,0.21814,0.21814,0.345581,0.21814,0.345581,0.21814,0.21814,0.21814
2,0,16,1664.19,16,1664.19,1,2,33,312.57,0.191272,0.191272,0.303045,0.31441,0.303045,0.31441,0.191272,0.191272
3,0,16,1649.4,16,1649.4,0,0,33,312.414,0.170148,0.280538,0.269601,0.279713,0.269601,0.279713,0.280538,0.170148
4,0,15,1624.83,15,1624.83,2,1,33,312.258,0.252693,0.252634,0.242782,0.251891,0.367655,0.242168,0.242883,0.147294
5,0,15,1612.18,15,1612.18,3,1,33,312.101,0.221725,0.221672,0.335583,0.22102,0.319519,0.34143,0.211065,0.127986
6,0,15,1594.98,15,1594.98,2,0,33,311.945,0.1949,0.194854,0.295008,0.315237,0.268691,0.446226,0.177475,0.107607
7,0,15,1575.45,15,1575.45,2,2,33,311.789,0.167062,0.167022,0.39568,0.270236,0.373236,0.382469,0.152089,0.0922058
8,0,15,1575.45,15,1575.45,2,1,0,311.634,0.137518,0.137486,0.502526,0.222469,0.337826,0.346185,0.232554,0.0834347
9,0,15,1567.82,15,1567.82,2,2,33,311.478,0.153761,0.153725,0.443744,0.248769,0.363585,0.296377,0.250267,0.0897712
10,0,15,1567.82,15,1567.82,0,1,0,311.322,0.124164,0.124135,0.550797,0.200904,0.316103,0.257662,0.34821,0.0780258
11,0,15,1566.4,15,1566.4,1,2,33,311.166,0.114555,0.125471,0.556889,0.203085,0.331616,0.221246,0.365306,0.0818321
12,0,14,1573.53,14,1573.53,1,2,33,311.011,0.104456,0.202379,0.50796,0.185204,0.277063,0.184835,0.46975,0.0683512
13,0,14,1573.53,14,1573.53,1,2,0,310.855,0.0919497,0.297719,0.447283,0.163048,0.222162,0.148197,0.574849,0.0547918
14,0,14,1514.82,14,1514.82,2,2,33,310.7,0.0971651,0.257717,0.472802,0.172316,0.254194,0.169551,0.51358,0.0626743
15,0,14,1514.82,14,1514.82,3,2,0,310.544,0.0778453,0.206514,0.577571,0.138069,0.200531,0.133746,0.616293,0.0494292
16,0,14,1514.82,14,1514.82,0,2,0,310.389,0.0789166,0.209397,0.585755,0.125932,0.232305,0.154925,0.555525,0.0572451
17,0,14,1514.82,14,1514.82,3,2,0,310.234,0.075441,0.210162,0.588017,0.126379,0.264332,0.17627,0.494279,0.065119
18,0,14,1506.05,14,1506.05,0,2,33,310.079,0.0762945,0.212583,0.594914,0.116208,0.295654,0.197141,0.43439,0.0728149
19,0,14,1506.05,14,1506.05,2,1,0,309.924,0.132934,0.199525,0.558485,0.109057,0.240224,0.160168,0.540462,0.0591467
20,0,14,1484.07,14,1484.07,3,2,33,309.769,0.151582,0.227533,0.496535,0.12435,0.24476,0.144234,0.550759,0.0602469
21,0,14,1446.49,14,1446.49,3,2,33,309.614,0.138705,0.208221,0.454463,0.198611,0.190382,0.112178,0.650592,0.0468487
22,0,14,1446.49,14,1446.49,3,0,0,309.459,0.122806,0.184368,0.402465,0.290361,0.143213,0.0843758,0.737179,0.0352317
23,0,14,1422.47,14,1422.47,2,2,33,309.304,0.129985,0.195163,0.426095,0.248756,0.131589,0.0854893,0.747231,0.0356904
24,0,14,1407.26,14,1407.26,2,2,33,309.15,0.106384,0.159741,0.530258,0.203616,0.0960918,0.0624225,0.81543,0.0260559
25,0,14,1392.49,14,1392.49,3,2,33,308.995,0.0838023,0.125843,0.629938,0.160416,0.0689533,0.0447891,0.867565,0.0186922
26,0,14,1392.49,14,1392.49,1,2,0,308.841,0.0751629,0.112879,0.565224,0.246734,0.0489425,0.0317882,0.906005,0.0132641
27,0,14,1349.35,14,1349.35,2,2,33,308.686,0.0759561,0.103227,0.57142,0.249398,0.0631255,0.0409966,0.878775,0.0171034
28,0,14,1349.35,14,1349.35,2,2,0,308.532,0.0591725,0.0804222,0.666069,0.194336,0.0447132,0.0290363,0.914139,0.0121116
29,0,14,1345.14,14,1345.14,2,2,33,308.378,0.0701866,0.0953974,0.603853,0.230563,0.0579269,0.0376138,0.888773,0.0156867
30,0,14,1345.14,14,1359.73,2,2,9,308.223,0.0540941,0.0735291,0.694635,0.177742,0.0409612,0.0265952,0.921354,0.0110895
31,0,14,1345.14,14,1349.77,2,2,13,308.069,0.0575442,0.0782236,0.675109,0.189123,0.0452239,0.0293603,0.913175,0.0122403
32,0,14,1345.14,14,1359.02,2,2,9,307.915,0.0578543,0.07865,0.673308,0.190188,0.0462789,0.0300427,0.911156,0.0125226
33,0,14,1345.14,14,1362.17,2,2,9,307.761,0.0613462,0.0834021,0.653537,0.201715,0.0509158,0.0330499,0.902261,0.0137737
34,0,13,1295.76,13,1295.76,2,2,33,307.607,0.0648618,0.088187,0.633626,0.213325,0.0558589,0.0362554,0.892779,0.015107
35,0,13,1295.76,13,1295.76,2,2,9,307.454,0.0495055,0.0673126,0.720323,0.162858,0.0394605,0.0256097,0.924261,0.0106692
36,0,13,1295.76,13,1296.73,3,2,9,307.3,0.052881,0.0719066,0.701208,0.174004,0.0436151,0.0283036,0.916292,0.0117895
37,0,13,1295.76,13,1295.86,3,2,13,307.146,0.0524124,0.0712738,0.695354,0.18096,0.0480699,0.0311918,0.907748,0.0129902
38,0,13,1295.76,13,1295.86,2,2,9,306.993,0.0511719,0.0695912,0.679248,0.199989,0.0491236,0.0318728,0.905732,0.0132715
39,0,13,1295.76,13,1295.86,1,2,0,306.839,0.0543839,0.0739639,0.659052,0.2126,0.0539531,0.0350032,0.896471,0.0145724
40,0,13,1295.76,13,1295.86,2,2,9,306.686,0.0545687,0.0704278,0.661622,0.213381,0.0692836,0.0449453,0.867063,0.0187082
41,0,13,1295.76,13,1295.86,2,0,0,306.532,0.0578334,0.074645,0.641313,0.226209,0.0752828,0.0488329,0.855561,0.0203228
42,0,13,1294.74,13,1294.74,3,2,33,306.379,0.0681365,0.0879477,0.577335,0.266581,0.0729604,0.0489298,0.85775,0.0203596
43,0,13,1294.74,13,1294.74,2,2,0,306.226,0.0585321,0.0755545,0.496167,0.369747,0.0517942,0.0347322,0.899024,0.0144495
44,0,13,1294.74,13,1303.47,2,2,9,306.073,0.0661313,0.0853682,0.430595,0.417905,0.066587,0.0446484,0.870193,0.0185716
45,0,13,1294.74,13,1303.47,2,2,0,305.92,0.0683001,0.0881724,0.411758,0.43177,0.0723894,0.0485352,0.858891,0.0201848
46,0,13,1294.74,13,1303.47,1,2,0,305.767,0.0752196,0.09711,0.351983,0.475687,0.0913329,0.0612315,0.821975,0.0254604
47,0,13,1294.74,13,1303.47,3,3,0,305.614,0.0758963,0.0887005,0.355259,0.480144,0.113472,0.0760679,0.778836,0.0316239
48,0,13,1294.74,13,1316.61,2,2,9,305.461,0.085195,0.099571,0.398908,0.416326,0.113239,0.0759059,0.777539,0.033316
49,0,13,1294.74,13,1316.61,2,2,0,305.308,0.0874465,0.102206,0.382884,0.427464,0.120801,0.0809683,0.762698,0.0355322
