iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,9,1272.13,9,1272.13,0,2,33,199.237,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,8,1211.22,8,1211.22,2,3,33,199.137,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814
2,0,5,1054.63,5,1054.63,1,1,33,199.038,0.303045,0.191272,0.31441,0.191272,0.191272,0.191272,0.303045,0.31441
3,0,5,988.376,5,988.376,1,3,33,198.938,0.269601,0.280538,0.279713,0.170148,0.170148,0.280538,0.269601,0.279713
4,0,5,958.252,5,958.252,0,2,33,198.839,0.232498,0.379564,0.24122,0.146718,0.146761,0.242003,0.232566,0.37867
5,0,4,1083.14,4,1083.14,1,3,33,198.739,0.330965,0.330889,0.210267,0.127879,0.12792,0.210957,0.331003,0.33012
6,0,4,1062,4,1062,0,3,33,198.64,0.279616,0.434737,0.177629,0.108018,0.108081,0.178256,0.279719,0.433944
7,0,4,1062,4,1062,1,0,0,198.541,0.38475,0.371323,0.151691,0.092236,0.0874939,0.144317,0.226483,0.541706
8,0,4,1062,4,1092.85,0,2,9,198.441,0.415933,0.320428,0.163955,0.0996832,0.0832228,0.144967,0.227522,0.544288
9,0,3,1253.83,3,1253.83,1,1,33,198.342,0.404205,0.326888,0.167238,0.101669,0.0826141,0.143922,0.232953,0.540511
10,0,3,1253.83,3,1253.83,1,2,0,198.243,0.340231,0.433471,0.140744,0.0855541,0.0745945,0.226798,0.210383,0.488225
11,0,3,1224.15,3,1224.15,0,1,33,198.144,0.373919,0.37743,0.154652,0.0939991,0.0768641,0.23375,0.186117,0.503268
12,0,3,1173.71,3,1173.71,1,0,33,198.045,0.47973,0.313669,0.128503,0.0780977,0.0666962,0.33492,0.161526,0.436858
13,0,3,1173.71,3,1173.71,0,3,0,197.946,0.404227,0.42174,0.10825,0.0657824,0.116476,0.317057,0.152888,0.413579
14,0,3,1173.71,3,1173.71,1,1,0,197.847,0.349489,0.460531,0.118175,0.0718061,0.127595,0.347391,0.167491,0.357523
15,0,3,1122.05,3,1122.05,1,3,33,197.748,0.387239,0.402313,0.130911,0.0795372,0.137361,0.297348,0.180322,0.384969
16,0,3,1122.05,3,1166.79,1,3,9,197.649,0.318582,0.508326,0.107677,0.0654146,0.113821,0.246428,0.149427,0.490325
17,0,3,1122.05,3,1166.79,1,0,0,197.55,0.328476,0.493102,0.110997,0.0674248,0.11717,0.253718,0.153832,0.47528
18,0,3,1122.05,3,1166.79,0,3,0,197.451,0.367189,0.433411,0.124052,0.0753474,0.10721,0.256568,0.155544,0.480678
