iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,15,1902.35,15,1902.35,3,3,33,286.369,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,14,1792.05,14,1792.05,0,3,33,286.225,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814,0.345581
2,0,14,1501.44,14,1501.44,2,3,33,286.082,0.31441,0.191272,0.191272,0.303045,0.182242,0.182242,0.182242,0.453275
3,0,14,1487.48,14,1487.48,3,3,33,285.939,0.279713,0.170148,0.280538,0.269601,0.145549,0.145549,0.145549,0.563354
4,0,10,1402.91,10,1402.91,0,3,33,285.796,0.242168,0.147294,0.242883,0.367655,0.111467,0.111467,0.111467,0.6656
5,0,10,1402.6,10,1402.6,0,3,33,285.653,0.34143,0.127986,0.211065,0.319519,0.0824112,0.0824112,0.0824112,0.752766
6,0,10,1400.91,10,1400.91,2,3,33,285.511,0.446226,0.107607,0.177475,0.268691,0.0593231,0.0593231,0.0593231,0.822031
7,0,10,1386.29,10,1386.29,2,3,33,285.368,0.397618,0.0958579,0.267126,0.239398,0.0419284,0.0419284,0.0419284,0.874215
8,0,10,1386.29,10,1391.32,2,1,9,285.225,0.342458,0.0825364,0.36884,0.206166,0.0293057,0.0293057,0.0293057,0.912083
9,0,9,1355.19,9,1355.19,0,1,33,285.083,0.348743,0.0840273,0.357301,0.209929,0.0290403,0.0374774,0.0290403,0.904442
10,0,9,1347.8,9,1347.8,0,3,33,284.94,0.452615,0.07061,0.300335,0.17644,0.0279389,0.0733823,0.0279389,0.87074
11,0,9,1344.93,9,1344.93,0,3,33,284.798,0.558208,0.0569766,0.242417,0.142399,0.0196881,0.0517213,0.0196881,0.908903
12,0,9,1344.93,9,1360.23,0,3,9,284.655,0.656917,0.0442368,0.188267,0.110579,0.0137956,0.0362485,0.0137956,0.93616
13,0,9,1344.93,9,1361.12,0,3,9,284.513,0.640119,0.0463925,0.197499,0.115989,0.0151951,0.0399335,0.0151951,0.929676
14,0,9,1344.93,9,1363.87,0,3,9,284.371,0.623313,0.0485485,0.206737,0.121402,0.0166933,0.0438792,0.0166933,0.922734
15,0,9,1344.93,9,1370.77,0,3,9,284.228,0.606543,0.0506987,0.215956,0.126802,0.018292,0.0480909,0.018292,0.915325
16,0,9,1330.76,9,1330.76,3,3,33,284.086,0.589856,0.0528373,0.225131,0.132175,0.0199927,0.0525723,0.0199927,0.907442
17,0,9,1328.14,9,1328.14,2,3,33,283.944,0.536352,0.0480214,0.204671,0.210956,0.0140054,0.0368352,0.0140054,0.935154
18,0,9,1328.14,9,1330.52,0,1,9,283.802,0.472161,0.0422538,0.299911,0.185674,0.00979254,0.0257602,0.00979254,0.954655
19,0,9,1317.35,9,1317.35,2,3,33,283.66,0.455202,0.0435971,0.309567,0.191634,0.00971303,0.0328025,0.00971303,0.947771
20,0,9,1293.31,9,1293.31,2,3,33,283.518,0.386573,0.0370067,0.413707,0.162713,0.00681182,0.0230103,0.00681182,0.963366
21,0,9,1280.91,9,1280.91,3,3,33,283.377,0.318977,0.0305215,0.516263,0.134238,0.00478756,0.0161763,0.00478756,0.974249
22,0,9,1267.17,9,1267.17,0,3,33,283.235,0.290997,0.0278311,0.471023,0.210149,0.0033771,0.0114134,0.0033771,0.981832
23,0,9,1267.17,9,1270.6,2,3,9,283.093,0.392487,0.0238354,0.403627,0.180051,0.00239314,0.00808992,0.00239314,0.987124
24,0,8,1295.61,8,1295.61,0,3,33,282.952,0.404558,0.0245547,0.385328,0.185559,0.00274571,0.00928403,0.00274571,0.985225
25,0,8,1295.61,8,1332.67,0,3,9,282.81,0.504957,0.0204046,0.320379,0.15426,0.00195144,0.00659996,0.00195144,0.989497
26,0,7,1332.98,7,1332.98,0,3,33,282.669,0.483929,0.0212611,0.33401,0.1608,0.00224881,0.00760757,0.00224881,0.987895
27,0,7,1332.98,7,1332.98,3,3,0,282.528,0.583174,0.0171641,0.269796,0.129867,0.00160309,0.00542446,0.00160309,0.991369
28,0,7,1326.59,7,1326.59,0,3,33,282.386,0.592017,0.0174121,0.273845,0.116727,0.00221884,0.00750986,0.00221884,0.988052
29,0,6,1519.77,6,1519.77,1,3,33,282.245,0.682367,0.0135496,0.213216,0.090868,0.00158179,0.00535499,0.00158179,0.991481
30,0,6,1508.87,6,1508.87,2,3,33,282.104,0.671758,0.0289704,0.209852,0.0894192,0.00113401,0.00384004,0.00113401,0.993892
31,0,6,1508.87,6,1508.87,2,3,0,281.963,0.591189,0.0254797,0.304669,0.0786627,0.000817752,0.00276977,0.000817752,0.995595
32,0,6,1480.56,6,1480.56,0,3,33,281.822,0.628009,0.0270496,0.261413,0.0835283,0.00114911,0.00389306,0.00114911,0.993809
33,0,6,1451.68,6,1451.68,2,3,33,281.681,0.712702,0.0208834,0.201913,0.0645017,0.000828289,0.00280683,0.000828289,0.995537
34,0,6,1424.35,6,1424.35,0,3,33,281.54,0.629652,0.0184368,0.294953,0.056958,0.000600581,0.00203569,0.000600581,0.996763
35,0,6,1409.41,6,1409.41,0,3,33,281.4,0.712593,0.014301,0.228915,0.0441909,0.00043807,0.00148522,0.00043807,0.997639
36,0,6,1384.25,6,1384.25,2,3,33,281.259,0.782093,0.0108376,0.173573,0.0334963,0.000321431,0.00109004,0.000321431,0.998267
37,0,6,1384.25,6,1384.25,2,3,0,281.118,0.700687,0.00970122,0.259621,0.0299908,0.000237238,0.000804717,0.000237238,0.998721
38,0,6,1384.25,6,1384.25,2,3,0,280.978,0.735899,0.01018,0.222442,0.0314782,0.000342164,0.00116091,0.000342164,0.998155
