iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,17,1930.34,17,1930.34,1,3,33,320.388,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,17,1908.31,17,1908.31,0,0,33,320.228,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,0,17,1787.78,17,1787.78,3,0,33,320.068,0.31441,0.303045,0.191272,0.191272,0.31441,0.191272,0.191272,0.303045
3,0,15,1910.52,15,1910.52,1,0,33,319.908,0.279713,0.269601,0.170148,0.280538,0.418438,0.162243,0.162243,0.257076
4,0,15,1816.35,15,1816.35,3,3,33,319.748,0.242168,0.367655,0.147294,0.242883,0.528064,0.131654,0.131654,0.208627
5,0,15,1816.35,15,1838.64,1,0,9,319.588,0.210384,0.319428,0.12795,0.342239,0.461551,0.11504,0.11504,0.308369
6,0,15,1713.09,15,1713.09,3,2,33,319.428,0.212565,0.31235,0.129264,0.345821,0.449733,0.117551,0.117551,0.315164
7,0,13,1556.3,13,1556.3,2,2,33,319.269,0.178369,0.262121,0.108458,0.451052,0.412679,0.107837,0.190306,0.289177
8,0,13,1556.3,13,1556.3,3,1,0,319.109,0.164497,0.241755,0.177696,0.416051,0.366199,0.095666,0.281546,0.256589
9,0,13,1548.62,13,1548.62,0,0,33,318.95,0.179785,0.264242,0.194213,0.361761,0.369357,0.0879023,0.283958,0.258783
10,0,13,1548.62,13,1548.62,0,0,0,318.79,0.266787,0.23621,0.173599,0.323404,0.474816,0.0731886,0.236483,0.215512
11,0,13,1548.62,13,1646.16,1,0,9,318.631,0.228621,0.248502,0.182622,0.340255,0.416629,0.0812817,0.262694,0.239395
12,0,13,1548.62,13,1646.16,2,2,0,318.471,0.229328,0.24616,0.183178,0.341333,0.40435,0.0829765,0.268235,0.244439
13,0,13,1548.62,13,1665.58,1,2,9,318.312,0.23579,0.253101,0.160129,0.35098,0.423992,0.0869797,0.23274,0.256288
14,0,13,1548.62,13,1641.27,3,0,13,318.153,0.236459,0.250966,0.160571,0.352004,0.423026,0.0867541,0.234541,0.255678
15,0,13,1548.62,13,1641.27,0,0,0,317.994,0.233425,0.247748,0.158498,0.360329,0.430485,0.0856175,0.231515,0.252383
16,0,13,1548.62,13,1683.78,3,0,9,317.835,0.202456,0.257752,0.164884,0.374908,0.375003,0.0939417,0.254074,0.276981
17,0,13,1548.62,13,1640.55,0,3,13,317.676,0.205824,0.262053,0.16762,0.364503,0.364332,0.0955287,0.258418,0.281721
18,0,13,1548.62,13,1653.47,1,2,9,317.517,0.22153,0.256868,0.164288,0.357314,0.358007,0.0938451,0.253914,0.294234
19,0,13,1548.62,13,1653.47,0,0,0,317.358,0.22214,0.254796,0.164731,0.358333,0.35899,0.0940778,0.251901,0.295031
20,0,13,1548.62,13,1590.89,3,2,13,317.2,0.193087,0.264309,0.170867,0.371737,0.308874,0.101415,0.2716,0.318112
21,0,13,1548.62,13,1639.82,1,3,9,317.041,0.190448,0.260714,0.168528,0.38031,0.304206,0.0998597,0.282629,0.313306
22,0,13,1548.62,13,1634.89,0,2,13,316.883,0.190777,0.259389,0.168815,0.381019,0.3081,0.101116,0.286242,0.304542
23,0,13,1548.62,13,1602.91,3,3,13,316.724,0.207486,0.254029,0.165312,0.373174,0.303903,0.0997158,0.295989,0.300393
